pmcid,score,pmcid,score,pmcid,score
3632492,0.4400004,3632492,0.4400004,3632492,0.4400004
3232573,0.42842326,3232573,0.42842326,3232573,0.42842326
3425034,0.4189238,3425034,0.4189238,3425034,0.4189238
3005218,0.41364047,3005218,0.41364047,3005218,0.41364047
2687814,0.39799288,2687814,0.39799288,2687814,0.39799288
3749082,0.39526165,3749082,0.39526165,3749082,0.39526165
3446097,0.3808228,3446097,0.3808228,3446097,0.3808228
2526417,0.3750144,2526417,0.3750144,2526417,0.3750144
3162786,0.35039368,3162786,0.35039368,3162786,0.35039368
3097588,0.34333855,3097588,0.34333855,3097588,0.34333855
3194761,0.33533815,3194761,0.33533815,3194761,0.33533815
3259313,0.33114478,3259313,0.33114478,3259313,0.33114478
3625593,0.331118,3625593,0.331118,3625593,0.331118
2769330,0.33086598,2769330,0.33086598,2769330,0.33086598
3580901,0.33014354,3580901,0.33014354,3580901,0.33014354
3247765,0.3295262,3247765,0.3295262,3247765,0.3295262
3891393,0.32770514,3891393,0.32770514,3891393,0.32770514
3809217,0.32092348,3809217,0.32092348,3809217,0.32092348
2807148,0.31689683,2807148,0.31689683,2807148,0.31689683
1852903,0.30703643,1852903,0.30703643,1852903,0.30703643
3370327,0.30185804,3370327,0.30185804,3370327,0.30185804
3598686,0.29864115,3598686,0.29864115,3598686,0.29864115
2646726,0.28914127,2646726,0.28914127,2646726,0.28914127
2804020,0.28630143,2804020,0.28630143,2804020,0.28630143
3490505,0.28416225,3490505,0.28416225,3490505,0.28416225
3734005,0.28312024,3734005,0.28312024,3734005,0.28312024
2799065,0.2828376,2799065,0.2828376,2799065,0.2828376
3573789,0.27937815,3573789,0.27937815,3573789,0.27937815
3289979,0.27914268,3289979,0.27914268,3289979,0.27914268
3465542,0.27675804,3465542,0.27675804,3465542,0.27675804
2908875,0.27501717,2908875,0.27501717,2908875,0.27501717
3569638,0.267542,3569638,0.267542,3569638,0.267542
3385618,0.26201507,3385618,0.26201507,3385618,0.26201507
2831247,0.2601316,2831247,0.2601316,2831247,0.2601316
3163180,0.25940412,3163180,0.25940412,3163180,0.25940412
3819680,0.25734618,3819680,0.25734618,3819680,0.25734618
3122094,0.25643605,3122094,0.25643605,3122094,0.25643605
2828460,0.25627804,2828460,0.25627804,2828460,0.25627804
3446153,0.25493425,3446153,0.25493425,3446153,0.25493425
3294360,0.25427967,3294360,0.25427967,3294360,0.25427967
3722906,0.25384778,3722906,0.25384778,3722906,0.25384778
2831897,0.2536805,2831897,0.2536805,2831897,0.2536805
3277335,0.24994668,3277335,0.24994668,3277335,0.24994668
2908435,0.24936663,2908435,0.24936663,2908435,0.24936663
3263067,0.24876618,3263067,0.24876618,3263067,0.24876618
3752485,0.24788709,3752485,0.24788709,3752485,0.24788709
3102615,0.24626994,3102615,0.24626994,3102615,0.24626994
3564025,0.24544784,3564025,0.24544784,3564025,0.24544784
3282974,0.24341264,3282974,0.24341264,3282974,0.24341264
3292802,0.24144047,3292802,0.24144047,3292802,0.24144047
3264881,0.24082021,3264881,0.24082021,3264881,0.24082021
3833317,0.23886661,3833317,0.23886661,3833317,0.23886661
3094683,0.23389581,3094683,0.23389581,3094683,0.23389581
3020335,0.2327967,3020335,0.2327967,3020335,0.2327967
3731470,0.23141378,3731470,0.23141378,3731470,0.23141378
3012841,0.23133448,3012841,0.23133448,3012841,0.23133448
3445186,0.23020148,3445186,0.23020148,3445186,0.23020148
3808853,0.22862236,3808853,0.22862236,3808853,0.22862236
3715333,0.22509567,3715333,0.22509567,3715333,0.22509567
3564105,0.22396947,3564105,0.22396947,3564105,0.22396947
3235783,0.22384164,3235783,0.22384164,3235783,0.22384164
1906775,0.22313672,1906775,0.22313672,1906775,0.22313672
3699157,0.22236006,3699157,0.22236006,3699157,0.22236006
2650979,0.22226365,2650979,0.22226365,2650979,0.22226365
3858201,0.22174183,3858201,0.22174183,3858201,0.22174183
3469389,0.2192475,3469389,0.2192475,3469389,0.2192475
3778772,0.21859778,3778772,0.21859778,3778772,0.21859778
3734755,0.2179396,3734755,0.2179396,3734755,0.2179396
3838481,0.21627441,3838481,0.21627441,3838481,0.21627441
3575318,0.21463434,3575318,0.21463434,3575318,0.21463434
3294630,0.2137915,3294630,0.2137915,3294630,0.2137915
3888612,0.21149637,3888612,0.21149637,3888612,0.21149637
3152732,0.21078579,3152732,0.21078579,3152732,0.21078579
3425032,0.21033528,3425032,0.21033528,3425032,0.21033528
2989706,0.2102586,2989706,0.2102586,2989706,0.2102586
3701851,0.20955835,3701851,0.20955835,3701851,0.20955835
3707411,0.20732524,3707411,0.20732524,3707411,0.20732524
2859338,0.20687187,2859338,0.20687187,2859338,0.20687187
3348632,0.20668967,3348632,0.20668967,3348632,0.20668967
3600228,0.206472,3600228,0.206472,3600228,0.206472
3891082,0.20522194,3891082,0.20522194,3891082,0.20522194
2906497,0.20509574,2906497,0.20509574,2906497,0.20509574
2940168,0.2026217,2940168,0.2026217,2940168,0.2026217
3652052,0.20240054,3652052,0.20240054,3652052,0.20240054
2771826,0.20139313,2771826,0.20139313,2771826,0.20139313
3266188,0.20111224,3266188,0.20111224,3266188,0.20111224
3826559,0.20033605,3826559,0.20033605,3826559,0.20033605
3025344,0.19980024,3025344,0.19980024,3025344,0.19980024
2801629,0.19968869,2801629,0.19968869,2801629,0.19968869
3350175,0.19948468,3350175,0.19948468,3350175,0.19948468
2941760,0.19914502,2941760,0.19914502,2941760,0.19914502
2438311,0.1990455,2438311,0.1990455,2438311,0.1990455
3226616,0.1988776,3226616,0.1988776,3226616,0.1988776
3354466,0.19881634,3354466,0.19881634,3354466,0.19881634
3727182,0.19836622,3727182,0.19836622,3727182,0.19836622
3403954,0.19812424,3403954,0.19812424,3403954,0.19812424
3014832,0.19793686,3014832,0.19793686,3014832,0.19793686
2652439,0.19737619,2652439,0.19737619,2652439,0.19737619
3679720,0.1973216,3679720,0.1973216,3679720,0.1973216
3819682,0.19729951,3819682,0.19729951,3819682,0.19729951
3033903,0.19691399,3033903,0.19691399,3033903,0.19691399
3505571,0.19691171,3505571,0.19691171,3505571,0.19691171
2570823,0.19655667,2570823,0.19655667,2570823,0.19655667
1464382,0.19617198,1464382,0.19617198,1464382,0.19617198
3564814,0.19557306,3564814,0.19557306,3564814,0.19557306
2856380,0.194197,2856380,0.194197,2856380,0.194197
2603042,0.19297981,2603042,0.19297981,2603042,0.19297981
3466869,0.19297908,3466869,0.19297908,3466869,0.19297908
1523324,0.19291706,1523324,0.19291706,1523324,0.19291706
3741981,0.19263491,3741981,0.19263491,3741981,0.19263491
2687896,0.19193617,2687896,0.19193617,2687896,0.19193617
3487198,0.19161919,3487198,0.19161919,3487198,0.19161919
3764359,0.19151716,3764359,0.19151716,3764359,0.19151716
3390365,0.19129986,3390365,0.19129986,3390365,0.19129986
3468421,0.1909124,3468421,0.1909124,3468421,0.1909124
3258019,0.19056852,3258019,0.19056852,3258019,0.19056852
3783481,0.1902469,3783481,0.1902469,3783481,0.1902469
2784504,0.18998474,2784504,0.18998474,2784504,0.18998474
3446146,0.1895257,3446146,0.1895257,3446146,0.1895257
3132331,0.18907687,3132331,0.18907687,3132331,0.18907687
3320288,0.18892115,3320288,0.18892115,3320288,0.18892115
3488899,0.1885579,3488899,0.1885579,3488899,0.1885579
3403367,0.18852992,3403367,0.18852992,3403367,0.18852992
3649697,0.18827496,3649697,0.18827496,3649697,0.18827496
3876009,0.18826942,3876009,0.18826942,3876009,0.18826942
3891079,0.18808635,3891079,0.18808635,3891079,0.18808635
3359776,0.18729353,3359776,0.18729353,3359776,0.18729353
3623899,0.18709262,3623899,0.18709262,3623899,0.18709262
3337512,0.18680677,3337512,0.18680677,3337512,0.18680677
1852294,0.18675743,1852294,0.18675743,1852294,0.18675743
3094002,0.18673502,3094002,0.18673502,3094002,0.18673502
3816164,0.18669975,3816164,0.18669975,3816164,0.18669975
1913172,0.1859773,1913172,0.1859773,1913172,0.1859773
3555598,0.1859275,3555598,0.1859275,3555598,0.1859275
3415795,0.18588112,3415795,0.18588112,3415795,0.18588112
3771485,0.18570109,3771485,0.18570109,3771485,0.18570109
2957620,0.18521568,2957620,0.18521568,2957620,0.18521568
2644320,0.18507363,2644320,0.18507363,2644320,0.18507363
3517571,0.18465263,3517571,0.18465263,3517571,0.18465263
2804003,0.18436284,2804003,0.18436284,2804003,0.18436284
3576294,0.18435629,3576294,0.18435629,3576294,0.18435629
