pmcid	score
3179583	0.3326479
3385367	0.27303272
3033095	0.2590756
3366531	0.25088525
2135600	0.24814937
3793530	0.24798714
3247096	0.2456828
2686703	0.24086253
3663325	0.23619829
3320300	0.23411289
3162819	0.23363094
2634608	0.23189259
3777376	0.23150603
3551508	0.23079166
3564029	0.2260308
3681687	0.2258071
1276800	0.2244406
2135574	0.22100747
3849794	0.21163352
3060837	0.21159242
3114546	0.20973623
2636786	0.20870256
3425265	0.20743398
3810733	0.20054041
3320288	0.1997966
2974995	0.19935666
3305576	0.19738942
2815980	0.1952874
2732089	0.19483267
3086217	0.19470742
2771826	0.1892315
3537559	0.1891672
2572046	0.18691215
3593508	0.18618587
3031002	0.18352428
2783073	0.18350625
2876698	0.18316607
2828091	0.18218815
2904905	0.18213798
3463053	0.18085542
3301050	0.1794063
2459199	0.17540494
3232426	0.17460738
1112595	0.17428946
3484592	0.17392297
2526531	0.17380652
3294360	0.17372805
2769415	0.172675
3665130	0.1725708
2687693	0.17255165
3081356	0.17182156
3626614	0.17168868
3512619	0.17157555
2600375	0.1711027
3563701	0.17096674
3277335	0.17089155
3259402	0.17082334
3446154	0.17037378
2700454	0.17027378
3032622	0.17020531
2846739	0.16992533
3767271	0.16935872
3702368	0.16881779
2972757	0.16847876
2147019	0.16836432
2958005	0.16800907
2868877	0.16785538
2918823	0.16710469
3215638	0.16669473
2941259	0.16619356
3286783	0.16608891
3250002	0.16447006
1501014	0.16433662
3000162	0.16391851
3416909	0.16364995
3340991	0.16363588
3033840	0.16327554
3248338	0.16310818
2647170	0.1628025
3506076	0.16249092
3530248	0.16242744
2799965	0.16198662
1464381	0.16183245
3038958	0.16177578
3415813	0.16165303
3311181	0.16134194
2803992	0.16129705
2644295	0.16110787
3342722	0.16107258
2526478	0.1603728
3343251	0.16002905
2621130	0.15953481
2990464	0.15919946
2876708	0.15846711
3526872	0.15830857
3294406	0.15765074
3146856	0.15754236
3714086	0.15742488
3597858	0.1573383
3853387	0.15728773
3781631	0.15686879
3891037	0.15676707
3354499	0.15675771
3195172	0.15660626
3388422	0.15655637
2799065	0.15652584
3533381	0.15638562
3563698	0.1560107
2872291	0.15590951
3695310	0.155864
3529714	0.1555757
3574999	0.15529923
3825539	0.15528086
3194781	0.155076
3085223	0.15482455
3249944	0.1547023
3213209	0.15468259
2365966	0.15323128
3295978	0.15261064
2946718	0.1524939
2957856	0.15229174
3420620	0.1516539
3854545	0.15141319
2698626	0.15126562
3423016	0.15126249
3789280	0.15067233
3033073	0.15062569
2855073	0.1505445
3213717	0.1503462
3743341	0.15031566
2741488	0.15030518
3162760	0.14945595
3480881	0.14944625
3766129	0.14910777
3505633	0.14903116
3591538	0.14855048
3201100	0.14822926
3410774	0.14819549
3502108	0.1478608
3523559	0.14778495
3097804	0.14773469
2828460	0.14771017
3583117	0.14765805
3025967	0.1476121
3075397	0.14753167
3501804	0.1471257
3378931	0.14703862
3291454	0.14702982
2876707	0.14686067
2657235	0.14679296
3843309	0.14674714
3230106	0.14659986
3109840	0.1465563
3070667	0.1464374
3002889	0.14639086
3826012	0.1462954
3448230	0.1462532
3109679	0.14600813
3019338	0.1460037
3424868	0.14549692
2774533	0.14536443
2732070	0.145215
2873753	0.14502308
3610459	0.14501874
3841695	0.14499266
2546434	0.14455563
270697	0.1444521
3806251	0.14426813
2878711	0.14409599
3419427	0.1439977
2827125	0.14385015
3414046	0.14381123
2842275	0.14349338
1995203	0.1432487
3488388	0.14280394
3323065	0.14273697
3146430	0.14265269
3437273	0.14252946
3738093	0.14250931
3320461	0.14250313
2892705	0.14229666
2732551	0.14222169
2862513	0.14220138
3580369	0.14191951
1851004	0.14185
3177462	0.1417916
3418046	0.14177044
3651415	0.14168894
3294350	0.14162943
3012278	0.1414483
3618648	0.14128329
3409906	0.14100035
2651138	0.14093164
3609679	0.14056385
3021726	0.14037247
2954374	0.13982905
3678789	0.1397582
2827140	0.13959947
3207140	0.13949877
3637271	0.13905671
2628934	0.13898642
1780052	0.1389705
2860418	0.13881704
3097723	0.13868326
3419652	0.13855334
2955686	0.13850802
1459933	0.1384963
3276490	0.13833846
3314008	0.1381591
3309579	0.1380209
2857292	0.13800833
3876596	0.13798444
3492090	0.13796386
