pmcid,score,pmcid,score,pmcid,score
3622346,0.4604555,3622346,0.4604555,3622346,0.4604555
3335656,0.39884296,3335656,0.39884296,3335656,0.39884296
3488388,0.35063538,3488388,0.35063538,3488388,0.35063538
2169208,0.34751755,2169208,0.34751755,2169208,0.34751755
2804036,0.34272465,2804036,0.34272465,2804036,0.34272465
2823093,0.3348101,2823093,0.3348101,2823093,0.3348101
2958974,0.3260119,2958974,0.3260119,2958974,0.3260119
3384962,0.3254956,3384962,0.3254956,3384962,0.3254956
2745147,0.32366577,2745147,0.32366577,2745147,0.32366577
3409401,0.32155898,3409401,0.32155898,3409401,0.32155898
3424868,0.31805763,3424868,0.31805763,3424868,0.31805763
3320293,0.31340098,3320293,0.31340098,3320293,0.31340098
2536182,0.31254768,2536182,0.31254768,2536182,0.31254768
3236138,0.30991724,3236138,0.30991724,3236138,0.30991724
2950136,0.30444413,2950136,0.30444413,2950136,0.30444413
3100118,0.30249196,3100118,0.30249196,3100118,0.30249196
3543541,0.30081093,3543541,0.30081093,3543541,0.30081093
3485486,0.29778942,3485486,0.29778942,3485486,0.29778942
3732623,0.29351014,3732623,0.29351014,3732623,0.29351014
3555573,0.2919971,3555573,0.2919971,3555573,0.2919971
3656703,0.28447688,3656703,0.28447688,3656703,0.28447688
3387584,0.28430295,3387584,0.28430295,3387584,0.28430295
3266655,0.28231677,3266655,0.28231677,3266655,0.28231677
3773459,0.28210953,3773459,0.28210953,3773459,0.28210953
2868877,0.28106558,2868877,0.28106558,2868877,0.28106558
2637917,0.28091544,2637917,0.28091544,2637917,0.28091544
1479389,0.2798422,1479389,0.2798422,1479389,0.2798422
3336229,0.27932897,3336229,0.27932897,3336229,0.27932897
3519017,0.2781217,3519017,0.2781217,3519017,0.2781217
3629711,0.27622834,3629711,0.27622834,3629711,0.27622834
3379929,0.27460334,3379929,0.27460334,3379929,0.27460334
3535729,0.2744592,3535729,0.2744592,3535729,0.2744592
3492078,0.27316985,3492078,0.27316985,3492078,0.27316985
3114546,0.27233613,3114546,0.27233613,3114546,0.27233613
2989737,0.27154797,2989737,0.27154797,2989737,0.27154797
2778448,0.2703991,2778448,0.2703991,2778448,0.2703991
3080571,0.2695886,3080571,0.2695886,3080571,0.2695886
3655452,0.26939625,3655452,0.26939625,3655452,0.26939625
3596900,0.26525736,3596900,0.26525736,3596900,0.26525736
3032179,0.26319376,3032179,0.26319376,3032179,0.26319376
2840827,0.26253194,2840827,0.26253194,2840827,0.26253194
2951541,0.26176494,2951541,0.26176494,2951541,0.26176494
3420703,0.26174867,3420703,0.26174867,3420703,0.26174867
2803987,0.2609303,2803987,0.2609303,2803987,0.2609303
3792511,0.26084748,3792511,0.26084748,3792511,0.26084748
2906941,0.26078326,2906941,0.26078326,2906941,0.26078326
2841744,0.26057065,2841744,0.26057065,2841744,0.26057065
2884340,0.25904486,2884340,0.25904486,2884340,0.25904486
3867333,0.2570697,3867333,0.2570697,3867333,0.2570697
2621130,0.2567675,2621130,0.2567675,2621130,0.2567675
2990903,0.25601527,2990903,0.25601527,2990903,0.25601527
2612756,0.25400114,2612756,0.25400114,2612756,0.25400114
3487017,0.25239637,3487017,0.25239637,3487017,0.25239637
2615269,0.2516463,2615269,0.2516463,2615269,0.2516463
3779421,0.24942522,3779421,0.24942522,3779421,0.24942522
3039003,0.24892473,3039003,0.24892473,3039003,0.24892473
3148888,0.24873444,3148888,0.24873444,3148888,0.24873444
3181876,0.24837449,3181876,0.24837449,3181876,0.24837449
2848143,0.24796227,2848143,0.24796227,2848143,0.24796227
2700440,0.24728557,2700440,0.24728557,2700440,0.24728557
3638505,0.24657409,3638505,0.24657409,3638505,0.24657409
3335558,0.24604675,3335558,0.24604675,3335558,0.24604675
2647170,0.24567254,2647170,0.24567254,2647170,0.24567254
2754658,0.24458273,2754658,0.24458273,2754658,0.24458273
3120183,0.2425529,3120183,0.2425529,3120183,0.2425529
2760696,0.24201524,2760696,0.24201524,2760696,0.24201524
3806430,0.24157071,3806430,0.24157071,3806430,0.24157071
3649302,0.24104168,3649302,0.24104168,3649302,0.24104168
3793431,0.24030638,3793431,0.24030638,3793431,0.24030638
2675011,0.24018094,2675011,0.24018094,2675011,0.24018094
1474397,0.23828466,1474397,0.23828466,1474397,0.23828466
3324503,0.23741543,3324503,0.23741543,3324503,0.23741543
3335556,0.23692374,3335556,0.23692374,3335556,0.23692374
3564105,0.23690867,3564105,0.23690867,3564105,0.23690867
2810605,0.23664284,2810605,0.23664284,2810605,0.23664284
2746232,0.23634683,2746232,0.23634683,2746232,0.23634683
3646790,0.2359994,3646790,0.2359994,3646790,0.2359994
2806397,0.23579228,2806397,0.23579228,2806397,0.23579228
3592941,0.23462625,3592941,0.23462625,3592941,0.23462625
3449190,0.23456028,3449190,0.23456028,3449190,0.23456028
2740013,0.2338403,2740013,0.2338403,2740013,0.2338403
2363727,0.23315826,2363727,0.23315826,2363727,0.23315826
3248865,0.23115566,3248865,0.23115566,3248865,0.23115566
3214451,0.23081797,3214451,0.23081797,3214451,0.23081797
2924860,0.23073761,2924860,0.23073761,2924860,0.23073761
3133515,0.2297933,3133515,0.2297933,3133515,0.2297933
3719282,0.22974408,3719282,0.22974408,3719282,0.22974408
3322896,0.22930835,3322896,0.22930835,3322896,0.22930835
3678789,0.22927266,3678789,0.22927266,3678789,0.22927266
3615918,0.22919609,3615918,0.22919609,3615918,0.22919609
3530850,0.22882788,3530850,0.22882788,3530850,0.22882788
3114308,0.22841626,3114308,0.22841626,3114308,0.22841626
3619046,0.22799294,3619046,0.22799294,3619046,0.22799294
3710144,0.22787409,3710144,0.22787409,3710144,0.22787409
2364577,0.22699335,2364577,0.22699335,2364577,0.22699335
3095901,0.22676404,3095901,0.22676404,3095901,0.22676404
2675175,0.22602001,2675175,0.22602001,2675175,0.22602001
3424871,0.22590318,3424871,0.22590318,3424871,0.22590318
3420636,0.22567147,3420636,0.22567147,3420636,0.22567147
3444913,0.22567129,3444913,0.22567129,3444913,0.22567129
2749044,0.22557811,2749044,0.22557811,2749044,0.22557811
2827085,0.22523877,2827085,0.22523877,2827085,0.22523877
3056330,0.22453648,3056330,0.22453648,3056330,0.22453648
3611086,0.22386405,3611086,0.22386405,3611086,0.22386405
2700429,0.22372288,2700429,0.22372288,2700429,0.22372288
3638550,0.22250253,3638550,0.22250253,3638550,0.22250253
3271399,0.22239256,3271399,0.22239256,3271399,0.22239256
3174928,0.2221223,3174928,0.2221223,3174928,0.2221223
3339806,0.22204553,3339806,0.22204553,3339806,0.22204553
3677011,0.22008622,3677011,0.22008622,3677011,0.22008622
3299121,0.21983784,3299121,0.21983784,3299121,0.21983784
2769390,0.21975212,2769390,0.21975212,2769390,0.21975212
2543003,0.21937236,2543003,0.21937236,2543003,0.21937236
3159262,0.2190331,3159262,0.2190331,3159262,0.2190331
2375864,0.21871226,2375864,0.21871226,2375864,0.21871226
3466900,0.21670413,3466900,0.21670413,3466900,0.21670413
3350022,0.21628545,3350022,0.21628545,3350022,0.21628545
2817864,0.2160549,2817864,0.2160549,2817864,0.2160549
3040077,0.21563023,3040077,0.21563023,3040077,0.21563023
1804104,0.21524265,1804104,0.21524265,1804104,0.21524265
2894487,0.21501528,2894487,0.21501528,2894487,0.21501528
3700969,0.21445522,3700969,0.21445522,3700969,0.21445522
2923424,0.2132579,2923424,0.2132579,2923424,0.2132579
3622306,0.21302666,3622306,0.21302666,3622306,0.21302666
3572972,0.2129724,3572972,0.2129724,3572972,0.2129724
2672273,0.2114431,2672273,0.2114431,2672273,0.2114431
3180395,0.21097603,3180395,0.21097603,3180395,0.21097603
1065003,0.2107155,1065003,0.2107155,1065003,0.2107155
3259378,0.21031633,3259378,0.21031633,3259378,0.21031633
3601021,0.2092782,3601021,0.2092782,3601021,0.2092782
2957859,0.20899875,2957859,0.20899875,2957859,0.20899875
2738416,0.20869943,2738416,0.20869943,2738416,0.20869943
2769286,0.20857209,2769286,0.20857209,2769286,0.20857209
3713995,0.20775187,3713995,0.20775187,3713995,0.20775187
2700584,0.20763874,2700584,0.20763874,2700584,0.20763874
3502773,0.20761168,3502773,0.20761168,3502773,0.20761168
3161003,0.20679756,3161003,0.20679756,3161003,0.20679756
3678467,0.20665471,3678467,0.20665471,3678467,0.20665471
2824638,0.20584203,2824638,0.20584203,2824638,0.20584203
3466862,0.20530275,3466862,0.20530275,3466862,0.20530275
3573361,0.20507656,3573361,0.20507656,3573361,0.20507656
3335608,0.20463465,3335608,0.20463465,3335608,0.20463465
3881380,0.20425206,3881380,0.20425206,3881380,0.20425206
2997975,0.20392308,2997975,0.20392308,2997975,0.20392308
3685359,0.20356451,3685359,0.20356451,3685359,0.20356451
2938501,0.20341808,2938501,0.20341808,2938501,0.20341808
3441877,0.20322871,3441877,0.20322871,3441877,0.20322871
2909175,0.20311092,2909175,0.20311092,2909175,0.20311092
3295699,0.20255253,3295699,0.20255253,3295699,0.20255253
2946729,0.20235752,2946729,0.20235752,2946729,0.20235752
3198636,0.2022927,3198636,0.2022927,3198636,0.2022927
1784620,0.20217423,1784620,0.20217423,1784620,0.20217423
3420649,0.20171551,3420649,0.20171551,3420649,0.20171551
2783080,0.2015489,2783080,0.2015489,2783080,0.2015489
3114601,0.2014344,3114601,0.2014344,3114601,0.2014344
3340991,0.20127073,3340991,0.20127073,3340991,0.20127073
3407612,0.20098233,3407612,0.20098233,3407612,0.20098233
2904793,0.19993031,2904793,0.19993031,2904793,0.19993031
3533691,0.19958584,3533691,0.19958584,3533691,0.19958584
3612759,0.19940634,3612759,0.19940634,3612759,0.19940634
1592154,0.19921641,1592154,0.19921641,1592154,0.19921641
2987927,0.19905923,2987927,0.19905923,2987927,0.19905923
3053557,0.19901402,3053557,0.19901402,3053557,0.19901402
3592785,0.19899242,3592785,0.19899242,3592785,0.19899242
