pmcid	title	abstract	body
2871551	4.1990743	2.8404152	1.5876646
2918838	3.9709022	2.007907	1.3568106
3485486	3.5801244	2.551658	1.7544459
3806430	3.5554051	2.2621737	1.7276355
3006379	3.5398397	2.1801353	1.5130094
3466900	3.4756224	2.060605	1.5660112
3431067	3.4430459	1.7151933	1.3348318
2896582	3.4328625	0.0	1.11521
3697219	3.4264996	1.7914417	1.3511026
3531039	3.4231894	1.792815	1.2221371
3152527	3.4191384	1.9686371	1.4569757
3174928	3.266974	1.7944586	1.62914
3459797	3.2358177	2.3791378	1.3057613
3573803	3.2349315	2.3065243	1.5943488
3492078	3.233594	2.274064	1.7396598
3259112	3.2071588	2.276899	1.5641935
3606122	3.2051325	0.08325368	1.2724115
2994179	3.1300762	0.056084428	1.4988359
3488388	3.1285133	2.721107	1.597019
3276782	3.1221557	1.5725324	1.4171668
3159367	3.060128	0.0	1.4849497
1087206	3.0512319	0.0	1.17646
1289282	3.0449107	1.2764425	1.1695898
2522257	3.0391047	2.051404	0.9778985
2740156	3.0219107	1.3303483	1.1781938
2613254	2.9848046	1.3871214	0.8854783
3551696	2.9832745	0.11278529	0.11485383
3184632	2.9251547	1.5060034	1.1225628
3053557	2.9219987	2.0871367	1.6088758
3369045	2.90533	0.0	0.0
3094683	2.89479	2.0581129	1.4168373
3132162	2.8925896	1.7223572	1.5299661
3113998	2.8905575	1.2405677	1.393552
2803824	2.882446	0.0695747	1.4034344
3616125	2.8707569	0.085153624	1.3720765
1570363	2.8632553	1.5328536	1.1608039
3237274	2.852449	2.0059087	1.136965
3888003	2.8493047	2.002557	1.3488094
3109763	2.8344882	2.1529777	0.110251345
2987954	2.8303154	1.9247108	1.2274257
2923795	2.8288958	0.0	1.1114193
3042608	2.8066146	1.8996555	1.4266382
3183510	2.8053741	0.080899835	0.0
3612316	2.8048065	0.10893139	0.11092926
3335558	2.7999966	0.1532081	1.9716793
1936417	2.789032	0.06554318	1.1829791
2875849	2.787214	1.5998539	1.405751
2994473	2.7796803	1.5918894	1.39764
2822794	2.7771246	1.8684795	1.559909
3860030	2.715956	1.1527743	1.135968
2646781	2.671791	2.027916	0.9017196
1852545	2.6650941	1.1839677	1.1933392
2988176	2.663316	1.3940367	1.0650233
3089823	2.661728	0.0	0.0
3096430	2.644354	0.0	1.1541175
3056427	2.6416085	0.0	0.0
3651347	2.6388004	1.6671587	1.025094
3812827	2.616046	0.0	1.1735605
3423035	2.5956604	1.56934	1.1791321
3870623	2.5899491	1.5631946	1.1728741
3516941	2.5863333	1.5649093	1.3623827
2856382	2.5844848	1.4426649	1.2964625
3437640	2.5833488	1.441464	1.072898
2661247	2.5831094	2.247717	0.86332184
3118206	2.581136	1.3182248	0.9770138
3680301	2.5775065	1.7872593	1.3486744
3669561	2.5650036	0.08684035	0.0
3830271	2.5580647	1.5346792	1.0113633
2364444	2.554868	1.3743564	0.0
2387157	2.5444372	1.3618127	1.0310887
1940287	2.5443294	0.0	1.2281214
3389875	2.5416307	1.3588191	1.0280416
3197540	2.5401967	1.3572891	1.223634
3587909	2.540057	1.5154217	1.1771727
2767137	2.5394166	1.2832191	0.9910957
3097618	2.5388212	1.7928184	1.2221407
2246062	2.53686	1.3537298	1.0228614
3410770	2.5360215	1.5111066	1.3077018
2213673	2.535628	1.8466048	1.1723593
2611980	2.533471	1.5083792	1.1700152
2848063	2.5188172	1.335925	1.1838678
3141691	2.5166578	1.333623	1.1815257
3113281	2.513613	0.055359278	1.5496513
3224500	2.5100372	1.3265651	1.1743449
3214133	2.5092416	0.0	0.8639
3225407	2.5047085	1.5588253	1.1685656
2714573	2.5004506	0.07706301	1.4209249
2783047	2.46843	1.4124787	1.0400066
3521816	2.4600863	0.0	1.2307831
3052291	2.4596832	0.0	1.377034
3420498	2.459584	2.0082014	1.0304828
3325009	2.4577627	1.8484442	1.2282814
3693925	2.4574456	1.6491259	1.2279398
3470993	2.4570649	1.4004639	1.3742149
3003679	2.456164	1.6477711	1.22656
3014962	2.4541824	1.6456764	1.2244269
3223506	2.4528286	1.3959855	1.0232098
3411404	2.4510188	1.093252	1.0212616
3000625	2.4411309	1.8771662	1.1790057
2763010	2.3717768	1.6425899	1.278065
2923171	2.368745	1.6393478	1.5064963
3329063	2.356631	0.0	1.0300828
3015729	2.3278131	1.1645472	0.97352326
2225419	2.2816222	0.0	0.0
3041762	2.2701538	1.9052656	1.1758524
3784095	2.269956	1.6685838	1.0303744
3626436	2.2677746	0.07966221	1.2693493
3070451	2.26614	1.367725	1.0261933
3860042	2.2633011	1.158619	1.1419199
2919999	2.2619355	1.8964231	1.1668478
2984466	2.2617667	0.9077509	1.0214013
2769306	2.261126	0.0	1.0206995
2915524	2.2610168	1.3622127	0.85765135
2981784	2.2597682	1.3608694	1.0192119
3036636	2.259694	1.3193779	0.9781881
3730194	2.259585	1.1546204	0.8560824
2627819	2.2594397	1.5259165	1.0188518
3776547	2.2580333	1.3590024	1.0173107
3480838	2.2577667	1.1526642	0.85409015
2940258	2.2265973	1.6005232	1.3690794
3554980	2.2235873	0.0	1.2904588
2769324	2.2204938	0.0	0.0
3342549	2.2198298	1.5669681	1.1939789
3345876	2.219671	1.2786534	0.9864553
2895205	2.2195437	1.6167088	1.0267593
3502786	2.2186356	1.3218085	1.1438227
2936319	2.2182612	1.2771457	0.98492306
2270857	2.2181106	1.1827624	1.0657271
2848680	2.2162936	0.0	0.0
3002375	2.2159884	0.8730214	1.0228952
3682448	2.2151096	1.5838882	1.194065
3818784	2.214087	1.7978898	1.138879
3420375	2.2140634	1.4804269	0.8585945
1634852	2.208452	1.3785967	0.76351255
3400895	2.2067924	0.0	1.3256154
3699360	2.2053554	1.039891	0.909998
2442120	2.2022893	1.3322806	0.9888226
2438319	2.2010677	0.0	0.0
1459115	2.199467	0.91292274	0.8635854
2740151	2.1993542	1.6728492	1.0308834
3170811	2.1991284	1.3719763	1.1536386
2790738	2.1986673	0.0	1.0301385
3350064	2.1981583	1.7571865	1.1756794
3095552	2.1979823	1.3276894	0.9841512
2527496	2.197375	1.3701072	1.1517369
3878686	2.1965756	1.6698872	1.0278699
2726480	2.193655	1.3661414	1.0247021
3438719	2.1933708	1.3658386	1.1473941
