pmcid	title	abstract	body
3170124	8.245417	4.910627	3.7480786
3113224	7.4178944	0.14631282	4.252747
3615923	7.414502	0.16628878	0.16628878
3664367	7.1796546	0.0	1.5241575
1855694	6.7916365	0.0	2.290484
3253728	6.719168	3.7839854	2.3803184
1769396	6.571251	6.310645	5.3654265
2621382	6.5317116	0.0	0.0
3573789	6.3678637	4.052117	3.7973273
2672458	6.323744	0.0	2.2132547
2737771	6.3057923	3.525093	2.1953032
3366352	6.287918	2.886141	0.0
3087163	6.233405	4.927747	2.322452
3317255	6.2250743	0.0	3.4780457
3036638	6.2113833	3.2651348	3.5340726
3668317	6.1569295	0.0	2.3636222
2769390	6.121457	5.1235676	3.9854035
2045659	6.0517197	4.3148375	2.3897333
3836946	6.0384326	0.22067076	2.9692075
3148997	6.031472	4.442657	4.083932
3713838	6.0215864	0.0	4.146862
1891148	5.982544	3.3683913	2.4378047
3355839	5.9440784	3.0276315	3.1487124
3058023	5.9179053	3.744663	3.1292124
2726558	5.9132657	2.5676365	2.9894164
3857506	5.896719	0.0	0.0
3533611	5.87374	3.9852922	3.61946
3296598	5.8721137	3.5751867	4.073174
3235142	5.8206015	0.0	1.1712557
2527496	5.8159437	4.3648634	4.96396
3150318	5.8078594	2.8962348	2.7027164
3118210	5.7806354	2.8690112	3.108067
3575421	5.737585	0.0	1.9585676
2172248	5.7333755	0.0	0.0
2767145	5.6865044	0.16168216	0.0
2702819	5.677076	6.42981	1.7078663
3890613	5.658107	3.413452	3.0734763
2769272	5.6169267	0.16938885	0.16938885
2760722	5.6056657	0.0	4.0045156
3154349	5.60291	3.8309991	0.0
3320390	5.565014	4.2152176	4.1216154
3551416	5.5346293	3.35171	3.1348693
1564284	5.5338893	4.8079324	1.5799266
2496981	5.533343	3.4879384	0.0
3263273	5.5317326	4.491855	4.225673
2933632	5.5312223	3.2885306	3.491286
3641938	5.5259757	0.0	3.6857674
3275124	5.5246987	0.0	3.0828958
2783075	5.521112	3.359299	2.6892855
2803851	5.5190177	2.927159	3.3389006
3568884	5.507193	4.0807633	4.226515
2741488	5.4987764	2.8798885	1.8039064
3086328	5.488999	0.0	1.85749
3539461	5.48409	2.5075347	2.3382063
3651322	5.3867188	3.7093403	3.4532104
