pmcid,score,pmcid,score,pmcid,score
3311001,0.41407615,3311001,0.41407615,3311001,0.41407615
3121590,0.38820723,3121590,0.38820723,3121590,0.38820723
2740160,0.3023109,2740160,0.3023109,2740160,0.3023109
3860673,0.28487307,3860673,0.28487307,3860673,0.28487307
2908802,0.27392313,2908802,0.27392313,2908802,0.27392313
3628471,0.27071133,3628471,0.27071133,3628471,0.27071133
2846859,0.26052102,2846859,0.26052102,2846859,0.26052102
1636036,0.25639623,1636036,0.25639623,1636036,0.25639623
3504246,0.2472862,3504246,0.2472862,3504246,0.2472862
3606293,0.24555549,3606293,0.24555549,3606293,0.24555549
3468117,0.24011557,3468117,0.24011557,3468117,0.24011557
2241764,0.23603834,2241764,0.23603834,2241764,0.23603834
3177884,0.23350097,3177884,0.23350097,3177884,0.23350097
3700455,0.22314258,3700455,0.22314258,3700455,0.22314258
3556292,0.21896073,3556292,0.21896073,3556292,0.21896073
2804570,0.21736379,2804570,0.21736379,2804570,0.21736379
3150839,0.2146785,3150839,0.2146785,3150839,0.2146785
2702886,0.21290733,2702886,0.21290733,2702886,0.21290733
3846152,0.21226788,3846152,0.21226788,3846152,0.21226788
3543893,0.20985858,3543893,0.20985858,3543893,0.20985858
3469334,0.20945695,3469334,0.20945695,3469334,0.20945695
3567954,0.20870633,3567954,0.20870633,3567954,0.20870633
3099090,0.20570439,3099090,0.20570439,3099090,0.20570439
3353295,0.2056321,3353295,0.2056321,3353295,0.2056321
3683417,0.20156077,3683417,0.20156077,3683417,0.20156077
2700599,0.19854505,2700599,0.19854505,2700599,0.19854505
3817744,0.19848321,3817744,0.19848321,3817744,0.19848321
3756167,0.19765818,3756167,0.19765818,3756167,0.19765818
3845240,0.19677706,3845240,0.19677706,3845240,0.19677706
3830836,0.19666913,3830836,0.19666913,3830836,0.19666913
3825967,0.19367406,3825967,0.19367406,3825967,0.19367406
2908659,0.19328845,2908659,0.19328845,2908659,0.19328845
3156508,0.19274528,3156508,0.19274528,3156508,0.19274528
3443655,0.19192126,3443655,0.19192126,3443655,0.19192126
3765128,0.19076133,3765128,0.19076133,3765128,0.19076133
2599801,0.18963078,2599801,0.18963078,2599801,0.18963078
3295333,0.1888585,3295333,0.1888585,3295333,0.1888585
3093233,0.18871646,3093233,0.18871646,3093233,0.18871646
2443117,0.18800737,2443117,0.18800737,2443117,0.18800737
3601504,0.18308857,3601504,0.18308857,3601504,0.18308857
3874942,0.182889,3874942,0.182889,3874942,0.182889
3614728,0.18000197,3614728,0.18000197,3614728,0.18000197
3095784,0.179346,3095784,0.179346,3095784,0.179346
3395946,0.17919604,3395946,0.17919604,3395946,0.17919604
3437303,0.17819612,3437303,0.17819612,3437303,0.17819612
3858746,0.17790173,3858746,0.17790173,3858746,0.17790173
3763677,0.1768033,3763677,0.1768033,3763677,0.1768033
3200117,0.1763159,3200117,0.1763159,3200117,0.1763159
3430891,0.17557627,3430891,0.17557627,3430891,0.17557627
3385320,0.17541493,3385320,0.17541493,3385320,0.17541493
2330057,0.17517763,2330057,0.17517763,2330057,0.17517763
3265993,0.17353074,3265993,0.17353074,3265993,0.17353074
