,title,abstract,body
3670530,0.6080123,0.6080123,0.6080123
2926430,0.4843806,0.4843806,0.4843806
3027449,0.47936982,0.47936982,0.47936982
3047858,0.46784014,0.46784014,0.46784014
3170356,0.4475813,0.4475813,0.4475813
3184713,0.4290262,0.4290262,0.4290262
3030049,0.4160975,0.4160975,0.4160975
29021,0.4152134,0.4152134,0.4152134
2803817,0.40453392,0.40453392,0.40453392
2881524,0.38289723,0.38289723,0.38289723
3403950,0.38237065,0.38237065,0.38237065
2691651,0.3781471,0.3781471,0.3781471
3654115,0.37703428,0.37703428,0.37703428
3040396,0.37348273,0.37348273,0.37348273
3004514,0.3714044,0.3714044,0.3714044
2667400,0.3685834,0.3685834,0.3685834
3290188,0.36781353,0.36781353,0.36781353
1450322,0.36401924,0.36401924,0.36401924
3863555,0.36088088,0.36088088,0.36088088
3025343,0.35291845,0.35291845,0.35291845
2740158,0.35031366,0.35031366,0.35031366
3466839,0.34719107,0.34719107,0.34719107
3741949,0.34593853,0.34593853,0.34593853
3483501,0.34338364,0.34338364,0.34338364
3785211,0.33587041,0.33587041,0.33587041
3390429,0.33526048,0.33526048,0.33526048
3318093,0.32776102,0.32776102,0.32776102
3301320,0.32666856,0.32666856,0.32666856
3232551,0.32074162,0.32074162,0.32074162
3420382,0.32052138,0.32052138,0.32052138
3232567,0.3198427,0.3198427,0.3198427
3617546,0.31003693,0.31003693,0.31003693
2396176,0.3097124,0.3097124,0.3097124
3302714,0.30932978,0.30932978,0.30932978
3152736,0.30850735,0.30850735,0.30850735
3482081,0.30763066,0.30763066,0.30763066
3232568,0.30540726,0.30540726,0.30540726
3373981,0.30447245,0.30447245,0.30447245
3562163,0.30365318,0.30365318,0.30365318
2628190,0.3023102,0.3023102,0.3023102
3232590,0.30230594,0.30230594,0.30230594
2827809,0.30210695,0.30210695,0.30210695
3809351,0.30094713,0.30094713,0.30094713
3652732,0.29966378,0.29966378,0.29966378
3299167,0.29958013,0.29958013,0.29958013
3049881,0.29763412,0.29763412,0.29763412
2922667,0.29717955,0.29717955,0.29717955
3423657,0.29480553,0.29480553,0.29480553
2633361,0.2941937,0.2941937,0.2941937
2911732,0.29251993,0.29251993,0.29251993
2740002,0.29249328,0.29249328,0.29249328
3227363,0.29234678,0.29234678,0.29234678
3596662,0.29025927,0.29025927,0.29025927
3347841,0.28971,0.28971,0.28971
3601021,0.28483748,0.28483748,0.28483748
2607261,0.28231862,0.28231862,0.28231862
3582537,0.28112727,0.28112727,0.28112727
3674744,0.28023437,0.28023437,0.28023437
3546418,0.28021967,0.28021967,0.28021967
3277481,0.27940404,0.27940404,0.27940404
3032753,0.2789212,0.2789212,0.2789212
3599449,0.27843484,0.27843484,0.27843484
2687574,0.27789202,0.27789202,0.27789202
3264878,0.27683175,0.27683175,0.27683175
3097541,0.27362788,0.27362788,0.27362788
3560592,0.2727847,0.2727847,0.2727847
2806398,0.27181715,0.27181715,0.27181715
3557637,0.27106193,0.27106193,0.27106193
2678700,0.26925114,0.26925114,0.26925114
