pmcid,score,pmcid,score,pmcid,score
3184713,0.20361583,3184713,0.20361583,3184713,0.20361583
3108320,0.1991251,3108320,0.1991251,3108320,0.1991251
3670525,0.19814123,3670525,0.19814123,3670525,0.19814123
3533459,0.17501153,3533459,0.17501153,3533459,0.17501153
3876013,0.17365104,3876013,0.17365104,3876013,0.17365104
2365968,0.17171535,2365968,0.17171535,2365968,0.17171535
2873453,0.16448604,2873453,0.16448604,2873453,0.16448604
3787617,0.16272825,3787617,0.16272825,3787617,0.16272825
2792863,0.16237345,2792863,0.16237345,2792863,0.16237345
3229059,0.16130269,3229059,0.16130269,3229059,0.16130269
2739158,0.16066855,2739158,0.16066855,2739158,0.16066855
3290187,0.15620942,3290187,0.15620942,3290187,0.15620942
3101735,0.15344688,3101735,0.15344688,3101735,0.15344688
3877581,0.14850412,3877581,0.14850412,3877581,0.14850412
3371531,0.1484773,3371531,0.1484773,3371531,0.1484773
3860035,0.14746165,3860035,0.14746165,3860035,0.14746165
3817756,0.14558165,3817756,0.14558165,3817756,0.14558165
3889310,0.14479758,3889310,0.14479758,3889310,0.14479758
3401767,0.14440766,3401767,0.14440766,3401767,0.14440766
3443661,0.1441218,3443661,0.1441218,3443661,0.1441218
3635634,0.14081633,3635634,0.14081633,3635634,0.14081633
3555597,0.1405972,3555597,0.1405972,3555597,0.1405972
2840913,0.1399663,2840913,0.1399663,2840913,0.1399663
2852748,0.13977548,2852748,0.13977548,2852748,0.13977548
3132932,0.13949367,3132932,0.13949367,3132932,0.13949367
3881447,0.13837107,3881447,0.13837107,3881447,0.13837107
3878479,0.13830124,3878479,0.13830124,3878479,0.13830124
3700494,0.13617422,3700494,0.13617422,3700494,0.13617422
3481419,0.13582957,3481419,0.13582957,3481419,0.13582957
3664409,0.1356336,3664409,0.1356336,3664409,0.1356336
3179011,0.13559532,3179011,0.13559532,3179011,0.13559532
2906497,0.13485621,2906497,0.13485621,2906497,0.13485621
3679696,0.13433813,3679696,0.13433813,3679696,0.13433813
3447652,0.13419496,3447652,0.13419496,3447652,0.13419496
3248587,0.13418438,3248587,0.13418438,3248587,0.13418438
3657224,0.13375077,3657224,0.13375077,3657224,0.13375077
3417860,0.13357612,3417860,0.13357612,3417860,0.13357612
2939514,0.13268419,2939514,0.13268419,2939514,0.13268419
3294399,0.13253863,3294399,0.13253863,3294399,0.13253863
3299326,0.13228624,3299326,0.13228624,3299326,0.13228624
2244628,0.13216178,2244628,0.13216178,2244628,0.13216178
3419122,0.13213332,3419122,0.13213332,3419122,0.13213332
3555380,0.13113938,3555380,0.13113938,3555380,0.13113938
3778789,0.13094296,3778789,0.13094296,3778789,0.13094296
3830836,0.13070245,3830836,0.13070245,3830836,0.13070245
3810558,0.13056692,3810558,0.13056692,3810558,0.13056692
3821110,0.13000105,3821110,0.13000105,3821110,0.13000105
3603123,0.1298239,3603123,0.1298239,3603123,0.1298239
3401135,0.12968962,3401135,0.12968962,3401135,0.12968962
3789905,0.12967482,3789905,0.12967482,3789905,0.12967482
3752477,0.12881188,3752477,0.12881188,3752477,0.12881188
2829622,0.12870184,2829622,0.12870184,2829622,0.12870184
3665880,0.12837432,3665880,0.12837432,3665880,0.12837432
