pmcid,score,pmcid,score,pmcid,score
3340973,0.7474943,3340973,0.7474943,3340973,0.7474943
2975006,0.73160803,2975006,0.73160803,2975006,0.73160803
2740076,0.7143481,2740076,0.7143481,2740076,0.7143481
3846936,0.67682135,3846936,0.67682135,3846936,0.67682135
2740296,0.671373,2740296,0.671373,2740296,0.671373
2546371,0.662573,2546371,0.662573,2546371,0.662573
2783113,0.57286674,2783113,0.57286674,2783113,0.57286674
3431046,0.56723773,3431046,0.56723773,3431046,0.56723773
2546372,0.5430143,2546372,0.5430143,2546372,0.5430143
2365938,0.53816515,2365938,0.53816515,2365938,0.53816515
3888003,0.5273085,3888003,0.5273085,3888003,0.5273085
3295586,0.5216265,3295586,0.5216265,3295586,0.5216265
3542900,0.5200851,3542900,0.5200851,3542900,0.5200851
3789895,0.5067316,3789895,0.5067316,3789895,0.5067316
3738361,0.50437236,3738361,0.50437236,3738361,0.50437236
3310715,0.49977922,3310715,0.49977922,3310715,0.49977922
3015692,0.493437,3015692,0.493437,3015692,0.493437
3110133,0.49213782,3110133,0.49213782,3110133,0.49213782
3015409,0.4911661,3015409,0.4911661,3015409,0.4911661
2644320,0.47980094,2644320,0.47980094,2644320,0.47980094
3596056,0.47958943,3596056,0.47958943,3596056,0.47958943
3676979,0.4769481,3676979,0.4769481,3676979,0.4769481
3319783,0.47511834,3319783,0.47511834,3319783,0.47511834
2467416,0.47161812,2467416,0.47161812,2467416,0.47161812
3113158,0.47098482,3113158,0.47098482,3113158,0.47098482
3649614,0.466631,3649614,0.466631,3649614,0.466631
3551405,0.45656794,3551405,0.45656794,3551405,0.45656794
3639699,0.44768515,3639699,0.44768515,3639699,0.44768515
3277335,0.44716436,3277335,0.44716436,3277335,0.44716436
3073784,0.44270754,3073784,0.44270754,3073784,0.44270754
3555578,0.4422412,3555578,0.4422412,3555578,0.4422412
3735569,0.4401524,3735569,0.4401524,3735569,0.4401524
3205519,0.43955925,3205519,0.43955925,3205519,0.43955925
3267065,0.43495575,3267065,0.43495575,3267065,0.43495575
3770034,0.43419027,3770034,0.43419027,3770034,0.43419027
3445186,0.43383378,3445186,0.43383378,3445186,0.43383378
3072212,0.4319587,3072212,0.4319587,3072212,0.4319587
3777195,0.43159032,3777195,0.43159032,3777195,0.43159032
3418028,0.42853463,3418028,0.42853463,3418028,0.42853463
3015475,0.42343473,3015475,0.42343473,3015475,0.42343473
2245959,0.4234171,2245959,0.4234171,2245959,0.4234171
2782170,0.42157707,2782170,0.42157707,2782170,0.42157707
2908659,0.42074928,2908659,0.42074928,2908659,0.42074928
3015416,0.413284,3015416,0.413284,3015416,0.413284
3857979,0.41249073,3857979,0.41249073,3857979,0.41249073
2556668,0.41146037,2556668,0.41146037,2556668,0.41146037
3148888,0.41065508,3148888,0.41065508,3148888,0.41065508
3070637,0.4090731,3070637,0.4090731,3070637,0.4090731
3649187,0.4064327,3649187,0.4064327,3649187,0.4064327
3512262,0.40482736,3512262,0.40482736,3512262,0.40482736
2943109,0.40132248,2943109,0.40132248,2943109,0.40132248
3860047,0.40106148,3860047,0.40106148,3860047,0.40106148
2740171,0.38940242,2740171,0.38940242,2740171,0.38940242
3854998,0.38358074,3854998,0.38358074,3854998,0.38358074
3015710,0.38276798,3015710,0.38276798,3015710,0.38276798
2769404,0.38110328,2769404,0.38110328,2769404,0.38110328
2882051,0.38023353,2882051,0.38023353,2882051,0.38023353
2700233,0.38001296,2700233,0.38001296,2700233,0.38001296
3043579,0.37998617,3043579,0.37998617,3043579,0.37998617
3047846,0.37935883,3047846,0.37935883,3047846,0.37935883
3326831,0.37931234,3326831,0.37931234,3326831,0.37931234
3638532,0.3791246,3638532,0.3791246,3638532,0.3791246
1887519,0.37845945,1887519,0.37845945,1887519,0.37845945
2740088,0.3757957,2740088,0.3757957,2740088,0.3757957
2672280,0.37532204,2672280,0.37532204,2672280,0.37532204
3172631,0.37487116,3172631,0.37487116,3172631,0.37487116
2584009,0.37465975,2584009,0.37465975,2584009,0.37465975
3433555,0.37378076,3433555,0.37378076,3433555,0.37378076
2860420,0.37360576,2860420,0.37360576,2860420,0.37360576
2442045,0.37348047,2442045,0.37348047,2442045,0.37348047
3663309,0.3701159,3663309,0.3701159,3663309,0.3701159
3600265,0.3698746,3600265,0.3698746,3600265,0.3698746
3073785,0.36963102,3073785,0.36963102,3073785,0.36963102
3214511,0.36690846,3214511,0.36690846,3214511,0.36690846
3754418,0.36584118,3754418,0.36584118,3754418,0.36584118
3350124,0.36506993,3350124,0.36506993,3350124,0.36506993
1634861,0.36498925,1634861,0.36498925,1634861,0.36498925
2575197,0.3648937,2575197,0.3648937,2575197,0.3648937
3136068,0.36460227,3136068,0.36460227,3136068,0.36460227
3240924,0.36418128,3240924,0.36418128,3240924,0.36418128
2934582,0.36143905,2934582,0.36143905,2934582,0.36143905
3096026,0.36090082,3096026,0.36090082,3096026,0.36090082
2659845,0.3607424,2659845,0.3607424,2659845,0.3607424
2311322,0.36061877,2311322,0.36061877,2311322,0.36061877
3515935,0.36006707,3515935,0.36006707,3515935,0.36006707
2241597,0.35924095,2241597,0.35924095,2241597,0.35924095
3183543,0.3585545,3183543,0.3585545,3183543,0.3585545
2478665,0.35770532,2478665,0.35770532,2478665,0.35770532
3015652,0.35729066,3015652,0.35729066,3015652,0.35729066
3349988,0.35683745,3349988,0.35683745,3349988,0.35683745
2980725,0.3567797,2980725,0.3567797,2980725,0.3567797
3524486,0.35519013,3524486,0.35519013,3524486,0.35519013
2878678,0.3550646,2878678,0.3550646,2878678,0.3550646
2784782,0.35165977,2784782,0.35165977,2784782,0.35165977
3629171,0.34965816,3629171,0.34965816,3629171,0.34965816
3043439,0.3493435,3043439,0.3493435,3043439,0.3493435
2992668,0.3480549,2992668,0.3480549,2992668,0.3480549
3539461,0.3476323,3539461,0.3476323,3539461,0.3476323
3227694,0.3475822,3227694,0.3475822,3227694,0.3475822
3817753,0.34645045,3817753,0.34645045,3817753,0.34645045
3681112,0.3461417,3681112,0.3461417,3681112,0.3461417
2766912,0.34611598,2766912,0.34611598,2766912,0.34611598
3880742,0.34526294,3880742,0.34526294,3880742,0.34526294
3649506,0.3449307,3649506,0.3449307,3649506,0.3449307
3711740,0.34471366,3711740,0.34471366,3711740,0.34471366
2726470,0.34287843,2726470,0.34287843,2726470,0.34287843
3830137,0.34287673,3830137,0.34287673,3830137,0.34287673
3234147,0.34281397,3234147,0.34281397,3234147,0.34281397
3409660,0.34230757,3409660,0.34230757,3409660,0.34230757
3299191,0.34206498,3299191,0.34206498,3299191,0.34206498
555568,0.34108937,555568,0.34108937,555568,0.34108937
2820289,0.34100932,2820289,0.34100932,2820289,0.34100932
3705742,0.33982965,3705742,0.33982965,3705742,0.33982965
3340971,0.33945304,3340971,0.33945304,3340971,0.33945304
2803886,0.33926412,2803886,0.33926412,2803886,0.33926412
3613818,0.33909318,3613818,0.33909318,3613818,0.33909318
3350196,0.33824757,3350196,0.33824757,3350196,0.33824757
2244600,0.33663398,2244600,0.33663398,2244600,0.33663398
3420562,0.33646917,3420562,0.33646917,3420562,0.33646917
3845338,0.335194,3845338,0.335194,3845338,0.335194
2847139,0.33505407,2847139,0.33505407,2847139,0.33505407
3125360,0.33429626,3125360,0.33429626,3125360,0.33429626
3630317,0.33427396,3630317,0.33427396,3630317,0.33427396
3279680,0.3326754,3279680,0.3326754,3279680,0.3326754
2966576,0.33203983,2966576,0.33203983,2966576,0.33203983
3099621,0.3316823,3099621,0.3316823,3099621,0.3316823
2169208,0.33064783,2169208,0.33064783,2169208,0.33064783
3015535,0.33017978,3015535,0.33017978,3015535,0.33017978
3649153,0.3290007,3649153,0.3290007,3649153,0.3290007
