pmcid	title	abstract	body
3074273	4.4178452	2.3407888	1.6565335
416457	3.8709342	0.0	0.0
3129061	3.5977924	2.595868	1.8193343
3575421	3.5116327	0.0	0.7247437
2633003	3.4416323	2.0386362	1.5885186
3113224	3.431825	0.0	0.9651413
3792504	3.3788986	0.070139945	0.0706225
3743391	3.3661876	0.0	1.63174
3086328	3.364956	0.0	1.2811757
3366352	3.3630424	1.3968139	0.0
3664367	3.3468878	0.0	0.77678114
3170124	3.2427878	1.8918884	0.39827704
2621382	3.117262	0.051070005	0.0
3110133	3.0896575	1.7130204	1.4946178
3320390	3.085752	2.060092	1.1846273
2172248	2.999838	0.0	0.0
2631053	2.9525275	2.714943	1.2408171
3641938	2.9462023	0.044107303	1.4672353
1855694	2.9200609	0.0	0.956957
3573789	2.9190712	1.5804403	1.1507481
2702927	2.8760276	0.058583193	1.5042406
3422903	2.875192	1.3920121	1.3966986
3170346	2.8675601	1.6287832	1.673615
3615910	2.8143063	1.5514094	1.470758
3719111	2.8124986	0.05438309	1.4688888
3150318	2.8068798	1.658642	1.4438238
3016303	2.8032093	1.2078657	1.2233686
2566573	2.8027182	0.04534362	1.4587759
3884116	2.8012228	1.5379732	1.2213143
3354496	2.7992997	0.0	1.435905
3148997	2.7956786	2.0285916	1.4514966
2936924	2.7866542	1.6803148	1.2437104
3083531	2.78371	0.0	0.0
3615923	2.779985	0.0	0.0
2259431	2.741667	2.256548	1.4449782
3263273	2.7391646	1.2853652	1.1785713
2741488	2.7210526	1.5541348	1.191247
2132358	2.7129295	1.3270638	0.0
3668317	2.71116	0.0	0.72776276
3355839	2.707128	1.2398194	1.1582175
3775175	2.6848972	1.4447021	1.2982382
2737755	2.6503983	1.6719302	1.1095884
3533611	2.6498637	1.8788667	1.318726
3551416	2.6484222	1.1039842	1.3172277
3317255	2.647754	0.0	1.1068399
3603642	2.6457522	1.874628	1.5780905
3141718	2.5214226	1.3845068	1.0995162
2687766	2.5176399	1.9855809	1.4634854
2045659	2.5084496	1.6187989	1.298425
1769396	2.5078456	1.3705635	0.64173657
2409333	2.4976184	0.0	0.0
2584629	2.4789624	1.7796179	1.1301688
3118210	2.476504	1.2322378	1.1276006
3713838	2.468433	0.0	1.0164915
3275124	2.4664826	0.0	1.0144646
2672458	2.437063	0.0	1.0430727
3537696	2.43257	1.6736996	1.2370387
2496981	2.3994048	1.328584	0.0
2883195	2.3994024	0.0	0.0
3058023	2.3974059	1.326529	1.03191
3651322	2.395887	1.1237876	1.0303358
3235142	2.3831263	0.048686616	0.8152319
3337804	2.357658	0.98493284	0.9881179
2628877	2.3492503	1.8108407	1.1657733
3087163	2.3483078	1.8098692	0.9783997
1564284	2.3401845	1.708623	0.84041846
3147136	2.3112237	1.7809403	1.6342063
3074290	2.2848845	1.8539803	1.1868768
2783054	2.2833304	1.0134099	0.99118
2726504	2.2809577	1.289568	1.3253267
3383300	2.2768557	0.0	0.0
3806701	2.2516348	1.9229017	1.3368667
2125381	2.2492018	1.070703	0.0
3002376	2.2475517	1.2371292	1.3108538
3403125	2.2356617	1.2249186	1.160286
3573360	2.2344952	1.7614621	1.2973531
3539052	2.2344658	0.0	1.1590495
2767145	2.2340698	0.0	0.0
3539461	2.2337842	0.9226613	0.94652545
1891148	2.219706	1.1053607	0.6817244
3836946	2.2048461	0.0	1.3072882
3228383	2.2034557	0.0	1.093527
3132325	2.2009633	1.9809581	1.0909499
3036638	2.171844	1.0832918	0.99177253
3661872	2.1682613	0.0	1.4309393
2396178	2.159628	1.2988635	1.0719125
3253728	2.1592379	1.4845774	0.91982096
3704649	2.1582172	1.2974024	0.0
3420562	2.1576104	1.2967738	0.95710593
2803851	2.157015	1.0983784	1.0691831
2726558	2.1553473	0.85743934	0.9547419
2737771	2.155216	1.2942938	0.8000916
3857506	2.1526477	0.0	0.0
3852475	2.1002383	1.618138	1.2421285
3326684	2.0987334	0.0	1.2405691
2845931	2.0634117	0.11496325	0.95565516
3665130	2.060916	0.0	0.0
2697586	2.056281	0.0	0.0
2783075	2.0527766	1.4528575	1.0171236
3296598	2.0525239	1.2912174	1.0168607
3032707	2.052027	0.8505541	1.1350397
2933632	2.0496547	1.2442217	0.97275734
3154349	2.0376194	1.6701219	0.0
3121680	1.9988499	1.5222862	1.1856282
3170353	1.9982601	1.0131626	1.185017
2769390	1.9977437	1.6206596	1.2529587
1560153	1.9931736	1.3268123	1.1568997
2988774	1.9913429	0.0	0.863763
2702819	1.9912734	1.9928433	0.860401
2726523	1.9911239	1.6138535	1.0300714
2762180	1.988862	1.4836274	1.0277275
2737768	1.9582322	1.2249798	0.9716155
2767133	1.9563806	1.4431806	1.1584328
3890613	1.9560422	1.2227306	0.8524139
2612686	1.955885	1.2225693	0.0
2803848	1.9531684	0.0	0.96637934
2170449	1.9508783	0.0	0.0
3755437	1.9508321	0.0	0.84455514
2783071	1.947994	1.0633725	1.1277499
2748272	1.9475285	1.533418	1.0062796
3795016	1.8973154	0.0	0.0
2909170	1.8927405	1.2705181	0.9838771
3875966	1.8564265	0.0	0.0
2527496	1.8551028	1.0890156	0.945677
3152526	1.8092078	1.6639119	1.0942835
2769272	1.7932136	0.0	0.0
3855010	1.7546614	1.2402945	0.96850634
3568884	1.7539964	1.1012837	0.8660762
3163221	1.7449747	0.88291585	0.8634345
2396176	1.7178789	0.0	0.9712288
3520688	1.7108824	0.8367137	1.0126457
2783122	1.7100929	0.0	0.0
2613406	1.7084044	1.4140908	1.1310726
2639604	1.7054285	0.0	1.0070063
2909247	1.7042485	1.0624045	0.8406458
3245485	1.704183	0.96045685	0.9872226
3146931	1.7038457	1.13255	0.9868732
2726516	1.6805032	1.2948316	0.9940267
2726557	1.6688628	0.910593	0.0
3610292	1.6176412	0.9169376	0.8384049
2760722	1.615845	0.0	0.98555464
3514400	1.4636718	1.1260188	1.0325847
2008933	1.3684157	0.0	0.0
2385307	1.1707151	0.0	0.0
2073552	1.1133527	0.0	0.0
1082065	1.1116464	0.0	0.0
1081878	1.0536772	0.0	0.0
2141351	0.8085642	0.0	0.0
2604268	0.61435777	0.0	0.0
1036642	0.33905846	0.0	0.0
3531257	0.18328705	0.18844305	0.18993756
2912127	0.17654696	0.18151335	0.18295291
2785826	0.17291652	0.17910606	0.18063791
2363236	0.16921665	0.17397682	0.17535661
3700241	0.1637327	0.16880447	0.17017776
3480172	0.16077937	0.16575968	0.16710821
3271214	0.1591461	0.163623	0.16492066
2771838	0.15308307	0.1573894	0.15863763
3880166	0.15217735	2.2136118	2.0410624
2678120	0.15196589	0.1566732	0.15794778
3717067	0.147973	0.15342855	0.15458778
3832642	0.1473597	0.15263441	0.15393989
2693508	0.14529838	0.14979912	0.15101781
2644609	0.1433872	0.14851972	0.14979002
3034940	0.14128068	0.14633779	0.14758942
3082828	0.14121562	0.14502272	0.14602044
2908644	0.13972358	0.14472497	0.1459628
1318457	0.1396535	0.1446524	0.14588958
3759770	0.13788688	0.14160421	0.14257842
2814195	0.13776152	0.14163685	0.14276014
3503952	0.13624871	0.14112571	0.14233275
3821432	0.13605823	0.13988563	0.14099504
3751742	0.13459519	0.13838145	0.13947894
3737127	0.13363175	0.13739091	1.1166233
3765937	0.13348164	0.13825959	0.13944212
2732267	0.13277464	0.13688746	1.295328
3418340	0.13217658	0.13573998	0.13667384
3480049	0.13213289	0.13700444	0.13803956
3480136	0.13181366	0.1365319	0.13769966
3785345	0.13172606	0.1352773	1.8888066
3791957	0.131652	0.13535546	0.13642895
3765337	0.12987855	0.13353212	0.13459115
3713301	0.12924606	0.13401116	0.13502368
3667015	0.1291257	0.13388638	0.13489795
3194078	0.1289614	0.13357757	0.13472004
2693554	0.12879796	2.4368246	0.13318028
2699708	0.12844025	0.13241881	0.13349609
3011308	0.1282479	0.13170537	0.13261148
2929516	0.12812975	0.1320987	0.13317338
3371985	0.1272274	0.13065737	2.3619483
2872341	0.12707157	0.1317565	0.13275197
1440864	0.12680961	0.13022833	2.197207
3383136	0.12677692	0.13070396	0.13176729
3564478	0.12657997	0.13111089	0.13223226
3078483	0.12570724	0.1303419	0.13132669
2253537	0.12520356	0.12968522	0.1307944
2841420	0.12505287	0.12842423	0.12930776
3480120	0.12460178	0.12810692	0.12912293
3781223	0.123111404	0.12643042	0.12730022
2781734	0.12268148	0.1259889	0.12685567
3137978	0.12248577	0.12593138	0.12693012
2206034	0.12147893	0.12524186	0.12626076
3829227	0.12130963	0.12472216	0.1257113
3860462	0.12126967	0.1257407	0.12669073
3374763	0.12091375	0.124173515	0.12502779
3850722	0.120570675	0.1239624	0.124945536
3606611	0.12051534	0.123764366	0.12461584
2879845	0.12034331	2.320066	1.7386081
2755149	0.1201791	0.12390176	0.12490975
2978398	0.119861275	0.12309267	0.123939514
3672507	0.11956178	0.12396983	1.1409614
2213673	0.11937952	0.12307742	0.124078706
2644612	0.119311236	0.12266754	0.12364041
3836660	0.119100586	0.12349166	0.12442468
3860552	0.11899137	0.122677244	0.12367528
1824716	0.11895953	0.122644424	0.12364219
3369420	0.11838638	2.6409621	1.8601933
3860565	0.11825409	0.12144214	0.12227764
1890567	0.117576316	0.12088383	1.3314049
3728525	0.11751605	0.12082186	0.121780075
3168502	0.116737835	0.12035391	0.12133304
2819787	0.11664485	0.119789526	0.12061365
3009659	0.11643458	2.3424382	1.646222
3491320	0.116229914	0.12051514	0.12142568
3438402	0.11622905	0.120389454	0.12141913
3480917	0.11609574	0.12037602	0.12128551
2929428	0.1159352	0.11906074	0.11987986
2740048	0.115923755	2.2726958	0.121105835
1621058	0.11589173	0.11901611	0.11983492
3221562	0.11505046	0.11828691	0.119225025
1112589	0.11470797	0.11826116	0.11922327
2689248	0.11464242	0.117733106	0.11854308
3694111	0.114199474	0.117278226	1.535379
3496703	0.11347254	0.117534265	0.118539535
3649159	0.11341553	2.0688012	2.109739
3171384	0.113316014	0.116826095	0.11777652
3879513	0.113273025	0.11645948	0.1173831
3335891	0.11209848	0.11557084	0.116511054
3249167	0.111823454	0.1152873	0.116225205
3851456	0.111481875	0.11448735	0.115274996
3724576	0.11137526	1.7638557	1.8656591
2924548	0.11133931	0.114340946	0.11512758
3527059	0.11123591	0.11436506	0.11527207
3883066	0.110944666	0.1143813	1.6864545
3481628	0.11082912	0.11394682	1.3236358
3825950	0.110502325	0.11392525	0.11485208
3385649	0.11046968	0.11389159	0.11481814
3343169	0.109626	2.3547115	1.8502897
3395557	0.10959679	0.11267983	1.4405576
1456978	0.10955026	0.1134716	0.11444212
2908436	0.10926511	0.11233882	0.11322976
3539458	0.1092521	0.112325445	0.11321627
1586011	0.109208405	0.1131175	0.11408499
3692830	0.10913201	0.112512484	0.11342782
3549382	0.10895044	0.1120153	1.7066894
3893325	0.10882929	0.11220038	0.11311318
3660277	0.10874764	0.111806795	0.1126935
3217879	0.1087278	0.11165903	0.11242722
3876596	0.10824356	0.11223435	0.11308233
3177940	0.10819777	0.1115493	1.6833141
3873065	0.10800912	0.11104749	0.111928195
3275563	0.10800077	0.111866646	1.2391782
2533017	0.10793139	1.9830933	1.7410562
2912126	0.107839696	1.9441801	1.4597242
2924849	0.107775286	0.11174881	0.112593114
3473978	0.10763146	2.2131047	1.7407109
3208641	0.10762512	0.11147754	0.112431005
2900094	0.107158914	0.11099465	0.111943975
3201108	0.10705166	0.110063106	0.110936
2546416	0.10689979	2.2922878	1.8226029
3049576	0.10659999	0.11041573	0.111360095
3448088	0.10651052	0.11032306	0.111266635
2872351	0.1064455	0.1102557	0.11119871
2483449	0.10603866	0.1098343	0.110773705
3285765	0.105987534	0.10896903	0.109833255
3792598	0.10595846	0.10975123	0.11068992
3348087	0.10559624	0.108566724	0.10942776
3603204	0.10546209	0.109350316	1.3192751
3015975	0.10522454	0.10806134	0.10880478
2944375	0.10520031	0.10803644	0.10877972
3704905	0.10518182	0.10814066	1.5541365
3009646	0.105089605	0.108045846	0.10890274
2636788	0.10500641	0.10876511	1.4564354
3469037	0.104715735	0.1079594	0.108837694
3426263	0.104431756	0.107369505	0.10822104
2565735	0.10400679	0.1077297	0.10865111
2033726	0.103688836	0.10660567	0.10745115
3029818	0.10347314	0.10626271	1.6997708
3438426	0.10333309	0.10703188	0.10794732
3664389	0.10328581	0.106485195	1.2530111
