pmcid	score
3340973	0.5387862
2975006	0.52845895
2740076	0.51535815
2740296	0.51031595
3846936	0.4912735
2546371	0.47928023
3431046	0.43509674
2783113	0.4126355
2546372	0.4122342
2365938	0.4018538
3295586	0.40163228
3542900	0.3873798
3888003	0.37995866
3110133	0.37911034
3015692	0.36828023
3789895	0.36633354
3596056	0.36428314
3738361	0.3632502
3310715	0.36048555
2644320	0.35820574
3113158	0.35757422
3015409	0.35544
3676979	0.34539354
3319783	0.34212247
2467416	0.34167814
3649614	0.3384781
3639699	0.33385137
3445186	0.33321303
3555578	0.33036277
3551405	0.33010155
3073784	0.32993442
3277335	0.32525307
3267065	0.32460922
3072212	0.32240576
2908659	0.31877866
3205519	0.3172246
3735569	0.31598932
3770034	0.31473386
2782170	0.31431755
3649187	0.3129353
3777195	0.3115811
3148888	0.31103638
3070637	0.31098482
3418028	0.30870906
3857979	0.30784625
3015475	0.3056335
2245959	0.30384207
3860047	0.2991998
3015416	0.2980763
2556668	0.2971489
2740171	0.29618645
3326831	0.2914732
1887519	0.2911498
3512262	0.2910852
3043579	0.29099077
3015710	0.2906934
2943109	0.28768444
2700233	0.287586
3073785	0.2847689
2672280	0.2845252
2934582	0.27757707
2769404	0.2772252
3854998	0.2758641
3600265	0.27497637
2882051	0.2748573
2980725	0.2747519
3214511	0.2736724
2740088	0.2734327
3638532	0.27321708
3047846	0.27317604
2241597	0.27286106
3183543	0.27279016
3015652	0.2720311
3136068	0.27160162
3172631	0.26974374
3663309	0.2696113
2584009	0.26960668
2860420	0.2692738
3433555	0.26882368
2442045	0.26881075
2784782	0.26722884
3817753	0.2667778
3349988	0.26645696
3240924	0.26587027
2575197	0.2652858
3515935	0.26471713
3350124	0.26425263
2659845	0.26416585
1634861	0.26416555
3754418	0.26392835
2311322	0.26380104
3227694	0.26376545
3234147	0.2637223
3299191	0.26326713
3681112	0.26261693
3096026	0.2607928
3629171	0.26076627
3043439	0.26043737
3830137	0.26031923
3409660	0.26022473
3524486	0.25914273
2478665	0.25800648
2847139	0.25768566
3880742	0.2575489
2878678	0.25744545
3711740	0.25717676
3125360	0.2568762
3845338	0.2544473
3015535	0.2533934
2992668	0.2531804
3539461	0.25185952
3016127	0.25112712
3094313	0.25096035
3420562	0.25091508
3649153	0.25025225
3796724	0.24898642
2766912	0.24887827
3649506	0.24849384
3279680	0.24776158
2726470	0.24723975
3705742	0.24716258
555568	0.2468425
2169208	0.24674155
2170446	0.2466689
2918822	0.2459897
3340971	0.24564828
2820289	0.2455798
3613818	0.24526344
3745864	0.24438241
3879997	0.24437737
2803886	0.24427398
2906982	0.243923
3350196	0.24366146
3711731	0.24348137
2244600	0.24316499
3630317	0.24181734
3521816	0.24114524
2292492	0.24105516
2857854	0.24062333
3099621	0.23994768
2966576	0.23976094
2894825	0.2394664
3555203	0.23937859
3113179	0.23802336
3160386	0.2378663
3711723	0.23639797
3245485	0.23580137
3840837	0.23526916
3016484	0.2342026
3771803	0.23368225
3825978	0.23331913
3573785	0.23304938
2988923	0.2328845
3418018	0.23266989
3838809	0.23234111
3492965	0.23180687
3617620	0.23159203
3616185	0.23075247
3715331	0.23034677
1948008	0.23016351
2277416	0.22783093
2804735	0.22681563
3738353	0.22669572
1618827	0.22624901
3113180	0.22580023
2876173	0.22575118
3841536	0.22526681
3307215	0.22511476
3015684	0.22469279
3468117	0.22469041
3015397	0.22455777
3043456	0.22455633
3200132	0.22451563
2687673	0.22419684
3543215	0.22402248
2809463	0.22400144
3073806	0.22341692
3015265	0.22253114
3047773	0.22223312
3043450	0.22126853
2736155	0.2211732
3177411	0.22111411
3711736	0.22088343
3101356	0.22049807
3819678	0.2199888
3015963	0.21918327
3649157	0.21899752
3529464	0.21884081
3023755	0.21879613
2994118	0.21862857
3890398	0.21842399
3015379	0.21828099
2834661	0.21796042
3214684	0.21780902
3542894	0.21748203
3663318	0.21723384
3016797	0.21683899
1526710	0.21665001
3015861	0.21662794
2605737	0.2161822
3858201	0.2161463
3108676	0.21590221
3838988	0.21580651
2783087	0.21525133
3381485	0.21515208
3560724	0.21470788
3630710	0.21468276
3218128	0.21463926
2769446	0.21463546
2769450	0.21368682
3575664	0.21344174
3484318	0.21314412
3307086	0.21297926
3729991	0.21286908
3635469	0.21275829
3170312	0.21200266
3874942	0.21191978
3195172	0.20842323
3600251	0.2082908
3261406	0.20827124
3655519	0.2082534
3415050	0.20762616
3658221	0.20727067
3809370	0.2072341
2852806	0.20672978
3649509	0.20634755
2779295	0.20626564
3512256	0.20609236
3875121	0.206069
2116997	0.20571637
3304262	0.20494343
3015939	0.20487697
2702963	0.20476314
2936677	0.20464998
3410771	0.2045661
3725448	0.20420271
3016819	0.20395957
2630321	0.20335338
3422109	0.20293532
2828460	0.20273063
3082229	0.2024088
2820006	0.20212844
3363056	0.20174837
3860027	0.20171091
3003679	0.20136973
3259020	0.20049684
3015668	0.20044848
3600218	0.20033693
3015771	0.20016196
3693109	0.1998189
3731624	0.19975041
3148887	0.19921803
2556666	0.19900435
3038627	0.19843498
2588583	0.19828564
3015288	0.19825315
2926877	0.19813085
3635130	0.19806974
3480933	0.19783868
2672301	0.19743802
3015275	0.19730744
2615010	0.1967473
3492044	0.19656835
2672241	0.19634995
3465003	0.19628412
149382	0.19625515
3059860	0.19598754
2893321	0.1955205
3638545	0.1952723
3618906	0.19465183
3095252	0.19440572
3649585	0.19418782
3714045	0.19398692
3170348	0.193665
2850860	0.19295485
3213015	0.1923882
1925058	0.19199301
3178930	0.19175752
3745887	0.19101748
3273785	0.19097446
3477656	0.19095793
3206858	0.19084346
3876309	0.19083121
2821651	0.19074
3032707	0.19056001
3432358	0.19040018
2693837	0.19028328
3336915	0.19026878
3784095	0.19023404
3783711	0.19021359
2855525	0.18968561
3158108	0.18965772
3825926	0.18964489
3327834	0.18946046
3469333	0.18940619
3015161	0.18907094
3712003	0.18861994
3015501	0.1882336
3876522	0.18814898
3750490	0.18768422
3503734	0.18732314
3407625	0.18714434
3855073	0.18691264
3236153	0.18641795
3015272	0.18579637
3809254	0.1853138
3870869	0.18507072
3775021	0.18505554
3629711	0.1848077
2254639	0.1846728
3285529	0.18442467
3502769	0.18363167
3335556	0.18358943
1891275	0.18305859
2908669	0.18304075
3864400	0.18299487
2799961	0.18293737
2553057	0.18292439
2890891	0.1829153
3268705	0.18255016
2634770	0.18237156
3852808	0.18196747
3100577	0.18188107
3866077	0.18081255
3259374	0.1807418
3624641	0.18066779
3204677	0.17976594
3411373	0.17910787
3534252	0.17898142
3872157	0.1789762
3134683	0.17877322
3687153	0.17847395
2643339	0.17841758
3713330	0.17816728
3250653	0.17796317
3852632	0.17791173
2984347	0.17782769
2810826	0.17775932
2702911	0.177748
3015685	0.17758138
2740156	0.17751917
2778945	0.17715362
2730560	0.17703755
2911400	0.17652674
3065404	0.17650428
3348529	0.17649218
3054432	0.17629959
3085233	0.17621243
3681262	0.17619209
3588206	0.17595969
3850435	0.17536876
1936994	0.17516899
3183036	0.17492343
3355033	0.17430453
3539107	0.17425095
3016754	0.174018
2740013	0.1739162
2637256	0.17385884
3659885	0.17373085
3789311	0.17370512
2827146	0.17366408
3637811	0.17338233
2831897	0.1731568
3145084	0.17285855
3113185	0.17282242
3192516	0.17273435
3481223	0.17231764
3183722	0.1723142
3015953	0.17187297
3398111	0.171749
3180666	0.17109783
3444896	0.17108966
3015465	0.17096914
3018996	0.17083788
3662749	0.1706202
3862308	0.17012635
2827162	0.17002903
3085395	0.16998011
3542893	0.16978842
343284	0.16937941
436065	0.16936892
3469372	0.1689126
3407612	0.16876018
2820011	0.168538
3021298	0.16828042
3120277	0.1682777
2931410	0.16825493
3225467	0.16810434
3016128	0.1673951
3673574	0.1673559
3257196	0.16734377
2628084	0.16729787
3628471	0.16719109
2724421	0.16716662
3015305	0.16701812
3738493	0.16678894
3078481	0.16675791
3097618	0.16664512
2784516	0.16620336
1904453	0.16600716
3183571	0.16564688
3015549	0.16540504
2892670	0.16523582
3806710	0.16503537
3639707	0.16472222
3064888	0.16445741
3663692	0.16438954
3516949	0.16438037
3783786	0.16432731
3295377	0.16409294
2803824	0.16398951
3015447	0.16394463
3023038	0.16384001
3816040	0.16375117
3799716	0.16365686
3206663	0.16363181
3632018	0.16352503
3562610	0.16299647
2526417	0.16297452
3168462	0.1627878
3213717	0.16268189
2827045	0.16236782
2908657	0.16233769
3092083	0.16183703
2174501	0.16158535
2845142	0.1612997
3872586	0.16104893
2884455	0.16066617
3015657	0.16057105
3134680	0.16046493
3102491	0.16041486
3094002	0.16035683
3312202	0.16028619
2533016	0.16016984
2612654	0.16008383
2662842	0.15985087
3298220	0.15981646
2700229	0.15969002
2808324	0.1596883
3543976	0.15938374
3601500	0.15936746
3593510	0.1593552
3639802	0.15920852
3433556	0.15908577
3015359	0.15886033
2687743	0.15885851
3516932	0.15880221
3016022	0.15859342
3227160	0.15852281
2754658	0.15851355
3396109	0.15839556
2709968	0.15830259
3043404	0.15829408
3267071	0.15824693
3198695	0.15823156
3021273	0.15822767
3625558	0.15805675
3587901	0.15791382
3789899	0.15729347
3627155	0.15717724
2967700	0.15709326
3108760	0.15692565
3259112	0.15681684
3539596	0.15662603
2909170	0.1565772
2804729	0.15652603
3015942	0.15638493
2850845	0.15629292
3599969	0.1562646
3883383	0.15619746
2014766	0.15613349
3409885	0.15596476
3433566	0.15579183
3347651	0.15572374
3465002	0.15569617
3015810	0.15551138
2726540	0.15533222
3516060	0.15532511
3457596	0.15488538
3892002	0.1547276
3051203	0.15466145
3546902	0.15465663
3113182	0.15459551
3582077	0.15457204
3601004	0.15412842
3579408	0.15402336
3335596	0.15353501
2861643	0.15343484
2684974	0.1534104
2562359	0.15339604
3361851	0.15319288
3375743	0.15316738
2803837	0.1530749
2533303	0.153065
2721535	0.15270339
3576789	0.15269807
3102266	0.15251368
3863961	0.15234968
2910374	0.15222454
3073917	0.15206084
2684097	0.15150875
2423720	0.15142594
2726498	0.15139972
2719756	0.15124644
3015787	0.15116452
3762050	0.15111539
3113161	0.1508307
3554543	0.15057321
3123852	0.15054195
3126780	0.15050724
3657428	0.15035065
3852762	0.14998414
3785339	0.14994025
3424159	0.14978477
2783137	0.14963475
2580013	0.14961301
2978453	0.14959991
3047832	0.14935344
3369119	0.14925362
2828091	0.1492499
3521953	0.14924063
3146002	0.1492388
3145881	0.14921439
3259402	0.1490407
3689056	0.14903525
3520709	0.14896174
2850844	0.14891484
3141709	0.14872324
3147139	0.14863625
3334080	0.14859581
3514804	0.14857979
3279489	0.14853664
3336896	0.14845575
2783104	0.14839983
3649285	0.14829697
3014817	0.1481794
2475515	0.14808586
1940304	0.14800954
3418007	0.14784494
3249850	0.1476891
2850842	0.14737912
2702939	0.14723976
