pmcid,score,pmcid,score,pmcid,score
3611603,0.20793512,3611603,0.20793512,3611603,0.20793512
3560765,0.19158034,3560765,0.19158034,3560765,0.19158034
3804998,0.1903696,3804998,0.1903696,3804998,0.1903696
3698044,0.18700428,3698044,0.18700428,3698044,0.18700428
2686635,0.18694566,2686635,0.18694566,2686635,0.18694566
3289835,0.18643121,3289835,0.18643121,3289835,0.18643121
3524703,0.18517831,3524703,0.18517831,3524703,0.18517831
3706726,0.1827667,3706726,0.1827667,3706726,0.1827667
2843635,0.18211775,2843635,0.18211775,2843635,0.18211775
3485580,0.17992496,3485580,0.17992496,3485580,0.17992496
3046346,0.17971227,3046346,0.17971227,3046346,0.17971227
3475301,0.17793141,3475301,0.17793141,3475301,0.17793141
3829860,0.17759234,3829860,0.17759234,3829860,0.17759234
2600818,0.17501761,2600818,0.17501761,2600818,0.17501761
3189692,0.17380974,3189692,0.17380974,3189692,0.17380974
3686329,0.17303592,3686329,0.17303592,3686329,0.17303592
3182010,0.17096198,3182010,0.17096198,3182010,0.17096198
3100218,0.16970895,3100218,0.16970895,3100218,0.16970895
3439340,0.16944447,3439340,0.16944447,3439340,0.16944447
3395946,0.16839059,3395946,0.16839059,3395946,0.16839059
3430891,0.1651671,3430891,0.1651671,3430891,0.1651671
3213209,0.16432412,3213209,0.16432412,3213209,0.16432412
2994656,0.1636317,2994656,0.1636317,2994656,0.1636317
2672393,0.16274476,2672393,0.16274476,2672393,0.16274476
481084,0.16273183,481084,0.16273183,481084,0.16273183
2920084,0.16217694,2920084,0.16217694,2920084,0.16217694
3597910,0.16080044,3597910,0.16080044,3597910,0.16080044
3804992,0.16047306,3804992,0.16047306,3804992,0.16047306
3400886,0.16040282,3400886,0.16040282,3400886,0.16040282
3722415,0.16002814,3722415,0.16002814,3722415,0.16002814
3280186,0.16002753,3280186,0.16002753,3280186,0.16002753
3573524,0.1597897,3573524,0.1597897,3573524,0.1597897
2762184,0.15927456,2762184,0.15927456,2762184,0.15927456
3488421,0.1591053,3488421,0.1591053,3488421,0.1591053
3305484,0.1590079,3305484,0.1590079,3305484,0.1590079
3534010,0.1586928,3534010,0.1586928,3534010,0.1586928
2605766,0.15860823,2605766,0.15860823,2605766,0.15860823
3781199,0.15783878,3781199,0.15783878,3781199,0.15783878
3560522,0.157402,3560522,0.157402,3560522,0.157402
2769390,0.1567979,2769390,0.1567979,2769390,0.1567979
3653220,0.15613875,3653220,0.15613875,3653220,0.15613875
3548361,0.15468082,3548361,0.15468082,3548361,0.15468082
3406221,0.1546334,3406221,0.1546334,3406221,0.1546334
3363139,0.15424554,3363139,0.15424554,3363139,0.15424554
3879583,0.1536561,3879583,0.1536561,3879583,0.1536561
2329664,0.15263465,2329664,0.15263465,2329664,0.15263465
3115304,0.15250923,3115304,0.15250923,3115304,0.15250923
2834574,0.15219072,2834574,0.15219072,2834574,0.15219072
3402108,0.15181966,3402108,0.15181966,3402108,0.15181966
3284874,0.15177451,3284874,0.15177451,3284874,0.15177451
3827665,0.1517702,3827665,0.1517702,3827665,0.1517702
3808860,0.15146606,3808860,0.15146606,3808860,0.15146606
3074312,0.15143174,3074312,0.15143174,3074312,0.15143174
2653027,0.15131184,2653027,0.15131184,2653027,0.15131184
2984268,0.15102372,2984268,0.15102372,2984268,0.15102372
3785342,0.15095417,3785342,0.15095417,3785342,0.15095417
3060997,0.15055458,3060997,0.15055458,3060997,0.15055458
3423950,0.15009813,3423950,0.15009813,3423950,0.15009813
529263,0.14968696,529263,0.14968696,529263,0.14968696
2948674,0.14951196,2948674,0.14951196,2948674,0.14951196
3309367,0.14926642,3309367,0.14926642,3309367,0.14926642
3634162,0.149003,3634162,0.149003,3634162,0.149003
3526878,0.14821385,3526878,0.14821385,3526878,0.14821385
2796066,0.14681725,2796066,0.14681725,2796066,0.14681725
2397008,0.1467374,2397008,0.1467374,2397008,0.1467374
3150839,0.14657879,3150839,0.14657879,3150839,0.14657879
1364522,0.14561346,1364522,0.14561346,1364522,0.14561346
3261719,0.14532657,3261719,0.14532657,3261719,0.14532657
3833481,0.14528698,3833481,0.14528698,3833481,0.14528698
3097155,0.1449314,3097155,0.1449314,3097155,0.1449314
3115284,0.14431679,3115284,0.14431679,3115284,0.14431679
3184474,0.14424373,3184474,0.14424373,3184474,0.14424373
3843310,0.14415267,3843310,0.14415267,3843310,0.14415267
3816156,0.14411683,3816156,0.14411683,3816156,0.14411683
2799065,0.14388412,2799065,0.14388412,2799065,0.14388412
2885253,0.14343028,2885253,0.14343028,2885253,0.14343028
3513220,0.14314799,3513220,0.14314799,3513220,0.14314799
3004089,0.14308457,3004089,0.14308457,3004089,0.14308457
3530518,0.14300057,3530518,0.14300057,3530518,0.14300057
3764358,0.14282861,3764358,0.14282861,3764358,0.14282861
3442737,0.14262614,3442737,0.14262614,3442737,0.14262614
2984544,0.14254107,2984544,0.14254107,2984544,0.14254107
3810492,0.14253022,3810492,0.14253022,3810492,0.14253022
3470296,0.14241925,3470296,0.14241925,3470296,0.14241925
2908877,0.14201401,2908877,0.14201401,2908877,0.14201401
3014468,0.1412092,3014468,0.1412092,3014468,0.1412092
3463047,0.14033838,3463047,0.14033838,3463047,0.14033838
2927504,0.14006442,2927504,0.14006442,2927504,0.14006442
3298461,0.14005284,3298461,0.14005284,3298461,0.14005284
3523553,0.13979626,3523553,0.13979626,3523553,0.13979626
