pmcid	score
3611603	0.20725524
3804998	0.18931931
3560765	0.18859899
3289835	0.18561384
2686635	0.18390252
3706726	0.18389942
3524703	0.18376538
3698044	0.18295069
2843635	0.18178362
3046346	0.1783015
3485580	0.17603536
3475301	0.17543863
3829860	0.17416333
2600818	0.1722853
3182010	0.17117971
3189692	0.17075995
3686329	0.1702546
3100218	0.16716847
3439340	0.1668076
3395946	0.16552855
3430891	0.16272007
3213209	0.16227274
2920084	0.1616882
481084	0.16063513
2994656	0.1603627
2672393	0.16033363
3280186	0.15975519
3573524	0.15935488
3722415	0.15878414
3597910	0.15836944
3305484	0.15826528
3804992	0.15803389
3400886	0.1574608
2605766	0.15733317
3653220	0.15718906
2762184	0.1570651
3781199	0.15661596
3488421	0.1560473
3534010	0.15579754
2769390	0.15411954
3363139	0.15387858
3560522	0.15384528
3548361	0.15336001
3879583	0.15249994
3406221	0.15209222
3402108	0.1515849
2329664	0.15130375
2984268	0.15124844
2834574	0.15091519
2653027	0.15053357
3827665	0.14961119
3060997	0.14934757
3115304	0.14923923
3808860	0.14890817
3423950	0.14880793
3074312	0.14876394
3634162	0.14848283
3785342	0.14799944
3284874	0.1478836
2948674	0.14702372
3309367	0.1470107
3150839	0.14693163
529263	0.14625666
3526878	0.14568101
2397008	0.14559707
2796066	0.14468777
1364522	0.14347354
3261719	0.14306955
3097155	0.14285085
3833481	0.14263865
3184474	0.14224677
3816156	0.1421044
2799065	0.14198798
3513220	0.1419586
3004089	0.1419392
3115284	0.14184237
3810492	0.14056571
3764358	0.14046425
3470296	0.14017345
2984544	0.14016157
3843310	0.13998827
3014468	0.13997269
3442737	0.139779
3463047	0.13972351
3530518	0.1396121
2885253	0.13960648
3602640	0.13952784
2908877	0.13952735
2927504	0.13944326
3298461	0.13895753
3523553	0.1387447
3317254	0.13825296
2831203	0.1378716
3176485	0.13739482
1557854	0.13705283
3020341	0.13679807
3364663	0.13650581
3674472	0.13648291
3517854	0.13604668
2803848	0.13577712
1175898	0.13554157
3485663	0.13552873
3836946	0.13544172
2781812	0.13541861
3866834	0.13529111
2700076	0.13517758
3129113	0.13512006
3773423	0.1349329
1920553	0.13491552
1949812	0.13490362
2387294	0.13437426
3817744	0.1341027
3693614	0.13397112
2682450	0.13396578
3336925	0.13358952
3867894	0.13357745
2232040	0.13332732
3765128	0.13317472
3528076	0.13296501
3733708	0.13280775
3561741	0.13279991
3529422	0.13264751
149229	0.13246585
2938291	0.13213491
3611601	0.13199082
3837720	0.13186406
2813527	0.13162719
2686843	0.13154104
3372001	0.13133575
3438425	0.1313219
3804449	0.13111927
2500042	0.13086215
3358685	0.13049448
3709341	0.13026735
3177884	0.13020483
2858136	0.13004172
3728339	0.13002992
3503948	0.12988245
3600860	0.12978415
3624964	0.12966561
161802	0.12961838
2740084	0.1295582
3862719	0.12952705
2794498	0.12951547
3166897	0.12942441
3670646	0.12941042
3769617	0.1291229
3057238	0.12904301
3199890	0.1289593
3849520	0.12892583
3328889	0.1288103
3126789	0.12876979
2483550	0.128593
3349957	0.12828636
3437511	0.12818892
3858192	0.1280253
2585689	0.12788205
3829287	0.12787534
3658236	0.12772954
3606293	0.12733549
2288603	0.12731534
3821450	0.12731387
3821438	0.12721789
3093233	0.12717178
2443793	0.12715285
3506731	0.12706219
3566732	0.12705691
3524713	0.12704965
3443996	0.12698163
2824125	0.1266022
2746805	0.12651671
3833342	0.12622844
2561013	0.1261649
2654869	0.12614597
3701401	0.12606107
3766118	0.1259202
3560387	0.12591684
3609955	0.12581751
3852524	0.12575202
2745137	0.12558244
3520687	0.12549305
3792611	0.12543926
2923106	0.1254321
2686332	0.1252154
3038394	0.1251379
3637244	0.12512897
3430894	0.1250463
3878268	0.1250316
2767158	0.124986395
2783070	0.12495977
3205483	0.12462555
2515411	0.124623574
2896347	0.1243959
3834870	0.12433374
3575129	0.12433185
3227864	0.124235675
2222229	0.124181405
3713559	0.12415998
3089911	0.12409088
3511174	0.12401259
2366049	0.12398849
3751829	0.12388826
3830836	0.12384169
3734736	0.12377502
2690064	0.123736195
3663595	0.123550646
3463068	0.12349521
3270609	0.123445496
2761388	0.12339837
3116297	0.12328512
2886329	0.12326589
3180639	0.12312338
3337248	0.12308955
2938497	0.123004794
3400887	0.123000085
3707411	0.122994326
3286878	0.12275182
1832184	0.122714266
2762252	0.122634985
3710245	0.122574255
3777757	0.12240666
2902483	0.12237091
1761145	0.12236549
3650297	0.12222861
2740038	0.12220155
3265521	0.12194942
3632177	0.12184658
3623748	0.121657744
3641992	0.12145934
2851121	0.12139238
3124981	0.121335655
3666207	0.12125954
3501674	0.12119216
1939729	0.121048525
2935134	0.12103364
3674474	0.12093992
3528486	0.12088541
3504280	0.12085426
3687249	0.12084557
2211476	0.12074652
3818750	0.12071925
1278504	0.12068516
3530725	0.12065541
3181888	0.12062413
3296432	0.12060163
2323545	0.120510414
2769470	0.120306216
3616987	0.120158345
3532912	0.12015143
3858693	0.12011785
543470	0.12007704
2625348	0.1200538
3114312	0.12005252
3880166	0.11993703
156662	0.11988684
3790330	0.11988136
395832	0.119868696
3547238	0.11983268
3116469	0.11978592
3670882	0.11973421
3141457	0.11970842
1472097	0.119651765
2906431	0.11962445
3080591	0.11956342
3775210	0.11953142
3104685	0.11930956
2799007	0.11929011
2803864	0.119180694
3141319	0.11914751
3441877	0.119104855
3852134	0.11907433
3451906	0.119030565
3663371	0.11900879
3180395	0.119008705
3475099	0.118995026
3215703	0.11889081
2672240	0.118864454
3190550	0.11884685
3712269	0.11882564
2807864	0.11880183
3504270	0.11878248
3182973	0.11875545
3229010	0.118626654
1876466	0.11859332
3034675	0.11858271
3375727	0.11855805
3389956	0.118491486
3122380	0.1184899
3843918	0.11847584
3705694	0.11830136
3860496	0.11826367
3632172	0.118215494
3641437	0.11816017
3690456	0.11815025
2729252	0.11805472
3544335	0.118008986
3690066	0.11798764
3014830	0.117891766
2426819	0.11785963
3674470	0.117796734
3477371	0.11766752
3558350	0.117634356
3653219	0.11756558
1559621	0.11754445
3169498	0.11752195
1769396	0.11751051
3279725	0.11747562
3120245	0.11735053
3139986	0.11732595
2918849	0.11714777
2799006	0.11703934
3443736	0.11701372
3876531	0.11698456
3885848	0.116909936
3745928	0.11687207
2805656	0.11671269
521495	0.11669611
3488881	0.11667043
3604222	0.11654745
2600629	0.11649046
3445178	0.116489515
3152889	0.11642037
3045998	0.11635738
3783713	0.11635576
2862150	0.116330676
544193	0.11623953
3691508	0.11610572
3599047	0.116040416
3305603	0.11602385
3278954	0.11601855
3463056	0.115981534
3136152	0.11595097
3789890	0.11592624
3111425	0.115918264
3309632	0.11572707
3392138	0.11565328
3445095	0.115650125
3352056	0.115630165
3781830	0.11562554
2045659	0.11560721
3024602	0.11551009
3740609	0.1154855
2668940	0.115112275
2790183	0.11509769
2684151	0.11509646
3701489	0.1150902
2854923	0.11505849
3417940	0.11505226
3227341	0.11504979
3359226	0.11504926
3635690	0.11501183
3677088	0.114975505
3552988	0.114935435
1198251	0.114881836
2063499	0.11487442
3809434	0.11474311
2615123	0.11473941
3415810	0.114738844
3074328	0.11473413
3548377	0.114719816
3470100	0.11459121
2865026	0.11457803
3202493	0.11449704
2699950	0.11449696
3081564	0.11437488
3855257	0.114313975
3583172	0.11424037
3625995	0.114166945
3019363	0.114157334
3113988	0.114058755
3735335	0.11401988
2821386	0.1139607
3181743	0.11388356
2777147	0.11385312
3552547	0.11373566
3198048	0.1136645
3438718	0.11366047
3848950	0.11361991
3892077	0.11360299
2890894	0.11358047
3599156	0.113494515
2828440	0.11339831
3214546	0.11335267
3256981	0.11334113
2798987	0.113208756
2690062	0.11320435
3227138	0.11318828
2553185	0.1131663
2584014	0.11312516
3524677	0.11310494
3695255	0.11298177
3409880	0.11295352
3797241	0.112875566
1448174	0.11283957
514562	0.11274657
3134920	0.11266793
2745874	0.11264634
3560563	0.11262682
2754980	0.11256558
3006050	0.112556435
2629172	0.112553984
3545545	0.1125464
3717660	0.11253045
3398387	0.11251721
3236447	0.11251113
3139355	0.112497315
3740602	0.112492085
3134918	0.11246814
3120665	0.11246566
3242647	0.11245286
3741947	0.112444654
3066248	0.11242714
3098158	0.11240165
3153780	0.11216561
2496697	0.11209078
1890567	0.112064585
3290976	0.1120306
3592943	0.11202621
2924510	0.11198209
3825951	0.11190244
1550245	0.11188744
3607930	0.11185683
2987895	0.111843705
3488901	0.11180746
2569194	0.11171159
3459527	0.11169919
3841622	0.111654215
3391848	0.11165079
3516242	0.11164444
3866073	0.11163759
3731552	0.111632146
3704402	0.11157379
3253728	0.111567274
3476995	0.111564256
2940257	0.11155692
3852775	0.11152795
3615955	0.11150524
3680202	0.11133262
2646042	0.11124492
3394723	0.11123014
3443081	0.11122395
3511775	0.11118118
2262920	0.1111437
2719730	0.11108532
3640972	0.1110832
3756167	0.11106576
3088938	0.111059695
3605862	0.11105832
2956576	0.11098358
3159363	0.1109804
3388422	0.110939175
2688502	0.110935174
3159366	0.11082839
3857503	0.11078833
3469804	0.1107707
3517753	0.11076283
3052714	0.1107507
3626659	0.110722
2613589	0.1106314
3878887	0.11062992
3530179	0.110617206
3459797	0.11043012
3658225	0.11041867
3537269	0.110369556
3678789	0.1103503
3573580	0.1102934
3437303	0.11022871
1942180	0.11021714
3812560	0.11014545
2804722	0.11008302
2762955	0.110082634
3533610	0.10995849
1716166	0.10981934
2275726	0.10979123
3673187	0.10971817
3228382	0.10971164
3884562	0.109662585
3724138	0.10960876
3635685	0.10944359
2923795	0.10939603
3110420	0.10937723
2838839	0.10936415
3503740	0.10936326
3728519	0.1093474
3501646	0.10933234
3313143	0.109263875
3443665	0.10910278
2528218	0.10904885
2957856	0.109033406
2613968	0.10901516
2827140	0.109013766
2845787	0.10898766
1420328	0.108948
1526712	0.108937144
3415156	0.10891606
3628830	0.10886827
3825604	0.10865866
2832893	0.108631894
2909711	0.1086119
3506220	0.10855256
2771980	0.108445324
3137834	0.10842958
3417860	0.10839602
3546039	0.1083441
3290897	0.10819511
3531319	0.10815102
3432563	0.10811773
3341600	0.10804977
3671015	0.108028926
2972612	0.10795057
2899802	0.10793935
3523803	0.1079235
1471781	0.10790496
3125115	0.107880846
3769411	0.10786963
2753304	0.10786739
2824958	0.10779559
3724073	0.10771406
3114951	0.10768776
3148997	0.10766058
3114370	0.10762668
3663820	0.10760057
1805747	0.10757201
3031991	0.107538044
3148996	0.10753479
3307080	0.10751608
2426706	0.107508235
3376110	0.10749059
3656815	0.10748409
2654443	0.10741433
3213725	0.10741108
3163487	0.10736542
3441776	0.10733665
2678982	0.10731121
3835514	0.107212305
2797382	0.10714821
3853387	0.10709355
2905431	0.1070163
