pmcid,score,pmcid,score,pmcid,score
3335556,0.34733775,3335556,0.34733775,3335556,0.34733775
3833587,0.34229463,3833587,0.34229463,3833587,0.34229463
3279489,0.33583722,3279489,0.33583722,3279489,0.33583722
3745931,0.32471275,3745931,0.32471275,3745931,0.32471275
2659845,0.32058483,2659845,0.32058483,2659845,0.32058483
3618104,0.31409648,3618104,0.31409648,3618104,0.31409648
3515415,0.31061804,3515415,0.31061804,3515415,0.31061804
2987954,0.30216008,2987954,0.30216008,2987954,0.30216008
3616125,0.2984861,3616125,0.2984861,3616125,0.2984861
3677011,0.29843324,3677011,0.29843324,3677011,0.29843324
2803987,0.29549518,2803987,0.29549518,2803987,0.29549518
3863515,0.29099357,3863515,0.29099357,3863515,0.29099357
3015846,0.29065704,3015846,0.29065704,3015846,0.29065704
2716679,0.28973052,2716679,0.28973052,2716679,0.28973052
2856542,0.28950912,2856542,0.28950912,2856542,0.28950912
3335608,0.28936008,3335608,0.28936008,3335608,0.28936008
3426013,0.2874362,3426013,0.2874362,3426013,0.2874362
2740015,0.28708217,2740015,0.28708217,2740015,0.28708217
3147240,0.28655782,3147240,0.28655782,3147240,0.28655782
3118368,0.28626537,3118368,0.28626537,3118368,0.28626537
3649648,0.28484485,3649648,0.28484485,3649648,0.28484485
3773459,0.2813943,3773459,0.2813943,3773459,0.2813943
3384962,0.2809547,3384962,0.2809547,3384962,0.2809547
3291424,0.27832896,3291424,0.27832896,3291424,0.27832896
2169208,0.2765568,2169208,0.2765568,2169208,0.2765568
2732080,0.27540678,2732080,0.27540678,2732080,0.27540678
3239171,0.27172446,3239171,0.27172446,3239171,0.27172446
3101915,0.27041155,3101915,0.27041155,3101915,0.27041155
3090107,0.26964942,3090107,0.26964942,3090107,0.26964942
2700593,0.2658655,2700593,0.2658655,2700593,0.2658655
3562643,0.26504076,3562643,0.26504076,3562643,0.26504076
3485486,0.2626721,3485486,0.2626721,3485486,0.2626721
3542892,0.26241362,3542892,0.26241362,3542892,0.26241362
2672273,0.26215073,2672273,0.26215073,2672273,0.26215073
2605761,0.26129293,2605761,0.26129293,2605761,0.26129293
2629964,0.26103204,2629964,0.26103204,2629964,0.26103204
3616029,0.26025614,3616029,0.26025614,3616029,0.26025614
2518550,0.25944927,2518550,0.25944927,2518550,0.25944927
3168459,0.25884885,3168459,0.25884885,3168459,0.25884885
3622346,0.25856265,3622346,0.25856265,3622346,0.25856265
2762186,0.25817865,2762186,0.25817865,2762186,0.25817865
3866318,0.2575381,3866318,0.2575381,3866318,0.2575381
2424060,0.25622877,2424060,0.25622877,2424060,0.25622877
3606484,0.25597668,3606484,0.25597668,3606484,0.25597668
2958974,0.25565705,2958974,0.25565705,2958974,0.25565705
2908659,0.25428122,2908659,0.25428122,2908659,0.25428122
2517969,0.2541766,2517969,0.2541766,2517969,0.2541766
3213725,0.2538747,3213725,0.2538747,3213725,0.2538747
2988179,0.25303537,2988179,0.25303537,2988179,0.25303537
2771810,0.25303352,2771810,0.25303352,2771810,0.25303352
3279506,0.25291422,3279506,0.25291422,3279506,0.25291422
3732623,0.25214255,3732623,0.25214255,3732623,0.25214255
3117630,0.25183994,3117630,0.25183994,3117630,0.25183994
1780052,0.25179917,1780052,0.25179917,1780052,0.25179917
3336243,0.2516432,3336243,0.2516432,3336243,0.2516432
3875701,0.25047255,3875701,0.25047255,3875701,0.25047255
3336229,0.25018948,3336229,0.25018948,3336229,0.25018948
3608317,0.24998307,3608317,0.24998307,3608317,0.24998307
2672212,0.24971715,2672212,0.24971715,2672212,0.24971715
3276928,0.24963506,3276928,0.24963506,3276928,0.24963506
2984325,0.24891417,2984325,0.24891417,2984325,0.24891417
2987927,0.24850126,2987927,0.24850126,2987927,0.24850126
3656703,0.24846368,3656703,0.24846368,3656703,0.24846368
3420763,0.24789941,3420763,0.24789941,3420763,0.24789941
3445230,0.24773087,3445230,0.24773087,3445230,0.24773087
2737789,0.24756178,2737789,0.24756178,2737789,0.24756178
2698203,0.24661888,2698203,0.24661888,2698203,0.24661888
2803937,0.24605715,2803937,0.24605715,2803937,0.24605715
3152527,0.24523073,3152527,0.24523073,3152527,0.24523073
3056330,0.24520305,3056330,0.24520305,3056330,0.24520305
3803125,0.24397749,3803125,0.24397749,3803125,0.24397749
3606122,0.24374145,3606122,0.24374145,3606122,0.24374145
3542949,0.24352078,3542949,0.24352078,3542949,0.24352078
3180395,0.2428526,3180395,0.2428526,3180395,0.2428526
3137810,0.24202232,3137810,0.24202232,3137810,0.24202232
3266655,0.24194813,3266655,0.24194813,3266655,0.24194813
3108676,0.24137597,3108676,0.24137597,3108676,0.24137597
1852901,0.24136834,1852901,0.24136834,1852901,0.24136834
3299160,0.24117436,3299160,0.24117436,3299160,0.24117436
2672274,0.24077961,2672274,0.24077961,2672274,0.24077961
2918831,0.24034005,2918831,0.24034005,2918831,0.24034005
3809936,0.24027506,3809936,0.24027506,3809936,0.24027506
2797493,0.23996541,2797493,0.23996541,2797493,0.23996541
2918825,0.23922865,2918825,0.23922865,2918825,0.23922865
2827106,0.238902,2827106,0.238902,2827106,0.238902
3527017,0.23875046,3527017,0.23875046,3527017,0.23875046
3853387,0.23862302,3853387,0.23862302,3853387,0.23862302
2700440,0.2386004,2700440,0.2386004,2700440,0.2386004
3174928,0.23847654,3174928,0.23847654,3174928,0.23847654
2904793,0.23788054,2904793,0.23788054,2904793,0.23788054
3368213,0.23761523,3368213,0.23761523,3368213,0.23761523
2830978,0.2375237,2830978,0.2375237,2830978,0.2375237
3563701,0.23717031,3563701,0.23717031,3563701,0.23717031
3420620,0.23716368,3420620,0.23716368,3420620,0.23716368
2279110,0.23688613,2279110,0.23688613,2279110,0.23688613
3350022,0.23676789,3350022,0.23676789,3350022,0.23676789
3488388,0.23672199,3488388,0.23672199,3488388,0.23672199
3502108,0.23668347,3502108,0.23668347,3502108,0.23668347
3163218,0.23659901,3163218,0.23659901,3163218,0.23659901
3423769,0.23622482,3423769,0.23622482,3423769,0.23622482
3728529,0.23593615,3728529,0.23593615,3728529,0.23593615
2908671,0.23591384,2908671,0.23591384,2908671,0.23591384
3619046,0.23577999,3619046,0.23577999,3619046,0.23577999
3791839,0.23560452,3791839,0.23560452,3791839,0.23560452
2900082,0.2348551,2900082,0.2348551,2900082,0.2348551
3876309,0.23463541,3876309,0.23463541,3876309,0.23463541
2245957,0.23406723,2245957,0.23406723,2245957,0.23406723
3341425,0.23368531,3341425,0.23368531,3341425,0.23368531
3751499,0.23365423,3751499,0.23365423,3751499,0.23365423
2211302,0.23344792,2211302,0.23344792,2211302,0.23344792
3542903,0.23204215,3542903,0.23204215,3542903,0.23204215
3258820,0.23084617,3258820,0.23084617,3258820,0.23084617
2572041,0.23055466,2572041,0.23055466,2572041,0.23055466
2672230,0.23041606,2672230,0.23041606,2672230,0.23041606
3003213,0.23040134,3003213,0.23040134,3003213,0.23040134
3880723,0.2298975,3880723,0.2298975,3880723,0.2298975
2769310,0.22958948,2769310,0.22958948,2769310,0.22958948
3179762,0.22929049,3179762,0.22929049,3179762,0.22929049
3878251,0.22900672,3878251,0.22900672,3878251,0.22900672
3682695,0.22828244,3682695,0.22828244,3682695,0.22828244
3615918,0.22823665,3615918,0.22823665,3615918,0.22823665
3789906,0.22715454,3789906,0.22715454,3789906,0.22715454
2259431,0.22629276,2259431,0.22629276,2259431,0.22629276
3014832,0.22537099,3014832,0.22537099,3014832,0.22537099
2760696,0.22535878,2760696,0.22535878,2760696,0.22535878
3518712,0.22512674,3518712,0.22512674,3518712,0.22512674
2565667,0.22455567,2565667,0.22455567,2565667,0.22455567
2803953,0.22451736,2803953,0.22451736,2803953,0.22451736
3806430,0.22432278,3806430,0.22432278,3806430,0.22432278
2700453,0.22428744,2700453,0.22428744,2700453,0.22428744
3821135,0.2239906,3821135,0.2239906,3821135,0.2239906
3351966,0.2238459,3351966,0.2238459,3351966,0.2238459
3104662,0.22365703,3104662,0.22365703,3104662,0.22365703
3658225,0.22365531,3658225,0.22365531,3658225,0.22365531
3590570,0.22362852,3590570,0.22362852,3590570,0.22362852
3259378,0.22353043,3259378,0.22353043,3259378,0.22353043
3415813,0.22337593,3415813,0.22337593,3415813,0.22337593
1112595,0.22328341,1112595,0.22328341,1112595,0.22328341
3890738,0.22320263,3890738,0.22320263,3890738,0.22320263
2740013,0.22260441,2740013,0.22260441,2740013,0.22260441
3075148,0.22194268,3075148,0.22194268,3075148,0.22194268
2244628,0.2218443,2244628,0.2218443,2244628,0.2218443
3622306,0.22147773,3622306,0.22147773,3622306,0.22147773
2845793,0.22073229,2845793,0.22073229,2845793,0.22073229
3126719,0.22046913,3126719,0.22046913,3126719,0.22046913
1791015,0.2201446,1791015,0.2201446,1791015,0.2201446
3420577,0.21957581,3420577,0.21957581,3420577,0.21957581
2945326,0.21953471,2945326,0.21953471,2945326,0.21953471
3559148,0.21949743,3559148,0.21949743,3559148,0.21949743
2528306,0.21947537,2528306,0.21947537,2528306,0.21947537
3662609,0.21914506,3662609,0.21914506,3662609,0.21914506
3538187,0.21914253,3538187,0.21914253,3538187,0.21914253
2873394,0.21903352,2873394,0.21903352,2873394,0.21903352
3658220,0.21857935,3658220,0.21857935,3658220,0.21857935
3700969,0.2182863,3700969,0.2182863,3700969,0.2182863
2908672,0.2181646,2908672,0.2181646,2908672,0.2181646
3716033,0.21740071,3716033,0.21740071,3716033,0.21740071
3114601,0.21715194,3114601,0.21715194,3114601,0.21715194
2872575,0.21715157,2872575,0.21715157,2872575,0.21715157
3877581,0.21684203,3877581,0.21684203,3877581,0.21684203
3775225,0.21616493,3775225,0.21616493,3775225,0.21616493
2946729,0.21611178,2946729,0.21611178,2946729,0.21611178
3004609,0.215318,3004609,0.215318,3004609,0.215318
2871551,0.21517538,2871551,0.21517538,2871551,0.21517538
