pmcid,score,pmcid,score,pmcid,score
3555597,0.56955963,3555597,0.56955963,3555597,0.56955963
3796931,0.51789165,3796931,0.51789165,3796931,0.51789165
2791744,0.4953827,2791744,0.4953827,2791744,0.4953827
3129533,0.45976582,3129533,0.45976582,3129533,0.45976582
1852908,0.45203432,1852908,0.45203432,1852908,0.45203432
2850849,0.4507289,2850849,0.4507289,2850849,0.4507289
3485910,0.43914053,3485910,0.43914053,3485910,0.43914053
3619691,0.42656574,3619691,0.42656574,3619691,0.42656574
2946039,0.42432955,2946039,0.42432955,2946039,0.42432955
3030029,0.42081723,3030029,0.42081723,3030029,0.42081723
2672240,0.41525057,2672240,0.41525057,2672240,0.41525057
3243071,0.4125129,3243071,0.4125129,3243071,0.4125129
3746454,0.41171283,3746454,0.41171283,3746454,0.41171283
2637899,0.40956798,2637899,0.40956798,2637899,0.40956798
3859214,0.40838212,3859214,0.40838212,3859214,0.40838212
3498317,0.40574092,3498317,0.40574092,3498317,0.40574092
2995798,0.4035138,2995798,0.4035138,2995798,0.4035138
3665183,0.40220955,3665183,0.40220955,3665183,0.40220955
2820289,0.3983076,2820289,0.3983076,2820289,0.3983076
3252294,0.39602673,3252294,0.39602673,3252294,0.39602673
2572041,0.39579895,2572041,0.39579895,2572041,0.39579895
2654868,0.39303982,2654868,0.39303982,2654868,0.39303982
2739423,0.39298058,2739423,0.39298058,2739423,0.39298058
2329636,0.3926114,2329636,0.3926114,2329636,0.3926114
2246109,0.3923387,2246109,0.3923387,2246109,0.3923387
2672274,0.38909513,2672274,0.38909513,2672274,0.38909513
2630300,0.38694,2630300,0.38694,2630300,0.38694
3180257,0.38618642,3180257,0.38618642,3180257,0.38618642
3487217,0.38521242,3487217,0.38521242,3487217,0.38521242
3047849,0.38473827,3047849,0.38473827,3047849,0.38473827
3504246,0.38303697,3504246,0.38303697,3504246,0.38303697
3111561,0.38238117,3111561,0.38238117,3111561,0.38238117
3322183,0.380638,3322183,0.380638,3322183,0.380638
3482437,0.37945515,3482437,0.37945515,3482437,0.37945515
1434765,0.37724003,1434765,0.37724003,1434765,0.37724003
1906743,0.37661815,1906743,0.37661815,1906743,0.37661815
3445230,0.37554255,3445230,0.37554255,3445230,0.37554255
3670647,0.3755387,3670647,0.3755387,3670647,0.3755387
3885791,0.37470216,3885791,0.37470216,3885791,0.37470216
3849315,0.3735983,3849315,0.3735983,3849315,0.3735983
3504258,0.37302172,3504258,0.37302172,3504258,0.37302172
3311450,0.37164733,3311450,0.37164733,3311450,0.37164733
1940253,0.36998487,1940253,0.36998487,1940253,0.36998487
3424184,0.3683788,3424184,0.3683788,3424184,0.3683788
2868875,0.3667585,2868875,0.3667585,2868875,0.3667585
3751031,0.36664015,3751031,0.36664015,3751031,0.36664015
2981784,0.36615467,2981784,0.36615467,2981784,0.36615467
2994520,0.36505643,2994520,0.36505643,2994520,0.36505643
3276782,0.36329767,3276782,0.36329767,3276782,0.36329767
2771992,0.36329424,2771992,0.36329424,2771992,0.36329424
2279110,0.36136973,2279110,0.36136973,2279110,0.36136973
3843570,0.3611829,3843570,0.3611829,3843570,0.3611829
3698898,0.36033088,3698898,0.36033088,3698898,0.36033088
3221195,0.3584425,3221195,0.3584425,3221195,0.3584425
2365945,0.3581191,2365945,0.3581191,2365945,0.3581191
3863515,0.35800081,3863515,0.35800081,3863515,0.35800081
3609955,0.356196,3609955,0.356196,3609955,0.356196
2726542,0.35452154,2726542,0.35452154,2726542,0.35452154
2726530,0.35440984,2726530,0.35440984,2726530,0.35440984
2941921,0.3539021,2941921,0.3539021,2941921,0.3539021
3629350,0.3531967,3629350,0.3531967,3629350,0.3531967
2908659,0.35232827,2908659,0.35232827,2908659,0.35232827
2823742,0.35210586,2823742,0.35210586,2823742,0.35210586
3844222,0.3520394,3844222,0.3520394,3844222,0.3520394
2827156,0.3516427,2827156,0.3516427,2827156,0.3516427
3364015,0.3505788,3364015,0.3505788,3364015,0.3505788
3833587,0.3488667,3833587,0.3488667,3833587,0.3488667
3875965,0.34747368,3875965,0.34747368,3875965,0.34747368
3764963,0.34737793,3764963,0.34737793,3764963,0.34737793
3560684,0.34467697,3560684,0.34467697,3560684,0.34467697
2657326,0.34421214,2657326,0.34421214,2657326,0.34421214
2808616,0.34261757,2808616,0.34261757,2808616,0.34261757
3560638,0.34254107,3560638,0.34254107,3560638,0.34254107
3276810,0.3420286,3276810,0.3420286,3276810,0.3420286
3555591,0.34127334,3555591,0.34127334,3555591,0.34127334
2823151,0.3395959,2823151,0.3395959,2823151,0.3395959
3062131,0.33922395,3062131,0.33922395,3062131,0.33922395
3109763,0.3387279,3109763,0.3387279,3109763,0.3387279
3872045,0.33858323,3872045,0.33858323,3872045,0.33858323
2874294,0.33840567,2874294,0.33840567,2874294,0.33840567
3542899,0.33834285,3542899,0.33834285,3542899,0.33834285
3015350,0.33770666,3015350,0.33770666,3015350,0.33770666
3604869,0.33720773,3604869,0.33720773,3604869,0.33720773
