pmcid	title	abstract	body
3022204	3.2389815	1.276084	0.73846716
2503962	3.095734	1.8070066	0.739898
3769411	3.0149043	1.0606254	0.0
2684510	2.9882236	1.0738842	0.0
3821706	2.9503996	1.0197527	0.7631305
3519260	2.9484043	0.0	0.746324
3435916	2.8497066	1.1185713	0.0
2365966	2.7885811	0.9340351	0.77532905
2602994	2.777107	1.206148	0.8046968
3410700	2.7695713	1.1656188	0.56078154
2811397	2.6884089	0.065134235	0.0
3312071	2.671944	1.1813412	0.6518854
3162710	2.6690981	1.298795	0.6079471
2930659	2.562917	0.07033026	0.7874515
3249821	2.5622418	0.06270614	0.0
2887505	2.5421073	1.1003197	0.48400617
3712156	2.5287812	1.1210862	0.5234707
3420385	2.5027618	1.4174283	0.7179636
2575206	2.4725487	1.5313227	0.7744253
3548361	2.4570842	0.083671905	0.70978445
3512399	2.4568748	1.1996316	0.6917953
3572648	2.445819	0.11356031	0.8380676
3538779	2.4222875	1.0527155	0.54590166
3588621	2.421543	0.9960744	0.7089402
2840972	2.3989735	1.1420498	0.6581621
2740280	2.3740208	1.37488	0.898988
3745757	2.3590102	0.0	0.0
2740122	2.3405838	1.3408155	0.65562475
2769281	2.3396015	1.5955887	0.9003255
1712359	2.3075535	0.0	0.0
3192991	2.2896802	1.178536	0.49309146
3109347	2.2798092	1.0338453	0.6005374
2700453	2.2618058	0.0	0.75637585
3625594	2.2554028	1.1255646	0.6255788
3022319	2.2519648	1.1472782	0.65534395
3835276	2.2463684	0.92996156	0.69564766
1808067	2.2409174	0.061771095	0.63647664
3318207	2.240795	1.6413823	0.76733947
3843908	2.240641	0.8048768	0.60793453
3440849	2.2387235	1.4714121	0.7356463
3356853	2.2348254	0.936256	0.0
3658254	2.2222717	1.3365201	0.6335427
3536938	2.2208292	1.2685136	0.5446856
3439425	2.2207315	0.94850284	0.0
2884453	2.2153337	0.0	0.71003646
2929215	2.214308	1.289415	0.6675474
2740182	2.2092736	0.0	0.62023234
3182443	2.1998742	1.1156485	0.0
2235827	2.193461	0.9757387	0.0
3354856	2.1833966	0.0	0.6260531
3614335	2.1471326	1.3889077	0.81256014
2803981	2.1436558	0.069021575	0.666878
3600251	2.1423483	1.6105177	0.86728716
3491304	2.1384048	1.0422237	0.5781559
3806158	2.1300375	1.2257175	0.7150496
3364015	2.127888	0.07737242	0.7280845
2695461	2.1253886	0.8207473	0.5334252
2902216	2.1208365	1.3917739	0.69276226
1995203	2.120602	0.0	0.0
3878177	2.119619	0.83528733	0.5863103
3850443	2.1187248	0.0	0.7719148
3517569	2.1135023	1.0967752	0.56322026
2859338	2.0264804	1.4002119	0.734238
3206412	2.0263724	1.6062143	0.6738949
3474835	2.0157177	0.0	0.50759435
3616170	2.0048892	1.0295422	0.7544214
3231647	1.9972464	0.0	0.64403087
2803863	1.9946792	0.98889565	0.5417322
3662144	1.9937353	0.9461975	0.5429299
3289218	1.9918722	1.3799235	0.7920209
3724961	1.9917415	0.0	0.49781936
2889886	1.9887209	1.1314487	0.4799518
2732598	1.9878211	0.7706899	0.53470016
3189473	1.98641	1.2952731	0.0
3568097	1.9820983	1.1845944	0.48794448
3693641	1.9707978	1.0185386	0.5693264
3700802	1.970077	1.1945982	0.6736127
3140527	1.9631763	1.0107777	0.49658716
2844364	1.9528095	1.4994469	0.75202
3767647	1.9499558	1.1079103	0.54221225
3666207	1.9398068	1.3269082	0.0
3752475	1.9219332	0.0	0.69775254
3191811	1.92073	0.0	0.6336664
3017697	1.9206002	0.949509	0.72649676
2827146	1.913377	0.060261246	0.0
3401495	1.9101412	0.0	0.6856861
3114433	1.8911359	0.07416664	0.56824017
2892497	1.8873467	1.0778717	0.5231552
3432199	1.8839839	0.0	0.0
3554459	1.88377	0.91198784	0.6172006
3307967	1.8809842	0.7315418	0.5086834
3830908	1.8751851	1.2574495	0.62203985
3016264	1.8716149	0.8996047	0.0
2329657	1.8677412	0.0	0.0
3019368	1.8675183	0.0	0.5796404
3422180	1.8618859	0.9401479	0.51081675
3156522	1.858747	0.8810061	0.5635646
2740172	1.8562948	1.3580244	0.5923108
3432328	1.8544539	0.0	0.53067744
