pmcid	title	abstract	body
3012278	4.8988295	3.3322487	2.6301386
2931126	4.7114315	0.077407025	0.07871373
3081356	3.6593964	2.5422468	2.139119
3632500	3.541277	0.079976305	0.08116995
3859883	3.4751859	3.544044	2.3834958
3277335	3.4227328	0.11351442	2.3825262
3194749	3.138349	0.047326215	2.1106374
2760694	3.1359947	0.064727314	1.5992398
3628229	3.133074	2.9438095	2.2353938
3201105	3.0916767	0.0	1.9980222
3446054	3.089813	2.312379	1.9960562
3170265	3.0413349	3.2583992	1.99068
2809071	3.0209074	2.0099416	1.6424623
3205072	2.961807	2.211398	2.1569748
2709971	2.8854525	1.9906021	1.667496
3466160	2.7724664	1.936722	1.7848737
2726499	2.723924	2.1405046	1.7902498
2957620	2.704195	2.3119364	1.6751463
3507669	2.7010932	1.4854226	1.450271
3370327	2.6550918	0.074097104	2.0833762
2740083	2.6306725	2.9102585	2.0287862
3275841	2.6281304	1.4116756	1.3267518
3666420	2.604368	2.155244	1.6792843
3473972	2.5946667	1.9974961	1.8456873
2915954	2.5831163	2.2300842	1.3713915
3492684	2.566436	2.1588757	1.6545105
2808664	2.5656526	2.1580617	2.0935943
3551643	2.536787	1.7942395	1.4496803
2693867	2.52869	2.3711984	1.727318
3381498	2.5005972	0.0	1.8150532
3250004	2.497671	0.0	1.6155235
2957592	2.4368892	0.05480563	0.055648807
2936323	2.3298	2.0122645	1.6554148
3392319	2.2988553	0.0	1.761395
2740112	2.245268	2.1382174	1.628016
3170633	2.2314405	2.1490662	1.7422999
3468355	2.2163265	2.1335795	1.726575
3119976	2.205415	0.04474462	1.8333992
1847828	2.1816766	1.6510683	1.344479
3389887	2.115118	1.9789332	1.655664
1262688	2.0638118	1.934829	1.4079372
3177920	2.0625353	1.4546758	1.1725585
3556325	2.0185273	1.822352	1.4851959
3174128	2.0114012	1.9185457	1.3103119
2635349	1.9608035	2.1350386	1.7542716
3179583	0.26014045	0.26908857	0.27310473
3366531	0.21137913	0.21965583	0.2229816
3033095	0.20859858	0.21373978	0.21702814
2135600	0.20732887	0.21243876	0.2157071
3247096	0.20103252	0.20890409	0.21206705
3162819	0.19930421	0.20710811	0.21024387
3681687	0.19754744	0.20285729	0.20569313
2686703	0.19362366	0.2002838	0.20327306
3320300	0.1932967	0.19849232	0.20126714
3564029	0.1908261	0.19821288	0.20155893
3849794	0.18835707	0.19483607	0.197744
2634608	0.18773983	0.19509092	0.19804473
3114546	0.18196991	0.18822922	0.19103855
2135574	0.1818654	0.18898645	0.19184785
2636786	0.18094999	0.1880352	0.1908822
3425265	0.17868257	0.18482879	0.18758737
3385367	0.17350903	3.5041716	2.911961
3060837	0.173384	0.1800956	0.18313578
3320288	0.16880885	0.17296937	0.1756305
3810733	0.16699651	0.17274074	0.17531891
3305576	0.16622125	0.17031798	0.1729383
3777376	0.16500922	0.1690761	2.8002362
2572046	0.1640281	0.16967024	0.17220257
3593508	0.16233994	0.16670346	0.1690339
2974995	0.1617183	0.16570407	0.16825339
3537559	0.16144097	0.1654199	0.16796486
2876698	0.16103888	0.16536742	0.16767916
2783073	0.15847613	0.16392729	0.16637392
3463053	0.15639059	0.1625142	0.16497478
3551508	0.15594852	0.16131274	3.027341
2828091	0.15419206	0.15799233	0.16042301
2687693	0.15250616	0.15775198	0.16010645
2769415	0.15240319	0.15764546	0.15999834
3665130	0.1516827	0.15762196	0.16000848
1276800	0.15003607	0.15373391	2.7836845
2526531	0.14986931	0.15502442	0.15733817
3626614	0.14942904	0.15344554	0.15559062
1112595	0.14864632	0.15264177	0.15477562
2700454	0.14804319	0.15383992	0.15616916
2846739	0.14796545	0.15375914	0.15608718
3232426	0.14795998	0.15160666	0.15393911
3512619	0.14755958	0.1511964	0.15352254
2904905	0.14683317	0.15258253	0.15489274
3031002	0.14633517	0.15206502	0.1543674
2868877	0.1456224	0.15132435	0.15361553
3563701	0.14544064	0.14902522	0.15131795
3767271	0.14512566	0.14870247	0.15099025
3215638	0.14487574	0.14876984	0.15084957
3248338	0.1448733	0.14985657	0.15209319
3663325	0.14343156	0.14728683	2.8769598
3032622	0.14314257	0.14868353	0.15119347
1464381	0.14312117	0.14804417	0.15025374
3484592	0.14291072	0.14850649	0.15075499
2941259	0.14259575	0.14611022	0.1483581
3038958	0.1423745	0.14620137	0.14824519
3340991	0.14237118	0.14794582	0.15018584
3033840	0.1422916	0.14611624	0.14815888
2147019	0.14219068	0.1476948	0.15018806
2918823	0.14188045	0.1453773	0.1476139
2526478	0.14150557	0.14637299	0.14855762
3250002	0.1413949	0.14519542	0.14722519
2647170	0.14083293	0.14634734	0.14856316
2799965	0.14067023	0.14445128	0.14647062
2990464	0.1397773	0.14458528	0.14674322
2876708	0.13952233	0.14432153	0.14647554
2972757	0.13928604	0.14467771	0.14712003
2815980	0.13828325	0.14169143	2.7706923
3781631	0.13807675	0.14282623	0.14495791
2803992	0.1374939	0.14088263	0.14305007
3311181	0.13725327	0.14063606	0.14279974
3000162	0.1369774	0.14227973	0.14468156
3506076	0.1368209	0.14211716	0.14451624
3695310	0.13643473	0.14177693	0.14392355
3529714	0.13622005	0.14090566	0.1430087
2958005	0.136219	0.14149195	0.14388049
1501014	0.1361872	0.14145893	0.1438469
3388422	0.13565774	0.1409695	0.1431039
3295978	0.13553485	0.1401969	0.14228936
3793530	0.13545437	3.909796	3.004391
2957856	0.13521855	0.1398697	0.14195727
3249944	0.13498594	0.13962911	0.14171308
3597858	0.13494429	0.13857146	0.1405086
3194781	0.13397472	0.1375758	0.13949905
3714086	0.13379017	0.1383922	0.1404577
3563698	0.13359281	0.13688539	0.13899136
3533381	0.13348627	0.13677624	0.1388805
3891037	0.13345121	0.1367403	0.13884401
2698626	0.132347	0.1368994	0.13894263
3354499	0.1316006	0.13669479	0.13900234
3033073	0.13152036	0.13505548	0.13694347
3526872	0.13138035	0.136466	0.13876969
3766129	0.13133301	0.1348631	0.1367484
2621130	0.13120551	0.13443926	0.13650759
3583117	0.13072315	0.13423686	0.1361134
3825539	0.13044813	0.1354977	0.13778505
3294406	0.13021305	0.13469204	0.13670233
2365966	0.1301207	0.13332771	0.13537894
3201100	0.12963186	0.13470767	0.13674726
3146856	0.12959434	0.13466868	0.13670768
3591538	0.12943897	0.13291815	0.13477628
2657235	0.12940222	0.13385332	0.13585109
3075397	0.12892379	0.13238911	0.13423984
3109679	0.12887034	0.13330315	0.13529271
3294360	0.12873204	0.13219222	2.4254606
3480881	0.12817375	0.1331925	0.13520914
3743341	0.12786451	0.13101591	0.13303156
3523559	0.12783645	0.13284197	0.1348533
3826012	0.12759978	0.13102952	0.13286124
3424868	0.12759842	0.13198748	0.1339574
3420620	0.12753204	0.13246872	0.13470495
2741488	0.12747833	0.13062021	0.1326298
2872291	0.12731624	0.13230139	0.13430454
2732089	0.1272717	0.1322551	2.8729968
3505633	0.12720124	0.1303363	0.1323415
2732070	0.12696822	0.13133559	0.13329579
3423016	0.12692834	0.13184166	0.1340673
3419427	0.12683468	0.13119745	0.13315558
3806251	0.1268334	0.13119614	0.13315424
