pmcid	title	abstract	body
3776547	7.340562	4.6034327	3.266499
3587909	7.276513	4.215853	3.1134698
3531039	7.125701	4.209111	3.6338005
2994179	6.958234	0.1374166	4.166983
3110305	6.95618	5.748297	2.9805412
3006379	6.941101	4.8650866	4.001066
3860030	6.865783	3.375101	2.7598882
3089823	6.8417044	0.06630298	0.0
3828058	6.671353	5.9523478	3.6770172
3197540	6.6343803	3.7191145	3.2507417
2646781	6.5911803	5.9589624	2.013279
2981784	6.2841682	3.9380574	3.9345949
3070451	6.256665	3.9105544	2.3928218
3229065	6.2554674	0.043829225	4.4480457
3002375	6.2413626	3.5929027	4.3972716
3141698	6.234562	3.7904012	2.4623895
3705742	6.0590115	4.215025	3.121202
3776284	6.0582824	0.07883471	2.1356783
3389875	6.0188637	3.1687171	3.2717843
2270857	6.001519	2.834921	4.09075
3628477	5.991131	0.094393484	2.7609537
3052291	5.9838047	0.088288665	3.0661077
3570945	5.942768	4.424939	3.6623993
2919999	5.9299126	4.7965546	2.7666748
3284562	5.906209	3.0912318	2.7131374
2613254	5.8870106	3.0737877	3.5858982
3080321	5.8793674	3.0643902	2.3187115
3697219	5.8781657	3.1227643	2.3998122
3369045	5.8306546	0.0	0.0
3612316	5.7371454	0.060826838	0.0
3015729	5.7024674	2.7935653	2.542372
2225419	5.690664	0.044437423	0.0
2896582	5.679438	0.03545656	2.8811212
1087206	5.6700554	0.0	1.917461
1289282	5.6686134	3.677442	4.0317693
3337595	5.6611686	3.7092514	4.1017475
2387157	5.642254	3.143455	3.1971512
3707746	5.594778	4.0214143	2.9822805
2923795	5.5914817	0.061745342	1.8258412
3259091	5.573087	0.13196906	0.13196906
3159367	5.5264506	0.06843133	3.0400147
2988176	5.498155	3.0875525	2.297265
3547807	5.4806952	3.6143348	3.9757
3437640	5.438414	3.4200351	1.9668065
1634852	5.433009	4.55448	3.5789566
2856382	5.429588	3.7999043	2.507179
3466900	5.425736	3.4555066	3.473406
3096430	5.4256253	0.035414945	3.4732957
2769306	5.251311	0.065800644	2.7010603
2767137	5.244467	2.6052322	2.9800043
3061929	5.241063	4.024903	2.6908126
2984466	5.228131	2.542753	2.0082612
3423035	5.216679	2.799829	2.2871513
2627819	5.2166324	3.26154	3.2586544
3606122	5.214904	0.057398546	1.6354908
3784095	5.214685	3.6457705	2.9787154
3118206	5.210244	3.5158849	1.8832805
2661247	5.2034454	5.141737	1.3001052
2895205	5.2019663	4.0118966	2.228364
3459797	5.18687	3.381869	1.6074569
3350064	5.1793127	4.158687	2.1890035
3170811	5.0468273	3.4431164	3.160032
3337735	5.028626	3.1092384	3.2905445
3174928	4.998304	2.359472	2.288629
3097618	4.996505	3.4598494	1.996466
2822794	4.9926553	2.9990802	3.6984189
3094683	4.9885235	3.8023603	3.0730371
3342549	4.987939	3.4512835	3.2498581
3259112	4.9875007	3.450845	2.2973099
3657224	4.970891	0.058140364	0.0
3470993	4.970196	3.7053385	3.246914
3129533	4.966529	4.160351	2.2747147
2987954	4.9609017	2.9673269	2.9810514
2827428	4.9526534	3.473384	2.7916763
3152527	4.9524193	2.9588447	1.2940187
3693925	4.9514194	3.4240348	2.9507606
3878686	4.947584	3.4683144	2.1078417
3651347	4.9471498	4.0843763	3.9414573
2263063	4.945558	3.4181738	2.514144
3014962	4.943708	3.4163232	2.2518938
2527496	4.942504	3.3387928	2.1027613
2740151	4.941895	3.7914135	3.5023987
2848063	4.9398413	2.6222103	2.7788646
3669561	4.937432	0.037627835	0.0
1459115	4.936857	2.062128	3.0254955
2740156	4.93606	2.6184285	1.8153872
3485486	4.935073	3.4558034	4.0207973
3237274	4.935014	3.8062127	1.8143411
3109763	4.931831	3.793142	0.0
3042608	4.930809	4.1465197	3.6585982
2875849	4.9301667	2.9365919	3.0298598
3141709	4.927907	3.0659444	2.0881648
3041762	4.9219723	3.9993076	3.0800903
2647932	4.910534	2.7871797	0.0
3812827	4.901375	0.03751813	3.2099698
2918838	4.8665547	2.8953204	1.8068299
2848680	4.722593	0.05254916	0.0
2769324	4.708937	0.04162475	0.0
3626436	4.7064605	0.03964334	3.2611692
3041761	4.7045307	2.3584886	2.2876458
2831875	4.6934533	2.3474112	1.986204
3400924	4.692919	0.0	2.2955177
3543180	4.6875405	3.1410592	3.064844
2783047	4.6711483	3.698894	1.6617721
3616125	4.668524	0.056560498	1.840425
2871551	4.6666317	3.5390284	1.5673467
3223506	4.6653934	2.964422	2.2855754
2994473	4.6560946	2.955123	2.6346648
3087320	4.65435	3.682096	2.63292
3095552	4.6534414	2.628384	1.8253427
3224500	4.6515837	2.6265268	2.123348
2923171	4.564185	2.5558364	2.5975301
3249340	4.5568604	0.035672203	2.923284
3276782	4.556591	2.598876	2.5965676
3431067	4.543437	2.4009197	1.7709863
3766596	4.541658	3.7170162	3.6142354
2522257	4.523577	3.565484	1.5215017
3325862	4.4044743	2.3949358	1.7100652
1852545	4.380217	2.6583579	2.3743794
2941259	4.359449	0.040772907	3.643687
3699360	4.3348856	2.9302044	2.3415632
3056427	4.3253956	0.0	0.0
3518717	4.317463	0.03845543	0.0
3269978	4.3148646	3.4163017	2.5122721
2442120	4.30644	2.6175566	1.8145151
3682448	4.292839	3.0596247	2.8597143
2366155	4.200847	2.4518986	0.0
3184632	4.168395	2.8129077	2.1611073
3420375	4.1648917	2.415943	1.3013608
2915524	4.1639366	2.5998626	1.8359004
3860042	4.159856	2.2263756	2.5934734
3480838	4.158625	2.0103235	1.5827299
3870623	4.156231	2.5921571	1.5803355
3410770	4.1555567	2.4066083	2.5487223
3730194	4.1515493	2.2180696	1.3167496
2213673	4.1451607	2.9634373	1.7662789
3818784	4.143241	3.191185	2.5364063
3502786	4.137952	2.3890033	1.966393
3830271	4.1353188	2.3863702	1.2717882
2611980	4.1304727	2.931105	2.302304
3573803	3.9973993	2.7680748	1.5973681
3554980	3.9940538	0.0	2.3978772
3053557	3.9903483	2.7610238	2.9436831
2246062	3.9876835	2.6587975	2.958662
3075138	3.9802709	2.7509465	2.5898063
1570363	3.976	2.4404905	2.4436116
3420498	3.9755108	3.3305686	2.1570904
2714573	3.9611673	0.0	1.807716
3806430	3.956315	2.466745	1.6845213
3411404	3.9548144	2.1422713	1.5703241
3325009	3.9540036	3.0430524	2.1027772
3141691	3.952107	1.887077	1.4555689
3183510	3.9511147	0.0	0.0
3113998	3.948646	1.6488627	1.6768527
1936417	3.9462368	0.0	2.3287451
3521816	3.9434493	0.0	2.3429224
2925353	3.942683	2.3478231	2.342156
3664483	3.9423802	0.0	1.9972488
2790738	3.9419217	0.0	1.6701281
3492078	3.9411175	2.6118405	1.8322922
3003679	3.9408307	2.3459709	1.55634
3225407	3.9391882	2.6562197	1.9634639
3830976	3.938973	3.2940302	2.3384457
3271409	3.9384918	0.0	0.0
3214133	3.9374573	0.0	0.9214284
3888003	3.937125	2.4475548	1.6653314
2887870	3.9355996	0.0	2.3350723
3438719	3.9305186	2.4409485	2.4210825
3132162	3.9251409	2.5789106	2.119737
3261233	3.9246988	2.0111935	1.3246953
3680301	3.9231458	2.224462	2.4496403
3014964	3.922463	2.6139925	1.7937485
2936319	3.9161513	2.0394998	1.0053254
3520733	3.9159966	2.4017842	1.9791737
3036636	3.914464	2.3121417	1.8212245
3345876	3.9093366	2.6008663	0.99851066
3443668	3.9083939	1.5901057	1.5346231
3125363	3.7679536	2.1020875	1.8344457
3878962	3.7540681	2.45279	2.3754346
2803824	3.7524812	0.0	1.5866821
3113281	3.7433057	0.0	2.3813612
3132318	3.7406735	2.0748074	1.8227528
3488388	3.71749	3.0406215	2.431327
3000625	3.7149532	2.3541756	2.8346016
3477658	3.7102618	2.3494847	2.0931182
3329063	3.710041	0.0	2.378086
3599736	3.708648	0.0	1.9975991
2438319	3.6994164	0.0	0.0
2726480	3.698361	3.029379	1.9566956
3400895	3.697489	0.0	2.422112
2637837	3.6447618	2.585551	0.0
2763010	3.641867	2.035188	2.0685427
3539931	3.6350691	2.3741374	2.0617452
2940258	3.5003815	2.4683065	2.0452764
2265726	3.4833329	2.451258	0.0
3852055	3.4729435	2.0762804	1.5763472
3335558	3.4446862	0.0	2.002612
3883204	3.4393976	2.7034621	1.9973236
3551696	3.1099553	0.0	0.0
3783802	3.109596	0.0	0.0
3516941	3.0927677	1.7810564	1.4640987
1940287	2.9767194	0.0	1.7670707
2364444	2.9705923	2.2670367	0.0
3042228	2.963744	0.0	2.200417
2769416	2.950025	0.0	0.0
3123852	2.947149	0.0	1.3320603
3247868	2.9270449	1.519556	1.3189354
3002077	2.715699	1.9368255	1.976222
2595554	2.0706477	1.443082	0.0
3452297	1.9835603	1.368898	0.0
3712208	1.9428117	0.0	1.7448097
3151451	1.642718	0.0	0.0
2480096	1.033812	0.0	0.0
3541771	0.2672553	0.2672553	0.2672553
3884599	0.24999186	0.24999186	3.5193322
