,title,abstract,body
3335556,0.34632003,0.34632003,0.34632003
3833587,0.34143272,0.34143272,0.34143272
3279489,0.3398447,0.3398447,0.3398447
3745931,0.32549402,0.32549402,0.32549402
2659845,0.32063025,0.32063025,0.32063025
3618104,0.3132112,0.3132112,0.3132112
3515415,0.31299192,0.31299192,0.31299192
2987954,0.30478173,0.30478173,0.30478173
3616125,0.29908693,0.29908693,0.29908693
3677011,0.298324,0.298324,0.298324
2803987,0.2947831,0.2947831,0.2947831
3015846,0.29146516,0.29146516,0.29146516
3863515,0.29141036,0.29141036,0.29141036
2856542,0.2897532,0.2897532,0.2897532
3335608,0.28851697,0.28851697,0.28851697
3426013,0.28770658,0.28770658,0.28770658
3147240,0.28740066,0.28740066,0.28740066
2716679,0.28708684,0.28708684,0.28708684
2740015,0.28691086,0.28691086,0.28691086
3118368,0.28661644,0.28661644,0.28661644
3649648,0.28368318,0.28368318,0.28368318
3384962,0.28112972,0.28112972,0.28112972
3773459,0.27899766,0.27899766,0.27899766
3291424,0.27773142,0.27773142,0.27773142
2169208,0.27647367,0.27647367,0.27647367
2732080,0.2748446,0.2748446,0.2748446
3090107,0.27181533,0.27181533,0.27181533
3239171,0.27168417,0.27168417,0.27168417
3101915,0.26866615,0.26866615,0.26866615
2700593,0.26508158,0.26508158,0.26508158
3485486,0.26362884,0.26362884,0.26362884
2605761,0.26293597,0.26293597,0.26293597
3562643,0.26281857,0.26281857,0.26281857
2672273,0.2618597,0.2618597,0.2618597
3168459,0.2613384,0.2613384,0.2613384
3542892,0.26125786,0.26125786,0.26125786
3616029,0.26063,0.26063,0.26063
2629964,0.26047868,0.26047868,0.26047868
2518550,0.2599577,0.2599577,0.2599577
3866318,0.25988823,0.25988823,0.25988823
2762186,0.25873205,0.25873205,0.25873205
2958974,0.25792676,0.25792676,0.25792676
2424060,0.2574446,0.2574446,0.2574446
3622346,0.2568632,0.2568632,0.2568632
2988179,0.25470057,0.25470057,0.25470057
3606484,0.2542727,0.2542727,0.2542727
3213725,0.25383043,0.25383043,0.25383043
2771810,0.25377947,0.25377947,0.25377947
2517969,0.25343877,0.25343877,0.25343877
3732623,0.253397,0.253397,0.253397
2908659,0.25306737,0.25306737,0.25306737
3117630,0.25292322,0.25292322,0.25292322
3279506,0.252546,0.252546,0.252546
1780052,0.2522529,0.2522529,0.2522529
3336243,0.25209054,0.25209054,0.25209054
3875701,0.25192058,0.25192058,0.25192058
3276928,0.25174588,0.25174588,0.25174588
3608317,0.25070822,0.25070822,0.25070822
3336229,0.25053436,0.25053436,0.25053436
2737789,0.25046605,0.25046605,0.25046605
3656703,0.25017452,0.25017452,0.25017452
2672212,0.24892893,0.24892893,0.24892893
2698203,0.24864508,0.24864508,0.24864508
2984325,0.24863642,0.24863642,0.24863642
3420763,0.2471674,0.2471674,0.2471674
3445230,0.24684317,0.24684317,0.24684317
2987927,0.24673577,0.24673577,0.24673577
3803125,0.24664178,0.24664178,0.24664178
3152527,0.24645947,0.24645947,0.24645947
3542949,0.2458092,0.2458092,0.2458092
2803937,0.24508096,0.24508096,0.24508096
3056330,0.24462818,0.24462818,0.24462818
3180395,0.24429956,0.24429956,0.24429956
3606122,0.24392812,0.24392812,0.24392812
3299160,0.2434357,0.2434357,0.2434357
3108676,0.24315834,0.24315834,0.24315834
3137810,0.24205153,0.24205153,0.24205153
3266655,0.241514,0.241514,0.241514
2700440,0.24118873,0.24118873,0.24118873
1852901,0.2408118,0.2408118,0.2408118
3527017,0.24076691,0.24076691,0.24076691
2797493,0.24061564,0.24061564,0.24061564
2672274,0.240596,0.240596,0.240596
2918831,0.2402385,0.2402385,0.2402385
3368213,0.23981562,0.23981562,0.23981562
3809936,0.23970506,0.23970506,0.23970506
2827106,0.2396951,0.2396951,0.2396951
2918825,0.23873971,0.23873971,0.23873971
2908671,0.23864532,0.23864532,0.23864532
3488388,0.23850082,0.23850082,0.23850082
3619046,0.23847497,0.23847497,0.23847497
3563701,0.23818718,0.23818718,0.23818718
3853387,0.2380692,0.2380692,0.2380692
3502108,0.23788108,0.23788108,0.23788108
2279110,0.23785745,0.23785745,0.23785745
2904793,0.23744628,0.23744628,0.23744628
3174928,0.23739843,0.23739843,0.23739843
2830978,0.23705433,0.23705433,0.23705433
3420620,0.23702723,0.23702723,0.23702723
3423769,0.23674446,0.23674446,0.23674446
3350022,0.2365631,0.2365631,0.2365631
3751499,0.23617105,0.23617105,0.23617105
3791839,0.23593847,0.23593847,0.23593847
3728529,0.2359183,0.2359183,0.2359183
3163218,0.23535222,0.23535222,0.23535222
2900082,0.23440394,0.23440394,0.23440394
3341425,0.23398697,0.23398697,0.23398697
3876309,0.23296203,0.23296203,0.23296203
3003213,0.23268472,0.23268472,0.23268472
3258820,0.23266411,0.23266411,0.23266411
2572041,0.23264787,0.23264787,0.23264787
2245957,0.23238295,0.23238295,0.23238295
3542903,0.23225659,0.23225659,0.23225659
2211302,0.23224503,0.23224503,0.23224503
3878251,0.23081654,0.23081654,0.23081654
2672230,0.23064883,0.23064883,0.23064883
3179762,0.2303019,0.2303019,0.2303019
2769310,0.2300933,0.2300933,0.2300933
3880723,0.23008665,0.23008665,0.23008665
3615918,0.22889034,0.22889034,0.22889034
3682695,0.22822969,0.22822969,0.22822969
2760696,0.22813232,0.22813232,0.22813232
2259431,0.22724642,0.22724642,0.22724642
3518712,0.22682187,0.22682187,0.22682187
3789906,0.22678384,0.22678384,0.22678384
2803953,0.22667389,0.22667389,0.22667389
3104662,0.2256376,0.2256376,0.2256376
3014832,0.22536322,0.22536322,0.22536322
2700453,0.22531289,0.22531289,0.22531289
3590570,0.22526285,0.22526285,0.22526285
3806430,0.2250857,0.2250857,0.2250857
3259378,0.22507937,0.22507937,0.22507937
2565667,0.22501796,0.22501796,0.22501796
3821135,0.22461806,0.22461806,0.22461806
3415813,0.22458154,0.22458154,0.22458154
3351966,0.2239491,0.2239491,0.2239491
2740013,0.22320871,0.22320871,0.22320871
3075148,0.22302932,0.22302932,0.22302932
3658225,0.2229372,0.2229372,0.2229372
1112595,0.22291274,0.22291274,0.22291274
3890738,0.22283584,0.22283584,0.22283584
3622306,0.22200516,0.22200516,0.22200516
2244628,0.22144744,0.22144744,0.22144744
2945326,0.22068714,0.22068714,0.22068714
2873394,0.22063012,0.22063012,0.22063012
2845793,0.22058994,0.22058994,0.22058994
3126719,0.21990234,0.21990234,0.21990234
3420577,0.21969205,0.21969205,0.21969205
1791015,0.2196307,0.2196307,0.2196307
2528306,0.219462,0.219462,0.219462
3559148,0.21931167,0.21931167,0.21931167
3662609,0.21921466,0.21921466,0.21921466
3716033,0.21893044,0.21893044,0.21893044
2908672,0.21888344,0.21888344,0.21888344
3538187,0.21874085,0.21874085,0.21874085
3658220,0.21827988,0.21827988,0.21827988
3877581,0.21817636,0.21817636,0.21817636
2871551,0.2175717,0.2175717,0.2175717
3114601,0.21732512,0.21732512,0.21732512
2872575,0.2168508,0.2168508,0.2168508
239964,0.21676193,0.21676193,0.21676193
2946729,0.21675238,0.21675238,0.21675238
3623460,0.21670699,0.21670699,0.21670699
3700969,0.21654361,0.21654361,0.21654361
3004609,0.21612656,0.21612656,0.21612656
3775225,0.21558735,0.21558735,0.21558735
3087275,0.21540749,0.21540749,0.21540749
2868875,0.21528538,0.21528538,0.21528538
3814076,0.21519566,0.21519566,0.21519566
3274713,0.21517202,0.21517202,0.21517202
3712681,0.21515608,0.21515608,0.21515608
3871041,0.21502052,0.21502052,0.21502052
3535729,0.21493539,0.21493539,0.21493539
3424654,0.2147411,0.2147411,0.2147411
3789894,0.21460879,0.21460879,0.21460879
3102491,0.214429,0.214429,0.214429
2572047,0.2144146,0.2144146,0.2144146
3759689,0.21432406,0.21432406,0.21432406
2672240,0.21402161,0.21402161,0.21402161
3459797,0.2140138,0.2140138,0.2140138
3031185,0.21342164,0.21342164,0.21342164
3248865,0.21336038,0.21336038,0.21336038
2615763,0.21325685,0.21325685,0.21325685
3113998,0.21285193,0.21285193,0.21285193
3047842,0.2127238,0.2127238,0.2127238
3523543,0.21265753,0.21265753,0.21265753
3108942,0.21259081,0.21259081,0.21259081
3780548,0.21243349,0.21243349,0.21243349
2936927,0.21241997,0.21241997,0.21241997
2813113,0.21236742,0.21236742,0.21236742
3632018,0.21213563,0.21213563,0.21213563
3743142,0.21202412,0.21202412,0.21202412
3420376,0.21192995,0.21192995,0.21192995
2803902,0.21183416,0.21183416,0.21183416
3116106,0.21123135,0.21123135,0.21123135
3521621,0.21101202,0.21101202,0.21101202
3378931,0.21075532,0.21075532,0.21075532
2850862,0.2106244,0.2106244,0.2106244
3623122,0.21031539,0.21031539,0.21031539
2443155,0.21021241,0.21021241,0.21021241
3133999,0.21016698,0.21016698,0.21016698
3357009,0.21001537,0.21001537,0.21001537
2569032,0.2099019,0.2099019,0.2099019
2901617,0.20978026,0.20978026,0.20978026
3085970,0.20975392,0.20975392,0.20975392
2740311,0.20938031,0.20938031,0.20938031
3741471,0.20924003,0.20924003,0.20924003
3180075,0.20880383,0.20880383,0.20880383
3616185,0.20878284,0.20878284,0.20878284
3502773,0.20872498,0.20872498,0.20872498
3378720,0.20851292,0.20851292,0.20851292
3492078,0.20849425,0.20849425,0.20849425
3420703,0.20838562,0.20838562,0.20838562
2740255,0.20838337,0.20838337,0.20838337
3890009,0.20807654,0.20807654,0.20807654
3206111,0.20807558,0.20807558,0.20807558
2213664,0.20797873,0.20797873,0.20797873
2075500,0.20792955,0.20792955,0.20792955
3109763,0.20792602,0.20792602,0.20792602
3003678,0.2078143,0.2078143,0.2078143
3349957,0.20777248,0.20777248,0.20777248
2829621,0.2074735,0.2074735,0.2074735
2844379,0.20741469,0.20741469,0.20741469
3784075,0.20735899,0.20735899,0.20735899
3047871,0.2072903,0.2072903,0.2072903
3502875,0.20719838,0.20719838,0.20719838
3649448,0.20706321,0.20706321,0.20706321
3529422,0.20698713,0.20698713,0.20698713
2292713,0.20698208,0.20698208,0.20698208
3445145,0.20678446,0.20678446,0.20678446
3113182,0.20667012,0.20667012,0.20667012
3033242,0.2066698,0.2066698,0.2066698
2745147,0.20650615,0.20650615,0.20650615
3432333,0.20622477,0.20622477,0.20622477
3006379,0.20621939,0.20621939,0.20621939
2923171,0.20599632,0.20599632,0.20599632
3423659,0.2056096,0.2056096,0.2056096
2716677,0.20547292,0.20547292,0.20547292
3409401,0.20543887,0.20543887,0.20543887
3658216,0.2051025,0.2051025,0.2051025
3669561,0.20492671,0.20492671,0.20492671
3177941,0.20482822,0.20482822,0.20482822
2908646,0.20466964,0.20466964,0.20466964
2868877,0.2046027,0.2046027,0.2046027
2639561,0.20433524,0.20433524,0.20433524
2532955,0.2042859,0.2042859,0.2042859
2769323,0.20417722,0.20417722,0.20417722
3485910,0.20382358,0.20382358,0.20382358
2908660,0.20369671,0.20369671,0.20369671
3849624,0.20351799,0.20351799,0.20351799
3480136,0.20314988,0.20314988,0.20314988
2760694,0.20264482,0.20264482,0.20264482
3849794,0.20264295,0.20264295,0.20264295
3184633,0.20247976,0.20247976,0.20247976
3194781,0.20243803,0.20243803,0.20243803
3555588,0.20198,0.20198,0.20198
3596662,0.20193976,0.20193976,0.20193976
1635700,0.20189403,0.20189403,0.20189403
1440773,0.201483,0.201483,0.201483
3542900,0.20101386,0.20101386,0.20101386
2769390,0.20094039,0.20094039,0.20094039
3841703,0.20085162,0.20085162,0.20085162
3369124,0.20059179,0.20059179,0.20059179
3683440,0.20032269,0.20032269,0.20032269
2705345,0.20031674,0.20031674,0.20031674
2700443,0.20012242,0.20012242,0.20012242
3144328,0.20009935,0.20009935,0.20009935
3296495,0.20006981,0.20006981,0.20006981
1201178,0.1999456,0.1999456,0.1999456
503388,0.19989999,0.19989999,0.19989999
2543003,0.19974688,0.19974688,0.19974688
3161951,0.19960631,0.19960631,0.19960631
343284,0.19957362,0.19957362,0.19957362
2657235,0.19947794,0.19947794,0.19947794
2835646,0.19945915,0.19945915,0.19945915
3400351,0.19916794,0.19916794,0.19916794
3775200,0.19904383,0.19904383,0.19904383
3784272,0.19901964,0.19901964,0.19901964
2740040,0.19887093,0.19887093,0.19887093
2783122,0.19864768,0.19864768,0.19864768
3327083,0.19853885,0.19853885,0.19853885
3134683,0.19843721,0.19843721,0.19843721
3403064,0.19825543,0.19825543,0.19825543
2837903,0.19817382,0.19817382,0.19817382
2693828,0.19789027,0.19789027,0.19789027
3318779,0.1978319,0.1978319,0.1978319
3099621,0.19758771,0.19758771,0.19758771
3596900,0.1975693,0.1975693,0.1975693
3032904,0.19755057,0.19755057,0.19755057
3286783,0.19743456,0.19743456,0.19743456
2892672,0.19724767,0.19724767,0.19724767
3504375,0.19686821,0.19686821,0.19686821
3102859,0.19682124,0.19682124,0.19682124
3628802,0.19681282,0.19681282,0.19681282
3701786,0.19680896,0.19680896,0.19680896
2840598,0.196645,0.196645,0.196645
3539336,0.19662835,0.19662835,0.19662835
2884340,0.19647957,0.19647957,0.19647957
3542514,0.19647856,0.19647856,0.19647856
3673581,0.19627978,0.19627978,0.19627978
2672246,0.19623955,0.19623955,0.19623955
2934212,0.19615097,0.19615097,0.19615097
3541793,0.19580168,0.19580168,0.19580168
2740325,0.19578516,0.19578516,0.19578516
3555598,0.19552794,0.19552794,0.19552794
2500261,0.19541085,0.19541085,0.19541085
2990024,0.19531927,0.19531927,0.19531927
3400884,0.1950671,0.1950671,0.1950671
3612316,0.19504756,0.19504756,0.19504756
3271399,0.1944818,0.1944818,0.1944818
3509409,0.19437887,0.19437887,0.19437887
3552963,0.19433504,0.19433504,0.19433504
3021334,0.19423412,0.19423412,0.19423412
3424656,0.19418927,0.19418927,0.19418927
3307463,0.1941838,0.1941838,0.1941838
