pmcid,score,pmcid,score,pmcid,score
3587910,0.3237056,3587910,0.3237056,3587910,0.3237056
2536182,0.30974945,2536182,0.30974945,2536182,0.30974945
3299121,0.3006932,3299121,0.3006932,3299121,0.3006932
3170633,0.2872256,3170633,0.2872256,3170633,0.2872256
2542347,0.28569937,2542347,0.28569937,2542347,0.28569937
2700434,0.2834418,2700434,0.2834418,2700434,0.2834418
3023754,0.2728314,3023754,0.2728314,3023754,0.2728314
3203060,0.25259596,3203060,0.25259596,3203060,0.25259596
3690791,0.2520706,3690791,0.2520706,3690791,0.2520706
2803948,0.24824534,2803948,0.24824534,2803948,0.24824534
3853387,0.24624494,3853387,0.24624494,3853387,0.24624494
3789280,0.23761497,3789280,0.23761497,3789280,0.23761497
2827098,0.23414858,2827098,0.23414858,2827098,0.23414858
2772260,0.2328073,2772260,0.2328073,2772260,0.2328073
3276041,0.22699545,3276041,0.22699545,3276041,0.22699545
3161475,0.2254594,3161475,0.2254594,3161475,0.2254594
2740325,0.22367875,2740325,0.22367875,2740325,0.22367875
1276800,0.22308376,1276800,0.22308376,1276800,0.22308376
2783053,0.22303227,2783053,0.22303227,2783053,0.22303227
2740172,0.22270331,2740172,0.22270331,2740172,0.22270331
3206111,0.22107756,3206111,0.22107756,3206111,0.22107756
3090107,0.21909294,3090107,0.21909294,3090107,0.21909294
3716031,0.21811329,3716031,0.21811329,3716031,0.21811329
2822252,0.21743698,2822252,0.21743698,2822252,0.21743698
2621130,0.21527085,2621130,0.21527085,2621130,0.21527085
3535729,0.21470247,3535729,0.21470247,3535729,0.21470247
3336229,0.21346256,3336229,0.21346256,3336229,0.21346256
2946729,0.21333979,2946729,0.21333979,2946729,0.21333979
3225311,0.21326524,3225311,0.21326524,3225311,0.21326524
3677011,0.21321952,3677011,0.21321952,3677011,0.21321952
2904803,0.21284291,2904803,0.21284291,2904803,0.21284291
3085223,0.21062276,3085223,0.21062276,3085223,0.21062276
2783073,0.21018885,2783073,0.21018885,2783073,0.21018885
2760696,0.20646718,2760696,0.20646718,2760696,0.20646718
2803902,0.20498486,2803902,0.20498486,2803902,0.20498486
3177592,0.2048852,3177592,0.2048852,3177592,0.2048852
3219759,0.20479067,3219759,0.20479067,3219759,0.20479067
3775210,0.20471768,3775210,0.20471768,3775210,0.20471768
3519024,0.20432873,3519024,0.20432873,3519024,0.20432873
3292990,0.2040778,3292990,0.2040778,3292990,0.2040778
2948389,0.20400637,2948389,0.20400637,2948389,0.20400637
3831020,0.20394082,3831020,0.20394082,3831020,0.20394082
2600375,0.20373507,2600375,0.20373507,2600375,0.20373507
3343246,0.20253259,3343246,0.20253259,3343246,0.20253259
3790037,0.20207657,3790037,0.20207657,3790037,0.20207657
2628155,0.20122132,2628155,0.20122132,2628155,0.20122132
2954374,0.19937918,2954374,0.19937918,2954374,0.19937918
2629964,0.19897191,2629964,0.19897191,2629964,0.19897191
3608317,0.19893092,3608317,0.19893092,3608317,0.19893092
3597858,0.19692785,3597858,0.19692785,3597858,0.19692785
3849794,0.19679986,3849794,0.19679986,3849794,0.19679986
3808952,0.1967558,3808952,0.1967558,3808952,0.1967558
3396276,0.19652173,3396276,0.19652173,3396276,0.19652173
1920530,0.19644585,1920530,0.19644585,1920530,0.19644585
3580369,0.19615991,3580369,0.19615991,3580369,0.19615991
3775019,0.19545092,3775019,0.19545092,3775019,0.19545092
3656703,0.19386281,3656703,0.19386281,3656703,0.19386281
2988179,0.19327454,2988179,0.19327454,2988179,0.19327454
2714572,0.19245274,2714572,0.19245274,2714572,0.19245274
3162760,0.19212702,3162760,0.19212702,3162760,0.19212702
2918823,0.19194238,2918823,0.19194238,2918823,0.19194238
3146124,0.19171843,3146124,0.19171843,3146124,0.19171843
3378931,0.19133553,3378931,0.19133553,3378931,0.19133553
3322929,0.19099294,3322929,0.19099294,3322929,0.19099294
3492078,0.19086798,3492078,0.19086798,3492078,0.19086798
3114546,0.19024561,3114546,0.19024561,3114546,0.19024561
3424871,0.18968299,3424871,0.18968299,3424871,0.18968299
3323283,0.1889217,3323283,0.1889217,3323283,0.1889217
3177941,0.18872228,3177941,0.18872228,3177941,0.18872228
2699958,0.18836534,2699958,0.18836534,2699958,0.18836534
2853047,0.18805374,2853047,0.18805374,2853047,0.18805374
2655297,0.18756464,2655297,0.18756464,2655297,0.18756464
3277043,0.18743838,3277043,0.18743838,3277043,0.18743838
3415813,0.18694374,3415813,0.18694374,3415813,0.18694374
2803992,0.18688576,2803992,0.18688576,2803992,0.18688576
3371525,0.18649878,3371525,0.18649878,3371525,0.18649878
3859033,0.18642482,3859033,0.18642482,3859033,0.18642482
3789906,0.18550943,3789906,0.18550943,3789906,0.18550943
3609961,0.1847516,3609961,0.1847516,3609961,0.1847516
2908671,0.18374728,2908671,0.18374728,2908671,0.18374728
3004609,0.18368521,3004609,0.18368521,3004609,0.18368521
3311442,0.18331994,3311442,0.18331994,3311442,0.18331994
3507060,0.18322009,3507060,0.18322009,3507060,0.18322009
2769390,0.18232664,2769390,0.18232664,2769390,0.18232664
2732070,0.1821495,2732070,0.1821495,2732070,0.1821495
3484592,0.18195508,3484592,0.18195508,3484592,0.18195508
2700440,0.18178836,2700440,0.18178836,2700440,0.18178836
2700453,0.18069236,2700453,0.18069236,2700453,0.18069236
3591543,0.18035357,3591543,0.18035357,3591543,0.18035357
1283982,0.1786339,1283982,0.1786339,1283982,0.1786339
3214307,0.17821576,3214307,0.17821576,3214307,0.17821576
2827106,0.17811818,2827106,0.17811818,2827106,0.17811818
3097723,0.17742243,3097723,0.17742243,3097723,0.17742243
2910294,0.17727512,2910294,0.17727512,2910294,0.17727512
3872415,0.17714645,3872415,0.17714645,3872415,0.17714645
3745931,0.17638208,3745931,0.17638208,3745931,0.17638208
3686605,0.1757499,3686605,0.1757499,3686605,0.1757499
3482327,0.17542768,3482327,0.17542768,3482327,0.17542768
2804722,0.17511263,2804722,0.17511263,2804722,0.17511263
2714570,0.17433816,2714570,0.17433816,2714570,0.17433816
3583672,0.17422847,3583672,0.17422847,3583672,0.17422847
3154170,0.17409772,3154170,0.17409772,3154170,0.17409772
1112595,0.17368974,1112595,0.17368974,1112595,0.17368974
3056330,0.17366506,3056330,0.17366506,3056330,0.17366506
3439358,0.17319152,3439358,0.17319152,3439358,0.17319152
3114601,0.17299028,3114601,0.17299028,3114601,0.17299028
2700454,0.17290543,2700454,0.17290543,2700454,0.17290543
3741471,0.17238127,3741471,0.17238127,3741471,0.17238127
3540710,0.17210561,3540710,0.17210561,3540710,0.17210561
3651148,0.17207445,3651148,0.17207445,3651148,0.17207445
2958974,0.17196661,2958974,0.17196661,2958974,0.17196661
3649302,0.17184466,3649302,0.17184466,3649302,0.17184466
2526531,0.17151847,2526531,0.17151847,2526531,0.17151847
2699950,0.17112142,2699950,0.17112142,2699950,0.17112142
3429833,0.171047,3429833,0.171047,3429833,0.171047
3424867,0.17080298,3424867,0.17080298,3424867,0.17080298
3884115,0.170438,3884115,0.170438,3884115,0.170438
2390549,0.17037065,2390549,0.17037065,2390549,0.17037065
2894487,0.1699889,2894487,0.1699889,2894487,0.1699889
3410080,0.16961907,3410080,0.16961907,3410080,0.16961907
2647170,0.1690372,2647170,0.1690372,2647170,0.1690372
3609679,0.16881506,3609679,0.16881506,3609679,0.16881506
2876706,0.1685323,2876706,0.1685323,2876706,0.1685323
2783075,0.16850567,2783075,0.16850567,2783075,0.16850567
3044566,0.16842818,3044566,0.16842818,3044566,0.16842818
3403114,0.16834523,3403114,0.16834523,3403114,0.16834523
3603106,0.1682974,3603106,0.1682974,3603106,0.1682974
3637106,0.16829547,3637106,0.16829547,3637106,0.16829547
2854726,0.1680662,2854726,0.1680662,2854726,0.1680662
3099515,0.1676336,3099515,0.1676336,3099515,0.1676336
3102491,0.16732113,3102491,0.16732113,3102491,0.16732113
2803953,0.16714805,2803953,0.16714805,2803953,0.16714805
3695240,0.16563778,3695240,0.16563778,3695240,0.16563778
2098753,0.16558012,2098753,0.16558012,2098753,0.16558012
3711853,0.1652783,3711853,0.1652783,3711853,0.1652783
2883194,0.16482837,2883194,0.16482837,2883194,0.16482837
3439789,0.16475983,3439789,0.16475983,3439789,0.16475983
3633019,0.16450031,3633019,0.16450031,3633019,0.16450031
2853042,0.16376482,2853042,0.16376482,2853042,0.16376482
1065094,0.16347235,1065094,0.16347235,1065094,0.16347235
2491596,0.16336082,2491596,0.16336082,2491596,0.16336082
3732623,0.16331944,3732623,0.16331944,3732623,0.16331944
2804728,0.16331844,2804728,0.16331844,2804728,0.16331844
3233373,0.16308944,3233373,0.16308944,3233373,0.16308944
2700436,0.16252184,2700436,0.16252184,2700436,0.16252184
2740044,0.16247235,2740044,0.16247235,2740044,0.16247235
2803911,0.16246942,2803911,0.16246942,2803911,0.16246942
3109347,0.16222024,3109347,0.16222024,3109347,0.16222024
2769459,0.16129631,2769459,0.16129631,2769459,0.16129631
3487017,0.16097444,3487017,0.16097444,3487017,0.16097444
2804020,0.16091733,2804020,0.16091733,2804020,0.16091733
2860402,0.16090463,2860402,0.16090463,2860402,0.16090463
2737789,0.16069466,2737789,0.16069466,2737789,0.16069466
2904789,0.16053878,2904789,0.16053878,2904789,0.16053878
2862516,0.16024615,2862516,0.16024615,2862516,0.16024615
3522406,0.15977262,3522406,0.15977262,3522406,0.15977262
2612685,0.15950772,2612685,0.15950772,2612685,0.15950772
2828091,0.15920535,2828091,0.15920535,2828091,0.15920535
3506076,0.1589827,3506076,0.1589827,3506076,0.1589827
3754399,0.158872,3754399,0.158872,3754399,0.158872
1698484,0.15883346,1698484,0.15883346,1698484,0.15883346
3259402,0.1585687,3259402,0.1585687,3259402,0.1585687
3617131,0.15842576,3617131,0.15842576,3617131,0.15842576
3000162,0.15838064,3000162,0.15838064,3000162,0.15838064
3598208,0.15819043,3598208,0.15819043,3598208,0.15819043
2082036,0.15795533,2082036,0.15795533,2082036,0.15795533
3678789,0.15749247,3678789,0.15749247,3678789,0.15749247
3830149,0.15732235,3830149,0.15732235,3830149,0.15732235
2891696,0.15723053,2891696,0.15723053,2891696,0.15723053
3841695,0.1571971,3841695,0.1571971,3841695,0.1571971
2749195,0.15716965,2749195,0.15716965,2749195,0.15716965
3552941,0.15704978,3552941,0.15704978,3552941,0.15704978
2700484,0.15691358,2700484,0.15691358,2700484,0.15691358
2990464,0.1566433,2990464,0.1566433,2990464,0.1566433
3074273,0.15654923,3074273,0.15654923,3074273,0.15654923
2687695,0.15645087,2687695,0.15645087,2687695,0.15645087
3389947,0.1559951,3389947,0.1559951,3389947,0.1559951
3751499,0.15575488,3751499,0.15575488,3751499,0.15575488
3642471,0.15554339,3642471,0.15554339,3642471,0.15554339
2868877,0.15519108,2868877,0.15519108,2868877,0.15519108
2892667,0.15510847,2892667,0.15510847,2892667,0.15510847
2749010,0.15503553,2749010,0.15503553,2749010,0.15503553
3641316,0.15487093,3641316,0.15487093,3641316,0.15487093
1781075,0.15456228,1781075,0.15456228,1781075,0.15456228
3107698,0.1536381,3107698,0.1536381,3107698,0.1536381
3189145,0.15346588,3189145,0.15346588,3189145,0.15346588
2711062,0.15342155,2711062,0.15342155,2711062,0.15342155
3212702,0.15328833,3212702,0.15328833,3212702,0.15328833
3535733,0.15309839,3535733,0.15309839,3535733,0.15309839
1474397,0.15303333,1474397,0.15303333,1474397,0.15303333
3133515,0.15295662,3133515,0.15295662,3133515,0.15295662
3190471,0.15276656,3190471,0.15276656,3190471,0.15276656
3291424,0.15274599,3291424,0.15274599,3291424,0.15274599
2814195,0.15267864,2814195,0.15267864,2814195,0.15267864
3700969,0.15267585,3700969,0.15267585,3700969,0.15267585
2584649,0.1525546,2584649,0.1525546,2584649,0.1525546
3117630,0.15254389,3117630,0.15254389,3117630,0.15254389
3731861,0.15239891,3731861,0.15239891,3731861,0.15239891
3108942,0.15201037,3108942,0.15201037,3108942,0.15201037
3614773,0.15190071,3614773,0.15190071,3614773,0.15190071
3265990,0.15172796,3265990,0.15172796,3265990,0.15172796
3344684,0.1515783,3344684,0.1515783,3344684,0.1515783
2726487,0.15154788,2726487,0.15154788,2726487,0.15154788
2878708,0.1515284,2878708,0.1515284,2878708,0.1515284
2740244,0.15100099,2740244,0.15100099,2740244,0.15100099
3852306,0.15096734,3852306,0.15096734,3852306,0.15096734
3420654,0.15087447,3420654,0.15087447,3420654,0.15087447
3359438,0.15083498,3359438,0.15083498,3359438,0.15083498
3488388,0.15062699,3488388,0.15062699,3488388,0.15062699
3297550,0.15053093,3297550,0.15053093,3297550,0.15053093
3474964,0.15031102,3474964,0.15031102,3474964,0.15031102
2769458,0.14979711,2769458,0.14979711,2769458,0.14979711
1413549,0.14951238,1413549,0.14951238,1413549,0.14951238
3401727,0.14948222,3401727,0.14948222,3401727,0.14948222
3876596,0.1494798,3876596,0.1494798,3876596,0.1494798
3619046,0.14932203,3619046,0.14932203,3619046,0.14932203
3841497,0.14897992,3841497,0.14897992,3841497,0.14897992
3323105,0.14895852,3323105,0.14895852,3323105,0.14895852
3379870,0.14892007,3379870,0.14892007,3379870,0.14892007
549073,0.14885542,549073,0.14885542,549073,0.14885542
2760694,0.1481652,2760694,0.1481652,2760694,0.1481652
3099506,0.14798379,3099506,0.14798379,3099506,0.14798379
3530855,0.14788435,3530855,0.14788435,3530855,0.14788435
3850014,0.14738517,3850014,0.14738517,3850014,0.14738517
2198914,0.14727296,2198914,0.14727296,2198914,0.14727296
3632018,0.14696522,3632018,0.14696522,3632018,0.14696522
2892705,0.14689735,2892705,0.14689735,2892705,0.14689735
3562643,0.14678617,3562643,0.14678617,3562643,0.14678617
3762010,0.14675713,3762010,0.14675713,3762010,0.14675713
3655498,0.14661972,3655498,0.14661972,3655498,0.14661972
3109313,0.14659247,3109313,0.14659247,3109313,0.14659247
3866926,0.14654867,3866926,0.14654867,3866926,0.14654867
3622346,0.14621362,3622346,0.14621362,3622346,0.14621362
3694927,0.1460945,3694927,0.1460945,3694927,0.1460945
3615910,0.14594477,3615910,0.14594477,3615910,0.14594477
3727130,0.14594291,3727130,0.14594291,3727130,0.14594291
3559148,0.14586072,3559148,0.14586072,3559148,0.14586072
3809316,0.14584525,3809316,0.14584525,3809316,0.14584525
2699965,0.14549203,2699965,0.14549203,2699965,0.14549203
3395170,0.14548573,3395170,0.14548573,3395170,0.14548573
3420441,0.14547841,3420441,0.14547841,3420441,0.14547841
3669561,0.14482245,3669561,0.14482245,3669561,0.14482245
3336246,0.14472303,3336246,0.14472303,3336246,0.14472303
3444962,0.14465795,3444962,0.14465795,3444962,0.14465795
2633340,0.1445358,2633340,0.1445358,2633340,0.1445358
3291454,0.14446749,3291454,0.14446749,3291454,0.14446749
3626614,0.144345,3626614,0.144345,3626614,0.144345
3479064,0.1441272,3479064,0.1441272,3479064,0.1441272
2680832,0.14401491,2680832,0.14401491,2680832,0.14401491
3104451,0.1439369,3104451,0.1439369,3104451,0.1439369
3647710,0.14392565,3647710,0.14392565,3647710,0.14392565
3825647,0.14374427,3825647,0.14374427,3825647,0.14374427
2803987,0.143461,2803987,0.143461,2803987,0.143461
