pmcid	score
3403857	0.4007562
3800611	0.32249552
3229010	0.30918393
3134893	0.29192093
3136022	0.26757994
3481392	0.25129053
3833473	0.24549243
2831203	0.24132743
3296221	0.23483017
2746805	0.2348284
3824631	0.23474135
3114312	0.23371191
3445178	0.23129295
3117824	0.23127608
2630936	0.22914495
3524703	0.22893395
3848950	0.22861828
3228382	0.22544587
3740609	0.222642
2291314	0.22256479
3445248	0.21746878
2850849	0.21728833
3728547	0.21715827
2740083	0.21640903
2809071	0.215763
481084	0.21265258
3176909	0.21187255
3701368	0.21113677
3833494	0.21081862
3019363	0.21072249
3249314	0.20757735
3200050	0.20516357
3115284	0.204433
3793530	0.20278707
3046346	0.20270011
3683414	0.20218493
2827708	0.20092937
3628464	0.20080595
2740203	0.20005473
3441877	0.19954388
3660491	0.19888724
3016754	0.19827558
1564177	0.19686094
2981764	0.19565499
3833481	0.1953861
3716027	0.19538604
3523895	0.194908
3106393	0.19480412
3893488	0.19467178
3425150	0.1943725
3099620	0.1938631
3606735	0.19317582
3706726	0.19304262
3350058	0.1928333
3310834	0.192355
3183693	0.19232436
2700595	0.19187221
3601985	0.1916362
3468804	0.19104593
3298221	0.1909461
3151382	0.19077522
3690066	0.18982904
3435900	0.1892853
2639568	0.1891972
3438425	0.18911715
3030031	0.18858345
1257651	0.188033
3669580	0.18774772
3589868	0.18709858
2769272	0.1867451
3269350	0.18646264
3582858	0.18644975
3545330	0.18563452
2045659	0.18512088
3128898	0.18511872
3542889	0.18477976
3201105	0.18465592
3012841	0.18384491
3611601	0.18381554
3547392	0.18371823
3087249	0.1832192
3658250	0.18303297
3803125	0.18288416
3860658	0.18286166
3209994	0.18214351
3717529	0.18207978
3503657	0.1818254
2905431	0.18070224
529263	0.18063253
3369968	0.18063179
3821438	0.18058063
3395851	0.18047124
2884457	0.18017845
2672216	0.18015318
3369203	0.18009895
3817744	0.179952
3074312	0.1798264
2755147	0.17982128
3277472	0.17978889
2918322	0.17971586
3170124	0.17963828
3277062	0.17939988
3389887	0.17932247
3702368	0.17879845
2651849	0.17853633
3275841	0.17840257
3573786	0.17834167
3259622	0.17832462
3664391	0.17827071
3594693	0.17822447
3680202	0.17818508
2914369	0.17779876
3666389	0.17749022
3700773	0.17555916
2957620	0.17521074
3731624	0.17497744
3716024	0.17479514
3666207	0.17458612
2913563	0.17449668
3199434	0.1743855
3409991	0.17430976
3713559	0.17430162
3839807	0.17417917
3000907	0.17368314
3560563	0.173571
3606293	0.1735618
3108430	0.17255749
2736519	0.17255305
3003677	0.17248733
2851121	0.1723398
3514997	0.17218727
3014821	0.17215638
3573580	0.1720213
3047849	0.17182468
3381498	0.17175998
3635690	0.17175713
3339374	0.17143922
2847818	0.17102088
3560598	0.17099886
3443665	0.1705501
3291467	0.17049296
2984268	0.17033191
3339080	0.17031308
3771777	0.16993529
2668940	0.16978894
3215148	0.16962852
3015244	0.16948383
2900131	0.16931877
3792648	0.16921715
3037214	0.16919321
3207234	0.16908203
2729224	0.16883795
3559119	0.16877356
3145084	0.16873042
3530752	0.16836607
3821409	0.16828707
3289185	0.16818076
2526510	0.16793537
2500042	0.16787213
3037215	0.1675716
3140077	0.16727833
3575318	0.16725333
2803987	0.16722141
3538046	0.16717601
2799065	0.16717525
3610089	0.16705163
3420418	0.16702367
3205552	0.1670007
2646334	0.16697246
3336925	0.16695246
3879218	0.16666958
3650297	0.16666941
2001148	0.16658056
3307233	0.16639231
3787892	0.1662383
3201078	0.16599894
3210944	0.1659932
3542016	0.16593657
3463834	0.16588289
3745928	0.16585271
2923106	0.16580528
2930595	0.16575181
3483333	0.16574982
3686329	0.16571225
3637136	0.16526976
2825133	0.16519246
3104365	0.16518603
3700028	0.16513395
3616987	0.16510908
130037	0.16488527
2650678	0.16486755
2584014	0.16480835
2778135	0.16449778
3080591	0.16442086
2646604	0.16435824
150573	0.16391316
3205072	0.16386218
3549382	0.16370466
3085395	0.1635343
1087888	0.16331576
2769286	0.16322745
3271500	0.16304983
2796990	0.16302267
3254234	0.16297005
3184109	0.16285735
3016703	0.16248406
3693614	0.16241568
3695255	0.16226992
3298206	0.16226725
2908877	0.16221695
3081356	0.1620465
3277481	0.16201973
2803848	0.16164517
3432784	0.16163139
3744740	0.16156399
3614649	0.16156077
3722906	0.16151102
2605766	0.1614121
3750721	0.16138211
3062852	0.16136901
3159366	0.16107897
2481241	0.16092461
3670443	0.16090108
2798987	0.1607436
3800673	0.16072643
3475301	0.16072257
3391847	0.1607031
3790037	0.1606271
2769470	0.16058359
3748403	0.16043063
3110132	0.16039374
3170827	0.16038127
3696245	0.16032496
2257948	0.16027875
2876705	0.16026969
3181586	0.16024181
2211476	0.16018017
3407696	0.16014701
3557992	0.15995592
3830833	0.15992561
3174128	0.15984347
2850857	0.15983906
549194	0.15974675
3079137	0.15933183
3783481	0.15925117
3555598	0.15920193
3740602	0.15884931
3350175	0.15880415
3263067	0.15871944
3086217	0.1585295
2726471	0.15850316
3181626	0.15844657
2630042	0.15841974
3189692	0.1583449
3671311	0.15829778
1181818	0.15828319
3223959	0.15808193
2685790	0.1580448
3408518	0.15795399
2386244	0.157938
2865605	0.15782593
3309367	0.15769742
3752432	0.15760797
3342800	0.15755321
2526427	0.15742287
3681230	0.15738572
3265077	0.15736084
3687640	0.15726873
2772239	0.15718555
2908830	0.15717433
2892692	0.1571348
2990829	0.15711412
2964787	0.15710254
3260467	0.15700419
3628229	0.15697505
3101765	0.15696214
3830269	0.15692638
3246148	0.15677628
3700939	0.15660533
3475910	0.1565958
3168091	0.15657887
3519070	0.1565783
3309320	0.15631801
3538055	0.15630326
1584242	0.15624426
3637512	0.15624243
2923125	0.15622085
2045103	0.15617266
3001708	0.15606622
2726475	0.15603471
3417940	0.15599601
3683465	0.15595205
3598234	0.15594566
3086328	0.15588336
3170355	0.15587899
3570930	0.15563501
3361242	0.15545247
3513220	0.15533094
3282245	0.15514538
3878578	0.15504222
3358685	0.15489718
3658245	0.15475725
3462675	0.15473984
3595977	0.15472919
2838839	0.15449966
3224508	0.1540334
3658236	0.15402299
3844346	0.15399125
2920273	0.1539612
3141479	0.15391128
2769473	0.15389554
3291419	0.15381199
3021856	0.1537644
2921144	0.15366843
3136496	0.15356457
2740298	0.15346494
2740215	0.15344787
3635130	0.15341099
3094002	0.15339868
3663325	0.15335162
2940168	0.1532471
3655067	0.15313026
3639158	0.15282862
3181584	0.15272817
3279508	0.15250315
2859479	0.1524665
2776010	0.15243877
3792617	0.1522109
3500075	0.15210328
3078481	0.15209424
3213717	0.15196249
3536590	0.15177765
3400885	0.15152766
3542105	0.15146528
2805656	0.15137981
3253412	0.15136491
2908875	0.15135793
2329859	0.1513232
2862150	0.15127124
