,title,abstract,body
3622346,0.4604555,0.4604555,0.4604555
3335656,0.39884296,0.39884296,0.39884296
3488388,0.35063538,0.35063538,0.35063538
2169208,0.34751755,0.34751755,0.34751755
2804036,0.34272465,0.34272465,0.34272465
2823093,0.3348101,0.3348101,0.3348101
2958974,0.3260119,0.3260119,0.3260119
3384962,0.3254956,0.3254956,0.3254956
2745147,0.32366577,0.32366577,0.32366577
3409401,0.32155898,0.32155898,0.32155898
3424868,0.31805763,0.31805763,0.31805763
3320293,0.31340098,0.31340098,0.31340098
2536182,0.31254768,0.31254768,0.31254768
3236138,0.30991724,0.30991724,0.30991724
2950136,0.30444413,0.30444413,0.30444413
3100118,0.30249196,0.30249196,0.30249196
3543541,0.30081093,0.30081093,0.30081093
3485486,0.29778942,0.29778942,0.29778942
3732623,0.29351014,0.29351014,0.29351014
3555573,0.2919971,0.2919971,0.2919971
3656703,0.28447688,0.28447688,0.28447688
3387584,0.28430295,0.28430295,0.28430295
3266655,0.28231677,0.28231677,0.28231677
3773459,0.28210953,0.28210953,0.28210953
2868877,0.28106558,0.28106558,0.28106558
2637917,0.28091544,0.28091544,0.28091544
1479389,0.2798422,0.2798422,0.2798422
3336229,0.27932897,0.27932897,0.27932897
3519017,0.2781217,0.2781217,0.2781217
3629711,0.27622834,0.27622834,0.27622834
3379929,0.27460334,0.27460334,0.27460334
3535729,0.2744592,0.2744592,0.2744592
3492078,0.27316985,0.27316985,0.27316985
3114546,0.27233613,0.27233613,0.27233613
2989737,0.27154797,0.27154797,0.27154797
2778448,0.2703991,0.2703991,0.2703991
3080571,0.2695886,0.2695886,0.2695886
3655452,0.26939625,0.26939625,0.26939625
3596900,0.26525736,0.26525736,0.26525736
3032179,0.26319376,0.26319376,0.26319376
2840827,0.26253194,0.26253194,0.26253194
2951541,0.26176494,0.26176494,0.26176494
3420703,0.26174867,0.26174867,0.26174867
2803987,0.2609303,0.2609303,0.2609303
3792511,0.26084748,0.26084748,0.26084748
2906941,0.26078326,0.26078326,0.26078326
2841744,0.26057065,0.26057065,0.26057065
2884340,0.25904486,0.25904486,0.25904486
3867333,0.2570697,0.2570697,0.2570697
2621130,0.2567675,0.2567675,0.2567675
2990903,0.25601527,0.25601527,0.25601527
2612756,0.25400114,0.25400114,0.25400114
3487017,0.25239637,0.25239637,0.25239637
2615269,0.2516463,0.2516463,0.2516463
3779421,0.24942522,0.24942522,0.24942522
3039003,0.24892473,0.24892473,0.24892473
3148888,0.24873444,0.24873444,0.24873444
3181876,0.24837449,0.24837449,0.24837449
2848143,0.24796227,0.24796227,0.24796227
2700440,0.24728557,0.24728557,0.24728557
3638505,0.24657409,0.24657409,0.24657409
3335558,0.24604675,0.24604675,0.24604675
2647170,0.24567254,0.24567254,0.24567254
2754658,0.24458273,0.24458273,0.24458273
3120183,0.2425529,0.2425529,0.2425529
