pmcid,score,pmcid,score,pmcid,score
3403857,0.43462914,3403857,0.43462914,3403857,0.43462914
3800611,0.34982306,3800611,0.34982306,3800611,0.34982306
3229010,0.33777648,3229010,0.33777648,3229010,0.33777648
3134893,0.32040337,3134893,0.32040337,3134893,0.32040337
3136022,0.28997657,3136022,0.28997657,3136022,0.28997657
3481392,0.26928896,3481392,0.26928896,3481392,0.26928896
3833473,0.2660979,3833473,0.2660979,3833473,0.2660979
2831203,0.26186755,2831203,0.26186755,2831203,0.26186755
2746805,0.25963727,2746805,0.25963727,2746805,0.25963727
3114312,0.25549102,3114312,0.25549102,3114312,0.25549102
3824631,0.25496846,3824631,0.25496846,3824631,0.25496846
3296221,0.25391948,3296221,0.25391948,3296221,0.25391948
3445178,0.2536503,3445178,0.2536503,3445178,0.2536503
3117824,0.25289887,3117824,0.25289887,3117824,0.25289887
3524703,0.247908,3524703,0.247908,3524703,0.247908
3848950,0.24716184,3848950,0.24716184,3848950,0.24716184
3228382,0.24513566,3228382,0.24513566,3228382,0.24513566
2630936,0.24172972,2630936,0.24172972,2630936,0.24172972
3740609,0.24154451,3740609,0.24154451,3740609,0.24154451
3445248,0.241392,3445248,0.241392,3445248,0.241392
2291314,0.24079244,2291314,0.24079244,2291314,0.24079244
2850849,0.23489743,2850849,0.23489743,2850849,0.23489743
3728547,0.23447146,3728547,0.23447146,3728547,0.23447146
2740083,0.23362413,2740083,0.23362413,2740083,0.23362413
2809071,0.23359519,2809071,0.23359519,2809071,0.23359519
481084,0.23121166,481084,0.23121166,481084,0.23121166
3176909,0.22982964,3176909,0.22982964,3176909,0.22982964
3701368,0.22883196,3701368,0.22883196,3701368,0.22883196
3019363,0.22879195,3019363,0.22879195,3019363,0.22879195
3833494,0.22798565,3833494,0.22798565,3833494,0.22798565
3249314,0.2253783,3249314,0.2253783,3249314,0.2253783
2827708,0.22223957,2827708,0.22223957,2827708,0.22223957
3683414,0.222207,3683414,0.222207,3683414,0.222207
3115284,0.22173569,3115284,0.22173569,3115284,0.22173569
3200050,0.22168764,3200050,0.22168764,3200050,0.22168764
3046346,0.21927126,3046346,0.21927126,3046346,0.21927126
3793530,0.21878225,3793530,0.21878225,3793530,0.21878225
3628464,0.21820822,3628464,0.21820822,3628464,0.21820822
2740203,0.21715726,2740203,0.21715726,2740203,0.21715726
3441877,0.21571568,3441877,0.21571568,3441877,0.21571568
3660491,0.21536204,3660491,0.21536204,3660491,0.21536204
3016754,0.2151966,3016754,0.2151966,3016754,0.2151966
3833481,0.2139894,3833481,0.2139894,3833481,0.2139894
1564177,0.21391581,1564177,0.21391581,1564177,0.21391581
3716027,0.2135848,3716027,0.2135848,3716027,0.2135848
3106393,0.21171671,3106393,0.21171671,3106393,0.21171671
3523895,0.21156046,3523895,0.21156046,3523895,0.21156046
3893488,0.21146932,3893488,0.21146932,3893488,0.21146932
3099620,0.21072474,3099620,0.21072474,3099620,0.21072474
2981764,0.21049576,2981764,0.21049576,2981764,0.21049576
3310834,0.20974822,3310834,0.20974822,3310834,0.20974822
3606735,0.20957674,3606735,0.20957674,3606735,0.20957674
