pmcid relevancy abstract body title
1175909 2 0.12413216 0.11636488 0.11934855
155634 2 0.083103724 0.07754146 0.079464465
1590051 2 0.11367277 0.10702474 0.10976892
1626463 2 0.10252272 0.09640542 0.09883185
1993952 2 0.13191402 0.124175005 0.12735893
1993984 2 0.1386895 0.13078475 0.16073541
1993997 2 0.14227197 0.1341097 0.16123775
1994028 2 0.18091238 0.17117716 0.17542227
1994035 2 0.14102837 0.13328215 0.15580726
2276892 2 0.17183459 0.16248688 0.16679068
2291334 2 0.081518546 0.07937635 0.08141161
2293961 2 0.19161502 0.18104315 0.20833501
2293964 2 0.13608254 0.12856072 0.13174897
2293969 2 0.20329645 0.19185236 0.19661021
2324209 2 0.14964075 0.14126375 0.1450054
2350132 2 0.10438639 0.09819257 0.12072355
2429901 2 0.10906978 0.10234067 0.104878664
2442122 2 0.13107309 0.12347051 0.12663637
2464772 2 0.12782328 0.12056698 0.12365839
2496985 2 0.08830065 0.0830979 0.08518937
2515416 2 0.113370836 0.10584097 0.10864438
2663435 2 0.1582154 0.1493953 0.1532253
2663442 2 0.11123905 0.10471569 0.107400246
2663448 2 0.13061026 0.12266911 0.12591824
2663456 2 0.1369898 0.12903915 0.1323478
2667172 2 0.09017231 0.08456569 0.10241244
2684577 2 0.15025124 0.14244634 0.14609876
2685235 2 0.19154008 0.18214452 0.1867289
2685385 2 0.12805355 0.12080943 0.14085378
2686260 2 0.18504015 0.17557406 0.17992823
2686340 2 0.23284523 0.22672637 0.23253979
2686947 2 0.14516902 0.13715418 0.1406062
2705819 2 0.20469786 0.1943679 0.21936588
270718 2 0.1683045 0.15833864 0.16253255
2710973 2 0.16001263 0.15135242 0.15523319
2762362 2 0.19718146 0.18720482 0.19191658
2762432 2 0.14846066 0.14036973 0.14390267
2769449 2 0.16426127 0.15478313 0.1786796
2779349 2 0.1575653 0.14910151 0.15279916
2782189 2 0.12271466 0.115361705 0.13378182
2784465 2 0.16553348 0.15674852 0.16090031
2801628 2 0.12844577 0.121250585 0.12425755
2804148 2 0.20205899 0.19066828 0.1957185
2860444 2 0.15840322 0.14993775 0.15378225
2882888 2 0.13569844 0.12782176 0.15067393
2882891 2 0.1260336 0.122608624 0.12585616
2901246 2 0.19540532 0.18548137 0.19023648
2922317 2 0.1730705 0.16443911 0.16865477
2958933 2 0.14788745 0.13952115 0.16335997
2998248 2 0.17320776 0.16375014 0.16794813
3014709 2 0.15834929 0.14951232 0.1533453
3033857 2 0.16730721 0.15848933 0.17742375
3049544 2 0.14499135 0.13733813 0.14085956
3072742 2 0.10123278 0.0954628 0.11568678
3139133 2 0.15259832 0.14868402 0.15237132
3157758 2 0.15936595 0.15517804 0.15915689
3166187 2 0.12593216 0.11876285 0.12180753
3172062 2 0.16781677 0.15853769 0.1625279
3172066 2 0.15797064 0.14914247 0.15296659
3172072 2 0.122875236 0.11565013 0.11871336
3172074 2 0.15817848 0.14931701 0.15307517
3172075 2 0.19574174 0.18577956 0.19038682
3172079 2 0.21109015 0.19990571 0.22413535
3172088 2 0.15205564 0.14806671 0.15186264
3180239 2 0.17954126 0.16990161 0.17440178
3198689 2 0.114524245 0.10790313 0.11057908
3212428 2 0.12010302 0.11304021 0.11593817
3281253 2 0.1741355 0.16940334 0.17389032
3310359 2 0.12420729 0.11746054 0.120471835
3312289 2 0.17709474 0.16789927 0.1720631
3333805 2 0.15376158 0.14551799 0.14912678
3347847 2 0.09238218 0.08667654 0.08889898
3361053 2 0.19713978 0.19208293 0.19684651
3363143 2 0.18021728 0.1709275 0.17516641
3376503 2 0.10159058 0.09549356 0.09794169
3383153 2 0.2593005 0.24641334 0.2525243
3487315 2 0.12807478 0.12106557 0.14064838
3606043 2 0.14401019 0.13616377 0.13954057
3634960 2 0.13899787 0.13124642 0.13461167
3685454 2 0.18533726 0.17568535 0.1801893
3699293 2 0.1443487 0.1368222 0.14033039
3701495 2 0.11464193 0.10835757 0.12820219
3769201 2 0.14121656 0.13344851 0.15545064
3785401 2 0.10666739 0.10036386 0.120726615
3792946 2 0.1577441 0.14929794 0.16976488
3826290 2 0.16153656 0.15296549 0.1568876
3831294 2 0.16224079 0.15352325 0.15745969
3832384 2 0.126293 0.1191645 0.12221947
3872428 2 0.11651919 0.109809905 0.112533145
