pmcid	title	abstract	body	relevancy
3139265	0.34510973	0.36949524	0.4188744	0
3276006	0.25901026	0.28255084	0.3146696	2
3785150	0.2537755	0.27809855	0.31162113	0
3555027	0.2512595	0.2753414	0.3085316	0
3555032	0.25002134	0.27274495	0.30374902	0
3263079	0.24933279	0.27323002	0.30616575	0
3785158	0.24547257	0.26778275	0.29822275	0
3700249	0.23597306	0.25264698	0.2864106	0
3517709	0.2340708	0.26426843	0.29857123	0
2929215	0.23326612	0.2522679	0.3646076	0
2942871	0.23208928	0.24848875	0.28169668	0
2642770	0.2303243	0.25125772	0.27981925	0
3809875	0.23022047	0.24648789	0.27942842	2
3139264	0.22859406	0.24721527	0.2836982	2
3877328	0.22154184	0.24167705	0.2691495	0
1524774	0.21528022	0.23049194	0.26129478	0
2291312	0.21270975	0.22773986	0.2581749	0
3306973	0.21259204	0.23191383	0.25827646	0
3139266	0.21212147	0.23140049	0.2577048	0
3555028	0.20988421	0.22698133	0.2604782	0
3102469	0.20751415	0.22217715	0.25186878	2
2721728	0.20554103	0.22524107	0.2523921	0
3257973	0.20365617	0.21804655	0.24718618	0
3393120	0.20260638	0.21911061	0.25144598	0
2613968	0.20099424	0.22025847	0.2468089	2
3872669	0.19800098	0.21599665	0.2405499	0
3785151	0.19738604	0.21346505	0.24496727	0
3220314	0.19723682	0.22268248	0.25158727	0
3554544	0.19722295	0.21328868	0.24476488	0
2289820	0.19594002	0.21374837	0.23804605	2
3720571	0.19510834	0.20889471	0.23681132	0
2605606	0.1945791	0.21042943	0.24148367	0
3610307	0.19257012	0.21102694	0.32013154	0
2766835	0.19160637	0.20902087	0.23278116	2
3677008	0.18985614	0.21434963	0.24217281	0
3401754	0.18940067	0.20661469	0.23010145	0
1074710	0.1893276	0.21375288	0.24149862	0
3634232	0.18912944	0.20725651	0.23223963	0
3050836	0.18782806	0.21205989	0.23958588	0
3785154	0.18760705	0.21181038	0.23930395	0
2898017	0.18484911	0.19791058	0.22435926	0
3194012	0.1847562	0.1978111	0.22424649	0
3785152	0.18438739	0.19741623	0.22379886	0
3027189	0.1830406	0.20058411	0.22476293	0
3648838	0.18192983	0.20540074	0.23206234	2
3702084	0.18167746	0.19909027	0.22308904	0
3649126	0.18072419	0.19714963	0.21956044	0
3693610	0.18015936	0.19288945	0.21866709	0
3257623	0.17979729	0.19702993	0.22078031	0
3296391	0.17910802	0.20221488	0.22846293	2
2990904	0.17898734	0.20207861	0.228309	2
2329635	0.17864774	0.19577017	0.21936873	2
2682451	0.17789106	0.19494098	0.21843958	0
2847131	0.17777501	0.20070988	0.2267626	0
2546475	0.17732225	0.19176686	0.2828513	2
2685263	0.17554323	0.19149779	0.21326616	2
1308846	0.17549422	0.19231443	0.2154964	0
3869920	0.17480887	0.1871609	0.212173	0
3880487	0.17448308	0.1886964	0.21654338	0
3251947	0.17233437	0.18885171	0.21161631	0
3500688	0.17201404	0.18764783	0.20897856	0
3017306	0.17160818	0.18805592	0.27689576	0
2698849	0.1711607	0.19324225	0.21832564	0
3258682	0.1708419	0.19288233	0.21791899	0
3277468	0.17051385	0.18440385	0.21161737	0
3208634	0.16996169	0.18380672	0.2109321	0
3555030	0.16954352	0.1833545	0.21041313	0
3034724	0.16942272	0.18322384	0.2102632	2
2096694	0.16809468	0.18978068	0.21441476	0
3536461	0.16703418	0.17883684	0.20273653	0
3549483	0.16644263	0.1782035	0.20201853	2
3240909	0.16617613	0.17791817	0.20169505	0
1936264	0.16458994	0.17954898	0.19995907	2
3587294	0.16400993	0.17891625	0.19925441	0
2787277	0.16286203	0.17436989	0.19767259	0
3095960	0.16282606	0.17843209	0.19994068	0
3504662	0.16276596	0.18376452	0.20761767	0
1937001	0.16275923	0.39435533	0.19985858	2
2567974	0.16210115	0.18301393	0.20676965	0
2815806	0.16196212	0.1751555	0.20100418	0
555556	0.16058657	0.17518176	0.19509542	0
3632172	0.1596913	0.18029319	0.20369576	0
2613578	0.15899807	0.1702329	0.19298273	0
3567117	0.15891832	0.17186376	0.19722664	0
1519927	0.15889089	0.17011814	0.19285266	0
3371951	0.15873043	0.16994634	0.1926579	0
3814898	0.1581957	0.16937385	0.19200888	0
1891757	0.15696913	0.17201377	0.19274871	0
3438813	0.15688388	0.1696636	0.19470178	0
1257646	0.15646383	0.17068432	0.19008672	0
3603098	0.1563789	0.16911748	0.1940751	0
2686344	0.15607479	0.1762101	0.19908267	0
2728188	0.1558919	0.17006038	0.18939188	2
3139257	0.15583017	0.16852406	0.1933941	2
3821110	0.1557706	0.16677739	0.18906546	0
2699644	0.15536657	0.16948734	0.18875366	2
3138408	0.15493941	0.16902135	0.18823473	0
3866628	0.15423046	0.1651284	0.18719608	0
3869728	0.1541376	0.16502899	0.1870834	2
3194109	0.15413474	0.16890773	0.18926825	0
3045997	0.15389004	0.16642588	0.19098628	0
3693629	0.15353027	0.17333731	0.19583699	0
3683197	0.15298842	0.1637986	0.18568857	0
3785153	0.15296969	0.16687259	0.18584171	0
3879247	0.1528717	0.16676569	0.18572265	2
2613589	0.15286532	0.1653177	0.18971454	0
3139259	0.15257066	0.16643731	0.18535694	0
3783802	0.15240748	0.16482255	0.18914634	0
3555035	0.15234178	0.1647515	0.1890648	0
2685264	0.15142109	0.17095602	0.19314662	0
3155346	0.15128133	0.16578084	0.18576443	0
2710058	0.15107587	0.16480666	0.18354093	0
3488989	0.15077807	0.16143207	0.1830058	0
3471409	0.15050025	0.16417871	0.18284161	0
3650037	0.15013391	0.16236378	0.25645486	0
2971729	0.15010126	0.16070744	0.18218431	0
3006050	0.15002474	0.16937955	0.1913655	0
3175226	0.14984071	0.16042846	0.18186805	0
3437962	0.14958325	0.16015282	0.18155557	0
2797382	0.149473	0.1637992	0.1835439	0
3139535	0.14938915	0.16370732	0.18344095	0
2544369	0.14929864	0.16855976	0.19043928	0
3847761	0.14833646	0.1604199	0.18409394	0
3210008	0.14812866	0.15859544	0.17979008	0
3207055	0.14774221	0.15818171	0.17932104	0
3738370	0.14771073	0.16186802	0.24578948	0
3881660	0.14764544	0.16106445	0.17937332	0
3258815	0.14719807	0.16618818	0.18775988	0
3241360	0.14710958	0.1660883	0.18764703	0
3856379	0.14706923	0.16116504	0.18059221	0
3849144	0.14665578	0.15998484	0.17817101	0
3774930	0.14533514	0.15854417	0.17656654	0
1586194	0.14528242	0.15920697	0.17839813	0
2890385	0.1450978	0.15535043	0.17611139	0
3551255	0.14508353	0.15533516	0.17609408	0
2797381	0.14495358	0.16365415	0.18489692	0
2811434	0.14458685	0.1632401	0.18442914	0
3261394	0.14455742	0.16320686	0.18439156	0
3096310	0.1439716	0.15705672	0.17491001	0
2779301	0.14393786	0.15410851	0.17470351	0
2763167	0.14388545	0.1576761	0.17668274	0
3853474	0.1438719	0.15694796	0.17478889	0
3166567	0.14372733	0.15679026	0.17461327	0
3663438	0.14312707	0.15684505	0.17575149	0
1550233	0.14281976	0.15650828	0.17537412	0
2899785	0.14270897	0.154334	0.17710993	2
3127963	0.14257264	0.1555306	0.17321041	0
3615385	0.14254498	0.15261726	0.17301294	0
2909081	0.1424155	0.15535916	0.1730195	0
3176487	0.14209038	0.153665	0.17634222	0
517502	0.14196299	0.16027774	0.18108223	2
3833586	0.141921	0.15552337	0.17427051	0
2834580	0.14158456	0.15158893	0.17184721	0
3110849	0.14109041	0.1592926	0.17996922	0
3170766	0.14075382	0.15891257	0.24396649	0
2040183	0.1403757	0.15313399	0.17054139	2
3615154	0.13984638	0.15788805	0.17838237	0
1871579	0.13957171	0.14943387	0.16940413	0
2777212	0.13940954	0.15208	0.16936758	0
3411311	0.13889125	0.1515146	0.16873792	2
2895897	0.13872048	0.14852248	0.22753832	2
1180448	0.13855119	0.15114366	0.1683248	0
2569092	0.13780273	0.1490281	0.23499452	0
2844365	0.13667747	0.15431032	0.17434025	0
3121227	0.13652001	0.14960474	0.1676384	0
3505715	0.13609183	0.14846076	0.16533694	0
2900094	0.1358596	0.14692669	0.22624806	0
2762178	0.13584709	0.14544606	0.1648834	0
2361086	0.1357554	0.14876685	0.16669951	0
3152529	0.13575265	0.15326619	0.17316058	0
2001222	0.13574241	0.14679995	0.16846403	0
2694454	0.13563876	0.14796652	0.1647865	0
3847487	0.13524774	0.14626497	0.16785009	0
128872	0.13512951	0.1461371	0.16770338	0
3591402	0.13504201	0.1460425	0.23012644	0
3632153	0.13494734	0.152357	0.17213337	0
3785156	0.13485156	0.14583652	0.16735841	0
3683218	0.13445166	0.14667153	0.23718975	0
3114323	0.13439226	0.14727305	0.16502565	0
2613585	0.13435946	0.14385332	0.1630778	0
3258724	0.13402359	0.14349373	0.16267017	0
3830364	0.13386564	0.14603226	0.16263235	0
3447001	0.13383904	0.14600322	0.16260003	0
3513203	0.13380735	0.14663206	0.16430742	2
3131985	0.1337164	0.14653243	0.16419576	2
3859856	0.13353953	0.14297545	0.16208263	0
3122509	0.13309804	0.14585477	0.16343641	0
3257714	0.13286051	0.14224845	0.16125849	0
2914714	0.13280366	0.14993675	0.16939896	0
3765577	0.13249761	0.1418599	0.16081798	0
