pmcid relevancy tfidf bm25 ib lmd lmj dfr
130966 1 0.09835485 0.09835485 0.14384747 0.14385381 0.14382279 0.0
1559601 2 0.08061561 0.08061561 0.119618 0.11955665 0.119618 0.0
1764004 1 0.0 0.0 0.0 0.0 0.0 0.0
1852545 1 0.15831299 0.15805125 0.23557575 0.23585807 0.23557575 0.0
1929108 1 0.10424818 0.10424818 0.1542844 0.15431544 0.15441729 0.0
194433 1 0.09238442 0.09238442 0.13754916 0.13742636 0.13742636 0.0
2045103 1 0.12275258 0.12275258 0.1683379 0.16811775 0.16811775 0.0
2174498 2 0.22858208 0.22858208 0.33893272 0.33953667 0.33893272 0.0
2363727 1 0.10879825 0.10876611 0.15853906 0.15910353 0.15853906 0.0
2430200 1 0.16799423 0.16799423 0.24827304 0.24791804 0.24864496 0.0
2464753 1 0.12200112 0.121891156 0.1811988 0.18125786 0.1811988 0.0
2515422 2 0.057737734 0.057737734 0.0848134 0.0848134 0.0848134 0.0
2531092 1 0.2836091 0.2836091 0.41765937 0.4188621 0.41765937 0.0
2588582 1 0.20875588 0.20875588 0.3111197 0.3111197 0.3111197 0.0
2596547 1 0.011060539 0.011060539 0.016482979 0.016482979 0.016482979 0.0
2627698 2 0.010932905 0.010932905 0.01619588 0.016193071 0.016188905 0.0
2629964 1 0.08723802 0.08723802 0.13021353 0.13001518 0.13001518 0.0
2639604 1 0.11288862 0.11285938 0.16693488 0.16770175 0.16693488 0.0
2672220 1 0.2391226 0.2391226 0.34960875 0.34952438 0.35004956 0.0
2672240 1 0.21032538 0.21032538 0.311994 0.31242055 0.311994 0.0
2678699 2 0.10771459 0.10771459 0.15903804 0.15878645 0.15878645 0.0
2700473 2 0.0 0.0 0.0 0.0 0.0 0.0
2721535 1 0.12803252 0.12803252 0.18991633 0.1897596 0.18991633 0.0
2737754 1 0.20651367 0.20651367 0.30707288 0.30707288 0.30707288 0.0
2760693 1 0.16859181 0.16859181 0.25165987 0.25088403 0.25088403 0.0
2767138 2 0.0 0.0 0.0 0.0 0.0 0.0
2769292 2 0.18029898 0.18003218 0.26833075 0.26855505 0.26833075 0.0
2769480 2 0.07953909 0.07953909 0.1184502 0.1184502 0.1184502 0.0
2770458 1 0.1943746 0.19410247 0.28895277 0.28920937 0.28895277 0.0
2771148 1 0.0637713 0.0637713 0.09300111 0.09294485 0.09300111 0.0
2801475 1 0.11344458 0.11344458 0.16642456 0.16645046 0.1664909 0.0
2803851 2 0.06259435 0.06259435 0.09271136 0.09264345 0.09263304 0.0
2803953 2 0.20354964 0.20354964 0.299354 0.29998022 0.299354 0.0
2850857 2 0.09845285 0.09845285 0.14572111 0.14561194 0.14564452 0.0
2858720 1 0.11555641 0.11555641 0.17159224 0.1714632 0.17159224 0.0
2872582 1 0.18389343 0.18389343 0.27219096 0.27149266 0.27149266 0.0
2879291 1 0.13481545 0.13481545 0.17062657 0.17062657 0.17062657 0.0
2887806 2 0.0 0.0 0.0 0.0 0.0 0.0
2917397 1 0.20959319 0.20959319 0.30775785 0.30785933 0.30837688 0.0
2938495 1 0.1151693 0.1151693 0.16968796 0.16938275 0.16968796 0.0
2967692 1 0.07592068 0.07592068 0.11308697 0.11308697 0.11308697 0.0
2981784 1 0.25649494 0.25649494 0.37986016 0.37980384 0.38011047 0.0
2984334 2 0.12689959 0.12689959 0.18804397 0.18804468 0.18800324 0.0
2988179 2 0.18152559 0.18152559 0.2687196 0.2687196 0.2687196 0.0
2992067 1 0.0 0.0 0.0 0.0 0.0 0.0
3030029 1 0.19868496 0.19846568 0.29581812 0.29598296 0.29581812 0.0
3034954 2 0.0 0.0 0.0 0.0 0.0 0.0
3047826 2 0.24108085 0.24108085 0.35927418 0.358335 0.358335 0.0
3064452 1 0.18426406 0.18426406 0.27257934 0.27445364 0.27445364 0.0
3064888 1 0.1101587 0.11007976 0.163598 0.16350934 0.163598 0.0
