pmcid relevancy abstract body title
1156909 2 0.103747405 0.098381914 0.103747405
1852903 2 0.28337815 0.2684086 0.28337815
2170449 1 0.12102184 0.11476296 0.12102184
2246263 1 0.13410372 0.12637886 0.13410372
2526401 2 0.17564248 0.16552487 0.17564248
2526417 2 0.35958147 0.34058645 0.35958147
2646726 1 0.27014655 0.25558588 0.27014655
2687814 2 0.3699828 0.35004103 0.3699828
2693867 1 0.13683073 0.1296026 0.13683073
2732452 1 0.11503305 0.10840675 0.11503305
2737781 2 0.17785387 0.16760887 0.17785387
2769330 2 0.31521136 0.29705408 0.31521136
2790127 2 0.14005667 0.13281335 0.14005667
2799065 1 0.0 0.0 0.0
2807148 2 0.3041132 0.28838542 0.3041132
2828460 2 0.24306953 0.22906788 0.24306953
2831247 2 0.25052997 0.23609857 0.25052997
2831897 1 0.25457153 0.24112369 0.25457153
2877789 2 0.17199527 0.16208774 0.17199527
2893369 2 0.15909913 0.15059285 0.15909913
2908435 2 0.23329636 0.22082311 0.23329636
2908875 2 0.27781418 0.26181114 0.27781418
3005218 2 0.37945312 0.35916555 0.37945312
3020335 2 0.21888044 0.20756061 0.21888044
3035542 1 0.13214067 0.124528915 0.13214067
3057594 2 0.05450567 0.05156786 0.05450567
3090653 1 0.10531002 0.09974699 0.10531002
3094683 2 0.22091772 0.20949253 0.22091772
3097588 2 0.32050946 0.30323428 0.32050946
3102615 2 0.23770817 0.22499904 0.23770817
3120998 2 0.17086644 0.16184035 0.17086644
3152734 2 0.15789808 0.1497321 0.15789808
3162786 2 0.3254295 0.30823854 0.3254295
3163180 2 0.24185935 0.22935113 0.24185935
3194761 2 0.3196392 0.30122688 0.3196392
3212703 2 0.09964378 0.09390396 0.09964378
3232573 2 0.41031995 0.38668415 0.41031995
3235783 2 0.21041375 0.19916393 0.21041375
3247765 1 0.31565967 0.2986459 0.31565967
3259313 2 0.30662084 0.28895843 0.30662084
3264881 2 0.22683315 0.21376678 0.22683315
3282974 2 0.23212992 0.21971901 0.23212992
3284666 2 0.110229746 0.10428846 0.110229746
3289979 2 0.25808567 0.24473831 0.25808567
3292802 2 0.225877 0.21419534 0.225877
3315623 2 0.12205837 0.11574588 0.12205837
3370327 2 0.28575996 0.27066457 0.28575996
3385618 2 0.24922769 0.2348713 0.24922769
3413594 1 0.139017 0.13152409 0.139017
3425032 2 0.20117806 0.19033472 0.20117806
3425034 2 0.37892818 0.35710064 0.37892818
3446097 2 0.36454517 0.34354612 0.36454517
3466869 2 0.16986157 0.16077988 0.16986157
3469389 1 0.21108656 0.19993584 0.21108656
3487198 2 0.17540263 0.16633134 0.17540263
3490505 1 0.27474338 0.26022995 0.27474338
3534160 2 0.0921961 0.087428 0.0921961
3561184 2 0.06648933 0.06290561 0.06648933
3564025 2 0.23936892 0.22646715 0.23936892
3564105 1 0.20939338 0.19856422 0.20939338
3569638 2 0.26574224 0.25141895 0.26574224
3573789 2 0.25532514 0.24167411 0.25532514
3590129 2 0.13769569 0.1305745 0.13769569
3598686 2 0.29123864 0.27566746 0.29123864
3625593 2 0.2937174 0.2778863 0.2937174
3632492 2 0.42263585 0.39985615 0.42263585
3734755 2 0.19320963 0.1827958 0.19320963
3749082 2 0.359044 0.3398476 0.359044
3758326 2 0.15044484 0.14249754 0.15044484
3808853 2 0.21049853 0.19915284 0.21049853
3809217 2 0.28793138 0.27241212 0.28793138
3819680 2 0.23514831 0.22272651 0.23514831
3819682 2 0.18713114 0.1774533 0.18713114
3826559 2 0.19512208 0.18388236 0.19512208
3838481 2 0.1977426 0.18717024 0.1977426
3888612 2 0.20855612 0.19654256 0.20855612
3891393 2 0.3061528 0.28851736 0.3061528
