pmcid relevancy abstract body title
2245959 1 0.39729026 0.32430953 0.39729026
2365938 1 0.5434214 0.44778675 0.5434214
2385905 1 0.07670005 0.06320191 0.07670005
2442045 1 0.34690052 0.28617248 0.34690052
2449135 1 0.08443539 0.06965422 0.08443539
2467416 1 0.45334974 0.37398678 0.45334974
2475384 1 0.030163478 0.025043065 0.030163478
2478665 1 0.33581746 0.2770296 0.33581746
2546371 1 0.6247046 0.5099486 0.6247046
2546372 1 0.519047 0.42491466 0.519047
2562359 1 0.18940257 0.15505321 0.18940257
2575197 1 0.34513104 0.28173172 0.34513104
2644320 1 0.48020595 0.3956964 0.48020595
2659845 1 0.3586382 0.29275766 0.3586382
2726470 1 0.32406718 0.2673363 0.32406718
2736155 1 0.2949462 0.24076566 0.2949462
2740171 1 0.36236742 0.2966498 0.36236742
2821651 2 0.25818673 0.21274945 0.25818673
2998004 2 0.14822996 0.12134753 0.14822996
2998026 2 0.14036956 0.11654109 0.14036956
3015229 1 0.15644369 0.12891178 0.15644369
3015272 1 0.22945926 0.18784538 0.22945926
3015275 2 0.2485399 0.20634891 0.2485399
3015359 2 0.19592802 0.16039525 0.19592802
3015535 2 0.3186818 0.26458386 0.3186818
3015536 1 0.0640686 0.052299432 0.0640686
3015668 2 0.25669035 0.20953728 0.25669035
3015684 1 0.30212218 0.24923298 0.30212218
3015692 1 0.49772197 0.41012987 0.49772197
3015793 2 0.12234756 0.1008161 0.12234756
3015967 1 0.17636022 0.1443762 0.17636022
3016470 2 0.14736763 0.122351184 0.14736763
3016484 1 0.28927255 0.23681116 0.28927255
3016825 2 0.17049137 0.13917272 0.17049137
3017973 2 0.14334059 0.11900775 0.14334059
3030794 2 0.17910093 0.14661986 0.17910093
3113179 1 0.3173877 0.2615319 0.3173877
3183543 1 0.3329275 0.272549 0.3329275
3191386 2 0.16586542 0.13539654 0.16586542
3261406 2 0.2652103 0.21649216 0.2652103
3340973 1 0.71717316 0.5916256 0.71717316
3625558 2 0.20267546 0.1671953 0.20267546
3627155 2 0.20123003 0.1660029 0.20123003
3630710 2 0.2628826 0.21520719 0.2628826
3673574 2 0.2133013 0.17411864 0.2133013
3729989 2 0.14594498 0.12117003 0.14594498
3729991 2 0.2636377 0.21888377 0.2636377
3783786 2 0.21122292 0.17424645 0.21122292
3796724 1 0.3093239 0.25681448 0.3093239
3870869 2 0.23513526 0.19521978 0.23513526
3891987 2 0.18082927 0.14803475 0.18082927
