	tfidf	bm25	ib	lmd	lmj	dfr	relevancy
29035.0	0.029866211	0.029954515	0.042167146	0.042187046	0.04220949	0.042345382	0
59521.0	0.026773252	0.026724765	0.03808565	0.038188502	0.038118917	0.038213838	0
60651.0	0.029892253	0.030018913	0.042288005	0.04272667	0.042543937	0.04256592	0
60652.0	0.04911353	0.04940487	0.068869546	0.06927859	0.069347516	0.06933026	0
65528.0	0.037413225	0.037354324	0.053365216	0.05346964	0.05367104	0.053524643	0
65703.0	0.026760804	0.026834311	0.03766847	0.03784014	0.037799105	0.037881915	0
107028.0	0.06497559	0.065490045	0.09141635	0.091449514	0.09267573	0.09162199	0
107028.0	0.06497559	0.065490045	0.09141635	0.091449514	0.09267573	0.09162199	0
111193.0	0.029155469	0.029361261	0.041369207	0.041527197	0.04157616	0.041585382	0
113745.0	0.044897288	0.04530172	0.063936666	0.06378677	0.06451201	0.06416466	0
117777.0	0.029927311	0.02995219	0.042373102	0.04264715	0.042352125	0.04246984	0
126248.0	0.031162547	0.031341236	0.044149	0.0444797	0.044380214	0.044422083	0
126248.0	0.031162547	0.031341236	0.044149	0.0444797	0.044380214	0.044422083	0
128942.0	0.04356648	0.04380304	0.061334714	0.061418567	0.061855003	0.061506677	0
128942.0	0.04356648	0.04380304	0.061334714	0.061418567	0.061855003	0.061506677	0
137240.0	0.038641907	0.038878947	0.05479478	0.055232633	0.055181224	0.05516393	2
137396.0	0.025736257	0.025843486	0.036409214	0.036765628	0.03661858	0.036639135	0
140012.0	0.030999504	0.03069029	0.043783147	0.0436997	0.043442123	0.043508988	0
149229.0	0.026485331	0.02657333	0.037389692	0.037407424	0.037432086	0.037566483	0
149378.0	0.035963103	0.036113873	0.050582986	0.050700124	0.050744057	0.050771754	0
149403.0	0.02958088	0.029559271	0.042014107	0.04213149	0.04204477	0.042134825	0
149403.0	0.02958088	0.029559271	0.042014107	0.04213149	0.04204477	0.042134825	0
149426.0	0.053458072	0.05371553	0.07482008	0.07497299	0.075439975	0.07535142	1
149427.0	0.055224393	0.05517382	0.07848165	0.07875544	0.07854182	0.078673735	1
150570.0	0.067275584	0.06721081	0.095647	0.095982395	0.09570422	0.09584472	1
153436.0	0.035129335	0.035281494	0.049753137	0.050123494	0.05000774	0.050094984	0
153482.0	0.048906535	0.049201764	0.068568304	0.0690718	0.069129504	0.06908557	0
153495.0	0.040237237	0.03990826	0.056827497	0.05679412	0.05648397	0.056660604	1
153495.0	0.040237237	0.03990826	0.056827497	0.05679412	0.05648397	0.056660604	0
153533.0	0.06651671	0.06687091	0.09315169	0.09359604	0.09385457	0.09377517	1
155634.0	0.06276292	0.06289676	0.08904245	0.08858161	0.08899265	0.08901062	2
155634.0	0.06276292	0.06289676	0.08904245	0.08858161	0.08899265	0.08901062	2
165046.0	0.037014212	0.03694855	0.05244474	0.052714836	0.05196271	0.05192432	0
184375.0	0.034955237	0.034623537	0.049408276	0.049294326	0.048961274	0.049038403	0
194431.0	0.02764611	0.027731897	0.038860854	0.039043564	0.03904242	0.039104722	0
201027.0	0.026229022	0.026229281	0.037200686	0.037304368	0.037232	0.037311867	0
212447.0	0.06264108	0.06256321	0.08904297	0.089328624	0.088821314	0.08910975	0
239962.0	0.038905375	0.03856131	0.05492639	0.054883525	0.054608777	0.054694165	0
280706.0	0.033305578	0.03296997	0.04690405	0.047089648	0.04658522	0.046598043	0
317472.0	0.036092836	0.035786938	0.051030945	0.05094727	0.05057902	0.050848454	0
343284.0	0.030990759	0.031162623	0.043871306	0.04427047	0.044119213	0.04413749	0
343284.0	0.030990759	0.031162623	0.043871306	0.04427047	0.044119213	0.04413749	0
356919.0	0.028302638	0.028456664	0.03972609	0.03987253	0.039895706	0.03991261	0
356919.0	0.028302638	0.028456664	0.03972609	0.03987253	0.039895706	0.03991261	0
374360.0	0.03275407	0.03292602	0.045907553	0.0461426	0.046195827	0.046191476	0
394343.0	0.03201368	0.031587366	0.045282077	0.044895817	0.04449364	0.044589993	0
400510.0	0.029009951	0.029231705	0.04122405	0.041340288	0.041479968	0.041466046	0
400749.0	0.0317958	0.031783316	0.045153268	0.045281027	0.045180902	0.045260157	0
416457.0	0.030552832	0.030283697	0.043229237	0.04312144	0.042759556	0.042912453	0
419368.0	0.02933762	0.029415928	0.041300192	0.041399565	0.04144316	0.041469797	0
419718.0	0.035332095	0.035519116	0.05001299	0.050585877	0.0503654	0.050361317	0
421736.0	0.06416314	0.06454578	0.09012292	0.09046612	0.09091289	0.090583384	0
425585.0	0.049475968	0.049042627	0.06990909	0.06974985	0.06923177	0.06951105	0
512286.0	0.027275858	0.026990172	0.03855985	0.038446758	0.03816136	0.038283788	0
514569.0	0.12193189	0.12179501	0.17224655	0.17340618	0.17333145	0.17296161	0
514719.0	0.040212695	0.040481918	0.056261957	0.056649342	0.05668368	0.056688912	0
