pmcid relevancy tfidf bm25 ib lmd lmj dfr
1184084 2 0.084058546 0.084058546 0.11835884 0.11835884 0.11835884 0.0
1208898 2 0.07637073 0.07637073 0.10821056 0.10827173 0.10811804 0.0
126217 2 0.09436563 0.09436563 0.13413642 0.13383007 0.13413642 0.0
1298328 2 0.10581004 0.10581004 0.14921935 0.14921935 0.14921935 0.0
1524743 2 0.11346252 0.11346252 0.15887754 0.15886496 0.15887754 0.0
1566965 2 0.06559453 0.06559453 0.09185615 0.09185615 0.09185615 0.0
1609173 2 0.09545094 0.09545094 0.13524206 0.1353067 0.13511768 0.0
1661644 2 0.06608727 0.06608727 0.093156 0.093120895 0.093120895 0.0
1781939 2 0.053961437 0.05398082 0.07646209 0.076348916 0.07646209 0.0
1866224 2 0.061671928 0.061693285 0.08734968 0.08722039 0.08734968 0.0
1936260 2 0.09192233 0.09192233 0.12987088 0.12975666 0.12987088 0.0
1936264 2 0.13785572 0.13785572 0.19369625 0.19369625 0.19369625 0.0
1937001 2 0.17819622 0.17827621 0.2526929 0.25264114 0.2526929 0.0
2040183 2 0.118209586 0.118209586 0.16593772 0.16593772 0.16593772 0.0
2050627 2 0.09932637 0.099389195 0.14085294 0.14064446 0.14085294 0.0
2248794 2 0.13549969 0.13549969 0.19128953 0.19128953 0.19128953 0.0
2267483 2 0.040268138 0.040268138 0.057196893 0.057184502 0.057196893 0.0
2267485 2 0.09672135 0.09672135 0.13625373 0.13621664 0.13621664 0.0
2277453 2 0.07057453 0.07057453 0.09925335 0.09920688 0.09920688 0.0
2289820 2 0.16369186 0.16369186 0.23046878 0.23046878 0.23046878 0.0
2322920 2 0.10022539 0.10027038 0.1423072 0.14209656 0.1423072 0.0
2329635 2 0.15620357 0.15624087 0.22159508 0.22139329 0.22159508 0.0
2544368 2 0.0728274 0.0728274 0.10231322 0.10231322 0.10231322 0.0
2546467 2 0.06619714 0.06622454 0.09388882 0.09374986 0.09388882 0.0
2546475 2 0.19720785 0.19720785 0.27915505 0.27931437 0.2792581 0.0
2566998 2 0.08408644 0.08408644 0.118756875 0.11861933 0.118756875 0.0
2588091 2 0.10749757 0.10752559 0.15257789 0.15241031 0.15257789 0.0
2612651 2 0.08427374 0.08427374 0.11940057 0.119487904 0.11931592 0.0
2613968 2 0.17447743 0.17449498 0.24735588 0.24718271 0.24735588 0.0
2643104 2 0.109454826 0.109454826 0.15442958 0.15434594 0.15434594 0.0
2682380 2 0.10130439 0.10130439 0.14271656 0.14263357 0.14263357 0.0
2685263 2 0.14626227 0.14626227 0.20556612 0.20556612 0.20556612 0.0
2685267 2 0.071650565 0.071650565 0.10181312 0.10173703 0.10181312 0.0
2697589 2 0.052708894 0.052708894 0.0748713 0.07479719 0.0748713 0.0
2699644 2 0.13034081 0.13034081 0.18351646 0.18351646 0.18351646 0.0
2703233 2 0.09179054 0.09183548 0.13021705 0.1300243 0.13021705 0.0
2714827 2 0.064939566 0.064939566 0.09146521 0.09146521 0.09146521 0.0
2727882 2 0.07180026 0.07180026 0.10105494 0.10105494 0.10105494 0.0
2728188 2 0.1302662 0.1302662 0.18332227 0.18332227 0.18332227 0.0
2766835 2 0.15719755 0.15719755 0.22260077 0.22260077 0.22260077 0.0
2817938 2 0.089205906 0.08924025 0.12661275 0.12642536 0.12661275 0.0
2895897 2 0.15283094 0.15283094 0.21668631 0.21693695 0.21668631 0.0
2899785 2 0.13780133 0.13780133 0.19525369 0.1953236 0.19504386 0.0
2909499 2 0.07926856 0.07929952 0.112348035 0.11218175 0.112348035 0.0
2931762 2 0.10388068 0.10388068 0.14599764 0.14599764 0.14599764 0.0
2940796 2 0.08928061 0.08932281 0.12678508 0.12659743 0.12678508 0.0
2947011 2 0.052093215 0.052093215 0.07401242 0.07400274 0.07401242 0.0
2948330 2 0.08586965 0.08586965 0.12173441 0.121746145 0.12157181 0.0
2971719 2 0.109822996 0.109822996 0.1546742 0.15459329 0.15459329 0.0
