	tfidf	bm25	ib	lmd	lmj	dfr	relevancy
17815.0	0.053555023	0.053501487	0.07627763	0.076204754	0.07599147	0.07623878	0
37410.0	0.04154142	0.041985903	0.059078977	0.059113637	0.05957685	0.059453268	0
56591.0	0.03611755	0.0361292	0.05151453	0.05191951	0.051258244	0.05144349	0
59895.0	0.041578326	0.042268403	0.057685856	0.058484133	0.058792382	0.058394354	0
61032.0	0.09097744	0.09171427	0.12728591	0.12757187	0.12796292	0.12827483	0
64494.0	0.060135886	0.060773745	0.08550686	0.08561555	0.08618289	0.08611581	0
65680.0	0.039549466	0.039812937	0.055454414	0.05561808	0.055709366	0.055741675	0
88995.0	0.057157174	0.058012314	0.07945624	0.0804393	0.08070702	0.08040306	0
111192.0	0.03681932	0.036857698	0.05236505	0.052656874	0.05219444	0.052384082	0
126248.0	0.044257775	0.04456532	0.062754594	0.06300998	0.06288593	0.06296814	0
126248.0	0.044257775	0.04456532	0.062754594	0.06300998	0.06288593	0.06296814	0
128942.0	0.0381854	0.038320974	0.05360403	0.0539133	0.054059315	0.05387368	0
128942.0	0.0381854	0.038320974	0.05360403	0.0539133	0.054059315	0.05387368	0
130037.0	0.038285002	0.037580892	0.05419467	0.05379907	0.053025387	0.053104337	0
149378.0	0.045957524	0.04645144	0.06397229	0.06459459	0.06486819	0.064621955	0
149382.0	0.040300168	0.040393427	0.056464292	0.056700744	0.056478094	0.056823783	0
149382.0	0.040300168	0.040393427	0.056464292	0.056700744	0.056478094	0.056823783	0
149426.0	0.04351383	0.043499757	0.06110512	0.061273027	0.06126766	0.0613704	1
150384.0	0.0412296	0.041330248	0.057608765	0.05783077	0.05769221	0.058092147	0
150570.0	0.040479705	0.040455647	0.057483647	0.057585437	0.05736102	0.057440996	1
150573.0	0.034293916	0.03377893	0.048369925	0.04820439	0.04748731	0.047594007	0
153436.0	0.05981298	0.06050997	0.0850198	0.0853889	0.08591616	0.08562079	0
153482.0	0.052670427	0.053126868	0.07368275	0.07437195	0.07453943	0.07431646	0
155650.0	0.04367951	0.043120086	0.061806392	0.06157117	0.060753178	0.060678005	0
156660.0	0.050679386	0.049637783	0.07172148	0.071231134	0.07008179	0.06994091	0
156660.0	0.050679386	0.049637783	0.07172148	0.071231134	0.07008179	0.06994091	0
165419.0	0.04411998	0.043584105	0.06236547	0.062043265	0.061225653	0.061226156	0
201022.0	0.03879926	0.03883745	0.05510419	0.05536573	0.05491049	0.055167537	2
212447.0	0.037281394	0.037288897	0.05311043	0.052982666	0.052890386	0.053296503	0
317368.0	0.077191606	0.07761807	0.107215784	0.10782821	0.1073549	0.10878877	0
324409.0	0.03499842	0.0354184	0.049071644	0.0493686	0.049611986	0.04935922	0
324409.0	0.03499842	0.0354184	0.049071644	0.0493686	0.049611986	0.04935922	0
394335.0	0.07144015	0.07222571	0.1000142	0.10034143	0.10069464	0.100974336	0
400509.0	0.039091416	0.039076183	0.055454094	0.055693123	0.05539352	0.055479858	0
400749.0	0.03684145	0.036827996	0.05247556	0.052394845	0.05229094	0.052556742	0
419368.0	0.03655272	0.03664807	0.05142995	0.051768873	0.05178097	0.051680487	0
419373.0	0.036944997	0.03725745	0.05164318	0.051805977	0.05195413	0.052053228	0
442117.0	0.043515407	0.04400227	0.060648784	0.06135247	0.061487112	0.061281092	0
481071.0	0.067084484	0.06790274	0.0935387	0.09454883	0.09491455	0.09439472	0
481084.0	0.040996984	0.04149926	0.05817962	0.058684465	0.05882296	0.058650207	0
481084.0	0.040996984	0.04149926	0.05817962	0.058684465	0.05882296	0.058650207	0
481084.0	0.040996984	0.04149926	0.05817962	0.058684465	0.05882296	0.058650207	0
503388.0	0.10039675	0.102193564	0.14335053	0.1438506	0.14524117	0.14416902	0
503388.0	0.10039675	0.102193564	0.14335053	0.1438506	0.14524117	0.14416902	0
503388.0	0.10039675	0.102193564	0.14335053	0.1438506	0.14524117	0.14416902	0
