pmcid	title	abstract	body	relevancy
1712359	5.1394386	0.0	2.1929204	0
3835276	4.7073884	2.6380672	1.4757428	0
3658254	4.5786033	2.4431925	1.3656464	0
2929215	4.521721	2.979244	1.7573167	0
3517569	4.187758	3.3175936	2.9202652	0
3114433	3.9271536	0.10798513	1.7573278	0
3665179	3.6718798	1.8417591	0.897057	0
2956246	2.750709	2.0344017	0.0	0
3099090	2.508088	0.0	1.7393287	0
2892615	0.41225165	0.41225165	1.1770594	0
3834987	0.40123144	0.40123144	2.1342814	0
1915650	0.35033453	0.35033453	0.0	0
3833481	0.34250322	0.34250322	1.0062809	0
3614649	0.3389271	0.3389271	0.0	2
3656631	0.33626544	0.33626544	1.8263849	0
3490473	0.3285259	0.3285259	0.0	0
3423911	0.32505894	0.32505894	0.0	0
3280186	0.32056662	0.32056662	0.0	0
3320390	0.31721485	0.31721485	2.0007367	2
3894143	0.31658646	0.31658646	1.4802314	0
3764358	0.31480768	3.064119	0.0	0
3858699	0.31193867	0.31193867	0.0	0
2868875	0.31152484	0.31152484	0.0	0
3403064	0.31056497	0.31056497	0.0	0
2751738	0.30912682	0.30912682	0.0	0
3820174	0.30661693	0.30661693	0.0	0
3420609	0.30096656	0.30096656	0.0	0
2611962	0.29924837	0.29924837	1.59035	0
3172973	0.29651797	0.29651797	0.0	0
3264568	0.29188275	0.29188275	0.0	0
3622393	0.2901008	0.2901008	0.0	0
3562534	0.28364086	0.28364086	0.0	0
3755437	0.28115088	0.28115088	0.0	0
3166438	0.28050762	0.28050762	0.0	0
3517187	0.27987215	0.27987215	0.0	0
3654939	0.27050862	0.27050862	0.0	0
2793241	0.26946947	0.26946947	0.0	0
3848723	0.26936123	0.26936123	0.0	0
3610089	0.26864046	0.26864046	0.0	0
3833581	0.26782498	0.26782498	0.0	0
3821148	0.26664385	0.26664385	1.8302025	0
3139154	0.26293522	0.26293522	0.0	0
3764340	0.259481	0.259481	0.0	0
3570032	0.257427	0.257427	0.0	0
3735335	0.25695848	0.25695848	0.0	0
3759076	0.25633514	0.25633514	0.0	0
2807864	0.25503528	0.25503528	0.9809185	0
2628121	0.25415528	0.25415528	0.0	0
3555597	0.25362954	0.25362954	0.0	0
3718246	0.2532888	0.2532888	0.0	0
3196037	0.2515674	0.2515674	1.3381822	0
3582858	0.251168	0.251168	0.0	0
3741014	0.24926487	0.24926487	0.0	0
2246109	0.24592444	0.24592444	0.0	0
2546470	0.24526209	0.24526209	1.4896042	0
3572577	0.24445449	0.24445449	0.0	0
3858693	0.24443401	0.24443401	0.0	0
3601044	0.24369648	0.24369648	0.0	0
3423950	0.24199748	0.24199748	0.0	0
3208924	0.24176127	0.24176127	1.004889	0
3895790	0.23977254	0.23977254	0.0	0
3670647	0.23962831	0.23962831	0.0	0
3500135	0.23961018	0.23961018	0.0	0
2626929	0.23938584	0.23938584	0.0	0
1373644	0.23806408	0.23806408	0.0	0
3532966	0.23660938	0.23660938	0.0	0
3686177	0.23655835	0.23655835	0.0	0
3548379	0.2346877	0.2346877	0.0	0
3709274	0.2346411	0.2346411	0.0	0
1940253	0.23342699	2.9852653	1.4008702	0
2980628	0.23307832	0.23307832	1.3456992	0
3616977	0.23255025	0.23255025	0.0	0
3119861	0.23202135	2.0411205	0.9100665	0
3252294	0.23174626	0.23174626	0.0	0
3150871	0.23119365	0.23119365	0.0	0
3513310	0.23085897	0.23085897	2.48827	0
514562	0.2305835	0.2305835	0.0	0
3876310	0.23039304	0.23039304	0.0	0
3705145	0.22966693	0.22966693	0.0	0
3524713	0.22819462	0.22819462	0.0	0
2773587	0.22802694	0.22802694	0.0	0
3619691	0.22793655	2.752848	1.6136279	0
3086328	0.2276339	0.2276339	0.0	0
3193647	0.22575118	0.22575118	0.0	0
3129533	0.22475362	0.22475362	0.0	0
3871751	0.2240468	3.8927047	1.5320508	0
3153296	0.22346802	0.22346802	0.0	0
3385264	0.22327676	0.22327676	0.0	0
2790183	0.22252907	3.151636	0.0	0
3561083	0.22178581	0.22178581	0.0	0
3096572	0.22168495	0.22168495	0.0	0
3678211	0.22163914	0.22163914	0.0	0
3835511	0.22147407	0.22147407	1.3982527	0
3751786	0.2212365	0.2212365	0.0	0
3023428	0.22122653	0.22122653	1.018344	0
3098519	0.22080444	0.22080444	0.0	0
3429097	0.21962306	0.21962306	0.0	0
3478569	0.21869943	0.21869943	0.0	0
3037323	0.2184712	0.2184712	1.9281939	0
3664409	0.21743572	0.21743572	0.0	0
3432784	0.21597841	0.21597841	1.7038405	0
3598739	0.21465963	0.21465963	0.0	0
3182973	0.21403556	0.21403556	0.0	0
3730206	0.20991011	0.20991011	0.0	0
3299659	0.20932598	0.20932598	0.0	0
3371349	0.20918559	0.20918559	0.0	0
3664413	0.20916875	0.20916875	0.0	0
2631524	0.20875813	0.20875813	0.0	0
3542889	0.20832065	0.20832065	0.0	0
3487217	0.20755078	0.20755078	0.0	0
3498670	0.20678185	0.20678185	0.0	0
2989524	0.2066991	0.2066991	0.0	0
3508655	0.20637019	0.20637019	0.0	0
2710506	0.20604509	0.20604509	0.0	1
3622375	0.20601599	0.20601599	0.0	0
3883066	0.20525402	0.20525402	0.0	0
3309321	0.20482293	2.6789043	1.3140895	0
3614776	0.20455806	0.20455806	0.0	0
2526427	0.20452824	0.20452824	2.0971067	0
2769323	0.20336875	0.20336875	0.0	0
3227226	0.20303902	0.20303902	0.0	0
3690644	0.20303234	0.20303234	0.0	0
3582863	0.2025713	0.2025713	0.0	0
3504250	0.20221709	0.20221709	1.023786	0
3691589	0.2018951	0.2018951	0.0	0
3162908	0.20187226	0.20187226	0.0	0
3429034	0.20185831	0.20185831	0.0	0
3506020	0.20169614	0.20169614	0.0	0
3152527	0.20141996	0.20141996	0.0	0
3120665	0.20141238	0.20141238	0.0	0
3328151	0.20124133	0.20124133	0.9009799	0
3445230	0.2009607	2.7776258	2.2712216	0
3162835	0.19938055	0.19938055	0.0	0
2901953	0.19937885	0.19937885	0.0	0
3585303	0.19874924	0.19874924	0.0	0
3861848	0.19856672	3.0735662	1.5280519	0
3472230	0.1983518	0.1983518	0.0	0
2360667	0.19830789	0.19830789	0.0	0
3383503	0.19807139	0.19807139	0.0	0
3104373	0.19800088	0.19800088	1.3580827	0
3705276	0.19707969	0.19707969	0.8193885	0
3613646	0.19703083	0.19703083	1.5038602	0
3384944	0.19680656	0.19680656	0.0	0
3528951	0.19649233	0.19649233	0.0	0
1852908	0.19587548	0.19587548	0.0	0
2363948	0.1956574	0.1956574	0.0	0
1634849	0.19557443	0.19557443	0.0	0
3205552	0.1951814	0.1951814	0.0	0
3509705	0.19448105	0.19448105	0.0	0
2850859	0.19423917	0.19423917	0.0	0
3062973	0.19423755	0.19423755	0.0	0
2984268	0.1941517	0.1941517	0.0	0
2654866	0.19360979	0.19360979	0.0	0
1550245	0.19356102	0.19356102	0.0	0
3411405	0.19352134	0.19352134	0.0	0
3853354	0.19338328	3.4117696	1.7245533	0
1282576	0.19283666	0.19283666	0.0	2
1253520	0.18981926	0.18981926	1.6659476	0
3851840	0.1897059	0.1897059	0.0	0
2742518	0.18966278	0.18966278	0.0	0
3202504	0.18963844	0.18963844	0.0	0
2769397	0.18851092	0.18851092	0.0	0
3589868	0.18845098	0.18845098	0.0	0
3519073	0.18827374	0.18827374	0.0	2
3377918	0.18792582	0.18792582	1.3245171	0
3880707	0.18775819	0.18775819	0.0	0
60006	0.18733914	2.7494402	0.868777	0
3457722	0.18628252	3.3564515	1.5020552	0
3451906	0.18612576	0.18612576	0.0	0
3491320	0.18574746	0.18574746	0.0	0
2213654	0.18531765	0.18531765	0.0	0
2902147	0.18511157	0.18511157	0.0	0
3569902	0.18498836	0.18498836	0.0	0
3806512	0.18469228	0.18469228	0.0	0
2941760	0.18455078	0.18455078	0.877612	0
2898546	0.18423536	1.6662049	0.9439793	0
2862042	0.18406484	0.18406484	0.0	0
2867996	0.18341464	0.18341464	0.0	0
2039785	0.18337138	0.18337138	0.0	0
2538503	0.182931	0.182931	0.0	0
3495043	0.18287414	3.5342216	1.7588264	0
3443435	0.1825938	0.1825938	0.0	0
3640972	0.18246943	0.18246943	0.0	0
3143727	0.18229999	0.18229999	0.0	0
2726480	0.18222338	0.18222338	0.0	0
2672132	0.18151234	0.18151234	0.0	0
3876621	0.1812257	0.1812257	1.4096355	0
2799065	0.1811948	0.1811948	0.9733731	0
3660485	0.18108119	0.18108119	0.0	0
2783048	0.18105575	0.18105575	0.0	0
3347913	0.18087007	0.18087007	0.0	2
2824958	0.18075417	0.18075417	0.0	0
3177918	0.1807285	0.1807285	0.9716084	0
2908646	0.18071762	0.18071762	2.3002157	0
2474607	0.18026789	0.18026789	1.2215556	0
3734632	0.18011132	0.18011132	1.8289433	0
2547099	0.17980537	0.17980537	0.0	0
1564027	0.17966954	0.17966954	0.0	0
3708351	0.17931311	3.3973343	1.4740071	0
3582688	0.17904578	0.17904578	0.0	0
3407708	0.1790353	0.1790353	0.0	0
3112366	0.17890072	0.17890072	0.0	0
3409992	0.178853	0.178853	0.0	0
3214849	0.17872962	0.17872962	0.0	0
3519056	0.17830308	3.676767	2.6663501	0
2615281	0.17826861	0.17826861	0.0	0
3080839	0.17807627	0.17807627	0.8034055	0
3599747	0.17801572	0.17801572	0.0	0
3837720	0.17794643	0.69624007	0.0	0
3159754	0.17782302	0.17782302	0.0	0
2687896	0.17780189	0.17780189	1.1374655	0
3777312	0.17763977	2.026379	0.9492652	0
3027454	0.1773732	0.1773732	1.5659522	0
3291884	0.17659533	0.17659533	0.0	0
2953609	0.17648172	0.17648172	0.0	0
3814995	0.17647669	2.8829901	1.6438121	0
1952062	0.1761528	0.1761528	0.0	0
3212602	0.17609362	0.17609362	0.0	0
3825941	0.17561719	0.17561719	0.0	0
2781812	0.17555666	0.17555666	0.0	0
356919	0.1754959	0.1754959	0.0	0
2769324	0.1749358	0.1749358	0.0	0
3566383	0.17459689	0.17459689	0.0	0
3325748	0.17434949	0.17434949	3.1632853	0
2644696	0.17429727	0.17429727	0.0	0
2542391	0.17413191	0.17413191	0.0	0
324409	0.17393184	0.17393184	0.0	0
3157089	0.1738499	3.543091	0.0	0
3829277	0.17367949	0.17367949	0.0	0
3385313	0.17362231	0.17362231	1.518136	0
3635998	0.17354198	0.17354198	0.0	0
3051097	0.17352392	0.17352392	0.0	0
3479060	0.17325597	0.17325597	0.0	0
3353247	0.17324531	0.17324531	0.0	0
3162880	0.1732107	2.2386482	2.1456544	0
3738323	0.17276517	0.17276517	0.0	0
2914369	0.1723163	0.1723163	0.0	0
2656546	0.17178762	0.17178762	0.0	2
3085505	0.17178221	0.17178221	0.0	0
3087163	0.17174679	0.17174679	0.0	0
3671311	0.1712001	0.1712001	0.0	0
2630300	0.17101066	2.9637332	0.0	0
2874766	0.17094272	0.17094272	1.5740689	0
3166293	0.170921	0.170921	0.86414546	0
3098861	0.17073132	0.17073132	1.1579417	0
3664389	0.17048152	0.17048152	0.84366953	0
3318181	0.17044874	0.17044874	0.0	0
3169986	0.16988702	0.16988702	0.0	0
3863660	0.169205	0.169205	0.0	0
3364074	0.1690726	0.1690726	2.3944104	0
3242647	0.168981	0.168981	0.0	0
3728529	0.1687088	0.1687088	0.0	0
2797745	0.16867039	0.16867039	0.0	2
3562202	0.16821203	0.16821203	0.0	0
3259499	0.16807993	0.16807993	1.482861	0
1343569	0.16797967	0.16797967	0.0	0
3513847	0.16753072	0.16753072	0.0	0
3337488	0.16727492	0.16727492	0.0	0
3471260	0.16700467	0.16700467	0.0	0
2875668	0.16698496	0.16698496	1.0889587	0
3833342	0.16605495	0.16605495	0.0	0
3141494	0.16551185	0.16551185	0.0	0
3540892	0.16451418	0.16451418	0.0	0
3199913	0.16429462	0.16429462	0.0	0
2670265	0.16392247	0.16392247	0.0	0
2361073	0.16391735	0.16391735	0.8001396	0
3851743	0.1629668	0.1629668	0.84239733	0
2924303	0.1623712	0.1623712	0.0	0
3298218	0.16233371	0.16233371	0.0	0
3849315	0.16223751	0.16223751	0.0	0
3309222	0.162041	0.162041	0.0	0
3434906	0.1619866	4.321709	2.3545048	0
1592488	0.16198404	0.16198404	0.0	0
3452305	0.16174224	0.16174224	0.0	0
