pmcid relevancy tfidf bm25 ib lmd lmj dfr
1087494 2 0.2190984 0.2190984 0.30971003 0.30985668 0.31018937 0.0
1088011 2 0.13630629 0.13630629 0.19274874 0.19293931 0.19274874 0.0
1183226 2 0.11311475 0.11311475 0.15968198 0.15968198 0.15968198 0.0
1188051 2 0.11309534 0.11309534 0.15975262 0.16009305 0.15975262 0.0
1199611 2 0.10180662 0.10180662 0.1440567 0.14401907 0.1440567 0.0
1325049 2 0.11449751 0.11449751 0.16188698 0.16188698 0.16188698 0.0
1434505 2 0.19600484 0.19600484 0.27730566 0.27744707 0.27730566 0.0
1584230 2 0.09385465 0.09385465 0.13279814 0.13276485 0.13279814 0.0
1592154 2 0.26453462 0.26453462 0.37461117 0.3742537 0.3742537 0.0
161797 2 0.13600583 0.13600583 0.19279091 0.19272628 0.19272628 0.0
1664563 2 0.11744633 0.11744633 0.16613257 0.16623828 0.16613257 0.0
1716160 2 0.14350562 0.14350562 0.2035808 0.20355271 0.20355271 0.0
1940252 2 0.14632528 0.14632528 0.20753227 0.20750463 0.20750463 0.0
2031887 2 0.18476701 0.18476701 0.26152405 0.26170105 0.2615875 0.0
2089060 2 0.12254758 0.12254758 0.17341338 0.17339168 0.17341338 0.0
2254627 2 0.10460152 0.10460152 0.14811549 0.14817734 0.14817734 0.0
2270822 2 0.37148032 0.37148032 0.5247921 0.52550083 0.52617115 0.0
2494993 2 0.1607053 0.1607053 0.22743057 0.22743057 0.22743057 0.0
2515901 2 0.21148886 0.21148886 0.29908428 0.29925558 0.29911843 0.0
2542367 2 0.11745852 0.11745852 0.16583179 0.16583179 0.16583179 0.0
2656288 2 0.12297299 0.12297299 0.17415033 0.17415033 0.17415033 0.0
2656315 2 0.1094772 0.1094772 0.15476511 0.15476511 0.15476511 0.0
2656332 2 0.20267099 0.20267099 0.28651604 0.28712073 0.2870618 0.0
2656591 2 0.15858062 0.15858062 0.22443388 0.22455254 0.22450754 0.0
2671773 2 0.113657124 0.113657124 0.16070168 0.16080128 0.16070168 0.0
2749439 2 0.06730042 0.06730506 0.095314845 0.095262006 0.095314845 0.0
2767345 2 0.11786783 0.11786783 0.16675788 0.16675788 0.16675788 0.0
2768965 2 0.12400308 0.12404853 0.17430325 0.17451343 0.17430325 0.0
2778437 2 0.2054683 0.2054683 0.29069114 0.2907597 0.2907597 0.0
2879869 2 0.19928518 0.19928518 0.28184003 0.28153825 0.28174743 0.0
2881943 2 0.12703815 0.12703815 0.17981003 0.17981003 0.17981003 0.0
2921140 2 0.083690755 0.083714776 0.11868448 0.11861243 0.11868448 0.0
2924526 2 0.1639662 0.1639662 0.23184274 0.23193696 0.23184274 0.0
2938294 2 0.1369842 0.1369842 0.19382595 0.19382595 0.19382595 0.0
2955942 2 0.029927924 0.02993748 0.04245959 0.04245748 0.04245959 0.0
2970879 2 0.055013157 0.055013157 0.07845055 0.07843171 0.07843171 0.0
2970950 2 0.094611794 0.094611794 0.133953 0.133953 0.133953 0.0
2972415 2 0.030398283 0.030408347 0.042570706 0.042568594 0.042570706 0.0
3009622 2 0.069245294 0.069245294 0.09782534 0.09786523 0.09782534 0.0
3011203 2 0.05668556 0.05668556 0.08023882 0.08026055 0.08023033 0.0
3012558 2 0.17617682 0.17624314 0.24908797 0.24930438 0.24908797 0.0
3012908 2 0.05430516 0.05430516 0.07688306 0.076902084 0.07687404 0.0
3013171 2 0.06923815 0.069263965 0.09740784 0.097403005 0.09740784 0.0
3031940 2 0.0 0.0 0.0 0.0 0.0 0.0
3082809 2 0.10495631 0.10488967 0.14817971 0.1486554 0.14817971 0.0
3094285 2 0.11413015 0.11413015 0.16150744 0.16163543 0.1615722 0.0
3096313 2 0.14279181 0.14279181 0.2018284 0.20229076 0.20219414 0.0
3108260 2 0.10714765 0.10714765 0.1514458 0.15155227 0.1514458 0.0
3122543 2 0.19243881 0.19243881 0.27242035 0.27259475 0.27248445 0.0
