pmcid relevancy abstract body title
1184084 2 0.08532747 0.084058546 0.08532747
1208898 2 0.07744778 0.07637073 0.07744778
126217 2 0.09572714 0.09436563 0.09572714
1298328 2 0.107407324 0.10581004 0.107407324
1524743 2 0.11509957 0.11346252 0.11509957
1566965 2 0.06658472 0.06559453 0.06658472
1609173 2 0.096797064 0.09545094 0.096797064
1661644 2 0.06707228 0.06608727 0.06707228
1781939 2 0.054799166 0.05398082 0.054799166
1866224 2 0.06262855 0.061693285 0.06262855
1936260 2 0.09324859 0.09192233 0.09324859
1936264 2 0.13993675 0.13785572 0.13993675
1937001 2 0.18097886 0.17827621 0.18097886
2040183 2 0.11999405 0.118209586 0.11999405
2050627 2 0.10089594 0.099389195 0.10089594
2248794 2 0.13754515 0.13549969 0.13754515
2267483 2 0.04084913 0.040268138 0.04084913
2267485 2 0.09816296 0.09672135 0.09816296
2277453 2 0.071626425 0.07057453 0.071626425
2289820 2 0.1661629 0.16369186 0.1661629
2322920 2 0.10179048 0.10027038 0.10179048
2329635 2 0.1586095 0.15624087 0.1586095
2544368 2 0.073926784 0.0728274 0.073926784
2546467 2 0.0672285 0.06622454 0.0672285
2546475 2 0.19998905 0.19720785 0.19998905
2566998 2 0.08529964 0.08408644 0.08529964
2588091 2 0.10915568 0.10752559 0.10915568
2612651 2 0.08546225 0.08427374 0.08546225
2613968 2 0.17714033 0.17449498 0.17714033
2643104 2 0.111086205 0.109454826 0.111086205
2682380 2 0.1028143 0.10130439 0.1028143
2685263 2 0.14847021 0.14626227 0.14847021
2685267 2 0.07268435 0.071650565 0.07268435
2697589 2 0.05346938 0.052708894 0.05346938
2699644 2 0.13230841 0.13034081 0.13230841
2703233 2 0.0932277 0.09183548 0.0932277
2714827 2 0.06591988 0.064939566 0.06591988
2727882 2 0.072884135 0.07180026 0.072884135
2728188 2 0.13223267 0.1302662 0.13223267
2766835 2 0.15957056 0.15719755 0.15957056
2817938 2 0.09059313 0.08924025 0.09059313
2895897 2 0.15503602 0.15283094 0.15503602
2899785 2 0.13974474 0.13780133 0.13974474
2909499 2 0.0805017 0.07929952 0.0805017
2931762 2 0.105448835 0.10388068 0.105448835
2940796 2 0.090676956 0.08932281 0.090676956
2947011 2 0.052844826 0.052093215 0.052844826
2948330 2 0.08708066 0.08586965 0.08708066
2971719 2 0.11145987 0.109822996 0.11145987
2971725 2 0.08469361 0.08343411 0.08469361
2971740 2 0.07597031 0.07485461 0.07597031
2990904 2 0.17065457 0.16814835 0.17065457
3034724 2 0.16430831 0.1620233 0.16430831
3082804 2 0.0895494 0.0882121 0.0895494
3095556 2 0.07059152 0.06958751 0.07059152
3102469 2 0.18484135 0.18221238 0.18484135
3131985 2 0.118749574 0.11697621 0.118749574
3132720 2 0.053715747 0.052968733 0.053715747
3135990 2 0.062414054 0.06154608 0.062414054
3139257 2 0.1559602 0.15379131 0.1559602
3139264 2 0.22646853 0.2233191 0.22646853
3141385 2 0.07138957 0.070374206 0.07138957
3169776 2 0.10202047 0.10052222 0.10202047
3186889 2 0.08544268 0.08416671 0.08544268
3232638 2 0.08717184 0.08595956 0.08717184
3264422 2 0.06744838 0.06651039 0.06744838
3273686 2 0.11467833 0.11296576 0.11467833
3276006 2 0.21805987 0.21481705 0.21805987
3296386 2 0.09800503 0.0966421 0.09800503
3296391 2 0.1722217 0.16969249 0.1722217
3309219 2 0.079253145 0.078089245 0.079253145
3411311 2 0.11855135 0.11678834 0.11855135
3431956 2 0.07995611 0.078844175 0.07995611
3513203 2 0.11979906 0.11801004 0.11979906
3546323 2 0.15762013 0.15530536 0.15762013
3549483 2 0.14969234 0.1475633 0.14969234
3648838 2 0.17198354 0.16945781 0.17198354
3657072 2 0.10696698 0.10544559 0.10696698
3809875 2 0.21007974 0.20709182 0.21007974
3817709 2 0.068225875 0.06721127 0.068225875
3869728 2 0.13793667 0.13597481 0.13793667
3879247 2 0.13049205 0.12855147 0.13049205
493281 2 0.10752846 0.1059991 0.10752846
517502 2 0.1381026 0.13607447 0.1381026
517940 2 0.11495415 0.11323747 0.11495415
