pmcid relevancy abstract body title
1065003 2 0.9462043 0.1973079 0.2032739
1175911 2 0.4863416 0.13413608 0.13818659
137237 1 0.7589731 0.1315652 0.13567594
137240 2 0.35202643 0.09412329 0.0969391
1523371 1 1.4029409 0.265582 0.27388006
1634741 1 0.5307616 0.1474101 0.15186144
1687187 1 1.2371149 0.30872208 1.4861108
1712221 1 1.5272248 0.33337936 1.115588
1876232 1 0.88544196 0.27700633 1.3242601
2151863 1 0.745112 0.2014782 1.7668568
2151899 1 0.44925764 0.1836879 0.18924208
2206489 1 0.4602439 0.12609828 1.0154626
2222677 1 0.9251833 0.2793231 2.1676497
2387157 1 1.8135374 0.33374473 1.9731598
2475515 1 1.3828477 0.35531095 1.930299
2667168 1 1.0082905 0.27006876 1.0193101
2672300 1 1.0936551 0.28529623 1.3199129
2683798 2 1.1167275 0.2862423 1.2891519
2702950 1 1.5807393 0.24706359 1.9902692
2734531 1 1.2651346 0.27133286 0.2795263
2740109 2 1.5156146 0.38583183 1.6113625
2783104 2 0.6390449 0.31752595 2.1493378
2815823 2 1.185164 0.39381322 2.3305583
2822176 1 1.5861158 0.28901845 1.7594142
2827072 1 1.9572108 0.26351768 1.7171836
2887168 1 0.97560215 0.24357116 0.25092965
2887184 1 0.5145675 0.15622936 0.8264687
2895169 1 0.7803935 0.21954441 1.4678268
29048 2 0.6660368 0.27154025 0.28002447
2907361 1 0.7747884 0.22803512 1.3585534
2977075 2 0.9176192 0.26043123 0.26822236
2992067 1 1.6128517 0.34716627 1.6247821
3015657 1 0.0 0.0 0.0
3015742 1 1.8030801 0.27884507 0.28726536
3015787 1 1.0599469 0.28282306 0.29128408
3015800 2 1.4275842 0.35571375 0.36645523
3015946 1 1.0334026 0.18640357 0.19198006
3016124 1 1.1281849 0.2637326 0.27170017
3016176 1 1.2065325 0.18813094 0.19381946
3016809 1 0.94313097 0.27321422 1.362224
3030803 1 1.0114673 0.33169156 0.34170762
3096911 1 1.1705137 0.230553 1.8359609
3097557 1 0.48508185 0.15113038 0.15565164
3132362 1 0.33772233 0.1726368 0.1778523
3132363 1 0.55799204 0.13523734 0.1393211
3132364 1 0.8420541 0.16444904 0.16942151
3170179 2 0.7777439 0.28421393 0.29280773
3178521 1 1.3941022 0.26816738 1.2519889
3195329 1 1.3963615 0.31045905 1.4886274
3248865 1 1.7658039 0.2556304 1.4869199
3259121 2 1.7727046 0.35351953 2.2876468
3261389 1 0.9861343 0.16561945 0.1706273
3295742 1 1.816748 0.36845952 1.6930115
3299142 1 1.0570679 0.32035926 0.33036882
3300932 2 0.1818674 0.17635716 0.1818674
3307080 1 0.27644318 0.26833653 0.27644318
3327282 1 0.12395915 0.12032099 0.12395915
3336896 1 1.5909382 0.3811075 1.6936494
3338082 1 0.35783675 0.22986913 1.245791
3355033 1 1.3921977 0.38091683 1.7228901
3389850 1 1.2699033 0.4465777 1.742547
3435936 1 0.6605373 0.41218024 0.42505875
3468117 1 0.3629705 0.35233116 0.3629705
3492969 1 1.6239499 0.29672864 0.30568895
3493049 1 1.2296909 0.2963058 1.3874695
3502264 1 1.6853683 0.32543477 0.33527496
3519039 1 0.76682246 0.15688239 0.16162193
3523444 1 1.2554023 0.20743236 0.21363798
3532171 1 0.6487692 0.18924963 1.0821475
3542897 2 1.7131662 0.2658998 0.27393982
3558709 1 0.20951454 0.20337325 1.2897768
3579987 1 0.8419427 0.23171568 0.23871598
3588206 1 1.5172237 0.3217399 0.3314555
3590203 1 0.4597126 0.12163248 1.0907863
3599178 1 1.3777282 0.29734734 1.5266646
3614379 2 1.5828791 0.38522962 1.5889328
3649557 1 1.215528 0.20192511 0.20802544
3655517 1 1.6380209 0.46727273 1.8021096
3685544 1 1.4123194 0.3873335 1.9741032
3701514 1 0.6628654 0.12712443 0.8266358
3785339 1 1.892133 0.28302968 0.29158765
3797604 1 1.1649201 0.3790312 0.390482
3813486 1 1.5819358 0.2636349 0.2715995
3813711 2 1.3026781 0.24396926 0.25133643
3860647 2 1.471603 0.35859752 1.5384618
3861379 1 1.6858172 0.28997955 1.5107831
3866073 1 1.8842926 0.31595472 0.3258267
3876498 2 0.76074183 0.21140999 1.18807
3877598 1 1.2082183 0.3051633 0.31429267
3888001 1 1.4425011 0.30644947 0.3157156
