pmcid relevancy tfidf bm25 ib lmd lmj dfr
1097737 1 0.113022454 0.113022454 0.16900127 0.16900127 0.16900127 0.0
1236946 1 0.11848701 0.118475065 0.17425063 0.17401537 0.17425063 0.0
1277006 1 0.12295738 0.12295738 0.18355182 0.18358845 0.18355182 0.0
128832 1 0.06797756 0.06797756 0.101931 0.101931 0.101931 0.0
137370 1 0.0 0.0 0.0 0.0 0.0 0.0
1379647 1 0.07039885 0.07039885 0.103326716 0.103326716 0.103326716 0.0
1382265 1 0.11190927 0.11190927 0.16737455 0.16737455 0.16737455 0.0
1402327 1 0.11787867 0.11787867 0.17747557 0.17750524 0.17750524 0.0
1434765 1 0.1070015 0.1070015 0.15982234 0.15938006 0.15932739 0.0
1471781 1 0.27354798 0.27354798 0.40724432 0.40627277 0.40618882 0.0
1472097 1 0.14216334 0.14216334 0.21154813 0.21154813 0.21154813 0.0
1475565 1 0.10681565 0.10681565 0.15766802 0.15766802 0.15766802 0.0
1513525 1 0.118691504 0.118691504 0.17595237 0.1758532 0.17595237 0.0
1522014 1 0.10357657 0.10357657 0.15339236 0.15328386 0.15339236 0.0
1557854 1 0.12770648 0.12767461 0.1893629 0.18907425 0.1893629 0.0
1794449 1 0.08466109 0.08464391 0.1266118 0.1263215 0.1266118 0.0
183864 1 0.13744631 0.13744631 0.20533495 0.2048636 0.2048098 0.0
2063499 1 0.1654503 0.1654503 0.24698794 0.24673513 0.24698794 0.0
2248586 1 0.075494334 0.075494334 0.114086464 0.11414369 0.11414369 0.0
2291314 1 0.22278135 0.22278135 0.24967608 0.24959639 0.24959639 0.0
2385343 1 0.010024455 0.010024455 0.015006267 0.0150092 0.015006267 0.0
2385744 2 0.009008193 0.009008193 0.013435084 0.013452535 0.013452535 0.0
2390579 1 0.30180272 0.30180272 0.44684574 0.44539884 0.4453634 0.0
2426706 1 0.19985236 0.19985236 0.29818106 0.29818106 0.29818106 0.0
2474850 1 0.18254302 0.18254302 0.27231026 0.27178386 0.27231026 0.0
2496697 1 0.14069697 0.14069697 0.21098 0.21101934 0.21101934 0.0
2518380 2 0.22889252 0.22889252 0.34204376 0.34077707 0.34064993 0.0
2559826 1 0.17894639 0.178955 0.26717964 0.2676065 0.26717964 0.0
2585577 1 0.22711806 0.22711806 0.34152037 0.34169987 0.34169987 0.0
2627525 1 0.2696974 0.2696974 0.40272838 0.40272838 0.40272838 0.0
2631053 1 0.13436633 0.13436633 0.20280255 0.20296289 0.20296289 0.0
2648945 1 0.19801919 0.19801919 0.2978908 0.29802358 0.29802358 0.0
2677268 1 0.10400067 0.10400067 0.14455745 0.1444316 0.1443984 0.0
2687896 1 0.28563574 0.28563574 0.42672023 0.42672023 0.42672023 0.0
2698060 1 0.17157234 0.17157234 0.258516 0.25865963 0.25865963 0.0
2767133 1 0.21172465 0.21175328 0.31597075 0.31694055 0.31597075 0.0
2769363 1 0.18645366 0.18645366 0.27847287 0.27743694 0.2772961 0.0
2772260 1 0.11814593 0.11814593 0.17630006 0.17607719 0.17612879 0.0
2775026 1 0.16665389 0.16665389 0.24862236 0.24862236 0.24862236 0.0
2780634 1 0.14356358 0.14356358 0.21502294 0.21514171 0.21514171 0.0
2783048 1 0.19643046 0.19643046 0.29294387 0.29294387 0.29294387 0.0
2783161 1 0.21896785 0.21896785 0.32738835 0.32621473 0.3260901 0.0
2803848 1 0.28017363 0.2802772 0.41836557 0.4194576 0.41836557 0.0
2805656 1 0.24288385 0.24288385 0.35992196 0.3593576 0.35992196 0.0
2822147 1 0.06593018 0.06593018 0.09720656 0.09719455 0.097186096 0.0
2822791 1 0.08272042 0.08272042 0.12386222 0.12386754 0.12386754 0.0
