pmcid relevancy abstract body title
1459264 1 0.046580598 0.041198518 0.046580598
1459268 1 0.10039304 0.08943888 0.10039304
1523371 1 0.0 0.0 0.0
153522 2 0.05403625 0.047792718 0.05403625
1570451 2 0.10216115 0.09101406 0.10216115
1586188 1 0.09642884 0.08521139 0.09642884
1636036 1 0.24883936 0.22060363 0.24883936
1687187 2 0.0 0.0 0.0
1751015 1 0.051487174 0.045497734 0.051487174
1805426 1 0.07000987 0.062319793 0.07000987
1891108 1 0.11629052 0.10351685 0.11629052
1936994 2 0.050852146 0.045303527 0.050852146
1976317 1 0.04662688 0.041336145 0.04662688
2116997 2 0.12675169 0.11200681 0.12675169
2202780 2 0.13043551 0.11536455 0.13043551
2222677 1 0.0 0.0 0.0
2245957 1 0.051610507 0.045979142 0.051610507
2254639 2 0.079649724 0.070384175 0.079649724
2258295 2 0.048278175 0.042699955 0.048278175
2266718 1 0.054791614 0.04881315 0.054791614
2311282 2 0.10078502 0.08906083 0.10078502
2423870 2 0.09584274 0.08538507 0.09584274
2448938 1 0.0 0.0 0.0
2536181 1 0.10419162 0.09236903 0.10419162
2546374 2 0.054434277 0.0484948 0.054434277
2553050 2 0.12143819 0.107311435 0.12143819
2584009 1 0.15081069 0.13424525 0.15081069
2588821 1 0.007340217 0.006539305 0.007340217
2628097 2 0.16658968 0.14829099 0.16658968
2637899 2 0.105984256 0.09442002 0.105984256
2656964 2 0.13536151 0.12059184 0.13536151
2656981 1 0.1480298 0.13080968 0.1480298
2667168 2 0.0 0.0 0.0
2700595 1 0.0 0.0 0.0
2702886 1 0.21452807 0.18974079 0.21452807
2726548 1 0.077645555 0.06911676 0.077645555
2740038 1 0.15352772 0.1357886 0.15352772
2740109 1 0.0 0.0 0.0
2749011 1 0.10206165 0.09026911 0.10206165
2769322 2 0.117915325 0.10496318 0.117915325
2805600 1 0.045169786 0.04024119 0.045169786
2822176 2 0.0 0.0 0.0
2823150 2 0.0738358 0.065246575 0.0738358
2829468 1 0.03910145 0.034552827 0.03910145
2835690 2 0.11021455 0.098188736 0.11021455
2846859 1 0.24121557 0.21315524 0.24121557
2869440 1 0.09569719 0.08456485 0.09569719
2884449 2 0.13075352 0.11564581 0.13075352
2892435 1 0.1124566 0.09946298 0.1124566
2902452 2 0.10139938 0.08989362 0.10139938
2903521 2 0.094007604 0.083681546 0.094007604
2918628 2 0.032484494 0.028731128 0.032484494
2924549 1 0.0466371 0.0415484 0.0466371
2933699 1 0.017027695 0.015046882 0.017027695
2936927 2 0.09789228 0.08650459 0.09789228
2938506 2 0.08843329 0.078215405 0.08843329
2966580 1 0.0975621 0.086491756 0.0975621
2972610 2 0.08209503 0.07307749 0.08209503
2977075 2 0.0 0.0 0.0
2984407 1 0.1735826 0.15338995 0.1735826
3004513 1 0.16245727 0.14473112 0.16245727
3015287 2 0.034263045 0.030375227 0.034263045
3015509 2 0.029684572 0.026316272 0.029684572
3015846 2 0.14276691 0.127085 0.14276691
3016817 1 0.031660017 0.028067563 0.031660017
3022694 2 0.042714648 0.038022757 0.042714648
3043450 2 0.109045245 0.097067416 0.109045245
3047893 1 0.06863402 0.060846142 0.06863402
3075161 1 0.087569706 0.0776332 0.087569706
3088392 2 0.096171066 0.08525856 0.096171066
3097568 2 0.07005248 0.06240886 0.07005248
3099062 1 0.08127053 0.07181643 0.08127053
3101356 2 0.0453909 0.040146284 0.0453909
3108289 1 0.12586889 0.11158658 0.12586889
3113185 1 0.0672947 0.059519246 0.0672947
3121590 2 0.3598756 0.3206086 0.3598756
3123199 2 0.07704688 0.06858384 0.07704688
3123852 1 0.10618531 0.0941365 0.10618531
3127318 1 0.05839249 0.051599763 0.05839249
3129103 1 0.11026023 0.09774905 0.11026023
3145093 2 0.069461614 0.06138123 0.069461614
3160360 2 0.059947792 0.053406727 0.059947792
3161023 2 0.057795674 0.051237613 0.057795674
3170312 1 0.055163793 0.048746657 0.055163793
3180596 1 0.0513634 0.045758996 0.0513634
3195765 2 0.16911949 0.14957885 0.16911949
3200117 2 0.15505877 0.1374643 0.15505877
3201103 2 0.025291672 0.022421835 0.025291672
3209994 1 0.10247541 0.09121923 0.10247541
3215995 2 0.09548051 0.08464636 0.09548051
3236146 2 0.10138323 0.08966907 0.10138323
3249852 2 0.06418503 0.056718465 0.06418503
3259121 2 0.0 0.0 0.0
3263603 1 0.058947023 0.052258324 0.058947023
3273785 2 0.047244456 0.042054996 0.047244456
3311001 1 0.363664 0.32164505 0.363664
3326743 2 0.07143163 0.063585386 0.07143163
3350007 1 0.09000223 0.08011614 0.09000223
3350049 2 0.10527851 0.09333258 0.10527851
3382696 1 0.043669485 0.03862377 0.043669485
3396109 2 0.078183345 0.06914978 0.078183345
3410093 2 0.082715705 0.07315846 0.082715705
3443655 2 0.19423604 0.17290063 0.19423604
3467606 1 0.05862248 0.051803004 0.05862248
3468117 2 0.0 0.0 0.0
3468765 1 0.03015779 0.026735796 0.03015779
3470986 2 0.09897703 0.087746136 0.09897703
3479014 2 0.062594675 0.0557648 0.062594675
3481223 2 0.080082275 0.07134427 0.080082275
3502811 2 0.12781364 0.11331068 0.12781364
3516932 1 0.034197308 0.03031695 0.034197308
3521404 2 0.11582307 0.103185296 0.11582307
3531646 2 0.080712 0.071322866 0.080712
3538640 2 0.10251356 0.090881385 0.10251356
3542893 1 0.08308319 0.07365578 0.08308319
3555553 1 0.1266983 0.11205916 0.1266983
3555602 2 0.08231988 0.07327764 0.08231988
3570930 2 0.037571613 0.033200953 0.037571613
3580753 2 0.16166028 0.14402108 0.16166028
3601500 2 0.12842026 0.11384846 0.12842026
3616185 2 0.087810226 0.07822901 0.087810226
3636075 2 0.0837556 0.0746168 0.0837556
3642795 1 0.00633057 0.0056352033 0.00633057
3644739 1 0.111987144 0.09968616 0.111987144
3649270 2 0.046042345 0.04101854 0.046042345
3649285 1 0.046212792 0.04083691 0.046212792
3649614 1 0.10343318 0.092071794 0.10343318
3711735 2 0.08976359 0.07990371 0.08976359
3711740 2 0.07510411 0.0669093 0.07510411
3746438 2 0.13439104 0.119141735 0.13439104
3750490 2 0.0427802 0.03811233 0.0427802
3763677 1 0.1731091 0.15346646 0.1731091
3765128 1 0.19765314 0.1752255 0.19765314
3789901 2 0.0411942 0.03669939 0.0411942
3797933 1 0.0 0.0 0.0
3818878 2 0.08307716 0.0734129 0.08307716
3825967 2 0.19421989 0.17162652 0.19421989
3838988 1 0.092168875 0.082044795 0.092168875
3841536 1 0.11471846 0.1017014 0.11471846
3854980 2 0.1357463 0.11995511 0.1357463
3860030 1 0.14581423 0.12990405 0.14581423
3860647 2 0.0 0.0 0.0
3876503 1 0.10261161 0.09134047 0.10261161
3876522 1 0.15614939 0.13899752 0.15614939
