pmcid relevancy abstract body title
1079947 1 0.045427304 0.041031536 0.045427304
1168908 1 0.050792154 0.045804318 0.050792154
1187925 1 0.04088929 0.03696097 0.04088929
1269449 1 0.13157403 0.11893345 0.13157403
1386666 1 0.041592922 0.037597 0.041592922
1479817 1 0.080780394 0.07284769 0.080780394
1481583 1 0.039728858 0.03582745 0.039728858
1483837 1 0.041583363 0.03749984 0.041583363
1488827 1 0.050796457 0.04570224 0.050796457
1524947 1 0.069627434 0.06288994 0.069627434
1524986 1 0.09318158 0.0838367 0.09318158
1592076 1 0.07158106 0.06465453 0.07158106
1633737 1 0.040357992 0.036310617 0.040357992
1697818 1 0.10050196 0.09063258 0.10050196
1821020 1 0.04925601 0.044419028 0.04925601
1949836 1 0.085019894 0.07649352 0.085019894
2048957 1 0.09882865 0.08912359 0.09882865
2246097 2 0.022848483 0.020557081 0.022848483
2442901 1 0.029722296 0.02684622 0.029722296
2528206 1 0.07516709 0.06789356 0.07516709
2528214 1 0.08944269 0.080659345 0.08944269
2528218 1 0.040376462 0.03646944 0.040376462
2629961 2 0.05174983 0.046667952 0.05174983
2629967 2 0.07933603 0.07099231 0.07933603
2629982 2 0.06876777 0.06216111 0.06876777
2650592 1 0.0795394 0.07184278 0.0795394
2650594 1 0.08063088 0.07215099 0.08063088
2650603 2 0.08476473 0.07662121 0.08476473
2650609 1 0.07800788 0.070184715 0.07800788
2672796 1 0.042346504 0.038278185 0.042346504
2672797 1 0.041678697 0.037498873 0.041678697
2684714 2 0.050946634 0.04558861 0.050946634
2685145 2 0.051896084 0.046874367 0.051896084
2687595 1 0.051454872 0.046475846 0.051454872
2692114 2 0.03288635 0.029704105 0.03288635
2692120 2 0.07120749 0.06406632 0.07120749
2695191 2 0.06422464 0.05747017 0.06422464
2695197 2 0.024982303 0.0225822 0.024982303
2695619 2 0.078961246 0.07120718 0.078961246
2699821 2 0.05899561 0.05279108 0.05899561
2699958 2 0.15944739 0.14267841 0.15944739
2699965 1 0.12913615 0.11555499 0.12913615
2706597 1 0.10690721 0.09656234 0.10690721
2706605 1 0.05867577 0.05299801 0.05867577
2706608 2 0.10875734 0.0983088 0.10875734
2706609 1 0.01993677 0.017937375 0.01993677
2707151 1 0.062826134 0.056790296 0.062826134
2707157 2 0.03941767 0.035464596 0.03941767
2707802 2 0.08899712 0.07963735 0.08899712
2707808 2 0.031225448 0.028225554 0.031225448
2707811 2 0.11069818 0.09959661 0.11069818
2739483 2 0.047094412 0.042569954 0.047094412
2799410 1 0.08449905 0.0763225 0.08449905
2802352 1 0.10019108 0.0904961 0.10019108
2846152 2 0.0545533 0.04908232 0.0545533
2848004 2 0.06756218 0.06092751 0.06756218
2865026 1 0.045820057 0.041386284 0.045820057
2876086 2 0.012518669 0.011289324 0.012518669
2939681 1 0.031341065 0.028308349 0.031341065
2941920 2 0.017743746 0.016039068 0.017743746
2962297 1 0.06483583 0.058017086 0.06483583
2962302 2 0.05328811 0.04794401 0.05328811
2988175 2 0.04291458 0.038610812 0.04291458
3004609 2 0.1767896 0.15980504 0.1767896
3016307 1 0.055156693 0.049625203 0.055156693
3047913 1 0.1158269 0.10364546 0.1158269
3062119 1 0.03440808 0.031102423 0.03440808
3072154 2 0.02752651 0.024823384 0.02752651
3107698 2 0.14956175 0.13519302 0.14956175
3109340 2 0.08035665 0.07190559 0.08035665
3141809 1 0.048589155 0.043479066 0.048589155
3165919 1 0.10411411 0.093672834 0.10411411
3170646 2 0.06510156 0.058572732 0.06510156
3177593 2 0.047135197 0.04250648 0.047135197
3206765 2 0.043994326 0.039674044 0.043994326
3206766 2 0.07417823 0.066376954 0.07417823
3217852 1 0.020687832 0.018512106 0.020687832
3219759 2 0.19809356 0.1782274 0.19809356
3257951 1 0.040548705 0.036482204 0.040548705
3266210 2 0.08713434 0.077970475 0.08713434
3282915 2 0.07434342 0.06688775 0.07434342
3321723 2 0.05147141 0.046058193 0.05147141
3325000 2 0.04598097 0.041563485 0.04598097
3359241 2 0.025502456 0.023034712 0.025502456
3365251 1 0.08846331 0.07977614 0.08846331
3370314 1 0.07257349 0.06494098 0.07257349
3372934 1 0.050826944 0.04583569 0.050826944
3430121 1 0.08382149 0.07576858 0.08382149
3436640 2 0.05467217 0.04938182 0.05467217
3436722 1 0.019311441 0.01744277 0.019311441
3457839 2 0.021418974 0.019361207 0.021418974
3459658 1 0.019618912 0.017651392 0.019618912
3463056 1 0.08141749 0.07285487 0.08141749
3475004 2 0.08684318 0.07843981 0.08684318
3478173 2 0.025583731 0.023108121 0.025583731
3479064 2 0.13766095 0.12414253 0.13766095
3485098 1 0.04219145 0.037754204 0.04219145
3511775 2 0.07613074 0.06849583 0.07613074
3514008 2 0.034974452 0.031466972 0.034974452
3530855 1 0.1400629 0.12533258 0.1400629
3553649 1 0.10768924 0.0973433 0.10768924
3556894 2 0.052937306 0.04736993 0.052937306
3557179 1 0.042034075 0.037966654 0.042034075
3580134 2 0.021725712 0.019440835 0.021725712
3595976 2 0.028462263 0.02560787 0.028462263
3598856 1 0.11838596 0.10693035 0.11838596
3638626 2 0.034574497 0.031228902 0.034574497
3642471 2 0.1372972 0.123814486 0.1372972
3653890 2 0.05167794 0.046677325 0.05167794
3657849 2 0.09603075 0.08593126 0.09603075
3711651 2 0.038745582 0.03494073 0.038745582
3728154 2 0.0787349 0.07083883 0.0787349
3743182 1 0.05137703 0.046441127 0.05137703
3762609 2 0.08738713 0.07880564 0.08738713
3764164 1 0.059537094 0.05381724 0.059537094
3775210 2 0.19404386 0.17498858 0.19404386
3787546 2 0.060495112 0.05468322 0.060495112
3795054 2 0.04330167 0.039049413 0.04330167
3808824 1 0.12547526 0.11289173 0.12547526
3816156 2 0.13383925 0.12041694 0.13383925
3818738 1 0.081438795 0.0736148 0.081438795
3833311 1 0.07071864 0.063774005 0.07071864
3845712 2 0.06328776 0.057207573 0.06328776
3869834 2 0.08813183 0.07960376 0.08813183
3884851 2 0.017256683 0.015586841 0.017256683
3884956 2 0.095323704 0.08576399 0.095323704
517721 2 0.03224674 0.028855372 0.03224674
