pmcid relevancy tfidf bm25 ib lmd lmj dfr
101408 1 0.0 0.0 0.0 0.0 0.0 0.0
1084359 1 0.0069431327 0.0069431327 0.009813052 0.009813052 0.009813052 0.0
1140938 2 0.10262786 0.1026674 0.14528883 0.14530396 0.14528883 0.0
1151653 2 0.016484765 0.016484765 0.023312187 0.023312187 0.023312187 0.0
1269452 1 0.014375907 0.014375907 0.020366918 0.020343255 0.020366918 0.0
1269460 2 0.0062988205 0.0062988205 0.008904113 0.00889585 0.008894084 0.0
1278477 1 0.03207408 0.03207408 0.04546045 0.04539373 0.04546045 0.0
1280924 1 0.047374412 0.04738262 0.067104355 0.06710224 0.067104355 0.0
1281279 1 0.025284689 0.025284689 0.03574796 0.035756465 0.035757314 0.0
1308833 1 0.008977674 0.008977674 0.012693367 0.01268316 0.012679858 0.0
1322287 1 0.031041468 0.031041468 0.04376203 0.04376789 0.043846153 0.0
1382235 2 0.06356513 0.06356513 0.08984387 0.089718185 0.08984387 0.0
1431557 1 0.021804538 0.021804538 0.030704642 0.03071588 0.030767616 0.0
1513065 1 0.016384356 0.01638695 0.023168148 0.023155455 0.023168148 0.0
1513521 1 0.057155628 0.057155628 0.0804439 0.08048534 0.08083045 0.0
1637335 1 0.070023686 0.070023686 0.09788031 0.09775148 0.09775148 0.0
1913587 1 0.01492548 0.014923468 0.021096759 0.02109983 0.021096759 0.0
2120825 1 0.0052650967 0.0052650967 0.007445126 0.0074397367 0.0074375006 0.0
2138688 1 0.0027262927 0.0027262927 0.0038552105 0.003852478 0.0038512917 0.0
2186939 1 0.00723801 0.007235347 0.010222041 0.0102223735 0.010222041 0.0
2270726 1 0.0019934394 0.0019934394 0.0028189083 0.0028169202 0.002816048 0.0
2527784 2 0.10808679 0.108127296 0.152696 0.15269394 0.152696 0.0
2583982 2 0.014534645 0.014534645 0.020540308 0.02057218 0.02057218 0.0
2584645 2 0.087533735 0.08754714 0.12389354 0.12390521 0.12389354 0.0
2589194 2 0.0048257764 0.0048257764 0.006833531 0.006836221 0.006836221 0.0
2595654 2 0.06100881 0.06103224 0.085676506 0.0856793 0.085676506 0.0
2655275 2 0.009245258 0.009241575 0.013057546 0.013061056 0.013057546 0.0
2686852 1 0.026687862 0.026680997 0.03781102 0.03781716 0.03781102 0.0
2700089 1 0.12912841 0.12912841 0.18305726 0.18284614 0.18305726 0.0
2704528 1 0.09376844 0.09376844 0.13255292 0.13264526 0.13274024 0.0
2734629 1 0.03859483 0.03859483 0.05462064 0.05466228 0.05466228 0.0
2741486 1 0.061624493 0.061624493 0.086905174 0.08701234 0.08706638 0.0
2746452 1 0.10152746 0.10152746 0.14396411 0.14396411 0.14396411 0.0
2768506 1 0.100725345 0.100725345 0.1425342 0.14234291 0.1425342 0.0
2778562 2 0.067997225 0.067997225 0.09643095 0.096325144 0.09643095 0.0
2799413 1 0.08515391 0.08515391 0.12069378 0.12069378 0.12069378 0.0
2821392 1 0.0141472 0.0141472 0.02004304 0.020019915 0.02004304 0.0
2877029 2 0.04026198 0.04026198 0.05691092 0.05691092 0.05691092 0.0
2882550 2 0.007348545 0.007348545 0.0104072075 0.010409357 0.010409357 0.0
2915794 1 0.053285304 0.053309932 0.075460464 0.07541367 0.075460464 0.0
2951033 1 0.06920575 0.06920575 0.09754795 0.09768386 0.09768386 0.0
2989378 1 0.07642637 0.07642637 0.10829348 0.10820575 0.10829348 0.0
3010678 2 0.08356719 0.08356719 0.11815222 0.11821505 0.11828069 0.0
3018974 2 0.09665043 0.09670442 0.13709377 0.13706657 0.13709377 0.0
3031940 1 0.14989458 0.1499852 0.21259587 0.21255818 0.21259587 0.0
3034940 1 0.05637945 0.05637945 0.07941108 0.07947564 0.07972945 0.0
3041782 2 0.031525522 0.031525522 0.04415256 0.044628613 0.04415256 0.0
3075814 2 0.017435482 0.017435482 0.024570882 0.024570882 0.024570882 0.0
3079865 2 0.016674252 0.016674252 0.023615839 0.0235707 0.023615839 0.0
3095901 2 0.06494514 0.06494514 0.09184068 0.09184068 0.09184068 0.0
3104441 1 0.028574254 0.028574254 0.040517 0.040462196 0.040517 0.0
3108690 1 0.11775836 0.11775836 0.16535443 0.16681756 0.16535443 0.0
3109817 2 0.015605472 0.015593981 0.022070149 0.02207496 0.022070149 0.0
3113834 2 0.09155846 0.09155846 0.12901828 0.12968986 0.12901828 0.0
3123561 2 0.016985336 0.016985336 0.024049086 0.024004832 0.024049086 0.0
3129124 2 0.13771126 0.13771126 0.19264147 0.19258326 0.19258326 0.0
3134260 2 0.09558472 0.09558472 0.13487275 0.13521996 0.13487275 0.0
3134320 2 0.016722146 0.016722146 0.023645012 0.023670351 0.023670351 0.0
3140027 2 0.0107890405 0.0107890405 0.015276977 0.015240978 0.015276977 0.0
3141718 2 0.13521674 0.13526699 0.19131769 0.1912763 0.19131769 0.0
3156535 1 0.103290446 0.103290446 0.1459407 0.14603268 0.14621317 0.0
3166263 2 0.025702825 0.025702825 0.03644815 0.03640346 0.03644815 0.0
3169862 2 0.10443002 0.10443002 0.1475265 0.1476236 0.14783709 0.0
3169863 2 0.10202997 0.10202997 0.1444183 0.1442037 0.1444183 0.0
3198526 2 0.14306888 0.14306888 0.20266704 0.202447 0.20266704 0.0
3212801 2 0.076665096 0.076665096 0.108504355 0.10854605 0.108484484 0.0
3224772 2 0.034194812 0.034194812 0.048263974 0.048325885 0.048325885 0.0
3230027 2 0.076273985 0.076273985 0.107627995 0.10773876 0.10773876 0.0
3246474 2 0.024299053 0.02428645 0.034399793 0.034410167 0.034399793 0.0
3256118 2 0.0454372 0.04543418 0.064330384 0.06432176 0.064330384 0.0
3288929 1 0.011251618 0.011251618 0.015903432 0.015903432 0.015903432 0.0
3290258 2 0.0058293277 0.0058293277 0.0082381405 0.0082381405 0.0082381405 0.0
3303894 2 0.026431944 0.026420576 0.037300497 0.03731741 0.037300497 0.0
3337801 2 0.013323487 0.013323487 0.018840702 0.018824488 0.01882458 0.0
3342720 2 0.08398808 0.08398808 0.118742794 0.118742794 0.118742794 0.0
3349544 1 0.02629889 0.02629889 0.037186377 0.037194252 0.037194252 0.0
3350179 2 0.12523112 0.12526509 0.17723264 0.17722054 0.17723264 0.0
3352226 2 0.022933818 0.02293733 0.032462705 0.032467812 0.032462705 0.0
3354841 2 0.095468394 0.095468394 0.13448483 0.13454229 0.13454229 0.0
3354857 2 0.081324674 0.081324674 0.11478436 0.11478436 0.11478436 0.0
3354865 2 0.033928856 0.033928856 0.047969744 0.04796955 0.04796955 0.0
3363700 2 0.06929558 0.06929558 0.0981939 0.09825986 0.09816186 0.0
3401781 2 0.059930973 0.059930973 0.08447976 0.084492646 0.084492646 0.0
3402675 1 0.15278739 0.15278739 0.2164008 0.2164008 0.2164008 0.0
3420799 2 0.023610802 0.023614677 0.033460587 0.033471126 0.033460587 0.0
3425150 2 0.056112394 0.056132223 0.07921715 0.07921973 0.07921715 0.0
3425758 2 0.19651926 0.19651926 0.27646768 0.27802232 0.27646768 0.0
3425768 2 0.17691752 0.17697223 0.2504234 0.25044248 0.2504234 0.0
3475014 2 0.00978215 0.00978215 0.013825216 0.013825216 0.013825216 0.0
3485864 2 0.19234382 0.19234382 0.27235055 0.27255353 0.27235836 0.0
3494865 2 0.08557803 0.08557803 0.121013194 0.12105718 0.121154174 0.0
3504208 2 0.10897006 0.10897006 0.15434095 0.15443034 0.15429449 0.0
3506073 2 0.11488451 0.11488451 0.16281815 0.16281815 0.16281815 0.0
3508199 2 0.011611152 0.011611152 0.016418222 0.016418222 0.016418222 0.0
3513008 2 0.0133644305 0.0133644305 0.018922178 0.018877102 0.018922178 0.0
3514797 2 0.07227727 0.07227727 0.10166392 0.10166392 0.10166392 0.0
3539526 2 0.07260853 0.07261562 0.102790385 0.10278671 0.102790385 0.0
3542033 2 0.00843754 0.00843754 0.011947503 0.011919411 0.011947503 0.0
3565903 2 0.06347968 0.06347968 0.09001054 0.08990672 0.09001054 0.0
3600204 1 0.024737582 0.024737582 0.035080936 0.03503955 0.035080936 0.0
3603048 2 0.27099818 0.27099818 0.3832012 0.38348186 0.38375545 0.0
3608003 2 0.021773515 0.021773515 0.03084859 0.030841358 0.030841358 0.0
3614336 1 0.25074917 0.25074917 0.3544077 0.3546688 0.35499522 0.0
3616310 2 0.06422625 0.06422625 0.09086212 0.09086212 0.09086212 0.0
3617081 2 0.055581577 0.055579666 0.07868407 0.078695655 0.07868407 0.0
3625010 1 0.030330904 0.030327564 0.042946544 0.04293722 0.042946544 0.0
3625569 2 0.113083124 0.113083124 0.15865256 0.15870313 0.15870313 0.0
3626556 1 0.07593932 0.075951636 0.107310355 0.10732482 0.107310355 0.0
3632039 2 0.06310586 0.06313461 0.08933677 0.089348406 0.08933677 0.0
3637811 2 0.08222326 0.08222326 0.11638688 0.11638688 0.11638688 0.0
3643833 2 0.025125697 0.025125697 0.03542697 0.03540122 0.03540122 0.0
3651609 1 0.101590306 0.10164388 0.14412656 0.14412345 0.14412656 0.0
3659911 2 0.09062126 0.09062126 0.12827408 0.12827408 0.12827408 0.0
3665256 2 0.022695193 0.022689011 0.032100618 0.032095406 0.032100618 0.0
3680092 2 0.061201934 0.061201934 0.086540245 0.08643281 0.086540245 0.0
3683210 2 0.033591975 0.033593267 0.047632284 0.047639236 0.047632284 0.0
3683229 2 0.051893584 0.051893584 0.073391885 0.07327649 0.073391885 0.0
3689161 2 0.01476513 0.01476513 0.020883577 0.02087325 0.02087325 0.0
3693641 2 0.056437146 0.056437146 0.07979846 0.07966544 0.07979846 0.0
3745863 2 0.1354878 0.13553365 0.19189934 0.19188873 0.19189934 0.0
3746228 2 0.17856582 0.17856582 0.2526846 0.25286394 0.2527199 0.0
3749100 1 0.12673756 0.12673756 0.17915411 0.17921393 0.17921393 0.0
3761349 2 0.01958416 0.01958416 0.02772843 0.027720392 0.027720392 0.0
3773959 2 0.13514392 0.13514392 0.19113694 0.1912627 0.19139767 0.0
3799612 1 0.07193352 0.07193352 0.10150054 0.101645924 0.101645924 0.0
3811697 2 0.10032506 0.10032506 0.14205217 0.1419003 0.14205217 0.0
3830293 2 0.0808427 0.0808427 0.11436468 0.11420077 0.11436468 0.0
3830294 2 0.096181884 0.096181884 0.1361358 0.1361358 0.1361358 0.0
3830296 2 0.18854748 0.18862227 0.26688215 0.2668808 0.26688215 0.0
3836014 1 0.07322639 0.07322639 0.10381066 0.10381066 0.10381066 0.0
3871041 2 0.039287165 0.039287165 0.055230383 0.055230383 0.055230383 0.0
