pmcid relevancy tfidf bm25 ib lmd lmj dfr
1156909 2 0.116365485 0.11636324 0.1684573 0.16851096 0.1684573 0.0
1852903 2 0.3504219 0.3504219 0.50657356 0.50657356 0.50657356 0.0
2170449 1 0.15746377 0.15745555 0.2267897 0.22685122 0.2267897 0.0
2246263 1 0.14509219 0.14509219 0.21068354 0.21087787 0.21087787 0.0
2526401 2 0.25649026 0.25649026 0.371758 0.37217125 0.37217125 0.0
2526417 2 0.43922627 0.43922627 0.6352199 0.6352199 0.6352199 0.0
2646726 1 0.2893581 0.2893581 0.4187512 0.41843623 0.4187512 0.0
2687814 2 0.3951179 0.3951179 0.5715523 0.5708684 0.5715523 0.0
2693867 1 0.17791209 0.17791209 0.25607803 0.25607803 0.25607803 0.0
2732452 1 0.1798005 0.1798005 0.2580966 0.25792146 0.25792146 0.0
2737781 2 0.20666157 0.20666157 0.29872864 0.2990608 0.2990608 0.0
2769330 2 0.28650922 0.28650922 0.41502613 0.41555294 0.41555294 0.0
2790127 2 0.21577881 0.21571374 0.3120326 0.3124093 0.3120326 0.0
2799065 1 0.0 0.0 0.0 0.0 0.0 0.0
2807148 2 0.26090148 0.2609436 0.37638894 0.37636244 0.37638894 0.0
2828460 2 0.28204694 0.28204694 0.40817675 0.4085068 0.4085068 0.0
2831247 2 0.31418252 0.31418252 0.45405784 0.45431206 0.45431206 0.0
2831897 1 0.25350842 0.25350842 0.36652952 0.36652952 0.36652952 0.0
2877789 2 0.22473635 0.22473635 0.32589784 0.32599688 0.32599688 0.0
2893369 2 0.20597625 0.20597625 0.29747587 0.2975312 0.2978166 0.0
2908435 2 0.20681593 0.20681593 0.29778412 0.29746217 0.29754165 0.0
2908875 2 0.30684033 0.30684033 0.4438187 0.44448516 0.44448516 0.0
3005218 2 0.39077398 0.39077398 0.56553626 0.56550014 0.5662265 0.0
3020335 2 0.32745788 0.32735673 0.4720723 0.47293472 0.4720723 0.0
3035542 1 0.10949115 0.10949115 0.15969189 0.15961194 0.15961194 0.0
3057594 2 0.09369366 0.09369366 0.13586476 0.13503072 0.13586476 0.0
3090653 1 0.17979178 0.17979178 0.2608132 0.2608132 0.2608132 0.0
3094683 2 0.36106697 0.36097187 0.5229763 0.5232233 0.5229763 0.0
3097588 2 0.254568 0.254568 0.36817917 0.36824906 0.36817917 0.0
3102615 2 0.25705472 0.25705472 0.37161708 0.3711821 0.37118816 0.0
3120998 2 0.27040508 0.27040508 0.39143467 0.39143467 0.39143467 0.0
3152734 2 0.19218037 0.19214542 0.27819 0.27844357 0.27819 0.0
3162786 2 0.27338347 0.27338347 0.3969959 0.3969959 0.3969959 0.0
3163180 2 0.23613662 0.23605788 0.34147307 0.34192723 0.34147307 0.0
3194761 2 0.2519941 0.2519941 0.3626066 0.36274356 0.36274356 0.0
3212703 2 0.11883657 0.11883657 0.17224634 0.17242634 0.17242634 0.0
3232573 2 0.3931404 0.3931404 0.56741625 0.56845826 0.56845826 0.0
