pmcid relevancy abstract body title
1097737 1 0.10870303 0.103814594 0.107695416
1236946 1 0.12230958 0.10855994 0.11231382
1277006 1 0.12574106 0.11217098 0.116304554
128832 1 0.07130575 0.061356626 0.06365027
137370 1 0.0 0.0 0.0
1379647 1 0.06748195 0.06444725 0.06685643
1382265 1 0.10766427 0.10282254 0.10666628
1402327 1 0.11360488 0.108567655 0.11245568
1434765 1 0.10184123 0.097347096 0.10096574
1471781 1 0.2777099 0.25276983 0.26216593
1472097 1 0.13684444 0.13069047 0.13557598
1475565 1 0.10210566 0.09751392 0.10115921
1513525 1 0.11374799 0.10879997 0.11280932
1522014 1 0.10706832 0.09489757 0.0983946
1557854 1 0.12281968 0.11764129 0.1217092
1794449 1 0.08099574 0.07758075 0.08026341
183864 1 0.14283599 0.12507316 0.12972245
2063499 1 0.15975572 0.15280637 0.24462533
2248586 1 0.08016345 0.068664216 0.15240513
2291314 1 0.2288491 0.20531905 0.21267194
2385343 1 0.010009679 0.00957426 0.009927078
2385744 2 0.0055491156 0.005303068 0.01871212
2390579 1 0.307005 0.28031227 0.29073218
2426706 1 0.19351813 0.18481551 0.19172435
2474850 1 0.18604256 0.16824396 0.17444386
2496697 1 0.13560311 0.12959048 0.13423139
2518380 2 0.22185586 0.21206564 0.21994868
2559826 1 0.18284856 0.16616999 0.17191596
2585577 1 0.2340406 0.2098394 0.3270205
2627525 1 0.2786587 0.24954602 0.2588746
2631053 1 0.1301731 0.124401234 0.12885629
2648945 1 0.191547 0.18305382 0.18960935
2677268 1 0.09961441 0.095218554 0.098758064
2687896 1 0.27742454 0.2649486 0.274853
2698060 1 0.17915745 0.15843678 0.16411072
2767133 1 0.21726753 0.19597861 0.29093388
2769363 1 0.1933216 0.17107123 0.1774304
2772260 1 0.12581377 0.10824055 0.23345788
2775026 1 0.16102946 0.15378788 0.15953681
2780634 1 0.14606467 0.13167618 0.13639177
2783048 1 0.20202887 0.18081966 0.18757911
2783161 1 0.21235025 0.20297948 0.21052475
2803848 1 0.2851007 0.2594751 0.35815367
2805656 1 0.23513612 0.22490774 0.23319575
2822147 1 0.06287582 0.06010119 0.0623353
2822791 1 0.07859024 0.07510555 0.07779523
2823148 1 0.14196645 0.13567166 0.14053033
2828440 2 0.14939278 0.13201632 0.13695139
2831203 1 0.27179602 0.2595732 0.26927662
2831909 1 0.18965648 0.17161837 0.17794263
2838368 2 0.20214216 0.18137245 0.18786776
2857829 1 0.088499494 0.078156605 0.081078276
2880803 1 0.105498485 0.09418984 0.09744682
2884448 1 0.12068787 0.11533658 0.11946702
2902496 1 0.2531432 0.22809757 0.23662436
2906932 1 0.021077545 0.020142969 0.0417995
2908877 1 0.2681967 0.24398936 0.2530591
2909783 1 0.0 0.0 0.0
2923795 1 0.10417748 0.09949257 0.10321182
2935134 1 0.20650202 0.18720718 0.1936806
2940086 1 0.18874283 0.17009431 0.17618573
2984268 1 0.28843573 0.26237732 0.27145007
2994656 2 0.16120677 0.1541943 0.15987645
3021828 1 0.13763747 0.12195306 0.12644713
3031991 1 0.13193363 0.12611155 0.13079944
3036638 1 0.1992564 0.1794553 0.18616372
3038529 1 0.07710079 0.07369842 0.07643798
3047849 1 0.22921112 0.21890336 0.22708647
3063409 1 0.2564108 0.24504158 0.25381702
3083989 1 0.101833336 0.08890284 0.09197701
3087163 1 0.21031485 0.2009895 0.20818734
3087248 1 0.12091398 0.115654245 0.11991618
3089911 2 0.12584811 0.11039448 0.11452126
3093208 1 0.1324238 0.12646863 0.1311963
3099615 2 0.1028003 0.09826385 0.101916574
3106393 1 0.20033915 0.19145612 0.30532366
3113998 1 0.10955174 0.0975477 0.10119425
