	tfidf	bm25	ib	lmd	lmj	dfr	relevancy
28986.0	0.052947674	0.052624222	0.07455354	0.07452272	0.074262016	0.07390852	0
29056.0	0.04062982	0.040938016	0.057829645	0.05751894	0.057883482	0.05781683	0
35282.0	0.04844395	0.048698638	0.06791385	0.06876317	0.06850909	0.068628885	2
56591.0	0.044076703	0.04411962	0.062306106	0.062354468	0.06265064	0.062875986	0
60654.0	0.077735335	0.077445254	0.10880118	0.108830936	0.10889703	0.10821144	0
61032.0	0.04147253	0.04132531	0.058292627	0.05818084	0.058252305	0.057966143	0
64544.0	0.03911677	0.039089598	0.0555402	0.055490382	0.05596063	0.055998407	0
64801.0	0.053561945	0.053669944	0.075568356	0.07608019	0.07564175	0.07598919	0
111183.0	0.046965156	0.046239495	0.06604218	0.06647807	0.06545109	0.06536749	0
111192.0	0.047479864	0.04766286	0.067346364	0.068156265	0.06769037	0.06781361	0
113745.0	0.06970894	0.07064502	0.0995403	0.098799035	0.100455895	0.09969623	0
115203.0	0.06912908	0.06984781	0.09789978	0.09818172	0.09978791	0.09831942	0
116587.0	0.046251558	0.045458946	0.06511626	0.06541847	0.06442885	0.06438452	0
125313.0	0.058642205	0.058244254	0.08237429	0.08240814	0.08210376	0.08163336	0
130966.0	0.040784128	0.040857885	0.057622664	0.05776523	0.05754253	0.057745427	2
130966.0	0.040784128	0.040857885	0.057622664	0.05776523	0.05754253	0.057745427	1
137228.0	0.063709155	0.062501095	0.08963076	0.08994874	0.08818119	0.08791597	1
137228.0	0.063709155	0.062501095	0.08963076	0.08994874	0.08818119	0.08791597	0
137240.0	0.048508912	0.04826954	0.06854081	0.06826631	0.06862092	0.06818365	2
137249.0	0.043061104	0.04302168	0.06098644	0.060874227	0.061189067	0.061136838	2
137249.0	0.043061104	0.04302168	0.06098644	0.060874227	0.061189067	0.061136838	0
137602.0	0.04577329	0.04583778	0.06477012	0.064678416	0.064434074	0.064714365	0
137602.0	0.04577329	0.04583778	0.06477012	0.064678416	0.064434074	0.064714365	0
137602.0	0.04577329	0.04583778	0.06477012	0.064678416	0.064434074	0.064714365	0
137602.0	0.04577329	0.04583778	0.06477012	0.064678416	0.064434074	0.064714365	0
137603.0	0.035843775	0.03564774	0.050586447	0.05083265	0.050550383	0.050402146	0
140013.0	0.039657142	0.039705314	0.05616475	0.056159146	0.0559845	0.055854708	0
155650.0	0.038525477	0.0383569	0.054465722	0.054337446	0.05415181	0.05431257	0
156624.0	0.03644548	0.036417134	0.051437814	0.051294476	0.051819693	0.05184892	0
165419.0	0.039096974	0.03865596	0.055123392	0.055392608	0.054816216	0.05469946	0
165606.0	0.038518235	0.0385431	0.054457877	0.054443743	0.05475753	0.054884717	0
183865.0	0.047246948	0.046337143	0.0665035	0.066801466	0.06557473	0.06554709	0
183865.0	0.047246948	0.046337143	0.0665035	0.066801466	0.06557473	0.06554709	1
194618.0	0.037802245	0.03829729	0.05393311	0.053748343	0.05501274	0.05417059	0
239964.0	0.064842686	0.06587898	0.09269117	0.09227188	0.09467164	0.09317523	0
261880.0	0.04585704	0.04557134	0.06457	0.064532615	0.06393279	0.064708725	0
270697.0	0.10093583	0.10080944	0.14361878	0.14345618	0.143844	0.1444521	0
270697.0	0.10093583	0.10080944	0.14361878	0.14345618	0.143844	0.1444521	0
270697.0	0.10093583	0.10080944	0.14361878	0.14345618	0.143844	0.1444521	0
280706.0	0.06904797	0.06741125	0.096866734	0.0976879	0.09551229	0.09512441	0
317321.0	0.09493284	0.09311907	0.13358197	0.13430847	0.1313566	0.13120848	0
317469.0	0.038129207	0.03800766	0.05359896	0.053545795	0.053481054	0.05334273	1
343279.0	0.050246015	0.050111122	0.07037387	0.070396155	0.07043817	0.070127964	0
394335.0	0.03711668	0.037066836	0.05235921	0.052261837	0.052231517	0.052292142	0
416478.0	0.038312204	0.03850014	0.054434273	0.05431345	0.054601107	0.05449874	0
420020.0	0.04375249	0.044416558	0.06255622	0.062245455	0.06374164	0.062879145	0
420258.0	0.056648754	0.057401232	0.08089007	0.08059021	0.08230056	0.08125718	0
420464.0	0.061342478	0.061505366	0.08653485	0.08632696	0.087053575	0.08682496	0
421736.0	0.035523813	0.03556947	0.05050484	0.05029803	0.05014489	0.050402675	0
425596.0	0.07213296	0.07185778	0.10139727	0.10132454	0.101273775	0.10072377	0
425596.0	0.07213296	0.07185778	0.10139727	0.10132454	0.101273775	0.10072377	0
503388.0	0.04691745	0.047519017	0.06679355	0.06693712	0.06771614	0.06716452	0
503388.0	0.04691745	0.047519017	0.06679355	0.06693712	0.06771614	0.06716452	0
503388.0	0.04691745	0.047519017	0.06679355	0.06693712	0.06771614	0.06716452	0
503388.0	0.04691745	0.047519017	0.06679355	0.06693712	0.06771614	0.06716452	0
503388.0	0.04691745	0.047519017	0.06679355	0.06693712	0.06771614	0.06716452	0
509285.0	0.041236546	0.041692756	0.05885133	0.05856721	0.05957417	0.059067193	0
515303.0	0.037716553	0.03771242	0.053387705	0.053290486	0.053786237	0.053849455	0
516788.0	0.047814775	0.046955906	0.06727958	0.06766167	0.06658583	0.06644517	0
516788.0	0.047814775	0.046955906	0.06727958	0.06766167	0.06658583	0.06644517	0
522843.0	0.052711774	0.051932782	0.07416382	0.07466842	0.07364329	0.073385745	0
528884.0	0.086580664	0.082749486	0.12157023	0.11997463	0.11326277	0.11530006	0
535544.0	0.06787213	0.06815795	0.09550752	0.09622418	0.095780864	0.096107416	0
535548.0	0.0385903	0.03804404	0.054350294	0.054671127	0.05396761	0.05380231	0
535548.0	0.0385903	0.03804404	0.054350294	0.054671127	0.05396761	0.05380231	0
535567.0	0.054263014	0.053089958	0.07614507	0.07663851	0.075219505	0.07511103	0
535933.0	0.042720184	0.042712092	0.060352024	0.060208358	0.060833503	0.06096629	0
544880.0	0.039528698	0.03870818	0.055487726	0.05581994	0.05468832	0.05479105	0
544880.0	0.039528698	0.03870818	0.055487726	0.05581994	0.05468832	0.05479105	0
545936.0	0.067547776	0.06950325	0.09717559	0.09624174	0.100473925	0.09796735	0
549072.0	0.036246248	0.036032133	0.051053014	0.05102001	0.05056308	0.051154517	0
549073.0	0.0654122	0.065375485	0.09300909	0.09297548	0.093700975	0.09374342	0
549073.0	0.0654122	0.065375485	0.09300909	0.09297548	0.093700975	0.09374342	0
555568.0	0.043792963	0.043777615	0.061984938	0.06188017	0.06241905	0.06251948	0
555568.0	0.043792963	0.043777615	0.061984938	0.06188017	0.06241905	0.06251948	0
555570.0	0.05354371	0.053526815	0.07611944	0.07649438	0.07658653	0.07684148	0
1065024.0	0.03861777	0.038393326	0.05451939	0.054570977	0.05413905	0.05407635	0
1065025.0	0.07419088	0.07417781	0.10526348	0.10421912	0.105419055	0.10556884	0
1065094.0	0.04954905	0.04954562	0.07025218	0.07021075	0.07068972	0.070799075	0
1065094.0	0.04954905	0.04954562	0.07025218	0.07021075	0.07068972	0.070799075	0
1065094.0	0.04954905	0.04954562	0.07025218	0.07021075	0.07068972	0.070799075	0
1065094.0	0.04954905	0.04954562	0.07025218	0.07021075	0.07068972	0.070799075	1
1065094.0	0.04954905	0.04954562	0.07025218	0.07021075	0.07068972	0.070799075	0
1065094.0	0.04954905	0.04954562	0.07025218	0.07021075	0.07068972	0.070799075	0
1065101.0	0.052532416	0.052199848	0.07388578	0.07392174	0.07356878	0.07331899	0
1065101.0	0.052532416	0.052199848	0.07388578	0.07392174	0.07356878	0.07331899	0
1065114.0	0.04819488	0.048177764	0.06836414	0.06834129	0.068827845	0.06892515	0
1079964.0	0.03989117	0.040203914	0.05678348	0.0566071	0.057234503	0.056906316	0
1082912.0	0.03978654	0.040231757	0.056723077	0.056554627	0.057512563	0.056955405	0
1082912.0	0.03978654	0.040231757	0.056723077	0.056554627	0.057512563	0.056955405	0
1087842.0	0.047568973	0.047892205	0.0672431	0.06752952	0.06829495	0.06746984	0
1087854.0	0.041465044	0.042071354	0.059225976	0.05894633	0.060228597	0.05948373	0
1087888.0	0.097034894	0.097489685	0.13690451	0.13691738	0.1367817	0.1361335	0
1090580.0	0.05405257	0.054959465	0.07735594	0.07687571	0.07888835	0.07775752	0
1090580.0	0.05405257	0.054959465	0.07735594	0.07687571	0.07888835	0.07775752	0
1112595.0	0.12687665	0.12319256	0.17801893	0.17849283	0.17431518	0.17428946	0
1112595.0	0.12687665	0.12319256	0.17801893	0.17849283	0.17431518	0.17428946	1
