pmcid relevancy abstract body title
1180860 1 0.13301866 0.11623961 0.13301866
1182400 2 0.11965585 0.10456239 0.11965585
1266380 1 0.07132266 0.062416617 0.07132266
1318457 1 0.278372 0.24326766 0.278372
1450293 1 0.103744835 0.09079025 0.103744835
1459185 1 0.09053882 0.078980744 0.09053882
1475844 1 0.14306532 0.12504803 0.14306532
1543630 2 0.120364204 0.10499866 0.120364204
1586011 2 0.16159678 0.14121848 0.16159678
1824716 1 0.22921957 0.2003057 0.22921957
1904196 1 0.15806293 0.13815688 0.15806293
1914238 1 0.047116008 0.04117277 0.047116008
1914254 1 0.028276447 0.02466671 0.028276447
1936995 1 0.130182 0.11392621 0.130182
1950520 1 0.05939021 0.05180853 0.05939021
1976312 2 0.03479709 0.03035494 0.03479709
2040141 2 0.12375438 0.10814393 0.12375438
2206034 2 0.1840696 0.16085096 0.1840696
2213673 1 0.19876347 0.17369133 0.19876347
2253537 1 0.1872576 0.16364335 0.1872576
2254469 1 0.06535058 0.05719027 0.06535058
2263060 1 0.13754103 0.120191514 0.13754103
2430546 1 0.14559208 0.12723207 0.14559208
2483261 1 0.117439725 0.1026299 0.117439725
2515091 1 0.0938932 0.0819069 0.0938932
2553052 1 0.06859623 0.05994585 0.06859623
2602996 1 0.12909952 0.112814836 0.12909952
2612686 1 0.065557905 0.057371706 0.065557905
2634686 1 0.15414529 0.13470666 0.15414529
2636788 1 0.17932256 0.15670893 0.17932256
2639567 1 0.13540165 0.11811644 0.13540165
2667582 1 0.10590067 0.092381515 0.10590067
2693508 2 0.24777012 0.21651624 0.24777012
2702915 1 0.16761225 0.14621507 0.16761225
2713885 1 0.072141476 0.062931985 0.072141476
2740017 1 0.1441283 0.12597714 0.1441283
2740099 1 0.1693076 0.14795104 0.1693076
2762186 1 0.14993365 0.13105136 0.14993365
2771838 1 0.22170252 0.19340023 0.22170252
2780610 2 0.16833776 0.14710356 0.16833776
2785826 2 0.28002086 0.2447086 0.28002086
2820689 2 0.056580234 0.049445137 0.056580234
2825313 1 0.14014463 0.12225394 0.14014463
2826729 2 0.087135315 0.07614402 0.087135315
2833302 1 0.17270483 0.15113923 0.17270483
2852784 1 0.16239093 0.14166032 0.16239093
2879843 2 0.096149266 0.08402094 0.096149266
2879845 2 0.21869521 0.19111648 0.21869521
2912126 1 0.19930513 0.17417158 0.19930513
2929516 2 0.19740197 0.17250158 0.19740197
3009659 2 0.21513033 0.18803737 0.21513033
3029818 2 0.2172675 0.19013736 0.2172675
3051092 1 0.09918121 0.086690575 0.09918121
3073801 1 0.18196933 0.15905255 0.18196933
3097355 2 0.09117164 0.07953278 0.09117164
3129061 1 0.2117896 0.18507434 0.2117896
3155071 1 0.09442233 0.082368486 0.09442233
3166566 2 0.05297166 0.04620936 0.05297166
3177940 1 0.21482764 0.18772915 0.21482764
3271214 1 0.24247013 0.21151668 0.24247013
3271241 1 0.1241213 0.10848978 0.1241213
3292826 1 0.12417367 0.10866815 0.12417367
3343231 2 0.05081542 0.044405535 0.05081542
3400823 2 0.059012484 0.051643606 0.059012484
3400824 2 0.14402647 0.12586391 0.14402647
3420730 1 0.18812318 0.16443142 0.18812318
3420783 1 0.12884891 0.11260032 0.12884891
3426263 1 0.15756395 0.13744952 0.15756395
3438426 1 0.16167012 0.14128259 0.16167012
3473978 1 0.19592784 0.17091592 0.19592784
3479249 2 0.06709573 0.058645852 0.06709573
3489845 1 0.031731836 0.027729161 0.031731836
3503952 1 0.20525554 0.17937163 0.20525554
3512371 1 0.1442793 0.12608485 0.1442793
3522322 1 0.084121816 0.07352773 0.084121816
3527059 1 0.1610104 0.140456 0.1610104
3536789 1 0.11845438 0.103536524 0.11845438
3541572 2 0.13528655 0.11822615 0.13528655
3546181 2 0.12114172 0.105676904 0.12114172
3546191 1 0.11719329 0.102559395 0.11719329
3549351 2 0.078194916 0.06821264 0.078194916
3581290 2 0.11393485 0.09939007 0.11393485
3603204 1 0.19050722 0.1665152 0.19050722
3649142 1 0.16963997 0.14845708 0.16963997
3678057 1 0.047108345 0.041225936 0.047108345
3713301 1 0.20959675 0.18320066 0.20959675
3713304 1 0.09864248 0.086203106 0.09864248
3724576 2 0.21718925 0.1900689 0.21718925
3759770 1 0.22002219 0.1925481 0.22002219
3777329 1 0.09085878 0.07940096 0.09085878
3781223 1 0.20251578 0.1772277 0.20251578
3792611 1 0.11531895 0.10077255 0.11531895
3821431 1 0.10758414 0.09401717 0.10758414
3879513 1 0.17224093 0.15025286 0.17224093
3884175 2 0.09182188 0.08010001 0.09182188
