pmcid relevancy tfidf bm25 ib lmd lmj dfr
1065003 1 0.0 0.0 0.0 0.0 0.0 0.0
1065094 1 0.053155977 0.053155977 0.07504186 0.07504186 0.07504186 0.0
137397 2 0.030719213 0.030719213 0.043487582 0.043415554 0.04341533 0.0
1474617 1 0.006842927 0.006842927 0.009748382 0.009736973 0.009736973 0.0
1523191 1 0.06744696 0.06746115 0.09497912 0.09434832 0.09497912 0.0
1557713 2 0.028732423 0.028732423 0.040689446 0.04060342 0.040689446 0.0
1617112 1 0.05352229 0.05352229 0.07546555 0.07546555 0.07546555 0.0
1764004 2 0.10970819 0.10970819 0.15232828 0.15376423 0.15386705 0.0
1906866 1 0.10096681 0.10099804 0.14328676 0.14338751 0.14328676 0.0
1939921 1 0.071446426 0.071446426 0.100277185 0.100549854 0.100549854 0.0
2125882 1 0.01482003 0.01482003 0.021044938 0.020998647 0.02100199 0.0
2211302 2 0.0995535 0.0995535 0.14150612 0.14145069 0.14140822 0.0
2270282 1 0.05430833 0.054315608 0.0770218 0.07707595 0.0770218 0.0
2288601 1 0.07965027 0.07965027 0.111396715 0.111396715 0.111396715 0.0
2291339 2 0.03609355 0.036088746 0.051095583 0.05113151 0.051095583 0.0
2323013 1 0.09452373 0.09452373 0.13091598 0.13237366 0.13243525 0.0
2362714 1 0.014918946 0.014918946 0.021123359 0.021077314 0.021123359 0.0
2448694 1 0.0040414263 0.0040400196 0.005714862 0.0057188813 0.005714862 0.0
2582334 2 0.018937156 0.018928848 0.026766539 0.026785363 0.026766539 0.0
2612756 1 0.13923162 0.1392661 0.19755861 0.19769752 0.19755861 0.0
2621418 1 0.05078752 0.05078752 0.07142014 0.07183315 0.07142014 0.0
2628138 2 0.05629716 0.056296866 0.07975557 0.07981164 0.07975557 0.0
2637917 1 0.13839561 0.13839561 0.19603696 0.19554237 0.19554237 0.0
2650596 1 0.018346945 0.018346945 0.026128633 0.026089197 0.026089197 0.0
2669462 1 0.05207187 0.05207187 0.07400574 0.07390735 0.07389859 0.0
2671519 1 0.05254342 0.05254342 0.07410589 0.07420506 0.07410589 0.0
2672442 2 0.04772973 0.04772973 0.067104645 0.067475006 0.067104645 0.0
2693784 1 0.034969546 0.034969546 0.04954214 0.049432464 0.04954214 0.0
2700473 1 0.020797001 0.020797001 0.029621799 0.02959205 0.02959205 0.0
2700484 2 0.09435206 0.09435206 0.13302337 0.13302337 0.13302337 0.0
2700591 1 0.10019808 0.10019808 0.1420294 0.1417498 0.1420294 0.0
2706214 1 0.022897743 0.022897743 0.032509957 0.032441273 0.0324483 0.0
2737775 2 0.04910648 0.049104113 0.06956489 0.0696138 0.06956489 0.0
2743643 1 0.021318957 0.021318957 0.030181153 0.030181153 0.030181153 0.0
2754094 1 0.018851852 0.018851852 0.026689965 0.026689965 0.026689965 0.0
2760911 2 0.029382857 0.029377304 0.04154067 0.041515816 0.04154067 0.0
2767138 1 0.10094923 0.10096586 0.14211419 0.14182234 0.14211419 0.0
2783053 1 0.070867255 0.070867255 0.1008072 0.10071291 0.10067147 0.0
2789929 2 0.053434193 0.053434193 0.07501703 0.07528002 0.07533306 0.0
2791737 2 0.08916681 0.08916681 0.1265446 0.12702104 0.12702104 0.0
2803902 1 0.107180156 0.107180156 0.15236205 0.15225066 0.15221804 0.0
2810585 2 0.066138186 0.066138186 0.093005784 0.093470015 0.093005784 0.0
2811908 1 0.02409628 0.02409628 0.03431791 0.034271866 0.034271866 0.0
2816287 1 0.0664081 0.0664081 0.0943427 0.09413899 0.09413899 0.0
2817864 2 0.122477345 0.122477345 0.17081831 0.17188959 0.1719961 0.0
2840827 2 0.14538494 0.14538494 0.20606929 0.20583224 0.20577006 0.0
2846739 1 0.07784516 0.07784516 0.10765167 0.1079319 0.1079319 0.0
2878708 1 0.068831526 0.068831526 0.09711832 0.096970916 0.09695969 0.0
2887806 2 0.03275951 0.03275951 0.046443388 0.04634523 0.046443388 0.0
2906941 2 0.14508425 0.14508425 0.20490241 0.20473564 0.20463628 0.0
