pmcid relevancy abstract body title
1208937 2 0.10680608 0.10680608 0.10680608
1784608 1 0.14197432 0.14197432 0.14197432
2449186 2 0.1078426 0.1078426 0.1078426
2626783 2 0.12673825 0.12673825 0.12673825
2637889 1 0.05636027 0.05636027 0.05636027
2649930 2 0.1571124 0.1571124 0.1571124
2672226 2 0.07025155 0.07025155 0.07025155
2672247 1 0.11613004 0.11613004 0.11613004
2700241 2 0.16160925 0.16160925 0.16160925
2700671 1 0.08423715 0.08423715 0.08423715
2700683 2 0.18959327 0.18959327 0.18959327
2709639 1 0.09871893 0.09871893 0.09871893
2713849 2 0.14696735 0.14696735 0.14696735
2718206 1 0.16488843 0.16488843 0.16488843
2726514 2 0.18897323 0.18897323 0.18897323
2726540 2 0.12667523 0.12667523 0.12667523
2729468 2 0.123880476 0.123880476 0.123880476
2737761 2 0.14848614 0.14848614 0.14848614
2737786 1 0.17008978 0.17008978 0.17008978
2740022 1 0.061811484 0.061811484 0.061811484
2766875 2 0.10804411 0.10804411 0.10804411
2766886 2 0.31740487 0.31740487 0.31740487
2766898 2 0.25284332 0.25284332 0.25284332
2767137 2 0.25753292 0.25753292 0.25753292
2769446 2 0.14225215 0.14225215 0.14225215
2778945 2 0.123051204 0.123051204 0.123051204
2782171 1 0.11754463 0.11754463 0.11754463
2782204 1 0.093303196 0.093303196 0.093303196
2791738 2 0.09509602 0.09509602 0.09509602
2800936 2 0.21630584 0.21630584 0.21630584
2806401 2 0.19866104 0.19866104 0.19866104
2809077 2 0.18995649 0.18995649 0.18995649
2816301 2 0.1829032 0.1829032 0.1829032
2822794 1 0.11506952 0.11506952 0.11506952
2848680 1 0.077492416 0.077492416 0.077492416
2878686 1 0.13648 0.13648 0.13648
2884455 2 0.5983064 0.5983064 0.5983064
2908674 2 0.35883835 0.35883835 0.35883835
2921813 2 0.15284805 0.15284805 0.15284805
2930290 1 0.17744261 0.17744261 0.17744261
2938513 1 0.18847929 0.18847929 0.18847929
2941598 2 0.20671533 0.20671533 0.20671533
2954974 2 0.04937699 0.04937699 0.04937699
2963121 2 0.19651386 0.19651386 0.19651386
2963752 2 0.25856268 0.25856268 0.25856268
2970786 1 0.07836188 0.07836188 0.07836188
2990894 2 0.18134558 0.18134558 0.18134558
3002375 2 0.093009025 0.093009025 0.093009025
3014817 2 0.2521552 0.2521552 0.2521552
3015424 2 0.06826075 0.06826075 0.06826075
3015487 1 0.10779944 0.10779944 0.10779944
3015570 1 0.034972128 0.034972128 0.034972128
3015759 1 0.14835179 0.14835179 0.14835179
3015918 2 0.06757233 0.06757233 0.06757233
3016001 1 0.13531378 0.13531378 0.13531378
3016115 1 0.027596403 0.027596403 0.027596403
3018959 2 0.101973854 0.101973854 0.101973854
3019596 2 0.2492636 0.2492636 0.2492636
3021277 2 0.12857784 0.12857784 0.12857784
3052620 1 0.26269466 0.26269466 0.26269466
3056215 2 0.10364261 0.10364261 0.10364261
3066713 2 0.16354954 0.16354954 0.16354954
3094260 2 0.20463383 0.20463383 0.20463383
3097809 2 0.38471258 0.38471258 0.38471258
3099610 2 0.35169017 0.35169017 0.35169017
3111156 2 0.11643285 0.11643285 0.11643285
3129104 2 0.1322261 0.1322261 0.1322261
3148597 2 0.18918781 0.18918781 0.18918781
3162726 1 0.12798229 0.12798229 0.12798229
3195536 2 0.098097235 0.098097235 0.098097235
3205541 2 0.1699 0.1699 0.1699
3205660 2 0.23679735 0.23679735 0.23679735
3205779 2 0.16289927 0.16289927 0.16289927
3214510 1 0.1290466 0.1290466 0.1290466
3282101 1 0.039677873 0.039677873 0.039677873
3340954 1 0.11057248 0.11057248 0.11057248
3361201 2 0.25651062 0.25651062 0.25651062
3369119 1 0.3297085 0.3297085 0.3297085
3430087 2 0.30905363 0.30905363 0.30905363
3444845 1 0.20815644 0.20815644 0.20815644
3493838 1 0.17249624 0.17249624 0.17249624
3516685 1 0.08228895 0.08228895 0.08228895
3522359 1 0.17249013 0.17249013 0.17249013
3583074 2 0.081410654 0.081410654 0.081410654
3614797 1 0.27418122 0.27418122 0.27418122
3628456 2 0.2505255 0.2505255 0.2505255
3646223 1 0.08826531 0.08826531 0.08826531
3651717 1 0.12469493 0.12469493 0.12469493
3719296 1 0.27658 0.27658 0.27658
3780706 2 0.21939136 0.21939136 0.21939136
3853875 2 0.05890271 0.05890271 0.05890271
3873172 1 0.14702757 0.14702757 0.14702757
3874942 1 0.10022535 0.10022535 0.10022535
