pmcid relevancy abstract body title
130966 1 2.311982 0.13030393 2.5923846
1559601 2 3.1580765 0.10710457 2.2277124
1764004 1 0.0 0.0 0.0
1852545 1 4.073164 0.21466346 3.1439779
1929108 1 2.9286087 0.13890302 3.047005
194433 1 3.251261 0.12329819 2.9745533
2045103 1 3.3997498 0.15233901 3.224522
2174498 2 5.01351 0.3111931 3.901009
2363727 1 2.2808094 0.14404833 0.15078144
2430200 1 2.9530747 0.22763251 0.23787339
2464753 1 3.2197971 0.16395637 2.7242873
2515422 2 1.3301233 0.0765595 2.1918852
2531092 1 4.4713116 0.38562602 3.9277503
2588582 1 4.593546 0.28441536 3.791993
2596547 1 0.6192924 0.012773548 0.72708607
2627698 2 0.86146826 0.012562924 0.013128113
2629964 1 2.0472534 0.11688874 2.9141538
2639604 1 3.5242093 0.15009156 3.479571
2672220 1 0.33669624 0.32220086 0.33669624
2672240 1 3.2311974 0.28667447 3.8748066
2678699 2 4.012668 0.14426248 2.6609004
2700473 2 0.0 0.0 0.0
2721535 1 4.5475154 0.17054264 2.7921355
2737754 1 4.532887 0.2813629 3.2930572
2760693 1 0.2414188 0.23089527 0.2414188
2767138 2 0.0 0.0 0.0
2769292 2 4.100381 0.24493712 3.2473674
2769480 2 3.5580215 0.105672345 2.1281667
2770458 1 4.6213937 0.26383275 3.4803643
2771148 1 2.2857075 0.0826194 0.08645438
2801475 1 2.680154 0.15117405 0.15797518
2803851 2 2.8455184 0.08201182 2.143302
2803953 2 5.1139064 0.27388555 3.3034744
2850857 2 2.0620549 0.13200484 0.13794357
2858720 1 3.9240725 0.15537624 2.6517458
2872582 1 4.3774347 0.249588 0.2609635
2879291 1 2.7398758 0.15452588 0.16174476
2887806 2 0.0 0.0 0.0
2917397 1 3.9176805 0.28411025 3.352464
2938495 1 2.966229 0.1539462 0.16109198
2967692 1 1.4327888 0.10181038 0.10656659
2981784 1 4.939512 0.34840855 3.35505
2984334 2 0.17896976 0.17126478 0.17896976
2988179 2 2.8022337 0.24583957 2.948094
2992067 1 0.0 0.0 0.0
3030029 1 5.1352553 0.27017868 2.944385
3034954 2 0.0 0.0 0.0
3047826 2 0.34276247 0.32782134 3.1410015
3064452 1 0.26137015 0.24997698 0.26137015
3064888 1 3.9234028 0.1481385 0.15506278
3078258 1 3.536606 0.20271242 0.21183218
3088014 1 0.103072435 0.09847218 0.103072435
3108676 1 3.7087626 0.3674464 3.8128042
3120277 2 2.964964 0.14674436 0.15359972
3141758 1 2.7028322 0.08471965 1.7208691
3152527 2 0.0 0.0 0.0
3154489 1 2.9333806 0.1263725 0.13223839
3161475 1 3.0027468 0.19511172 2.569602
3169864 2 2.8220882 0.2298438 3.4510849
3183636 2 3.4331975 0.14927076 0.15624414
3184711 2 2.8037622 0.14424218 0.15098065
3207060 1 0.0 0.0 0.0
3222602 1 3.3500824 0.1261511 2.694159
3248865 1 0.0 0.0 0.0
3285529 1 3.0028594 0.12891601 0.13471577
3296555 1 2.3086307 0.0807096 0.0843881
3299160 2 0.15363427 0.1468193 0.15363427
3336243 2 3.7872205 0.19018537 0.19885345
3347843 1 2.1265 0.14244829 0.14885685
3353206 1 4.303547 0.11470249 3.1171715
3354466 2 3.6333907 0.28558624 3.076582
3397657 1 3.9278452 0.16914585 0.17705207
3406274 2 2.3683593 0.12993753 0.1358597
3406278 2 0.122684024 0.117208466 2.4271836
3436631 1 4.1465983 0.20303123 3.7282965
3445145 2 3.5983949 0.17299873 2.7630749
3485910 2 5.249058 0.22709319 0.23730981
3487309 1 5.113673 0.4119099 0.43102968
3498317 2 0.23433249 0.22424404 0.23433249
3505934 1 4.5185027 0.2367097 4.8554564
3507802 2 3.5171804 0.17356353 0.18167624
3529253 2 0.043665174 0.04171634 1.3282481
3542887 2 3.7462327 0.14596327 2.521937
3543951 2 0.112264805 0.107371144 2.370926
3572695 2 3.1078131 0.1555862 2.6157496
3618925 2 2.9317245 0.1417249 2.7406113
3658220 1 5.002449 0.29611266 3.183798
3664074 2 3.5594926 0.1725635 2.750784
3677011 2 3.51984 0.22418879 2.725403
3679768 2 5.409175 0.32750532 4.361571
3680477 2 2.9907744 0.07292652 0.07631158
3687640 2 3.1000597 0.15391988 3.085282
3772305 2 3.3666465 0.20152472 0.21059103
3784075 2 3.546791 0.27332774 0.28610364
3821706 2 4.7095494 0.30289015 3.7026098
3833587 2 4.3854265 0.3433235 0.35876915
3856285 2 3.1270428 0.32211953 3.6565342
3866926 1 3.1696465 0.12601934 2.8119686
3874663 2 2.9111392 0.11464586 2.1334555
3890738 2 4.5674334 0.22789535 3.2379467
