pmcid relevancy abstract body title
1184084 2 0.22994216 0.21575595 0.22446734
1208898 2 0.49352825 0.21224675 0.22066146
126217 2 0.14997771 0.1402083 0.14569263
1298328 2 0.22047976 0.20675428 0.23605515
1524743 2 0.48349002 0.1948943 0.22915827
1566965 2 0.024259262 0.023317778 0.024259262
1609173 2 0.6730306 0.26544097 0.30984983
1661644 2 0.22115307 0.20761862 0.21600997
1781939 2 0.30992416 0.17799844 0.18518098
1866224 2 0.28875262 0.18206476 0.18941139
1936260 2 0.22562338 0.21170194 0.21998279
1936264 2 0.2637129 0.2475836 0.25758007
1937001 2 0.53510404 0.33943766 0.3892402
2040183 2 0.26744115 0.25063542 0.26075512
2050627 2 0.119726636 0.115082845 0.119726636
2248794 2 0.26706704 0.25059044 0.2906241
2267483 2 0.24807402 0.14833894 0.15414129
2267485 2 0.45218155 0.2201171 0.22901359
2277453 2 0.17355593 0.16218007 0.16873492
2289820 2 0.3731357 0.30509993 0.3174187
2322920 2 0.32214224 0.25313511 0.26334953
2329635 2 0.38378656 0.3273397 0.40777713
2544368 2 0.30130836 0.2052361 0.24332027
2546467 2 0.3321455 0.16100587 0.19373266
2546475 2 0.6920479 0.42118412 0.43788242
2566998 2 0.37299487 0.17713992 0.21582672
2588091 2 0.3546499 0.24591555 0.31447288
2612651 2 0.5164111 0.25794524 0.26817173
2613968 2 0.4105044 0.26718795 0.27796945
2643104 2 0.3532039 0.1746333 0.18169147
2682380 2 0.40594396 0.19571607 0.22971089
2685263 2 0.25783324 0.2417824 0.25154462
2685267 2 0.25448033 0.1730125 0.21119511
2697589 2 0.20730394 0.12820044 0.13321508
2699644 2 0.35211217 0.20723513 0.21560249
2703233 2 0.23351389 0.21765499 0.22643772
2714827 2 0.33398134 0.16198902 0.1902799
2727882 2 0.27770868 0.14382203 0.149629
2728188 2 0.43564063 0.20767537 0.24050146
2766835 2 1.001985 0.38261962 0.3980683
2817938 2 0.36687902 0.25739703 0.2677834
2895897 2 0.310482 0.20483148 0.24194014
2899785 2 0.4467918 0.28132308 0.29247642
2909499 2 0.3407765 0.17860363 0.18581058
2931762 2 0.53284985 0.24945533 0.28745377
2940796 2 0.31549263 0.21671963 0.22546464
2947011 2 0.19615537 0.18366954 0.22377585
2948330 2 0.281396 0.2195906 0.22829649
2971719 2 0.43909594 0.24318701 0.25301594
2971725 2 0.5301267 0.19271053 0.23143373
2971740 2 0.36014137 0.22373058 0.23277313
2990904 2 0.26245883 0.22214139 0.2311197
3034724 2 0.3575343 0.2558859 0.26603076
3082804 2 0.20828168 0.20020314 0.20828168
3095556 2 0.24885285 0.21027115 0.21849604
3102469 2 0.2994537 0.28147945 0.32793456
3131985 2 0.22468856 0.17215636 0.17910317
3132720 2 0.34832114 0.23213845 0.26660612
3135990 2 0.28473607 0.26627016 0.2768267
3139257 2 0.27072316 0.25295937 0.2629882
3139264 2 0.18970113 0.18246703 0.18970113
3141385 2 0.24468552 0.19680424 0.20450234
3169776 2 0.24493676 0.19558266 0.23038378
3186889 2 0.42858803 0.24249698 0.28576306
3232638 2 0.43556926 0.23446928 0.24376506
3264422 2 0.45130315 0.1867548 0.19415888
3273686 2 0.3867384 0.20312642 0.2113229
3276006 2 0.32152444 0.26371443 0.2743622
3296386 2 0.29477304 0.24890015 0.25876802
3296391 2 0.29964086 0.28114352 0.29250655
3309219 2 0.49414554 0.23926815 0.27672094
3411311 2 0.26516655 0.24908304 0.25914004
3431956 2 0.1740143 0.16737841 0.1740143
3513203 2 0.445076 0.2432199 0.25303423
3546323 2 0.3697901 0.2641313 0.27480674
3549483 2 0.4179799 0.22713016 0.23601449
3648838 2 0.2726189 0.25593477 0.26627892
3657072 2 0.3569901 0.19881546 0.24552217
3809875 2 0.3063598 0.28706884 0.29829767
3817709 2 0.16488056 0.15848167 0.16488056
3869728 2 0.45539302 0.3788444 0.3936631
3879247 2 0.47899735 0.33848837 0.3831445
493281 2 0.32504192 0.3058551 0.3178188
517502 2 0.4734312 0.3220399 0.3646533
517940 2 0.373516 0.21706855 0.22582763
