pmcid relevancy abstract body title
1156909 2 0.31755623 0.15893644 0.16277798
1852903 2 0.7404433 0.48492995 0.49665716
2170449 1 0.29540545 0.21496071 0.2726388
2246263 1 0.20820878 0.1997602 0.20473865
2526401 2 0.6168527 0.3550099 0.36385754
2526417 2 0.70489305 0.60944355 0.66551167
2646726 1 0.45386758 0.39978725 0.4404089
2687814 2 0.6002685 0.54735357 0.56045914
2693867 1 0.39844278 0.24285974 0.27284768
2732452 1 0.32406536 0.24456033 0.2506553
2737781 2 0.37295803 0.28468403 0.3226474
2769330 2 0.6086118 0.3961967 0.43742946
2790127 2 0.32127133 0.2971218 0.33088768
2799065 1 0.0 0.0 0.0
2807148 2 0.45066023 0.35887071 0.40444216
2828460 2 0.45491332 0.38865373 0.43084764
2831247 2 0.5366833 0.43379587 0.444607
2831897 1 0.35915586 0.35067537 0.35915586
2877789 2 0.32315168 0.31036744 0.31810242
2893369 2 0.4120862 0.2832661 0.29010993
2908435 2 0.37696445 0.2828924 0.28972724
2908875 2 0.57462907 0.42314276 0.43368837
3005218 2 0.5609924 0.5406445 0.6282121
3020335 2 0.5084189 0.45250127 0.49738377
3035542 1 0.15391558 0.15017295 0.15391558
3057594 2 0.20686086 0.12639728 0.14789793
3090653 1 0.6130899 0.24706684 0.30893967
3094683 2 0.7895655 0.49999833 0.5836459
3097588 2 0.36523956 0.35194287 0.36036968
3102615 2 0.49439785 0.35361713 0.3621607
3120998 2 0.38371208 0.37465176 0.38371208
3152734 2 0.27627677 0.26554176 0.27195993
3162786 2 0.3881758 0.37901002 0.3881758
3163180 2 0.33832788 0.3256907 0.33356267
3194761 2 0.35294932 0.34436697 0.35294932
3212703 2 0.17037815 0.1630987 0.18885374
3232573 2 0.55836797 0.5447907 0.55836797
3235783 2 0.5523445 0.4205563 0.49726388
3247765 1 0.4401193 0.3994634 0.44186187
3259313 2 0.41739646 0.40724704 0.4511132
3264881 2 0.34423512 0.33113417 0.33938673
3282974 2 0.59051484 0.31892306 0.359298
3284666 2 0.23271313 0.22341934 0.2564393
3289979 2 0.40400508 0.39447066 0.40400508
3292802 2 0.4180359 0.40207827 0.4422669
3315623 2 0.26523364 0.23214152 0.23775242
3370327 2 0.5516443 0.5386187 0.58119416
3385618 2 0.36272222 0.34877324 0.3574654
3413594 1 0.21128537 0.20237656 0.2072222
3425032 2 0.31165332 0.2994566 0.30662668
3425034 2 0.49197143 0.46212375 0.47364086
3446097 2 0.52709234 0.5069287 0.5195624
3466869 2 0.3357584 0.3219834 0.3297627
3469389 1 0.5218754 0.31743178 0.38434756
3487198 2 0.32637933 0.3136185 0.3211987
3490505 1 0.47909182 0.33144483 0.37339407
3534160 2 0.22201711 0.18746305 0.19199406
3561184 2 0.24062365 0.09947432 0.1018561
3564025 2 0.42221442 0.40661448 0.41635033
3564105 1 0.38861144 0.3794403 0.38861144
3569638 2 0.65744025 0.30688465 0.3142326
3573789 2 0.5308147 0.44278425 0.45348212
3590129 2 0.24888907 0.2393333 0.24511802
3598686 2 0.5241417 0.41914523 0.4965466
3625593 2 0.3907868 0.3525676 0.36100936
3632492 2 0.8280135 0.5449069 0.55795395
3734755 2 0.36640844 0.28091803 0.3137732
3749082 2 0.99602336 0.6423591 0.773948
3758326 2 0.21960635 0.21078667 0.2158842
3808853 2 0.37705845 0.28038025 0.28709355
3809217 2 0.4164208 0.4066833 0.4164208
3819680 2 0.31514192 0.3077007 0.31514192
3819682 2 0.4295466 0.2811278 0.30896896
3826559 2 0.33223394 0.24767488 0.2855554
3838481 2 0.34598064 0.25965682 0.26593027
3888612 2 0.30027676 0.2887898 0.29598707
3891393 2 0.49474296 0.37805286 0.41316205
