pmcid relevancy tfidf bm25 ib lmd lmj dfr
2667400 2 0.22322369 0.22322369 0.31573048 0.31340072 0.31573048 0.0
2687574 1 0.17336237 0.17336237 0.24652179 0.24652179 0.24652179 0.0
2691519 1 0.07968396 0.07968396 0.11182918 0.1119712 0.1119712 0.0
2740058 1 0.14735088 0.14735088 0.2075854 0.20732082 0.20751978 0.0
2740158 1 0.21354848 0.21346411 0.2997835 0.29947314 0.2997835 0.0
2749011 1 0.0 0.0 0.0 0.0 0.0 0.0
2768636 1 0.057668593 0.05765073 0.08094823 0.08102135 0.08094823 0.0
2842962 1 0.035858 0.035858 0.050162185 0.049892697 0.050130375 0.0
2893371 1 0.15477385 0.15477385 0.21631293 0.21540186 0.21653394 0.0
2933643 1 0.030106049 0.030106049 0.0428042 0.0428042 0.0428042 0.0
3004514 1 0.22529484 0.22529484 0.3186807 0.3159761 0.3186807 0.0
3030049 1 0.24559708 0.24559708 0.34387717 0.34259096 0.3441648 0.0
3047858 2 0.2856808 0.28560385 0.40083382 0.4003143 0.40083382 0.0
3101789 1 0.14412479 0.14412479 0.20493685 0.20493685 0.20493685 0.0
3290188 2 0.22998378 0.22998378 0.32698232 0.32698232 0.32698232 0.0
3420662 1 0.085385785 0.08535287 0.12081888 0.11925332 0.12081888 0.0
3423657 1 0.1849303 0.1849303 0.26296133 0.26296133 0.26296133 0.0
3466839 1 0.21154432 0.21154432 0.29887724 0.2972218 0.29887724 0.0
3483501 2 0.21839766 0.21839766 0.30743155 0.30750334 0.30750334 0.0
3514812 1 0.13872556 0.13872556 0.19704787 0.19704787 0.19704787 0.0
3601223 1 0.08827231 0.08827231 0.12390717 0.1240952 0.1240952 0.0
3637401 1 0.09646641 0.09646641 0.13570598 0.13583815 0.13583815 0.0
3649654 2 0.13697204 0.13689242 0.19233418 0.19192651 0.19233418 0.0
3670530 2 0.36552477 0.36552477 0.5123895 0.5110978 0.5132148 0.0
3674744 2 0.17747627 0.17747627 0.24975719 0.24991612 0.24991612 0.0
3741700 1 0.079002224 0.079002224 0.111499704 0.111131065 0.111499704 0.0
3860639 1 0.12314717 0.12314717 0.17385566 0.17375606 0.17375606 0.0
3860641 1 0.043053914 0.043053914 0.060584173 0.060638137 0.060638137 0.0
3872241 1 0.073806584 0.073806584 0.104967915 0.104967915 0.104967915 0.0
