pmcid relevancy abstract body title
1037001 1 0.008418162 0.008040813 0.008418162
1079864 1 0.12765954 0.12191784 0.12765954
1166571 1 0.16671044 0.15923753 0.16671044
1175853 1 0.15967445 0.15210368 0.15967445
1343576 2 0.26222295 0.24920942 0.26222295
1369002 1 0.22582853 0.21512116 0.22582853
1459474 1 0.14838897 0.14102475 0.14838897
1459877 1 0.18598798 0.17716959 0.18598798
149426 1 0.1781188 0.16927916 0.1781188
149427 1 0.18739702 0.17843916 0.18739702
1500968 2 0.15052468 0.14332937 0.15052468
150570 1 0.15608586 0.14862473 0.15608586
153495 1 0.12175229 0.11597956 0.12175229
153533 1 0.14188856 0.13550685 0.14188856
1550576 1 0.1822861 0.17357254 0.1822861
1559691 1 0.2019346 0.19236015 0.2019346
1566656 1 0.10376959 0.09911806 0.10376959
1624823 1 0.19045267 0.18188672 0.19045267
1629026 1 0.25861675 0.24635476 0.25861675
1636720 1 0.16514914 0.15725476 0.16514914
1781572 1 0.23673354 0.226086 0.23673354
1794136 2 0.14512295 0.13818584 0.14512295
1802740 2 0.21983963 0.2099852 0.21983963
1824726 2 0.11087217 0.1058855 0.11087217
1852090 1 0.21894181 0.20856096 0.21894181
1904360 1 0.12594023 0.11996894 0.12594023
1947954 2 0.16509002 0.15726247 0.16509002
1994045 1 0.23665912 0.22491428 0.23665912
2007982 1 0.010728084 0.010195673 0.010728084
2096713 1 0.16090585 0.1532143 0.16090585
2118050 1 0.16819693 0.16015685 0.16819693
2124710 1 0.17272392 0.16498148 0.17272392
2174471 1 0.22043659 0.20949683 0.22043659
2211778 1 0.16701859 0.15872985 0.16701859
2238766 1 0.118291624 0.11268298 0.118291624
2292424 1 0.13008301 0.12386484 0.13008301
2326726 2 0.123349026 0.11780118 0.123349026
2350146 1 0.20968336 0.19927727 0.20968336
2384340 1 0.020287018 0.019377641 0.020287018
2384782 1 0.018214617 0.017398138 0.018214617
2385047 1 0.020077243 0.019080855 0.020077243
2385662 2 0.029098922 0.02765481 0.029098922
2385853 2 0.050918695 0.048504446 0.050918695
2448507 2 0.03943387 0.037666228 0.03943387
2448541 2 0.012510566 0.011912541 0.012510566
2448802 1 0.038607668 0.036691662 0.038607668
2453658 1 0.19285156 0.18363294 0.19285156
2453666 1 0.1526951 0.14511721 0.1526951
2478847 1 0.022016555 0.020923924 0.022016555
2479703 1 0.022392238 0.021385109 0.022392238
2515409 2 0.15800625 0.15016477 0.15800625
2515417 1 0.23127234 0.22030686 0.23127234
2515428 1 0.1803229 0.17137389 0.1803229
2518347 1 0.12828831 0.122518316 0.12828831
2546468 1 0.17681818 0.16886544 0.17681818
2613580 1 0.07219548 0.06895927 0.07219548
2627528 1 0.16421162 0.1568259 0.16421162
2646042 2 0.15719672 0.15012652 0.15719672
2685239 2 0.24539244 0.23375748 0.24539244
2686636 1 0.24016008 0.2287732 0.24016008
2723667 2 0.264311 0.2524231 0.264311
2729726 1 0.17580634 0.16708148 0.17580634
2740343 1 0.18061687 0.17205313 0.18061687
2758596 2 0.19650531 0.18711205 0.19650531
2764564 1 0.1912101 0.18214412 0.1912101
2774628 2 0.222656 0.21267532 0.222656
2832020 1 0.1896841 0.18069047 0.1896841
2899806 1 0.252046 0.24074788 0.252046
2905609 1 0.15079372 0.14358555 0.15079372
2906445 1 0.1868102 0.17795283 0.1868102
2940872 2 0.23896442 0.22710516 0.23896442
2941781 2 0.23327394 0.22169708 0.23327394
2946585 2 0.21137887 0.2013566 0.21137887
2963920 2 0.21008977 0.1996635 0.21008977
2972490 2 0.21273619 0.20217858 0.21273619
2984455 2 0.23103474 0.22067848 0.23103474
2998520 1 0.1731078 0.16532196 0.1731078
3003149 1 0.20586184 0.19602132 0.20586184
3006050 1 0.2630261 0.2499727 0.2630261
3010891 1 0.11918337 0.11348622 0.11918337
3021110 1 0.268657 0.25581476 0.268657
3047965 1 0.24272147 0.23067576 0.24272147
3047971 2 0.22787523 0.21698244 0.22787523
3047985 1 0.18905559 0.18009175 0.18905559
3047986 1 0.26850927 0.25643256 0.26850927
3052714 2 0.30331057 0.28966862 0.30331057
3080564 1 0.23630212 0.22570977 0.23630212
3081358 1 0.19205157 0.18344274 0.19205157
3081469 1 0.24958368 0.23775 0.24958368
3097146 2 0.16071275 0.15350871 0.16071275
3103558 1 0.14485247 0.13766378 0.14485247
3108514 2 0.15011615 0.14294036 0.15011615
3114322 2 0.26010072 0.24719252 0.26010072
3116297 1 0.14503518 0.1381585 0.14503518
3122893 1 0.2274922 0.21661773 0.2274922
3122895 1 0.16315022 0.15541466 0.16315022
3122899 1 0.16754052 0.15922587 0.16754052
3124298 1 0.20594542 0.1961009 0.20594542
3138102 1 0.18480839 0.17604592 0.18480839
3142033 1 0.20200652 0.19242863 0.20200652
3142036 1 0.0633326 0.0603052 0.0633326
3152182 1 0.19751164 0.18770958 0.19751164
3152183 1 0.32848096 0.31290644 0.32848096
3157602 1 0.20409785 0.1944208 0.20409785
3221028 2 0.20270827 0.1935911 0.20270827
3224657 2 0.2131502 0.20257206 0.2131502
3259362 2 0.21483484 0.2045654 0.21483484
3263204 1 0.21843165 0.20864034 0.21843165
3270907 2 0.2711789 0.2582161 0.2711789
3271397 1 0.21498771 0.20471096 0.21498771
3290257 2 0.16295792 0.15565324 0.16295792
3297411 2 0.172988 0.16520754 0.172988
3317136 2 0.1669368 0.15902172 0.1669368
3322723 1 0.20387965 0.19376159 0.20387965
3357214 2 0.2554947 0.24338077 0.2554947
3362038 1 0.18539754 0.17653525 0.18539754
3369138 1 0.14586952 0.13930878 0.14586952
3379595 1 0.25528508 0.24308205 0.25528508
3380126 1 0.19504656 0.18579867 0.19504656
3401751 2 0.30609688 0.2915837 0.30609688
3401767 1 0.34185377 0.32488835 0.34185377
3402273 1 0.23934035 0.22799233 0.23934035
3405309 2 0.19774903 0.18837301 0.19774903
3410075 2 0.25393063 0.24250966 0.25393063
3426551 1 0.20132944 0.19133793 0.20132944
3495379 2 0.18678825 0.1779319 0.18678825
3499274 1 0.20233232 0.19229102 0.20233232
3506244 2 0.19236343 0.18316814 0.19236343
3508110 1 0.2185656 0.2082026 0.2185656
3524099 1 0.19898266 0.18947098 0.19898266
3533748 1 0.21017887 0.19974819 0.21017887
3535134 1 0.10367148 0.09902435 0.10367148
3537266 2 0.0010009329 0.00095591415 0.0010009329
3537269 2 0.2994295 0.2845695 0.2994295
3537557 2 0.19215547 0.18351294 0.19215547
3546197 1 0.25387278 0.2424544 0.25387278
3554227 2 0.18614376 0.17777161 0.18614376
3557414 2 0.19312368 0.18353939 0.19312368
