pmcid relevancy tfidf bm25 ib lmd lmj dfr
1180860 1 0.09861473 0.09861473 0.14202902 0.14191602 0.14191602 0.0
1182400 2 0.06866068 0.06866068 0.10064943 0.10057836 0.10057836 0.0
1266380 1 0.12530807 0.12531395 0.17173803 0.17167951 0.17173803 0.0
1318457 1 0.08600058 0.08600058 0.12570119 0.12578839 0.12574346 0.0
1450293 1 0.07589949 0.07590434 0.11085922 0.11030238 0.11085922 0.0
1459185 1 0.08602219 0.08602219 0.12365145 0.12346933 0.12365145 0.0
1475844 1 0.13494253 0.13494253 0.19673242 0.19673242 0.19673242 0.0
1543630 2 0.06653905 0.06653905 0.095487155 0.09528961 0.095487155 0.0
1586011 2 0.08573629 0.08573629 0.123006515 0.122986026 0.12293345 0.0
1824716 1 0.12698998 0.12698998 0.18563204 0.18532135 0.18532135 0.0
1904196 1 0.16027528 0.16027528 0.23451672 0.23451672 0.23451672 0.0
1914238 1 0.07586349 0.07586349 0.11139153 0.11125712 0.11125712 0.0
1914254 1 0.06049398 0.06049398 0.08863632 0.088433474 0.08863632 0.0
1936995 1 0.11502541 0.115036234 0.1677037 0.16792604 0.1677037 0.0
1950520 1 0.19679922 0.19679922 0.28362808 0.28316414 0.28362808 0.0
1976312 2 0.07033227 0.07033227 0.10314869 0.103000514 0.10314869 0.0
2040141 2 0.17660533 0.17660533 0.2556893 0.25539124 0.25539124 0.0
2206034 2 0.098579764 0.098579764 0.1412439 0.14105865 0.14105865 0.0
2213673 1 0.087350525 0.087350525 0.1282389 0.12811431 0.12811431 0.0
2253537 1 0.10231479 0.10231479 0.14659849 0.14639646 0.14632502 0.0
2254469 1 0.1274757 0.12748702 0.1862819 0.1860649 0.1862819 0.0
2263060 1 0.07575546 0.07575546 0.11108463 0.111002944 0.111002944 0.0
2430546 1 0.12880139 0.12880139 0.18226564 0.18210684 0.1820904 0.0
2483261 1 0.068224855 0.068224855 0.09968191 0.099719234 0.099699944 0.0
2515091 1 0.2621193 0.2621193 0.38236567 0.38158423 0.38236567 0.0
2553052 1 0.09421921 0.09421921 0.13772188 0.13772106 0.13767236 0.0
2602996 1 0.15224843 0.15224843 0.22255914 0.2222633 0.2222633 0.0
2612686 1 0.09078958 0.090792544 0.13242461 0.132738 0.13242461 0.0
2634686 1 0.14805643 0.14805643 0.20407148 0.20413257 0.20417549 0.0
