	tfidf	bm25	ib	lmd	lmj	dfr	relevancy
28986.0	0.042255927	0.042037398	0.059615314	0.059704743	0.05951842	0.059293818	0
29036.0	0.020537298	0.020541856	0.029246574	0.029277898	0.029512035	0.029561257	0
29056.0	0.021265704	0.021580154	0.030403992	0.03028644	0.030660069	0.030455943	0
35282.0	0.07708162	0.07748948	0.106972165	0.10928007	0.10851441	0.108913	2
37406.0	0.02160483	0.021563126	0.0301742	0.030191846	0.03027597	0.030088363	0
37406.0	0.02160483	0.021563126	0.0301742	0.030191846	0.03027597	0.030088363	0
56591.0	0.03191265	0.031908732	0.04520638	0.045092065	0.04543407	0.045555573	0
60654.0	0.023019927	0.022913933	0.03238605	0.03241005	0.032281898	0.03216071	0
64544.0	0.03645973	0.036444426	0.05208209	0.052224964	0.052594334	0.05265432	0
64801.0	0.021665199	0.02165979	0.030748347	0.030602342	0.030610278	0.030612338	0
111183.0	0.038977906	0.03796479	0.054666176	0.05477508	0.053499788	0.0534229	0
113745.0	0.047462597	0.047882833	0.06760769	0.06721589	0.068162255	0.06762831	0
115203.0	0.021481223	0.021669064	0.030571885	0.030408984	0.030772997	0.030587403	0
115843.0	0.024752881	0.024788145	0.03449688	0.035113655	0.034625456	0.03510367	0
117131.0	0.032028638	0.030808432	0.044810917	0.044967983	0.043337386	0.0434505	0
117777.0	0.028979344	0.028996224	0.04087618	0.040675007	0.041008003	0.041052815	0
125313.0	0.020659048	0.020550676	0.029080814	0.029119445	0.028899247	0.028886931	0
126243.0	0.022239543	0.022232372	0.03146347	0.031541433	0.03170738	0.031452566	0
126248.0	0.022164276	0.022404486	0.03155597	0.031422388	0.031711586	0.03159497	0
126248.0	0.022164276	0.022404486	0.03155597	0.031422388	0.031711586	0.03159497	0
128809.0	0.022239216	0.02219344	0.031530995	0.0313668	0.031186279	0.0312559	0
130145.0	0.02448695	0.024069373	0.034436475	0.034502428	0.03390896	0.03388536	0
137231.0	0.021958401	0.021899352	0.030813191	0.03082257	0.030809272	0.030645052	0
137231.0	0.021958401	0.021899352	0.030813191	0.03082257	0.030809272	0.030645052	0
137231.0	0.021958401	0.021899352	0.030813191	0.03082257	0.030809272	0.030645052	0
137231.0	0.021958401	0.021899352	0.030813191	0.03082257	0.030809272	0.030645052	0
137231.0	0.021958401	0.021899352	0.030813191	0.03082257	0.030809272	0.030645052	0
137237.0	0.030993013	0.030979509	0.043916773	0.043888833	0.044268344	0.044312634	1
