pmcid relevancy tfidf bm25 ib lmd lmj dfr
1175909 2 0.047532175 0.04754641 0.067229435 0.06721363 0.067229435 0.0
155634 2 0.04028607 0.04028607 0.05686799 0.056858715 0.05686799 0.0
1590051 2 0.05192057 0.051913034 0.07323444 0.073446974 0.07323444 0.0
1626463 2 0.064458266 0.064458266 0.09107198 0.09109357 0.09111236 0.0
1993952 2 0.048255045 0.048160993 0.067976914 0.068214424 0.067976914 0.0
1993984 2 0.058897205 0.058897205 0.08308756 0.08313139 0.08313139 0.0
1993997 2 0.0657818 0.0657818 0.09297597 0.09297597 0.09297597 0.0
1994028 2 0.12006587 0.12006587 0.16979077 0.16986354 0.16979077 0.0
1994035 2 0.031579938 0.031579938 0.044607528 0.044603426 0.044607528 0.0
2276892 2 0.10922048 0.10922048 0.15324916 0.15369126 0.15369126 0.0
2291334 2 0.039916057 0.039929707 0.056306273 0.056431364 0.056306273 0.0
2293961 2 0.03594141 0.03594141 0.050833438 0.050812077 0.050812077 0.0
2293964 2 0.045234695 0.045234695 0.06389684 0.06390353 0.06389684 0.0
2293969 2 0.11024663 0.11024663 0.15584458 0.15582266 0.15584458 0.0
2324209 2 0.066232815 0.066232815 0.093601 0.09362842 0.09362842 0.0
2350132 2 0.049203817 0.049203817 0.06949201 0.0695182 0.06949201 0.0
2429901 2 0.028428327 0.028428327 0.040149853 0.04016575 0.040149853 0.0
2442122 2 0.12870729 0.12800364 0.18152118 0.17845769 0.18152118 0.0
2464772 2 0.05181573 0.051783405 0.0730243 0.07328178 0.0730243 0.0
2496985 2 0.049405325 0.049405325 0.06987361 0.069864534 0.069883384 0.0
2515416 2 0.03089777 0.03089777 0.04371629 0.043682802 0.043682802 0.0
2663435 2 0.09524617 0.09524617 0.13481 0.13481 0.13481 0.0
2663442 2 0.029896408 0.029896408 0.042250425 0.042250425 0.042250425 0.0
2663448 2 0.07591167 0.07591167 0.107026175 0.107055485 0.107055485 0.0
2663456 2 0.062017974 0.061941687 0.087439045 0.08763292 0.087439045 0.0
2667172 2 0.05689848 0.05689848 0.08048661 0.08048661 0.08048661 0.0
2684577 2 0.033579968 0.033579376 0.04740021 0.047489885 0.04740021 0.0
2685235 2 0.04216135 0.04216135 0.059560206 0.059566807 0.059581965 0.0
2685385 2 0.05579819 0.055777 0.0786327 0.07892324 0.0786327 0.0
2686260 2 0.05180933 0.05180933 0.073185325 0.07317868 0.073185325 0.0
2686340 2 0.16091156 0.16086975 0.22662821 0.22702576 0.22662821 0.0
2686947 2 0.05519792 0.05519792 0.07774993 0.07796635 0.07792656 0.0
2705819 2 0.17428696 0.17428696 0.24686621 0.24686621 0.24686621 0.0
270718 2 0.0864039 0.0864039 0.121550925 0.12185741 0.12185741 0.0
2710973 2 0.16894649 0.16868173 0.23863953 0.23916088 0.23863953 0.0
2762362 2 0.0928072 0.0928072 0.13129401 0.13144499 0.13143161 0.0
2762432 2 0.09025957 0.09025957 0.12776937 0.12786745 0.1278128 0.0
2769449 2 0.0728957 0.07290747 0.10274832 0.102907695 0.10274832 0.0
2779349 2 0.11092394 0.11092394 0.15695454 0.15693547 0.15695454 0.0
2782189 2 0.105558515 0.105558515 0.14947213 0.14947213 0.14947213 0.0
2784465 2 0.07621936 0.07621936 0.10752965 0.107745655 0.107745655 0.0
2801628 2 0.07862427 0.07862427 0.11107012 0.11107638 0.11107012 0.0
2804148 2 0.18313378 0.18313378 0.25753957 0.2578545 0.2578545 0.0
2860444 2 0.059074234 0.058996875 0.08326922 0.0835153 0.08326922 0.0
2882888 2 0.08833888 0.08833888 0.12473927 0.12473927 0.12473927 0.0
2882891 2 0.052430525 0.052430525 0.07400964 0.07408019 0.07408019 0.0
2901246 2 0.068931155 0.068931155 0.097302094 0.097302094 0.097302094 0.0
2922317 2 0.07182104 0.07182104 0.10144611 0.10144611 0.10144611 0.0
2958933 2 0.08134211 0.08134211 0.113909654 0.114737056 0.114737056 0.0
2998248 2 0.07985558 0.07985558 0.11304825 0.11304825 0.11304825 0.0
3014709 2 0.078137115 0.078137115 0.11049965 0.11049965 0.11049965 0.0
3033857 2 0.1362972 0.13633615 0.19198978 0.19230202 0.19198978 0.0
3049544 2 0.03929242 0.03928244 0.055430822 0.05559722 0.055430822 0.0
3072742 2 0.04345223 0.04343145 0.061255936 0.06146039 0.061255936 0.0
3139133 2 0.078398414 0.078398414 0.110742114 0.110716216 0.110742114 0.0
3157758 2 0.0422546 0.042224772 0.059529025 0.059812374 0.059529025 0.0
3166187 2 0.038221713 0.038221713 0.053992555 0.053992555 0.053992555 0.0
3172062 2 0.063111246 0.063111246 0.08903017 0.08906665 0.08905278 0.0
3172066 2 0.07333384 0.07318724 0.10330365 0.10363595 0.10330365 0.0
3172072 2 0.03989498 0.03989498 0.056400392 0.056412134 0.056412134 0.0
3172074 2 0.05382811 0.05382811 0.07606983 0.076086126 0.076083444 0.0
3172075 2 0.046354376 0.046354376 0.06544794 0.06542944 0.06544794 0.0
3172079 2 0.07815788 0.07815788 0.11059842 0.110716365 0.11069197 0.0
3172088 2 0.05899189 0.05899189 0.083359666 0.083359666 0.083359666 0.0
3180239 2 0.081359975 0.081359975 0.11501589 0.115123235 0.115123235 0.0
