	tfidf	bm25	ib	lmd	lmj	dfr	relevancy
17815.0	0.030964522	0.030975498	0.044331077	0.04442289	0.044384416	0.04448237	0
37406.0	0.03299597	0.0331923	0.0471059	0.04709084	0.04743156	0.047428764	0
37406.0	0.03299597	0.0331923	0.0471059	0.04709084	0.04743156	0.047428764	0
57751.0	0.037085596	0.03736357	0.05353376	0.053717796	0.053958148	0.053884022	0
60654.0	0.058212593	0.05829018	0.08644436	0.086226895	0.08617862	0.08662172	0
64801.0	0.04044512	0.04024306	0.05811478	0.05812946	0.0579968	0.058102515	0
65528.0	0.031228106	0.031234847	0.04628869	0.04641011	0.046408538	0.04648291	0
65680.0	0.03491878	0.03499066	0.049677264	0.04972924	0.04980944	0.049690835	0
107028.0	0.034788597	0.034995217	0.051327206	0.051516373	0.05164395	0.05154809	0
107028.0	0.034788597	0.034995217	0.051327206	0.051516373	0.05164395	0.05154809	0
111183.0	0.038877532	0.039122127	0.057455037	0.057661396	0.057774752	0.05769092	0
111192.0	0.06108391	0.06145164	0.09111718	0.09291333	0.09122965	0.091818124	0
113745.0	0.04107906	0.04112511	0.059592858	0.059681445	0.05954251	0.059870068	0
115203.0	0.13291503	0.13441002	0.1988677	0.19827755	0.20226231	0.19974865	0
126211.0	0.03595995	0.03596547	0.05343097	0.053496975	0.053539507	0.053626213	0
130037.0	0.03975583	0.040029973	0.057047535	0.05720336	0.05738788	0.05733014	0
137315.0	0.041428525	0.041476224	0.061690193	0.061802264	0.061637405	0.062004507	0
137370.0	0.032037392	0.032283798	0.047488395	0.047455385	0.047943775	0.04800695	1
137370.0	0.032037392	0.032283798	0.047488395	0.047455385	0.047943775	0.04800695	2
137602.0	0.038077246	0.03834154	0.053681202	0.053962614	0.05404386	0.053983714	0
137602.0	0.038077246	0.03834154	0.053681202	0.053962614	0.05404386	0.053983714	0
137602.0	0.038077246	0.03834154	0.053681202	0.053962614	0.05404386	0.053983714	0
137602.0	0.038077246	0.03834154	0.053681202	0.053962614	0.05404386	0.053983714	0
138681.0	0.035999686	0.0364293	0.052368157	0.05305324	0.053573176	0.05298439	0
140012.0	0.047482576	0.047770377	0.06600342	0.066170916	0.06636701	0.06627851	0
140013.0	0.039021213	0.039405018	0.057508584	0.05768986	0.05805634	0.058157165	0
149229.0	0.05663609	0.056927755	0.081746124	0.08172425	0.08240189	0.08224732	0
149412.0	0.038778678	0.03876924	0.057517946	0.05760064	0.057603817	0.0575843	0
149412.0	0.038778678	0.03876924	0.057517946	0.05760064	0.057603817	0.0575843	0
150384.0	0.04566068	0.045802515	0.06725815	0.06752074	0.06778668	0.06761021	0
150570.0	0.033180825	0.033185206	0.04734221	0.047399715	0.047411423	0.047509518	1
150573.0	0.035004463	0.035057236	0.051649585	0.051757347	0.051586315	0.05144852	0
153533.0	0.030785285	0.030960694	0.04545026	0.045618586	0.04569402	0.04562383	1
153540.0	0.039053343	0.039273404	0.05250552	0.05267521	0.05281478	0.052679587	0
