pmcid	title	abstract	body	relevancy
3170124	3.7866995	2.236491	0.520335	0
1769396	3.4578571	1.9267426	0.9445194	0
3575421	3.4195242	0.0	0.7299393	0
3058023	3.2726989	1.8397416	1.4455389	0
3036638	3.1310015	1.588945	1.4595995	1
2769390	3.1077626	2.5466967	1.9971095	0
2045659	3.0083833	1.9751862	1.6028339	0
2767145	2.994899	0.10595023	0.106836274	0
3148997	2.9946394	2.192856	1.5885231	0
3087163	2.972375	2.3061702	1.2746054	1
2803848	2.6696336	0.14345752	1.3814118	1
3170346	2.5634744	1.4710221	1.5109164	0
2125381	2.5274594	1.2286069	0.0	0
2769272	2.48657	0.10877083	0.1097907	0
2631053	2.4623618	2.266616	1.046892	1
2741488	2.4270732	1.3982275	1.0781584	0
3704649	2.4114861	1.4629053	0.0	0
3147136	2.2474906	1.7436192	1.6042166	0
2767133	2.2076852	1.6431837	1.3294555	1
2737768	2.1954253	1.3876524	1.1084338	0
3884116	2.175245	1.2000775	0.9556432	0
1036642	0.3761251	0.0	0.0	0
3804998	0.22212972	0.22937292	0.23129112	0
3289835	0.21979454	0.2269616	0.22885962	0
2843635	0.21622267	0.22327325	0.22514044	0
3698044	0.20926462	0.21755393	0.21961983	0
3560765	0.20495395	0.21224114	1.6570469	0
3524703	0.2009561	0.20939383	1.1661918	0
3439340	0.20030439	0.20742628	0.20937113	0
2686635	0.1991264	0.20620637	1.4228746	0
2600818	0.19879837	0.2058667	0.20779696	0
3686329	0.1983294	0.20436479	0.20612183	0
3706726	0.1976363	0.2040808	1.354295	0
3100218	0.1970972	0.20410505	0.20601879	0
3395946	0.19669858	0.20369223	0.20560211	0
3213209	0.19301501	0.19888867	0.20059866	0
2920084	0.1923917	0.19866519	0.20032659	0
3430891	0.1909781	0.19678977	0.19848168	0
3485580	0.18948783	0.19699375	0.8786175	0
2994656	0.18944693	0.195212	0.19689037	2
2672393	0.1890826	0.19580546	0.19764139	0
3189692	0.18864132	0.19534852	1.4683925	0
3046346	0.18859763	0.19651645	1.3154668	0
3305484	0.18715131	0.19325392	0.19487007	0
3829860	0.18694164	0.1943467	1.4261305	0
3573524	0.18681674	0.19290845	0.19452171	0
3182010	0.18598534	0.19204992	1.2945371	0
3475301	0.18308595	0.18959562	1.4054095	0
3597910	0.1820012	0.1884723	0.19023947	0
3653220	0.18110852	0.18701409	0.18857804	0
3804992	0.18066676	0.18709041	0.18884462	0
2762184	0.17994413	0.18707201	0.18884844	0
3400886	0.17887005	0.18595539	0.18772121	1
3781199	0.17874016	0.18624508	0.18785426	0
3879583	0.17764823	0.1851073	0.18670665	0
3534010	0.1773281	0.18435235	0.18610296	0
3548361	0.17715019	0.18458834	0.1861832	1
2984268	0.17658877	0.18234697	0.1838719	1
481084	0.17546855	0.18080826	1.255096	0
2834574	0.17441338	0.18173663	0.18330686	0
3406221	0.17227632	0.17910045	0.1808012	0
3060997	0.17043953	0.17759593	0.17913038	0
3423950	0.17013009	0.1772735	0.17880517	0
3526878	0.16928947	0.17444114	0.17594092	0
3284874	0.1688288	0.17551637	0.17718306	0
3402108	0.16816139	0.17364478	0.41633043	0
3470296	0.16681835	0.17189483	0.17337272	0
2796066	0.1661028	0.17200863	0.17362143	0
3513220	0.165273	0.17221245	0.17370039	0
3363139	0.16470432	0.17007498	1.8114649	0
2984544	0.16441883	0.16942228	0.1708789	0
1364522	0.16432692	0.1701696	0.17176516	0
3097155	0.16421416	0.17005286	0.17164733	0
2927504	0.16412939	0.16948132	0.17089865	0
2605766	0.16351014	0.17037559	1.5670688	0
3115304	0.16316208	0.16812727	0.9033924	0
3298461	0.1630689	0.16991583	0.17138393	0
3560522	0.16293879	0.16939306	1.5921721	0
3488421	0.16286056	0.16931172	1.3643048	0
3602640	0.16227448	0.16756591	0.16896723	0
1557854	0.16203116	0.16731465	0.16871388	1
3843310	0.16068575	0.16705076	0.16863708	0
2948674	0.15971024	0.1653888	1.2362238	0
3528076	0.1590041	0.1638428	0.16525145	0
2831203	0.15884244	0.16551192	0.16694196	1
3530518	0.15883942	0.1651313	0.16669938	0
3176485	0.15823764	0.16386381	0.16540024	0
2885253	0.15775976	0.16400887	0.1655663	0
3827665	0.15773135	0.16333953	1.6758813	0
3372001	0.15769029	0.16431138	0.16573106	0
3020341	0.15758887	0.16319199	0.16472213	0
3074312	0.15756391	0.16316614	1.5457064	0
2329664	0.15754716	1.655988	1.4411025	0
2799065	0.15719354	0.1627826	0.3103149	0
3150839	0.15658924	0.16169529	1.3598995	2
3722415	0.15630034	0.16286306	1.3302187	0
1949812	0.1549776	0.16048788	0.16199265	0
1920553	0.1542121	0.16068713	0.1620755	0
3837720	0.15377833	0.15845798	0.15982035	0
3358685	0.15314817	0.15814203	0.15946454	0
2700076	0.15306413	0.15912725	0.16063832	0
2387294	0.15259789	0.15900515	0.16037896	0
3523553	0.15237896	0.15877703	0.93266994	0
3858192	0.15215212	0.15711349	0.15842739	0
3606293	0.15203048	0.15698789	0.15830074	0
