pmcid relevancy tfidf bm25 ib lmd lmj dfr
1216331 1 0.12383105 0.12383105 0.1840675 0.18389525 0.18389525 0.0
1252727 1 0.09531393 0.09531393 0.1434003 0.14311664 0.14311664 0.0
1298325 1 0.059811346 0.059811346 0.08767813 0.08776901 0.08774229 0.0
1316067 2 0.06710065 0.06710065 0.09581185 0.09581185 0.09581185 0.0
1459868 2 0.14166299 0.14166299 0.19668736 0.19669524 0.19668736 0.0
1513597 1 0.10732436 0.10732436 0.15696853 0.1565819 0.1565819 0.0
151666 2 0.110466726 0.110466726 0.15587659 0.15562117 0.15562117 0.0
1559621 2 0.10845154 0.10845154 0.16372319 0.16378394 0.16372614 0.0
1563447 1 0.110897474 0.110897474 0.16101527 0.16101527 0.16101527 0.0
1578577 1 0.08577493 0.08577493 0.12612724 0.1260222 0.1260222 0.0
1693557 2 0.09097947 0.09100271 0.13677008 0.13686766 0.13677008 0.0
1764752 1 0.058311097 0.058323428 0.08523225 0.08522033 0.08523225 0.0
1794627 1 0.09186681 0.09188341 0.12837651 0.12813397 0.12837651 0.0
1868710 1 0.11391355 0.11391355 0.16873078 0.16873078 0.16873078 0.0
1906781 1 0.111508556 0.111508556 0.1618913 0.1618913 0.1618913 0.0
2187197 1 0.01804438 0.01804438 0.027201321 0.027255177 0.027249359 0.0
2246031 2 0.094050266 0.094073 0.14014807 0.14015733 0.14014807 0.0
2263063 1 0.1162158 0.1162158 0.1635213 0.1635813 0.1635213 0.0
2366066 2 0.13208409 0.13208409 0.18999894 0.1896492 0.1896492 0.0
2408940 2 0.0728142 0.0728142 0.09962654 0.0994428 0.0994428 0.0
2442427 1 0.14918324 0.14918324 0.2150141 0.21513385 0.2150141 0.0
2496988 1 0.13454768 0.13454768 0.18578435 0.18554434 0.18554434 0.0
2526366 2 0.15096883 0.15096883 0.21781884 0.21781884 0.21781884 0.0
2547099 2 0.18673173 0.18673173 0.27350968 0.27338523 0.27350968 0.0
2576332 2 0.11699262 0.117028095 0.16816595 0.1681067 0.16816595 0.0
2581654 1 0.09928751 0.09928751 0.14675589 0.14664258 0.14681466 0.0
2581659 1 0.08808401 0.08808401 0.11836492 0.11833792 0.11844496 0.0
2607544 2 0.069964595 0.069964595 0.10556188 0.1055876 0.105569154 0.0
2638813 2 0.12659396 0.12659396 0.18506381 0.18506381 0.18506381 0.0
2639208 2 0.14747716 0.14747716 0.206587 0.206587 0.206587 0.0
2646658 1 0.09936659 0.09936659 0.14948462 0.14921524 0.14921524 0.0
2661898 1 0.13574694 0.13574694 0.19900486 0.19911589 0.19903491 0.0
2663463 2 0.11612624 0.11612716 0.16502757 0.16478887 0.16502757 0.0
2668559 2 0.16742477 0.16742477 0.23188148 0.23162921 0.23188148 0.0
2672014 2 0.05612853 0.05612853 0.080627725 0.08043871 0.08043871 0.0
2672188 2 0.13718528 0.13718528 0.1968753 0.1968753 0.1968753 0.0
2677798 2 0.08606314 0.086090095 0.1281518 0.1281444 0.1281518 0.0
2677799 1 0.10917199 0.10917199 0.146157 0.14623585 0.14617778 0.0
2683939 1 0.066160075 0.066160075 0.09900464 0.09879831 0.09879831 0.0
2686868 2 0.1970944 0.1970944 0.2874633 0.2869981 0.2869981 0.0
2686928 1 0.14212354 0.14212354 0.19410719 0.19415168 0.19410759 0.0
2690857 2 0.2023439 0.2023439 0.29277554 0.2925524 0.2925524 0.0
2702832 1 0.12524676 0.12524676 0.17743178 0.17754203 0.17751957 0.0
2705504 1 0.13076037 0.13076037 0.19145085 0.19145085 0.19145085 0.0
2706416 1 0.06358622 0.06358622 0.08925802 0.08925699 0.089251526 0.0
2714061 2 0.10185951 0.10185951 0.14792894 0.14791323 0.14792894 0.0
2718120 2 0.10827298 0.10827298 0.15309504 0.15329231 0.15330511 0.0
2749045 1 0.16686055 0.16686055 0.24106544 0.24106544 0.24106544 0.0
2759336 2 0.07850369 0.07850369 0.1161776 0.115937375 0.115937375 0.0
2759338 2 0.11318738 0.11318738 0.16469368 0.16449486 0.16444398 0.0
2760719 1 0.11608033 0.116128065 0.16529948 0.16518354 0.16529948 0.0
2769430 1 0.12780333 0.12780333 0.18404879 0.18404879 0.18404879 0.0
2773124 2 0.06943128 0.06943128 0.10153993 0.10155474 0.10153384 0.0
2806537 2 0.13854995 0.13860242 0.2011651 0.20103644 0.2011651 0.0
2808512 1 0.15208654 0.15208654 0.21762839 0.21762839 0.21762839 0.0
2811971 1 0.16742612 0.16742612 0.22754261 0.22754261 0.22754261 0.0
2811980 2 0.20219123 0.202229 0.2905073 0.29048383 0.2905073 0.0
2844408 1 0.16033259 0.16033259 0.22844936 0.22844936 0.22844936 0.0
2851297 1 0.13821411 0.13821411 0.20304006 0.20290428 0.20296173 0.0
2854356 2 0.15705882 0.15705882 0.22537105 0.22537105 0.22537105 0.0
2854938 2 0.17056538 0.17056538 0.23317379 0.23317379 0.23317379 0.0
2857279 1 0.23311582 0.23311582 0.33349013 0.33312482 0.33312482 0.0
2860358 1 0.14444588 0.14444588 0.21465442 0.21465442 0.21465442 0.0
2864151 2 0.14947106 0.14947106 0.21255617 0.21259524 0.21250972 0.0
2890893 2 0.11578843 0.11578843 0.1696373 0.1696373 0.1696373 0.0
2915796 1 0.08929661 0.08929661 0.1322063 0.1323041 0.1322063 0.0
2938459 1 0.06507007 0.06507007 0.098339185 0.098210916 0.098210916 0.0
2944799 1 0.12783475 0.12783475 0.1824851 0.18288822 0.1828073 0.0
