pmcid relevancy tfidf bm25 ib lmd lmj dfr
1079798 1 0.34923488 0.34923488 0.49467218 0.4944463 0.49467218 0.0
1097718 1 0.22026789 0.22026789 0.31148684 0.31148684 0.31148684 0.0
1164411 2 0.104588434 0.104588434 0.14772774 0.14772774 0.14772774 0.0
122065 1 0.14628436 0.14611198 0.20670705 0.20684764 0.20670705 0.0
128860 1 0.09418286 0.09418286 0.13317998 0.13308463 0.13309158 0.0
130964 2 0.08950811 0.08950811 0.12642907 0.12642907 0.12642907 0.0
1468413 1 0.13082162 0.13082162 0.18582866 0.18580969 0.18580969 0.0
1574321 1 0.12273059 0.12273059 0.17361696 0.17320623 0.17320697 0.0
1619718 1 0.22843814 0.22843814 0.32516196 0.32509306 0.32509306 0.0
1626073 1 0.17639796 0.17639796 0.2503372 0.25022984 0.25022984 0.0
1716812 1 0.114776015 0.114776015 0.16260716 0.1626248 0.1626248 0.0
1764411 2 0.09719764 0.0972138 0.13724211 0.13689196 0.13724211 0.0
1853078 1 0.29262057 0.29262057 0.41366968 0.41393012 0.41384366 0.0
1891278 1 0.099319 0.099319 0.14028789 0.14028789 0.14028789 0.0
1910602 1 0.18741238 0.18741238 0.26518646 0.2648355 0.26479578 0.0
1976608 1 0.097322136 0.097322136 0.1376717 0.1375193 0.1376717 0.0
2001743 2 0.009529188 0.009529188 0.013523529 0.013523529 0.013523529 0.0
2008365 1 0.012265443 0.012265443 0.017347587 0.017349029 0.017349029 0.0
2008663 1 0.01084568 0.01084568 0.015310933 0.015297196 0.015297196 0.0
2009205 1 0.03605156 0.03605156 0.051084075 0.051103123 0.051103123 0.0
2009549 1 0.009731717 0.009731717 0.013796498 0.013793673 0.013796498 0.0
2010206 1 0.009375271 0.009375271 0.013305555 0.013305555 0.013305555 0.0
2010564 1 0.028925017 0.028925017 0.040975228 0.040744077 0.04072382 0.0
2033331 1 0.040638693 0.040638693 0.057581775 0.05760103 0.05760103 0.0
2039779 1 0.18911465 0.18911465 0.26780388 0.26760405 0.26780388 0.0
2040155 1 0.17763604 0.17763604 0.25128964 0.25137818 0.25131142 0.0
2045078 1 0.09882894 0.09882894 0.13966936 0.13964103 0.13966441 0.0
2063938 1 0.10178987 0.10178987 0.14386435 0.14386435 0.14386435 0.0
2071239 2 0.026414132 0.026414132 0.037390538 0.037390538 0.037390538 0.0
2120913 1 0.029401734 0.0293961 0.041529514 0.04152537 0.041529514 0.0
2137813 1 0.085970946 0.085970946 0.1214295 0.12151013 0.121529885 0.0
2150072 1 0.032679804 0.032679804 0.0462774 0.04629154 0.04629154 0.0
2174811 1 0.08508725 0.08508725 0.12031447 0.12018162 0.12031447 0.0
2247320 1 0.033215005 0.033231817 0.04681528 0.04653614 0.04681528 0.0
2259331 1 0.18279615 0.18279615 0.2595033 0.25954127 0.25954127 0.0
2324103 1 0.18554835 0.18554835 0.26274353 0.26270652 0.26270652 0.0
2359923 1 0.16953932 0.16915996 0.23941891 0.23990496 0.23941891 0.0
2360534 1 0.14411464 0.14411464 0.20340304 0.20368272 0.20372786 0.0
