pmcid relevancy abstract body title
1079798 1 0.52936435 0.46581823 0.4834999
1097718 1 0.41563103 0.28997093 0.30176795
1164411 2 0.22416379 0.13561553 0.16206102
122065 1 0.23634253 0.19106981 0.19881174
128860 1 0.12717545 0.12242894 0.12717545
130964 2 0.12305393 0.11567288 0.12037885
1468413 1 0.29662552 0.16979514 0.19534439
1574321 1 0.17054291 0.1602688 0.16648236
1619718 1 0.3201345 0.30121696 0.33720633
1626073 1 0.24640317 0.23175684 0.27086368
1716812 1 0.15405898 0.14774285 0.17746703
1764411 2 0.13159482 0.12647039 0.13159482
1853078 1 0.40988773 0.3879017 0.40294048
1891278 1 0.22021532 0.12863351 0.13386676
1910602 1 0.6478733 0.2441756 0.28356025
1976608 1 0.26578864 0.12610714 0.13089395
2001743 2 0.013523868 0.012995183 0.013523868
2008365 1 0.017349573 0.016638272 0.017349573
2008663 1 0.015297673 0.014670495 0.015297673
2009205 1 0.072084896 0.045216426 0.047149472
2009549 1 0.013794018 0.013289567 0.013794018
2010206 1 0.01330589 0.012785723 0.01330589
2010564 1 0.04074531 0.03922459 0.04074531
2033331 1 0.070258826 0.051290657 0.053483374
2039779 1 0.26427254 0.24971172 0.25919038
2040155 1 0.66257167 0.23113462 0.29751128
2045078 1 0.16443264 0.12809384 0.13305998
2063938 1 0.2685423 0.13139257 0.18643935
2071239 2 0.03739148 0.035929736 0.03739148
2120913 1 0.040589746 0.037236 0.03874476
2137813 1 0.118379235 0.11131076 0.11562623
2150072 1 0.102464795 0.040473457 0.04220374
2174811 1 0.11701362 0.1102292 0.11441331
2247320 1 0.04653722 0.044725016 0.04653722
2259331 1 0.29778334 0.24065937 0.31177345
2324103 1 0.46306834 0.2433914 0.2537966
2359923 1 0.3788315 0.22215232 0.23115368
2360534 1 0.33654508 0.1884996 0.19580764
2362747 2 0.18418373 0.10176521 0.106115766
2362869 2 0.10197843 0.09390397 0.1256619
2363293 2 0.07406712 0.06825593 0.07084681
2364167 2 0.17025036 0.11924859 0.124080405
2374411 1 0.20920049 0.060309332 0.06259857
2377048 1 0.06325509 0.060782265 0.07960865
2377088 1 0.26235136 0.25213513 0.26235136
2386133 1 0.50471467 0.24948339 0.28588998
2386495 1 0.6894807 0.2715815 0.28258568
2394323 1 0.23564424 0.22646803 0.25720045
2409350 1 0.30795443 0.29058126 0.30235526
2423373 1 0.40131077 0.2419301 0.28227657
2442097 1 0.28781086 0.15124588 0.15698692
2448638 2 0.07608672 0.06543751 0.06797449
2453007 1 0.3607846 0.30022994 0.3124443
2488397 1 0.24017546 0.2265483 0.23572776
2492852 1 0.20900346 0.19756092 0.22990453
2515291 1 0.5984036 0.27098098 0.34934738
2518080 1 0.48886636 0.31730708 0.33087224
2527302 1 0.31413233 0.29569173 0.3077215
2542395 2 0.19035228 0.12260681 0.17155519
2564833 1 0.24149506 0.22840321 0.23725829
2566573 1 0.492713 0.20202318 0.23850122
2610029 1 0.50731546 0.34373045 0.35677788
2627155 1 0.32636246 0.27891025 0.2897235
2627450 1 0.39154568 0.36986208 0.38490933
2628170 1 0.31267142 0.29347262 0.3320318
2633324 1 0.4379396 0.20044243 0.23852444
2637891 1 0.24595976 0.1473137 0.19557256
2664807 1 0.42833334 0.16025692 0.16710803
2667937 1 0.48396245 0.28421536 0.29577821
2670000 1 0.3331747 0.21232179 0.22095977
2676285 1 0.75454706 0.30866277 0.32037908
2678864 2 0.4089267 0.27274823 0.2838446
2686156 2 0.20436378 0.1257082 0.13058186
2687647 1 0.51063526 0.25534543 0.2938917
2687766 1 0.4673225 0.3591879 0.43983504
2688344 1 0.2652531 0.25024933 0.32220083
2688666 1 0.40670073 0.27981952 0.29120353
2691665 2 0.34960493 0.29871988 0.31149042
2695684 1 0.46837705 0.18058553 0.2183978
2695685 2 0.11329427 0.10644604 0.110776626
2697381 1 0.25944877 0.17114659 0.20740983
270054 1 0.47589606 0.27342618 0.31182575
2702373 1 0.26411602 0.24876477 0.28718373
2708144 1 0.37259966 0.14629605 0.18219692
2719082 1 0.5570052 0.3261102 0.40635023
2726128 1 0.5965075 0.4032082 0.4188404
2729239 1 0.49897832 0.3242336 0.33737114
2732778 2 0.5540527 0.38200068 0.39754173
2735164 1 0.48445174 0.27983204 0.29121652
2735811 1 0.2699333 0.25938082 0.2699333
2736979 1 0.116792224 0.112244226 0.116792224
2736982 1 0.39898086 0.38408986 0.39898086
2741037 2 0.22288486 0.21456622 0.22288486
2741116 1 0.29526192 0.28371927 0.30969557
2747696 1 0.14994337 0.14086133 0.1468833
2752792 1 0.47788158 0.37066925 0.41796052
2760573 1 0.41964403 0.24919711 0.25985053
2762046 2 0.4820296 0.42281622 0.4388656
2768446 1 0.31031737 0.29823327 0.37312925
2769307 1 0.2387591 0.22502702 0.2965147
2769428 1 0.2571702 0.24093874 0.27830878
2771154 1 0.5227227 0.2715944 0.28212398
2772987 2 1.1083477 0.5633226 0.58470535
2774663 1 0.14123684 0.13256454 0.1382318
2777911 2 0.5043654 0.28619632 0.29779267
2779445 1 0.22617573 0.21354632 0.25330797
2788474 2 0.26351038 0.24793887 0.25853848
2791478 2 0.2690771 0.25362593 0.26390254
2794357 1 0.62979066 0.19859539 0.20664224
2801015 1 0.38551176 0.16174026 0.21790618
280655 1 0.36314103 0.3431833 0.35708869
2813652 1 0.3476318 0.24200702 0.25181285
2817804 2 0.35971785 0.25306794 0.2633636
2818151 1 0.36081216 0.3005982 0.31344905
2828397 1 0.672459 0.29220206 0.3035306
2837058 1 0.29474986 0.2839708 0.29474986
2837291 1 0.37347174 0.31703934 0.32988542
2837297 1 0.30671492 0.290263 0.33637607
2839999 1 0.3965717 0.27133062 0.2823246
2840002 2 0.42720008 0.38755134 0.40331823
2840009 2 0.47596958 0.29011446 0.30186957
2840014 2 0.43190458 0.40882584 0.4626923
2843649 1 0.1817583 0.17138559 0.1778911
2850516 1 0.5400615 0.30333096 0.3510091
2852601 1 0.28312933 0.24282978 0.2802305
2852697 1 0.4111218 0.38790745 0.4044908
2860392 1 0.5290643 0.20201269 0.23105335
2862176 1 0.47374707 0.3898765 0.44087958
2876274 2 0.26940456 0.25835946 0.30062458
2876297 1 0.17582908 0.1689554 0.17582908
2876299 1 0.34877717 0.33519545 0.40856162
2876303 1 0.14065443 0.13540484 0.16480003
2876304 1 0.11139829 0.10732444 0.11139829
2892687 1 0.3178925 0.23820566 0.24785747
2903953 1 0.40841785 0.2952618 0.30722547
2905323 1 0.4607843 0.34258482 0.35586667
2912863 1 0.7773774 0.36391258 0.4089091
2914265 1 0.3875327 0.3127213 0.35668042
2920711 1 0.35876715 0.3373121 0.35173252
2923788 1 0.2743491 0.25864995 0.2691727
2925815 2 0.47709298 0.24870966 0.28884858
2948500 1 0.27056614 0.25538665 0.2657346
2964787 1 0.14825086 0.111406185 0.11593857
2965715 1 0.5665111 0.1435255 0.16947792
2966613 1 0.26259875 0.25233302 0.26259875
2967835 1 0.20375283 0.19222526 0.19967775
2972238 1 0.4133945 0.22516662 0.26584977
2980629 1 0.39860067 0.34526548 0.35837123
2981839 1 0.34454566 0.32463598 0.36943465
2988711 1 0.34661606 0.25552678 0.2952121
2988858 1 0.48245966 0.27629152 0.321798
