	tfidf	bm25	ib	lmd	lmj	dfr	relevancy
17815.0	0.050860804	0.050845385	0.07538905	0.075882375	0.075484745	0.075652376	0
29048.0	0.03777964	0.037807014	0.057785258	0.05827368	0.057800103	0.057967033	0
29048.0	0.03777964	0.037807014	0.057785258	0.05827368	0.057800103	0.057967033	2
56591.0	0.037588514	0.037594356	0.054511365	0.054825418	0.054619227	0.054766204	0
60006.0	0.04953464	0.050853167	0.06659186	0.066700146	0.068116695	0.066900164	0
60006.0	0.04953464	0.050853167	0.06659186	0.066700146	0.068116695	0.066900164	0
60654.0	0.0362331	0.03642622	0.05473377	0.05473675	0.054937705	0.054937202	0
101408.0	0.050804734	0.050843455	0.07780559	0.07815113	0.07756874	0.077833995	1
101408.0	0.050804734	0.050843455	0.07780559	0.07815113	0.07756874	0.077833995	0
101408.0	0.050804734	0.050843455	0.07780559	0.07815113	0.07756874	0.077833995	2
113745.0	0.07872741	0.07964882	0.12035196	0.12130876	0.12256612	0.12154606	0
115203.0	0.059756324	0.06030098	0.090855174	0.09224473	0.092848964	0.09213025	0
128832.0	0.040029336	0.040052604	0.054974463	0.05524684	0.054994356	0.055167872	1
128942.0	0.038289502	0.038524196	0.05767194	0.05794387	0.058035288	0.057971485	0
128942.0	0.038289502	0.038524196	0.05767194	0.05794387	0.058035288	0.057971485	0
130037.0	0.036622662	0.036041066	0.051242046	0.051103387	0.050516117	0.050612982	0
137249.0	0.038627464	0.038628	0.05224889	0.05246357	0.052332267	0.052498475	2
137249.0	0.038627464	0.038628	0.05224889	0.05246357	0.052332267	0.052498475	0
150570.0	0.05559672	0.05557137	0.08543488	0.085627094	0.08549412	0.08549157	1
150573.0	0.041614935	0.040894177	0.06301079	0.06279613	0.06192399	0.0621454	0
153436.0	0.039445642	0.039815813	0.060101	0.060401417	0.060856625	0.060533375	0
153482.0	0.04401897	0.044317856	0.06613193	0.066466	0.06673938	0.06654123	0
156662.0	0.059553884	0.059602585	0.09143028	0.09108577	0.09059766	0.09100871	0
165046.0	0.061274942	0.060269244	0.09279467	0.09273658	0.0911997	0.09143848	0
166159.0	0.0335048	0.03348268	0.05112895	0.051601958	0.051144492	0.051315337	0
183864.0	0.0403154	0.040782638	0.06052146	0.061021276	0.061211392	0.06100372	0
183864.0	0.0403154	0.040782638	0.06052146	0.061021276	0.061211392	0.06100372	1
193681.0	0.041831266	0.041237917	0.063369356	0.06326575	0.062268537	0.06243571	0
212447.0	0.055481374	0.0554467	0.084749095	0.085542664	0.08474085	0.085017696	0
270052.0	0.045140605	0.04525932	0.06868826	0.06888076	0.06962004	0.0695657	0
270093.0	0.047892828	0.04731654	0.07261781	0.07251447	0.071651906	0.07189256	0
305338.0	0.037767373	0.037355665	0.05728071	0.057200022	0.056574058	0.056741837	0
324410.0	0.042754747	0.042166308	0.058897477	0.05875325	0.058097813	0.058228083	0
343279.0	0.034507472	0.03473677	0.04867668	0.048715718	0.048943147	0.048903495	0
356919.0	0.04417673	0.04476649	0.0645826	0.064735904	0.06529374	0.06481523	0
356919.0	0.04417673	0.04476649	0.0645826	0.064735904	0.06529374	0.06481523	0
387277.0	0.033685282	0.03385276	0.05073716	0.050760105	0.051249597	0.051218722	0
416457.0	0.03941569	0.038876496	0.059751093	0.059545364	0.058767762	0.059052795	0
419718.0	0.052468587	0.052957315	0.079997696	0.08084464	0.08138195	0.08077961	0
421736.0	0.063246496	0.063746855	0.094867244	0.09566767	0.0958334	0.09567883	0
425596.0	0.04660701	0.047048345	0.07017341	0.07023855	0.07084348	0.070884384	0
425596.0	0.04660701	0.047048345	0.07017341	0.07023855	0.07084348	0.070884384	0
476739.0	0.03245957	0.032625984	0.049040355	0.049038667	0.04920184	0.049207713	0
481084.0	0.034043748	0.03433046	0.051850095	0.05215161	0.052434728	0.052208032	0
481084.0	0.034043748	0.03433046	0.051850095	0.05215161	0.052434728	0.052208032	0
481084.0	0.034043748	0.03433046	0.051850095	0.05215161	0.052434728	0.052208032	0
503388.0	0.05567231	0.056451958	0.077617586	0.07759657	0.078280784	0.078109354	0
503388.0	0.05567231	0.056451958	0.077617586	0.07759657	0.078280784	0.078109354	0
503388.0	0.05567231	0.056451958	0.077617586	0.07759657	0.078280784	0.078109354	0
503388.0	0.05567231	0.056451958	0.077617586	0.07759657	0.078280784	0.078109354	0
503388.0	0.05567231	0.056451958	0.077617586	0.07759657	0.078280784	0.078109354	0
509285.0	0.060014766	0.060388356	0.09144933	0.09174842	0.09267402	0.09246216	0
514562.0	0.03994062	0.040389013	0.059852228	0.06042379	0.060519893	0.060418915	0
515303.0	0.036748435	0.0367834	0.053384397	0.053684417	0.053404648	0.053558446	0
516446.0	0.039009	0.039218906	0.058729842	0.058792323	0.059184045	0.059233427	0
516788.0	0.036690574	0.03617192	0.052026685	0.05195843	0.051346287	0.051441398	0
516788.0	0.036690574	0.03617192	0.052026685	0.05195843	0.051346287	0.051441398	0
522803.0	0.03626575	0.036283456	0.05536841	0.055510346	0.055283703	0.055448398	0
524672.0	0.03276619	0.032930102	0.04848795	0.0484932	0.048645597	0.048681706	0
524672.0	0.03276619	0.032930102	0.04848795	0.0484932	0.048645597	0.048681706	0
524672.0	0.03276619	0.032930102	0.04848795	0.0484932	0.048645597	0.048681706	0
535544.0	0.039458852	0.039702855	0.059491996	0.05969589	0.059844594	0.059719183	0
535567.0	0.04367233	0.043138478	0.06356711	0.06344505	0.06274648	0.06291942	0
535900.0	0.041877463	0.04230528	0.062492706	0.06306099	0.063521184	0.063228436	0
535935.0	0.047175173	0.046531633	0.07147066	0.07150032	0.07046265	0.07067818	0
539306.0	0.039991926	0.040354352	0.06019244	0.060541194	0.060788684	0.060538135	0
544835.0	0.033378545	0.033011805	0.050619494	0.050548825	0.049998805	0.050133374	1
544880.0	0.073218	0.07189046	0.09629996	0.09600786	0.09474745	0.09497535	0
544880.0	0.073218	0.07189046	0.09629996	0.09600786	0.09474745	0.09497535	0
545197.0	0.047791846	0.04806472	0.06897406	0.06902395	0.06971543	0.06970086	0
546419.0	0.072311506	0.072928004	0.10834064	0.10935138	0.1095954	0.10934665	0
547901.0	0.039593536	0.04002225	0.06055691	0.060652178	0.060927447	0.060913894	0
549073.0	0.032761566	0.03276091	0.05020838	0.050338298	0.050289907	0.050299477	0
549073.0	0.032761566	0.03276091	0.05020838	0.050338298	0.050289907	0.050299477	0
549194.0	0.03655462	0.03687731	0.055137288	0.055154447	0.05545345	0.055598583	0
549194.0	0.03655462	0.03687731	0.055137288	0.055154447	0.05545345	0.055598583	0
549588.0	0.06419716	0.06487923	0.09196811	0.0928046	0.09303415	0.092819415	0
1065003.0	0.044999402	0.045345463	0.065349616	0.06583924	0.06590909	0.065869115	0
1065003.0	0.044999402	0.045345463	0.065349616	0.06583924	0.06590909	0.065869115	1
1065003.0	0.044999402	0.045345463	0.065349616	0.06583924	0.06590909	0.065869115	2
1065094.0	0.038118545	0.038125206	0.05819542	0.058654327	0.058255352	0.05842898	0
1065094.0	0.038118545	0.038125206	0.05819542	0.058654327	0.058255352	0.05842898	0
1065094.0	0.038118545	0.038125206	0.05819542	0.058654327	0.058255352	0.05842898	0
1065094.0	0.038118545	0.038125206	0.05819542	0.058654327	0.058255352	0.05842898	1
1065094.0	0.038118545	0.038125206	0.05819542	0.058654327	0.058255352	0.05842898	0
1065094.0	0.038118545	0.038125206	0.05819542	0.058654327	0.058255352	0.05842898	0
1079864.0	0.03655823	0.036838103	0.055057235	0.0553775	0.055482052	0.05537579	1
1079864.0	0.03655823	0.036838103	0.055057235	0.0553775	0.055482052	0.05537579	0
1079905.0	0.03839809	0.03859882	0.056162782	0.056176692	0.056346253	0.0564231	0
1079905.0	0.03839809	0.03859882	0.056162782	0.056176692	0.056346253	0.0564231	0
1079964.0	0.03855176	0.038917612	0.055194464	0.055312105	0.055700418	0.05548585	0
1087494.0	0.05462531	0.05504719	0.081986226	0.08266783	0.082787424	0.08266783	2
1087494.0	0.05462531	0.05504719	0.081986226	0.08266783	0.082787424	0.08266783	0
1087842.0	0.036360983	0.036544815	0.055346508	0.055570222	0.05616704	0.055955026	0
1087851.0	0.06505167	0.063993536	0.095936075	0.09581078	0.094164334	0.094374724	0
1087854.0	0.034827746	0.035224345	0.053315908	0.053378478	0.053886164	0.053617384	0
1088011.0	0.06871319	0.069439955	0.103045754	0.10425227	0.10474409	0.10423231	2
1088011.0	0.06871319	0.069439955	0.103045754	0.10425227	0.10474409	0.10423231	0
1088011.0	0.06871319	0.069439955	0.103045754	0.10425227	0.10474409	0.10423231	0
1088250.0	0.05535968	0.055390485	0.08465096	0.0851769	0.08470244	0.08487334	0
1088250.0	0.05535968	0.055390485	0.08465096	0.0851769	0.08470244	0.08487334	0
1088250.0	0.05535968	0.055390485	0.08465096	0.0851769	0.08470244	0.08487334	0
1112589.0	0.09890711	0.0999217	0.14783765	0.14823665	0.15059873	0.15038987	0
1112595.0	0.05145502	0.050666813	0.07530473	0.07512541	0.07414166	0.07440448	0
1112595.0	0.05145502	0.050666813	0.07530473	0.07512541	0.07414166	0.07440448	1
1112595.0	0.05145502	0.050666813	0.07530473	0.07512541	0.07414166	0.07440448	0
1112595.0	0.05145502	0.050666813	0.07530473	0.07512541	0.07414166	0.07440448	0
1112595.0	0.05145502	0.050666813	0.07530473	0.07512541	0.07414166	0.07440448	0
1112595.0	0.05145502	0.050666813	0.07530473	0.07512541	0.07414166	0.07440448	0
1140938.0	0.046695203	0.046116814	0.07089295	0.07064495	0.06956437	0.069822356	2
1145137.0	0.047594715	0.047617197	0.067911014	0.068219565	0.06797651	0.06810014	0
1151650.0	0.036995266	0.037271693	0.055721454	0.056052387	0.056184094	0.05604207	0
1156909.0	0.034511387	0.034091182	0.04967556	0.049591023	0.04906446	0.04918518	2
1156954.0	0.034685373	0.03428322	0.052597184	0.05254927	0.051971108	0.052086685	0
1156954.0	0.034685373	0.03428322	0.052597184	0.05254927	0.051971108	0.052086685	0
1160573.0	0.043677762	0.04424573	0.06711002	0.06726432	0.068288326	0.06751916	0
1166571.0	0.06002459	0.060685817	0.08956021	0.08982684	0.090617515	0.09012863	0
1166571.0	0.06002459	0.060685817	0.08956021	0.08982684	0.090617515	0.09012863	1
1173116.0	0.03828075	0.038644187	0.057556737	0.057968885	0.05809338	0.057963524	0
1174872.0	0.03425799	0.034656305	0.050134696	0.050289314	0.050663345	0.050408673	0
1174872.0	0.03425799	0.034656305	0.050134696	0.050289314	0.050663345	0.050408673	0
1174872.0	0.03425799	0.034656305	0.050134696	0.050289314	0.050663345	0.050408673	0
1174872.0	0.03425799	0.034656305	0.050134696	0.050289314	0.050663345	0.050408673	0
1174872.0	0.03425799	0.034656305	0.050134696	0.050289314	0.050663345	0.050408673	0
1175853.0	0.038765658	0.038290482	0.055064067	0.05494814	0.05440138	0.054504454	1
1175853.0	0.038765658	0.038290482	0.055064067	0.05494814	0.05440138	0.054504454	0
1177931.0	0.05569507	0.05487381	0.084368765	0.08423854	0.082955845	0.08313427	0
1177931.0	0.05569507	0.05487381	0.084368765	0.08423854	0.082955845	0.08313427	0
1180831.0	0.045248974	0.045760736	0.066752926	0.066977166	0.067488395	0.06711942	0
1180860.0	0.07071077	0.07171148	0.10181818	0.10199054	0.1032881	0.10374435	1
1181818.0	0.04104201	0.041313816	0.061847147	0.061913814	0.062293865	0.06220165	0
1181818.0	0.04104201	0.041313816	0.061847147	0.061913814	0.062293865	0.06220165	0
1182400.0	0.060970247	0.06174285	0.09162469	0.09175284	0.09282619	0.09317253	2
1183200.0	0.041940916	0.04138255	0.06365745	0.06345257	0.062473156	0.06264124	0
1183200.0	0.041940916	0.04138255	0.06365745	0.06345257	0.062473156	0.06264124	1
1183200.0	0.041940916	0.04138255	0.06365745	0.06345257	0.062473156	0.06264124	0
1183227.0	0.065672815	0.06616346	0.10011555	0.10047657	0.10149276	0.10118512	0
1184084.0	0.079883814	0.07989194	0.12276126	0.12276573	0.12245309	0.12259251	0
1184084.0	0.079883814	0.07989194	0.12276126	0.12276573	0.12245309	0.12259251	2
1185557.0	0.038715594	0.039110966	0.055699516	0.055755984	0.056101758	0.055975884	0
1185557.0	0.038715594	0.039110966	0.055699516	0.055755984	0.056101758	0.055975884	0
1187905.0	0.03722089	0.037451506	0.052246444	0.05227504	0.052452803	0.05246371	0
1190177.0	0.03398046	0.034205828	0.05118086	0.051471874	0.05148771	0.05148856	0
1190205.0	0.040695727	0.040233154	0.06172106	0.061612803	0.060936213	0.06109696	0
1190205.0	0.040695727	0.040233154	0.06172106	0.061612803	0.060936213	0.06109696	0
1192792.0	0.037315957	0.03780361	0.0511367	0.051308546	0.05200616	0.05156692	0
1192792.0	0.037315957	0.03780361	0.0511367	0.051308546	0.05200616	0.05156692	0
1193543.0	0.052091323	0.05251399	0.07933868	0.08026916	0.08070828	0.080187894	0
1193543.0	0.052091323	0.05251399	0.07933868	0.08026916	0.08070828	0.080187894	0
1199610.0	0.04023886	0.040244594	0.058325052	0.058562834	0.058350157	0.058527403	0
1201147.0	0.062209677	0.06312299	0.09333512	0.09347923	0.09476054	0.09506492	0
1242151.0	0.055268638	0.05572246	0.083005525	0.08367357	0.08383236	0.083661914	0
1242223.0	0.05868795	0.059159096	0.08386569	0.08400469	0.08454696	0.084688276	0
1247570.0	0.039484333	0.039036307	0.059855558	0.059698947	0.058907952	0.059158076	0
1251637.0	0.046670765	0.047038916	0.07095589	0.07181263	0.072211266	0.071696535	0
1253668.0	0.04097286	0.041005824	0.06266835	0.06301652	0.062703535	0.062824786	0
1253764.0	0.04523596	0.045233604	0.06556063	0.06589512	0.06566825	0.065820284	0
1257451.0	0.046657465	0.04667734	0.06844785	0.06879496	0.06850641	0.06866124	0
1257451.0	0.046657465	0.04667734	0.06844785	0.06879496	0.06850641	0.06866124	0
1257451.0	0.046657465	0.04667734	0.06844785	0.06879496	0.06850641	0.06866124	0
1257451.0	0.046657465	0.04667734	0.06844785	0.06879496	0.06850641	0.06866124	0
1257555.0	0.047298834	0.046544313	0.07161152	0.07153858	0.070286	0.07043017	0
1257603.0	0.04240882	0.042422153	0.06242345	0.062498942	0.062292527	0.06248025	0
1257651.0	0.044237196	0.043573685	0.06372983	0.06365122	0.062747434	0.06285881	0
1266380.0	0.03958487	0.03908202	0.060003202	0.05995984	0.05922476	0.0594029	1
1277009.0	0.032893248	0.03319106	0.049479052	0.04953559	0.049944717	0.049995106	1
1277009.0	0.032893248	0.03319106	0.049479052	0.04953559	0.049944717	0.049995106	0
1277009.0	0.032893248	0.03319106	0.049479052	0.04953559	0.049944717	0.049995106	0
1277009.0	0.032893248	0.03319106	0.049479052	0.04953559	0.049944717	0.049995106	0
1277009.0	0.032893248	0.03319106	0.049479052	0.04953559	0.049944717	0.049995106	0
1277832.0	0.06570236	0.064578295	0.096914	0.09678739	0.09509005	0.09529051	0
1277865.0	0.036030345	0.03603283	0.055172917	0.0553331	0.055258654	0.05528726	0
1277866.0	0.09002233	0.09090192	0.13381316	0.13616705	0.13713807	0.1358724	0
1277866.0	0.09002233	0.09090192	0.13381316	0.13616705	0.13713807	0.1358724	0
1277869.0	0.04413211	0.044401623	0.06629019	0.06640385	0.06702189	0.06689539	0
