pmcid relevancy tfidf bm25 ib lmd lmj dfr
1184084 2 0.16113296 0.16113296 0.23333581 0.23333581 0.23333581 0.0
1208898 2 0.15730007 0.15730007 0.23075703 0.23081842 0.2308072 0.0
126217 2 0.10387552 0.10387552 0.15248425 0.15239759 0.15248425 0.0
1298328 2 0.15250196 0.15250196 0.22286913 0.22286913 0.22286913 0.0
1524743 2 0.14542486 0.14542486 0.21236408 0.21232569 0.21236408 0.0
1566965 2 0.016619204 0.016619204 0.024258658 0.024258658 0.024258658 0.0
1609173 2 0.19669005 0.19669005 0.28803858 0.2880794 0.28806767 0.0
1661644 2 0.15427281 0.15427281 0.22556342 0.22553702 0.22553702 0.0
1781939 2 0.13293976 0.13293819 0.19369365 0.19363257 0.19369365 0.0
1866224 2 0.13626017 0.13630004 0.19865091 0.19849859 0.19865091 0.0
1936260 2 0.1577852 0.1577852 0.23013142 0.23003723 0.23013142 0.0
1936264 2 0.1828187 0.1828187 0.26760057 0.26760057 0.26760057 0.0
1937001 2 0.25102872 0.2510212 0.36512932 0.3650395 0.36512932 0.0
2040183 2 0.1859592 0.1859592 0.27067393 0.27067393 0.27067393 0.0
2050627 2 0.08124525 0.081294596 0.11980061 0.11972384 0.11980061 0.0
2248794 2 0.18487449 0.18487449 0.27094772 0.27094772 0.27094772 0.0
2267483 2 0.111166105 0.111166105 0.16268204 0.16259435 0.16268204 0.0
2267485 2 0.16346341 0.16346341 0.23930167 0.23929305 0.23929305 0.0
2277453 2 0.120883025 0.120883025 0.17674375 0.17669943 0.17669943 0.0
2289820 2 0.22523569 0.22523569 0.32817668 0.32817668 0.32817668 0.0
2322920 2 0.18703653 0.1871298 0.27450925 0.2744929 0.27450925 0.0
2329635 2 0.24209452 0.24216194 0.3542936 0.35418087 0.3542936 0.0
2544368 2 0.15285859 0.15285859 0.222873 0.222873 0.222873 0.0
2546467 2 0.12169016 0.121735245 0.17586009 0.17574546 0.17586009 0.0
2546475 2 0.30840325 0.30840325 0.45141393 0.45143175 0.45159563 0.0
2566998 2 0.13225576 0.13225576 0.19196135 0.19187815 0.19196135 0.0
2588091 2 0.18322213 0.18328764 0.26598167 0.2657454 0.26598167 0.0
2612651 2 0.1905687 0.1905687 0.2792089 0.2792693 0.27925515 0.0
2613968 2 0.19767259 0.19772373 0.28942692 0.28927875 0.28942692 0.0
2643104 2 0.12981838 0.12981838 0.19007768 0.19004472 0.19004472 0.0
2682380 2 0.14503574 0.14503574 0.21306382 0.21299343 0.21299343 0.0
2685263 2 0.1786956 0.1786956 0.26105905 0.26105905 0.26105905 0.0
2685267 2 0.12835523 0.12835523 0.18840006 0.18837024 0.18840006 0.0
2697589 2 0.096313976 0.096313976 0.14039566 0.14033271 0.14039566 0.0
2699644 2 0.15389223 0.15389223 0.22508065 0.22508065 0.22508065 0.0
2703233 2 0.16136795 0.16143398 0.23582818 0.23599136 0.23582818 0.0
2714827 2 0.12129439 0.12129439 0.177527 0.177527 0.177527 0.0
2727882 2 0.10776709 0.10776709 0.1573996 0.1573996 0.1573996 0.0
2728188 2 0.15429546 0.15429546 0.22557995 0.22557995 0.22557995 0.0
2766835 2 0.2814594 0.2814594 0.41201505 0.41201505 0.41201505 0.0
2817938 2 0.1914378 0.19151665 0.2787657 0.27851528 0.2787657 0.0
2895897 2 0.15156268 0.15156268 0.22257769 0.22251758 0.22257769 0.0
2899785 2 0.20646 0.20646 0.30294007 0.30302465 0.30297014 0.0
2909499 2 0.13349757 0.13354027 0.19382751 0.19379066 0.19382751 0.0
2931762 2 0.18545783 0.18545783 0.2701482 0.2701482 0.2701482 0.0
2940796 2 0.16110264 0.16113625 0.2355919 0.23546852 0.2355919 0.0
2947011 2 0.1350805 0.1350805 0.19918036 0.1990833 0.19918036 0.0
2948330 2 0.1620666 0.1620666 0.23841646 0.23850904 0.23843399 0.0
2971719 2 0.1814535 0.1814535 0.26382494 0.26377106 0.26377106 0.0
2971725 2 0.144708 0.144708 0.21020566 0.21020566 0.21020566 0.0
2971740 2 0.16613324 0.16613324 0.24187414 0.24187456 0.24187456 0.0
2990904 2 0.16450946 0.16450946 0.24109009 0.24103507 0.24103507 0.0
3034724 2 0.18954793 0.18954793 0.27653888 0.2766526 0.27659503 0.0
3082804 2 0.14891519 0.14895476 0.2166702 0.21657264 0.2166702 0.0
3095556 2 0.15482722 0.15482722 0.22753379 0.22747795 0.22753379 0.0
3102469 2 0.20672476 0.20672476 0.3038674 0.30376247 0.3038674 0.0
3131985 2 0.1286698 0.12870818 0.18776199 0.1877007 0.18776199 0.0
3132720 2 0.17251664 0.17251664 0.25149846 0.2514844 0.251557 0.0
3135990 2 0.19621408 0.19621408 0.28801218 0.2881224 0.28805956 0.0
3139257 2 0.18653855 0.18653855 0.27334556 0.27348801 0.2734071 0.0
3139264 2 0.13568531 0.13568531 0.19908299 0.19912684 0.19912128 0.0
3141385 2 0.14607932 0.14607932 0.21310112 0.21298674 0.21310112 0.0
3169776 2 0.14547463 0.14547463 0.21222998 0.21217763 0.21217763 0.0
3186889 2 0.18106535 0.18112825 0.26274347 0.26260605 0.26274347 0.0
3232638 2 0.17465508 0.17465508 0.25413367 0.25420588 0.25414103 0.0
3264422 2 0.13893731 0.13893731 0.20343947 0.20349002 0.203472 0.0
3273686 2 0.1510489 0.15106347 0.22064476 0.22055191 0.22064476 0.0
3276006 2 0.19475785 0.19475785 0.28449997 0.28449997 0.28449997 0.0
3296386 2 0.18319438 0.18319438 0.26967967 0.26973936 0.26981738 0.0
3296391 2 0.20715503 0.20715503 0.30328622 0.30322286 0.30322286 0.0
3309219 2 0.17915247 0.17915247 0.2605148 0.2604405 0.2604405 0.0
3411311 2 0.18452492 0.18452492 0.2694369 0.2694369 0.2694369 0.0
3431956 2 0.12485898 0.12485898 0.18333147 0.18340747 0.18338943 0.0
3513203 2 0.18176839 0.1818334 0.2642218 0.26405337 0.2642218 0.0
3546323 2 0.19686884 0.19686884 0.2859108 0.28585064 0.28585064 0.0
3549483 2 0.1675852 0.1675852 0.24571216 0.24565735 0.24571216 0.0
3648838 2 0.18862455 0.18862455 0.276023 0.27597466 0.27597466 0.0
3657072 2 0.14733611 0.14733611 0.2153557 0.21522768 0.2153557 0.0
3809875 2 0.21144465 0.21144465 0.31000808 0.30994278 0.31000808 0.0
3817709 2 0.11831774 0.11831774 0.17336561 0.17336561 0.17336561 0.0
3869728 2 0.276256 0.276256 0.40612018 0.40620956 0.40612018 0.0
3879247 2 0.2493557 0.2493557 0.36465746 0.36465746 0.36465746 0.0
493281 2 0.2239038 0.2239038 0.33018664 0.3301473 0.33018664 0.0
517502 2 0.23647545 0.23647545 0.346894 0.34672686 0.34672686 0.0
517940 2 0.16071455 0.16078162 0.23509082 0.23488156 0.23509082 0.0
