pmcid relevancy tfidf bm25 ib lmd lmj dfr
1216331 1 0.08397922 0.08397922 0.12461607 0.12454206 0.12454206 0.0
1252727 1 0.08955734 0.08955734 0.13497266 0.13492025 0.13492025 0.0
1298325 1 0.03676949 0.03676949 0.053091776 0.05308501 0.053046208 0.0
1316067 2 0.074203886 0.074203886 0.10645914 0.10645914 0.10645914 0.0
1459868 2 0.1313673 0.1313673 0.17856832 0.17851806 0.17856832 0.0
1513597 1 0.10736948 0.10736948 0.15534253 0.15524822 0.15524822 0.0
151666 2 0.0918785 0.0918785 0.13346359 0.13340843 0.13340843 0.0
1559621 2 0.052623928 0.052623928 0.08086683 0.08090605 0.08084112 0.0
1563447 1 0.07321192 0.07321192 0.10649776 0.10649776 0.10649776 0.0
1578577 1 0.060376525 0.060376525 0.08762056 0.08763146 0.08763146 0.0
1693557 2 0.033082113 0.03305458 0.050680254 0.050692916 0.050680254 0.0
1764752 1 0.039547313 0.03954543 0.05895581 0.058983136 0.05895581 0.0
1794627 1 0.077784576 0.077782325 0.107884616 0.1078537 0.107884616 0.0
1868710 1 0.060203705 0.060203705 0.088272005 0.088272005 0.088272005 0.0
1906781 1 0.073154576 0.073154576 0.10337998 0.10337998 0.10337998 0.0
2187197 1 0.010774388 0.010774388 0.01652115 0.016489454 0.016477581 0.0
2246031 2 0.06625992 0.066265814 0.09855996 0.098590195 0.09855996 0.0
2263063 1 0.06443944 0.06443944 0.08886162 0.08889594 0.08886162 0.0
2366066 2 0.13525899 0.13525899 0.19128254 0.19126971 0.19126971 0.0
2408940 2 0.07701086 0.07701086 0.110623494 0.110606655 0.110606655 0.0
2442427 1 0.124278754 0.124278754 0.18010291 0.18020666 0.18010291 0.0
2496988 1 0.102047004 0.102047004 0.13424607 0.13416407 0.13416407 0.0
2526366 2 0.12196266 0.12196266 0.17513381 0.17513381 0.17513381 0.0
2547099 2 0.17198527 0.17198527 0.25695786 0.25715718 0.25695786 0.0
2576332 2 0.06670992 0.066658355 0.09278101 0.09281968 0.09278101 0.0
2581654 1 0.07991644 0.07991644 0.118111 0.11814119 0.118408516 0.0
2581659 1 0.11047684 0.11047684 0.15002678 0.15002859 0.15011603 0.0
2607544 2 0.025762884 0.025762884 0.039561484 0.03956434 0.039536577 0.0
2638813 2 0.17591666 0.17591666 0.25932267 0.25932267 0.25932267 0.0
2639208 2 0.120228685 0.120228685 0.16226001 0.16226001 0.16226001 0.0
