pmcid relevancy tfidf bm25 ib lmd lmj dfr
1175926 2 0.11950055 0.11950055 0.17165537 0.17148153 0.17165537 0.0
125311 1 0.082651466 0.082651466 0.11843035 0.11831648 0.11836343 0.0
137249 2 0.09298442 0.09298442 0.13295564 0.13295564 0.13295564 0.0
1550961 2 0.06868709 0.06860786 0.09825717 0.09845961 0.09825717 0.0
1998881 2 0.093114525 0.093114525 0.13293989 0.13287814 0.13278404 0.0
2206446 2 0.10485628 0.10470059 0.14987408 0.15051116 0.14987408 0.0
2206519 2 0.11793944 0.11793944 0.16937384 0.16937384 0.16937384 0.0
2228383 2 0.13369381 0.13369381 0.19156064 0.19141488 0.1914109 0.0
2246223 2 0.08283146 0.08283146 0.119007096 0.118897445 0.119007096 0.0
2575565 2 0.055307057 0.055307057 0.079390526 0.079390526 0.079390526 0.0
2575584 2 0.09585016 0.09585016 0.1375584 0.1375584 0.1375584 0.0
2575599 2 0.103794195 0.103794195 0.14847651 0.14814313 0.14833125 0.0
2631222 2 0.09147852 0.09147852 0.13054535 0.13031483 0.13054535 0.0
2686975 1 0.13082623 0.13082623 0.1875733 0.1875733 0.1875733 0.0
2688343 2 0.12035763 0.12035763 0.17269889 0.17264546 0.17269889 0.0
2717442 2 0.12633726 0.12633726 0.18133251 0.18130352 0.18130352 0.0
2750143 2 0.08537841 0.08537841 0.12254744 0.12254744 0.12254744 0.0
2755787 2 0.088120975 0.088120975 0.1264373 0.1264373 0.1264373 0.0
2756346 2 0.15893543 0.15893543 0.22772416 0.2276472 0.22780105 0.0
2759914 2 0.06494141 0.06489461 0.0929627 0.093095526 0.0929627 0.0
2784403 2 0.14117412 0.14117412 0.20092207 0.20084362 0.20084362 0.0
2794498 1 0.12401147 0.12401147 0.17634918 0.17619835 0.17634918 0.0
2799007 1 0.1915074 0.1915074 0.2730945 0.2730945 0.2730945 0.0
2799065 1 0.22848672 0.22848672 0.32562518 0.32563606 0.32563606 0.0
2825552 2 0.05979561 0.05979561 0.085813545 0.08580809 0.085774265 0.0
2888325 2 0.12970166 0.12970166 0.18570524 0.18582393 0.18582393 0.0
2933117 2 0.08961105 0.08961105 0.12860724 0.12860724 0.12860724 0.0
2944247 2 0.15221354 0.15221354 0.21852233 0.2184779 0.2184779 0.0
2995900 2 0.1215114 0.12139786 0.17388843 0.17417091 0.17388843 0.0
3043756 2 0.14300382 0.14300382 0.2049601 0.2048064 0.20480783 0.0
3108768 2 0.21050923 0.21026327 0.3014337 0.30215195 0.3014337 0.0
3116003 2 0.124261275 0.124261275 0.17800994 0.17782122 0.1779493 0.0
3199906 2 0.16318782 0.16318782 0.23266439 0.23249017 0.23249017 0.0
3205656 2 0.11970774 0.11970774 0.17195429 0.17195429 0.17195429 0.0
