pmcid	title	abstract	body	relevancy
3615923	3.0974238	0.14014971	0.14101195	0
2726558	2.9398527	1.2243408	1.353589	0
3641938	2.8193407	0.13098642	1.4513702	0
3539052	2.7931755	0.1233214	1.4931436	0
2737768	2.3265865	1.4784178	1.1852672	0
3132325	2.3203876	2.0947464	1.1789168	0
3163221	2.2826855	1.195097	1.1708641	0
3074290	2.2083147	1.8007082	1.1688877	0
2769272	2.0981324	0.07012645	0.0	0
3245485	2.0646431	1.1778703	1.2099357	0
3520688	1.9970527	0.998587	1.1998003	0
3170353	1.9173652	0.9843558	1.1472301	0
2672458	1.7222661	0.0	0.7440783	0
2697586	1.3685906	0.0	0.0	0
3521814	0.32823616	0.334603	0.33624828	0
3416889	0.27175963	0.27723798	0.2788021	0
2955474	0.26425192	0.2711133	1.814575	0
3649559	0.24660473	2.4620652	1.5896739	0
3789898	0.23419926	2.2423885	1.712412	0
3579048	0.22619545	0.23075531	0.23205717	0
3383153	0.22462432	0.22915249	0.2304453	2
3318675	0.22366671	2.5218115	1.802468	0
3555585	0.22289886	0.22868648	0.23009343	0
3298231	0.22212766	0.22789526	0.22929734	0
3499211	0.21591	0.22139184	0.22253318	0
2803987	0.21019846	0.21427572	0.21532932	0
3147160	0.20703992	2.5855572	1.7620188	0
3600336	0.20665568	0.21082163	0.21201102	0
3557637	0.2060016	1.9029931	0.21265076	0
2804148	0.2055514	0.2100889	0.21129726	2
3414810	0.20468143	0.20987816	0.21096015	0
1950873	0.20393977	0.20805095	0.20922472	0
3039579	0.20124139	0.20635079	0.20741458	0
3132373	0.20070185	2.5164995	0.2068585	0
3259140	0.20061211	0.20465621	0.20581083	0
3521621	0.19997129	0.20400247	0.2051534	0
3513595	0.19886388	0.20402743	0.20528267	0
2705819	0.19419666	0.1991272	0.20015375	2
3619046	0.19412288	0.19803616	0.19915342	0
3487217	0.19376771	2.454552	1.8119473	0
3833587	0.19208185	0.19706932	0.19828175	0
3200192	0.19186608	0.19684795	1.7228513	0
3346266	0.19156122	0.19578989	0.19691601	0
1993945	0.19078062	0.19448124	0.1954375	0
2710973	0.18923368	0.19290425	0.1938528	2
3291708	0.18856838	0.1922261	0.19317128	0
3658867	0.18839915	0.1931825	0.19417839	0
3434906	0.18692484	0.19069304	0.19176887	0
2740235	0.18098696	0.18449758	0.18540478	0
2694806	0.18075226	0.18544555	0.18658644	0
2859477	0.18063997	2.6272337	1.7452663	0
3160001	0.18015431	0.18378602	0.18482289	0
3299167	0.17944148	0.1834026	0.1844575	0
3581796	0.1792259	0.18377635	1.754539	0
3572695	0.1789358	0.18288575	0.18393765	0
3350058	0.17809133	0.18202265	0.18306959	0
