pmcid relevancy tfidf bm25 ib lmd lmj dfr
1065003 2 0.14392008 0.14392008 0.21178296 0.21131195 0.21135308 0.0
1175911 2 0.09709762 0.09709742 0.14376505 0.1435448 0.14376505 0.0
137237 1 0.09625347 0.09625347 0.14284402 0.14284402 0.14284402 0.0
137240 2 0.0689758 0.0689758 0.10220079 0.102105945 0.10220079 0.0
1523371 1 0.19181764 0.19181764 0.2832046 0.2832046 0.2832046 0.0
1634741 1 0.107355334 0.10738898 0.15852612 0.15809649 0.15852612 0.0
1687187 1 0.22500782 0.22503006 0.32869357 0.3299294 0.32869357 0.0
1712221 1 0.2421391 0.2421391 0.35458165 0.3541227 0.3541227 0.0
1876232 1 0.2009995 0.2009995 0.2954556 0.2954556 0.2954556 0.0
2151863 1 0.14615649 0.14615649 0.21583124 0.21506695 0.21507685 0.0
2151899 1 0.1332116 0.1332116 0.196897 0.19626364 0.196314 0.0
2206489 1 0.0917625 0.09177047 0.13586515 0.1356668 0.13586515 0.0
2222677 1 0.20006718 0.20006718 0.2964739 0.29338112 0.2964739 0.0
2387157 1 0.24252394 0.24257278 0.3541023 0.35421753 0.3541023 0.0
2475515 1 0.25587898 0.2559261 0.37723595 0.3775397 0.37723595 0.0
2667168 1 0.19973932 0.19973932 0.28903845 0.2877783 0.2878074 0.0
2672300 1 0.20792265 0.20792265 0.3042344 0.30389628 0.30389628 0.0
2683798 2 0.20642813 0.20642813 0.30497915 0.30497915 0.30497915 0.0
2702950 1 0.17851971 0.17851971 0.2643387 0.26393354 0.26393354 0.0
2734531 1 0.19649853 0.19652842 0.28912184 0.28866413 0.28912184 0.0
2740109 2 0.2785782 0.2785782 0.41092983 0.4087424 0.4092017 0.0
2783104 2 0.22945929 0.22945929 0.33734643 0.33625323 0.33638823 0.0
2815823 2 0.28302604 0.28302604 0.41790944 0.41725662 0.41725662 0.0
2822176 1 0.20990008 0.20990008 0.308899 0.30828488 0.30828488 0.0
2827072 1 0.19105259 0.19105259 0.28187418 0.2810134 0.28147793 0.0
2887168 1 0.17622979 0.17622979 0.26011607 0.25959978 0.25959978 0.0
2887184 1 0.114619195 0.114619195 0.16845599 0.16782811 0.16786717 0.0
2895169 1 0.15772773 0.15772773 0.23370937 0.23299614 0.23370937 0.0
29048 2 0.19581442 0.19581442 0.2881348 0.2881348 0.2881348 0.0
2907361 1 0.16507906 0.16511045 0.24328622 0.24286734 0.24328622 0.0
2977075 2 0.1877038 0.1877038 0.27734926 0.27452734 0.27734926 0.0
2992067 1 0.25131893 0.25131893 0.3677347 0.3677347 0.3677347 0.0
3015657 1 0.0 0.0 0.0 0.0 0.0 0.0
3015742 1 0.20208935 0.20213221 0.29720864 0.2973677 0.29720864 0.0
3015787 1 0.20417236 0.20417236 0.30131254 0.29907483 0.30131254 0.0
3015800 2 0.25734416 0.25737426 0.3788666 0.37933686 0.3788666 0.0
3015946 1 0.134764 0.134764 0.19959638 0.1983263 0.19959638 0.0
3016124 1 0.19076835 0.19076835 0.28184718 0.281295 0.281295 0.0
3016176 1 0.13731869 0.13731869 0.2026841 0.20169523 0.20169465 0.0
3016809 1 0.1992049 0.1992049 0.29221347 0.2913296 0.2914501 0.0
3030803 1 0.2397135 0.23975646 0.35249192 0.35241103 0.35249192 0.0
3096911 1 0.16724297 0.16724297 0.24665171 0.24665171 0.24665171 0.0
3097557 1 0.110070184 0.110070184 0.16240333 0.16170931 0.16240333 0.0
3132362 1 0.12515476 0.12515476 0.1847225 0.18433124 0.18433124 0.0
3132363 1 0.09784986 0.09784349 0.14512545 0.1450746 0.14512545 0.0
3132364 1 0.12012684 0.12012684 0.17667298 0.1764049 0.17642939 0.0
